,"gas_feed temperature, C","gas_feed pressure, kPa","gas_feed mass flow, kg/h",gas_feed Methane mass frac,gas_feed Ethane mass frac,gas_feed Propane mass frac,gas_feed i-Butane mass frac,gas_feed n-Butane mass frac,gas_feed i-Pentane mass frac,gas_feed n-Pentane mass frac,"gas_feed Methane mass flow, kg/h","gas_feed Ethane mass flow, kg/h","gas_feed Propane mass flow, kg/h","gas_feed i-Butane mass flow, kg/h","gas_feed n-Butane mass flow, kg/h","gas_feed i-Pentane mass flow, kg/h","gas_feed n-Pentane mass flow, kg/h","gas_feed actual liquid flow, m3/h","gas_feed actual vapour flow, m3/h"
193880,3.0,3716.0,13949.0,0.4510746408136242,0.0678351391342934,0.0337674368942662,0.1760852500724757,0.2523657093675368,0.0153932975929921,0.0034785261248112,6292.040164709244,946.2323557842586,471.02197723811923,2456.2131532609633,3520.2492799677702,214.7211081246468,48.52196091499143,10.974770999709555,217.9747135090914
572353,-7.0,3807.0,26129.0,0.4928634667013656,0.1785036156323361,0.0988290265674679,0.0952503292897087,0.1108927895118375,0.0085524893683842,0.0151082829288997,12878.029521439981,4664.12097285731,2582.303635181369,2488.7958540107984,2897.5176971548017,223.46799470651075,394.7643246492202,14.598066267722556,441.48306264822094
188322,-24.0,3620.0,9521.0,0.4588193807168984,0.108834594816283,0.062466014597931,0.1126270788025001,0.2388810386260915,0.0049546672730264,0.0134172251672693,4368.41932380559,1036.2141772458306,594.738924986901,1072.3224172786036,2274.3863687590174,47.173387106484356,127.74540081757101,8.689199568045415,125.73829317882058
82298,-14.0,3685.0,27818.0,0.4317123158704705,0.1354221239430495,0.1146657087651918,0.1362882863859082,0.1673304418219764,0.0090076224575087,0.0055735007558947,12009.373202884748,3767.1726438477513,3189.770686430106,3791.2675506831943,4654.798230603739,250.57404152297698,155.04364402747876,24.576513616631644,376.1125123359126
401516,-8.0,3905.0,12486.0,0.4061100878520473,0.1441722344830695,0.0699023952429274,0.1371524709587319,0.2262697766588413,0.0084278438180411,0.0079651909863412,5070.690556920662,1800.1345197556059,872.8013070031916,1712.4857523907265,2825.2044313622923,105.23005791206117,99.45337465545623,11.61411380384099,153.6962547499441
33280,6.0,4602.0,5381.0,0.4193404813165199,0.0276719742263395,0.0832353854269773,0.2879659614117616,0.1575725087560873,0.0191760906813065,0.0050375981810076,2256.4711299641936,148.90289331193284,447.8896089825648,1549.5448383566893,847.8976696165058,103.18654395611028,27.107315812001897,5.2163704300104765,57.727734892449305
258462,8.0,4186.0,13129.0,0.4064153409239269,0.1687324440566194,0.0877864002789488,0.1616222726548621,0.1686179657290828,0.00347572265416,0.0033498537023999,5335.827010990236,2215.2882580193564,1152.5476492623188,2121.9388176856846,2213.785272057128,45.632762726466645,43.980229258808286,9.624422394966128,177.96104991943585
324001,-8.0,4827.0,11408.0,0.5436268124670781,0.1142808384685058,0.0731364356524241,0.2327753777210003,0.0122292439741264,0.0117296989947525,0.0122215927221124,6201.694676624427,1303.715805248714,834.3404579228542,2655.501509041171,139.51121525683396,133.81240613213652,139.42392977385825,6.925553030056471,147.82484312810092
156605,-15.0,4846.0,23892.0,0.581814565731772,0.0164811176551296,0.0808826950776832,0.2296384443306273,0.0613038897939376,0.018230860521697,0.0116484268891531,13900.713604463497,393.7668630163564,1932.449350796007,5486.521711947347,1464.6725349567573,435.5717195843847,278.30421523564587,16.82727934950529,296.6542081188434
84021,-21.0,3653.0,24354.0,0.4440695312427336,0.1310951613393302,0.0479547249457582,0.1935168067924941,0.162490253765322,0.0153330846644509,0.0055404372499108,10814.869363885533,3192.6915592580476,1167.8893713289951,4712.908312624401,3957.287640200652,373.42194391803724,134.93180878432761,22.331460056159,318.02468428787125
68439,-24.0,3829.0,14861.999999999998,0.4769100975831037,0.112393099514664,0.0241084600750154,0.1087812810335698,0.256151010304264,0.0070627108090035,0.0145933406803792,7087.8378702800865,1670.3862449869362,358.2999336348788,1616.7073987209142,3806.916315141971,104.96600804341001,216.88622919179565,13.137287754433371,190.6225420942761
220017,7.0,4124.0,18596.0,0.5374987613742246,0.072161162641041,0.0982449823559701,0.2136563723089274,0.0506206647740863,0.0144498161829281,0.0133682403628221,9995.32696651508,1341.9089804727985,1826.9636918916199,3973.1538994568136,941.3418821389088,268.70878173773093,248.59579778703977,8.264324875077431,329.6600396903044
493853,-16.0,4452.0,14301.0,0.5065342598369309,0.1720876581711984,0.0290578716677826,0.1420006340288162,0.1253932123555947,0.0123585685544058,0.0125677953852713,7243.946449927948,2461.025599506308,415.55662272095896,2030.7510672461003,1793.2483298973598,176.73988889655735,179.73204180476486,10.40366123753994,179.6363638100516
421887,-2.0,4218.0,13340.0,0.4539478284695504,0.1866836658418069,0.1396060944719432,0.1415926709585005,0.0524095706114296,0.0044742770996691,0.0212858925470999,6055.664031783802,2490.360102329704,1862.3453002557221,1888.8462305863968,699.1436719564708,59.686856509585795,283.95380657831265,8.41643059192596,188.8858130891149
447830,1.0,4855.0,26519.0,0.364142287580194,0.1338641908151228,0.0743816234717738,0.2090221386338479,0.195301362233197,0.0096613322694366,0.0136270649964277,9656.689324339164,3549.9444762262415,1972.5262728479693,5543.058094431012,5179.196825062151,256.2088704531892,361.37613664026617,29.6030385428354,222.3447028951177
334841,-2.0,4829.0,10696.0,0.4965659356251382,0.1037307600919894,0.0785766745669309,0.0498180274640346,0.2541037673787306,0.0107379067537576,0.0064669281194185,5311.2692474464775,1109.5042099439186,840.4561111678929,532.8536217553141,2717.893895882902,114.85265063819129,69.17026316530027,7.86487161856025,129.83568936269836
369002,-6.0,3886.0,10255.0,0.5286005126911268,0.1558404685129693,0.0654802090876531,0.0567418848959291,0.172617381760003,0.0078720662349591,0.0128474768173594,5420.798257647506,1598.1440046005,671.4995441938826,581.888029607753,1770.1912499488308,80.72803923950556,131.75087476202066,5.237605645582129,180.40300775895
616141,-16.0,4214.0,24216.0,0.5182903368572767,0.1383563669804054,0.0592988226845135,0.1136235918899567,0.1523367463212828,0.0045517266804273,0.0135424085861372,12550.918797335811,3350.437782797497,1435.980290128179,2751.5089012071917,3688.986648916184,110.2246132932275,327.94296632189844,17.0435317468814,333.27914776801214
548001,-9.0,4704.0,20818.0,0.3944526384819247,0.1818891406608231,0.0528222944592201,0.0404652191532177,0.3105396150302614,0.0116290307189845,0.0082020614955682,8211.715027916709,3786.5681302770154,1099.654526052044,842.404932331686,6464.813705699982,242.09316150781933,170.75051621473878,21.821585848875216,187.24778300815183
450122,-7.0,4036.0,11588.0,0.4091120990309543,0.120812748938114,0.0818347725624449,0.1520683812532443,0.2172445075714258,0.0094181985613922,0.0095092920824244,4740.791003570698,1399.978134694865,948.3013444536115,1762.1684019625948,2517.429353737682,109.1380849294128,110.19367665113394,11.017095968716529,136.54801779721572
589370,-16.0,4568.0,24206.0,0.4189326555954947,0.1798252045377128,0.0844911448003313,0.1345147171482132,0.160553635166648,0.0098354917562061,0.0118471509953937,10140.683861344545,4352.848901039876,2045.1926510368196,3256.0632432896487,3886.3612928438815,238.07791345072485,286.77213699449993,24.953102138625272,225.5081235526454
449729,-1.0,3914.0,11966.0,0.5596407834957116,0.0611633256971778,0.1105543715599384,0.0710635500945684,0.1817933577412811,0.0042070068776982,0.0115776045336245,6696.661615309685,731.8803552924295,1322.893610086223,850.3464404316054,2175.33931873217,50.34104429853666,138.53761584935077,6.007202180446926,219.62262056257424
21446,-15.0,4216.0,10288.0,0.3585954903290159,0.0647869307083121,0.0555489196556825,0.2270962767641495,0.2773774544748486,0.0069729030544838,0.0096220250135073,3689.2304045049154,666.5279431271149,571.4872854176615,2336.36649534957,2853.659251637242,71.73722662452934,98.9913933389631,12.565659462661769,83.37660586422226
441921,-5.0,4176.0,23661.0,0.4745833008812344,0.1522575662244329,0.0797570294156103,0.0378012724838797,0.2311763725063622,0.0056681727548375,0.0187562857336427,11229.115482150888,3602.5662744363067,1887.1310730027553,894.4159082410775,5469.864149873036,134.11463555221007,443.79247674371993,16.591441578356097,334.3279062650007
373570,-17.0,4668.0,24484.0,0.4276567437492683,0.1650963488068907,0.0446549932605508,0.113867650165934,0.2297010556737121,0.0127657253762469,0.0062574829673969,10470.747713957086,4042.2190041879117,1093.3328549913258,2787.935546662728,5624.000647115167,312.5560201120291,153.2082129737457,25.29953881620539,222.41271643471964
316888,-8.0,4486.0,10404.0,0.5233633803385023,0.190068942053921,0.0775656621330935,0.0842256768221199,0.0969695296749094,0.0140276879521139,0.0137791210253397,5445.0726090417775,1977.477273128994,806.9931488327048,876.2839416573354,1008.8709867377574,145.94406545379303,143.35797514763422,5.490529705215836,149.72747154618196
553778,-6.0,4008.0,20274.0,0.4389718034946326,0.0517439665387933,0.0805452983951571,0.2226213667958466,0.1827097738082786,0.0149844096718669,0.0084233812954247,8899.714344050182,1049.0571776074953,1632.9753796634152,4513.425590418994,3704.2579541890404,303.79392168742953,170.77563238344035,18.74494675557372,254.05159828906167
475474,4.0,4488.0,13767.0,0.3254394932533967,0.178204544507911,0.0462472047220921,0.1139724073020489,0.3150764317115995,0.0136495793114598,0.0074103391914918,4480.325503619512,2453.341964240411,636.685267409042,1569.0581313273071,4337.65723537359,187.91375838086705,102.01813964926761,15.589834746234931,120.49739830564124
43204,-9.0,4043.0,10363.0,0.5030621573831676,0.1024011771643443,0.0312038633904064,0.2169191506484781,0.1273089904965249,0.0102388187650534,0.008865842152025,5213.233136961766,1061.1833989540999,323.3656363147815,2247.9331581701786,1319.3030685154874,106.10487886224838,91.87672222143509,7.450190645403277,152.21160807152728
33400,-3.0,4676.0,27519.0,0.4278845191318509,0.2103883429808286,0.0696912029609602,0.0582314116518964,0.2152474390241725,0.0098048138851627,0.0087522703651286,11774.954081989405,5789.676810489422,1917.8322142826635,1602.470217248537,5923.394274506203,269.81867330579234,240.85372817797395,22.383379681945865,307.59642722337105
320261,-15.0,3808.0,24055.0,0.4047126285166785,0.1113644879764114,0.0656137870876212,0.2215650812940622,0.1824901432287617,0.0066408920061626,0.0076129798903025,9735.362278968702,2678.872758272576,1578.339648392728,5329.748030528666,4389.800395367863,159.74665720824134,183.13023126122664,24.458687488447,276.62692207930706
60967,-8.0,4003.0,11452.0,0.4972996563011431,0.2163001971680376,0.0229219055751777,0.0873037821228724,0.1612312639181773,0.0045273051777529,0.0104158897368387,5695.075663960691,2477.0698579683667,262.501662646935,999.8029128711347,1846.4204343909664,51.84669889562621,119.2827692662768,6.390059166399434,183.327942088366
521444,0.0,3729.0,9283.0,0.4590651370263295,0.1050136420370121,0.0478048089377374,0.1860333249447951,0.1807114742213976,0.0103916260560533,0.0109799867766745,4261.501667015416,974.8416390295833,443.7720413690163,1726.9473554625329,1677.544615197234,96.46546467834278,101.92721724786938,6.745599294070073,148.41267122284808
484316,5.0,4190.0,25548.0,0.3682949394322226,0.0715259555424106,0.0729128439822395,0.2001793030864662,0.2686845996182423,0.0088758137560126,0.0095265445824057,9409.199112614422,1827.345112197506,1862.7773380582548,5114.180835253039,6864.354151046855,226.7592898386099,243.3841609913008,26.797122916377976,271.1759168453057
127131,-15.0,3573.0,20025.0,0.5334194574755842,0.2234790841913312,0.0325483741311947,0.0946850687453423,0.0905299863712361,0.0136399221710528,0.0116981069142586,10681.724635948573,4475.168660931407,651.7811919771739,1896.0685016254795,1812.862977084003,273.1394414753323,234.25459095802844,9.09720594205103,382.6337773932594
414321,6.0,3973.0,20143.0,0.5539450372866384,0.0416234248679902,0.0432207521140581,0.1032779365295818,0.2437036619514686,0.004661052594993,0.0095681346552694,11158.114886064757,838.4206471159266,870.5956098334723,2080.327475515366,4908.922862688431,93.887582420944,192.73093636109152,10.7321554148902,368.9714893541304
132594,1.0,4705.0,21700.0,0.3764000546193523,0.1786559645785373,0.1022350654401968,0.20441954462804,0.1214095580136922,0.005221037535936,0.0116587751842451,8167.881185239944,3876.8344313542593,2218.5009200522704,4435.904118428468,2634.587408897121,113.2965145298112,252.99542149811867,21.60215328304696,207.9177056528461
46072,10.0,4775.0,6305.0,0.4588141765618457,0.159784951304821,0.0706167167946995,0.2385580262619186,0.0567115960675465,0.0107805354278733,0.0047339975812951,2892.8233832224373,1007.4441179768965,445.23839939058035,1504.1083555813968,357.5666132058807,67.97127587274116,29.847854750065604,3.6412606580321727,83.33770207855038
272028,-10.0,4659.0,18323.0,0.4916479328790787,0.0843865016490142,0.0452778273462109,0.0884271225002114,0.2825458784565702,0.0031464274634915,0.0045683097054228,9008.46507414336,1546.2138697148873,829.6256304646223,1620.2501655713734,5177.088130959736,57.651990413554756,83.70513873246196,15.44810208142246,210.04054144356672
41771,-23.0,4205.0,11924.0,0.4778808995795653,0.0236820470593637,0.0998855458801163,0.2005987825928498,0.1664613176273771,0.0162459913217678,0.0152454159389597,5698.251846586737,282.38472913585275,1191.0352490745067,2391.939883637141,1984.8847513888445,193.71720052075926,181.78633965615546,11.658712174860913,129.5085866810575
569877,-1.0,3647.0,26798.0,0.4591018478922629,0.0302350071123346,0.0893479205000044,0.1837223920381804,0.2239492766894379,0.0049838662091484,0.0086596895586312,12303.01131981686,810.2377205963427,2394.345573559118,4923.392661839158,6001.392716723557,133.55764667275884,232.06236079219892,21.972545442300373,415.3431170284285
270523,-23.0,3819.0,13386.0,0.4160282499740685,0.1467505170615961,0.054032857438772,0.2051380441050586,0.1597556815590782,0.0094328652959137,0.0088617845655125,5568.954154152881,1964.4024213865252,723.283829675402,2745.9778583903144,2138.489553349821,126.26833485110079,118.62384819395034,13.751588022963825,147.52736986715996
298562,-12.0,4299.0,26850.0,0.5082273846425168,0.1440782598235609,0.1018470706012105,0.0870949374445849,0.1455970663797306,0.0049316132541366,0.0082236678542595,13645.905277651576,3868.50127626261,2734.593845642502,2338.4990703871044,3909.2812322957666,132.41381587356773,220.8054818868676,18.284556397797004,367.99922854266026
529769,6.0,3775.0,12715.0,0.3969514577391758,0.1498604899564821,0.0593701188408162,0.1258040512525231,0.2485513636263701,0.0127369851421921,0.0067255334424405,5047.23778515362,1905.47612979667,754.891061060978,1599.5985116758313,3160.330588509296,161.95076608297254,85.51515772063095,10.125563345692,185.1347435793965
557521,6.0,4157.0,19599.0,0.5185587300379938,0.0163417001432122,0.0610000597055835,0.1202625566723335,0.2687798753559419,0.0063346393316097,0.008722438753325,10163.23255001464,320.2809811068159,1195.540170169731,2357.0258482210643,5267.816777101105,124.15259626021852,170.9510771264167,13.245950197050998,309.1264225981754
458505,-17.0,3653.0,29626.0,0.3729986929509519,0.1790316480963917,0.0886194844847646,0.2108278530678123,0.130136485446579,0.0097441914121444,0.0086416445413558,11050.4592773649,5303.9916065037005,2625.440847345636,6245.985974987007,3855.423517840349,288.68141477618997,256.0173611822069,31.334631777247687,331.8920458773599
556656,7.0,3982.0,19141.0,0.4883834961608405,0.1397244907955691,0.1059824358397415,0.2040427383958219,0.0417689643847074,0.0126046694895946,0.0074932049337248,9348.148500014648,2674.466478317988,2028.609804408492,3905.582055634427,799.4997472876843,241.26597870033024,143.4274356364264,8.490834630501984,336.56784166699543
68069,-25.0,4875.0,18409.0,0.435137649265806,0.2399850821782225,0.1420450458974578,0.1055279070134422,0.0464677248835525,0.0119514517558072,0.0188851390057115,8010.448985334223,4417.885377818898,2614.9072499263007,1942.6632402104574,855.424347381318,220.01427537265474,347.656523956143,21.287224519487047,140.8038716063341
359192,-19.0,3601.0,12691.0,0.3977484678467484,0.1608691570463921,0.0199419000526126,0.1269522424261695,0.2779755521081912,0.008486143975471,0.0080265365444148,5047.8258054430835,2041.5904720757621,253.0826535677065,1611.1509086305173,3527.7877318050546,107.69765319270248,101.86477528516824,12.712798763811875,152.7069577318647
103356,-7.0,4737.0,18623.0,0.5536932310644258,0.0909803433280397,0.0800832658327745,0.0938931125852697,0.1642790266691695,0.0118173754756353,0.0052536450446854,10311.429042112803,1694.3269337980832,1491.3906596037596,1748.5714356754775,3059.3683136599434,220.07498348275618,97.8386316671762,11.37032335653694,252.1066602638849
389068,-10.0,4891.0,28515.0,0.4684077378050502,0.1118443088748532,0.0705433258195763,0.0915044167866181,0.239098621766115,0.0047791885465164,0.0138224004012705,13356.646643511005,3189.240467566439,2011.542935745218,2609.248444670415,6817.897199660769,136.27856140391515,394.1457474422283,25.68876347295168,290.3050629239234
381751,-23.0,4274.0,29047.0,0.3523910324907434,0.0961764988403707,0.1086145040312108,0.1429053971841923,0.2889829055310733,0.0059751995298279,0.0049544623925813,10235.902320758623,2793.638761816248,3154.92549859458,4150.973072009234,8394.086456961086,173.561620742911,143.91226911730902,37.768670953199575,203.046099432196
68272,-3.0,3717.0,28513.0,0.4741546823963888,0.1085377831693938,0.0663972447217172,0.1561248667495233,0.179472150492232,0.0091686979963477,0.0061445744743969,13519.572459168234,3094.7378115089255,1893.1846387503224,4451.588325629158,5117.289426985011,261.427085969862,175.2002519884788,19.88804373964016,465.4549480918801
537608,-24.0,4779.0,17561.0,0.485483811599438,0.1774547966449991,0.0850501303496511,0.0363863980717265,0.1942314478112575,0.0144855571585718,0.0069078583643558,8525.58121549773,3116.2836838828293,1493.565339070223,638.981536537589,3410.8984550134933,254.38086926167938,121.3089007364522,16.360970483588538,167.92155762021483
9895,-17.0,4075.0,23610.0,0.3783738971221689,0.0715787956094172,0.0316963190106297,0.2169416316644966,0.2791012673053086,0.0127489191575595,0.0095591701304193,8933.407711054408,1689.9753643383401,748.3500918409673,5121.9919235987645,6589.580921078336,301.0019813099798,225.69200677919966,27.29857284795506,213.82613995605865
35839,-18.0,4152.0,10718.0,0.4770180537315027,0.2162825024067242,0.0441304240745233,0.175109157530122,0.0688544827703389,0.0039257651301444,0.0146796143566441,5112.679499894246,2318.11586079527,472.9898852307407,1876.8199504078475,737.9823463324923,42.07635066488768,157.33610667451146,8.094844754206292,138.41757184065466
295664,-20.0,3949.0,29284.0,0.4774533519838003,0.0658312224785531,0.1042119463112807,0.135396611746689,0.1993624884585088,0.0073019501369203,0.0104424288842475,13981.743959493608,1927.8015190619487,3051.742635779544,3964.9543783900403,5838.131112018971,213.83030780957407,305.7960874463038,26.421672519949805,366.73746867807984
579277,6.0,4202.0,17704.0,0.5298112689975759,0.1773412471010427,0.022405567318998,0.0295125010590573,0.2228013575591946,0.014222797367031,0.0039052605971004,9379.778706333083,3139.64943867686,396.6681638155406,522.4893187495504,3944.475234227981,251.80040458591682,69.13873361106549,7.033205432267772,314.9562383638564
202830,-25.0,3599.0,18905.0,0.5420695376016038,0.1634727917610177,0.0726956999088468,0.1087249714139283,0.0838860898021495,0.0120115856360829,0.0171393238763706,10247.82460835832,3090.4531282420394,1374.3122067767488,2055.4455845803145,1585.8665277096363,227.0790264501472,324.0189178827862,11.716424030103886,317.87271808926675
204424,5.0,4206.0,24318.0,0.4004858636240034,0.1936908721476885,0.029899766999912,0.1436216867509243,0.2078864013406486,0.0112821722152217,0.0131332369216013,9739.015231608515,4710.174628887488,727.10253390386,3492.592178408977,5055.381507801892,274.3598639297613,319.3740554595004,19.189169741489984,314.5200467379195
512936,-6.0,3865.0,23146.0,0.3184720595072572,0.16543402663329,0.0920416827148704,0.1401761618359568,0.2635971764524237,0.0060772670210771,0.0142016258351244,7371.354289354976,3829.1359804541303,2130.3967881183903,3244.517441855056,6101.220246167799,140.66442246985056,328.7108315797893,27.07801287550781,218.8698907296012
285505,10.0,4536.0,8508.0,0.5736384505340922,0.0238754003410736,0.0963224390620006,0.1475637114581525,0.135757735184594,0.0095822686322493,0.0132599947878376,4880.515937144057,203.1319061018542,819.5113115395011,1255.4720570859615,1155.0268109505257,81.52594152317704,112.8160356549223,3.763968314696338,141.96548388572958
608888,-25.0,4293.0,24100.0,0.4620048348948571,0.0518710875027165,0.0971854298119422,0.1929452639945229,0.1782539472308855,0.0129310225818638,0.0048084139832116,11134.316520966056,1250.0932088154675,2342.168858467807,4649.980862268001,4295.920128264341,311.6376442229176,115.88277699539955,24.81191265553418,239.22133343079585
200747,-9.0,4347.0,20606.0,0.4786087048447908,0.1558073470533865,0.0526597127236963,0.1630143399580526,0.1375147950670453,0.0045773826791539,0.0078177176738745,9862.210972031759,3210.5661933820825,1085.106040384486,3359.0734891756315,2833.6298671515356,94.32154748664527,161.09189038785794,15.37442163477306,266.6507914125329
500060,6.0,3573.0,26132.0,0.5658497639158011,0.084336746755279,0.030169415327673,0.2102375723550845,0.097845289976915,0.0057176642711455,0.0058435473981016,14786.786030647714,2203.8878662089505,788.3871613427509,5493.928240783068,2556.893117676743,149.4140027335742,152.703580607191,9.367273162303878,579.9335884657859
278885,-14.0,4299.0,10853.0,0.3664266031476261,0.1386782891959095,0.0577162958838515,0.134963508128737,0.2797278691314006,0.0087508233410879,0.0137366111713872,3976.827923961186,1505.0754726432058,626.3949592274404,1464.7589537211827,3035.8865636830906,94.97268572082699,149.08344104306528,12.63024537770149,92.8618758266528
114876,-16.0,4325.0,8944.0,0.5141707950513079,0.1441082536004298,0.0903425056356374,0.0525398300576921,0.1791565332889244,0.0122065932132981,0.0074754891527099,4598.743590938898,1288.9042202022442,808.0233704051409,469.9162400359981,1602.3760337361398,109.1757696997382,66.86077498183735,6.393537124717575,117.99607498928955
306270,-3.0,4401.0,15990.0,0.5134228228597958,0.1471229089064246,0.0309113828234228,0.2308335748379322,0.0486854640724294,0.0156133416164911,0.0134105048835039,8209.630937528134,2352.4953134137295,494.27301134653055,3691.0288616585362,778.4805705181461,249.6573324476927,214.43397308722737,9.27590771010797,234.4378164344085
435474,-13.0,4781.0,13845.0,0.3649456947963369,0.1575656783151194,0.0358258309076726,0.2505300901945815,0.1629161449553117,0.0159678520584867,0.0122487087724909,5052.673144455284,2181.496816272828,496.00862891672716,3468.5890987439807,2255.5740269062903,221.07491174974834,169.5833729551365,16.980999107592787,100.17684674720208
45313,3.0,4285.0,5041.0,0.5166065362786965,0.1049452417892481,0.0216370726500088,0.1232766798826795,0.2180850110699295,0.0033361812760277,0.0121132770534098,2604.2135493809087,529.0289638595997,109.07248322869437,621.4377432885874,1099.3665408035147,16.817689812455637,61.0630296262388,3.0063585953354264,78.63939273122655
305365,-8.0,4165.0,6746.0,0.5190365490705213,0.1005378848413337,0.0568203374676767,0.1441763571130971,0.1722928452879799,0.0037592192067112,0.0033768070126797,3501.420560029737,678.2285711396372,383.30999655694706,972.613705084953,1162.2875343127123,25.359692768473757,22.779940107537257,4.532439879398506,99.89332922146936
106144,-1.0,3784.0,28750.0,0.5852653737870428,0.0946854814367688,0.1233462921117639,0.1489602788666691,0.0199632397389013,0.016247607123199,0.0115317269356546,16826.37949637748,2722.207591307103,3546.205898213212,4282.608017416736,573.9431424934123,467.11870479197125,331.5371494000697,8.678482298467781,599.8514314303819
446787,9.0,3948.0,29252.0,0.4154970221780035,0.143689821683719,0.0341841431098001,0.1302190167387045,0.2632354484437854,0.0093791510143377,0.0037953968316494,12154.118892750957,4203.214663892148,999.9545542478725,3809.166677640584,7700.16333787761,274.3589254714064,111.02294811940824,21.783837828576424,430.227487595238
19448,-6.0,3991.0,12917.0,0.5665673299513304,0.1582311314561334,0.0775211245106456,0.1581548505337479,0.0188825995417574,0.0086912758222431,0.0119516881841419,7318.350200981335,2043.8715250188752,1001.3403653040093,2042.8862043444215,243.9065382808803,112.26520979591412,154.37995627456093,4.501015411466675,240.3605525811724
182597,-10.0,4667.0,5333.0,0.530259092557655,0.1421227057997547,0.0638421177551517,0.1646418225210094,0.0841542005208572,0.0097969728158344,0.0051830880297374,2827.871740609974,757.9403900300917,340.47001398822397,878.0348395045431,448.79435137773146,52.24725602684485,27.641408462589553,3.3633216118683964,69.80843580931783
486097,-4.0,4650.0,12271.0,0.4302324060635127,0.0702585560784927,0.1157190604844791,0.260931386856966,0.0979518586155457,0.0085393730365803,0.0163673588644233,5279.381854805364,862.1427416391839,1419.988591205043,3201.8890481218295,1201.9672570713612,104.78664653187687,200.8438606253383,11.95247893783339,125.36918544528596
564048,-21.0,4498.0,12625.0,0.4343834024543728,0.1139178257014756,0.0605188637842578,0.1462149016446451,0.2275292181948883,0.0081188327146204,0.0093169555057397,5484.090455986457,1438.2125494811294,764.0506552762547,1845.9631332636443,2872.556379710465,102.50026302208255,117.62656325996372,13.403001072879452,115.3212353998742
468835,-8.0,4341.0,28804.0,0.4742964791271382,0.1951970092162992,0.0297557065602543,0.1936875713432626,0.079168845359471,0.0154289042728563,0.0124654841207182,13661.635784778087,5622.454653466282,857.0833717615649,5578.976804971336,2280.3794217342024,444.4141586753529,359.055804613167,19.94444677739651,383.0267433731128
223714,-16.0,4032.0,17119.0,0.4391000969213768,0.1368029547702103,0.0927916635736558,0.1056296123745184,0.2076162422592766,0.0093968451900489,0.0086625849109127,7516.954559197049,2341.92978271123,1588.5004887174136,1808.2733342393806,3554.182451236556,160.8645928084471,148.29479108991453,15.834987184806858,202.5980149398963
407903,4.0,4273.0,19532.0,0.6231050511705604,0.0287559230380062,0.0527512184031311,0.0859123040807054,0.1907750626675348,0.0082797683810577,0.0104206722590041,12170.487859463385,561.6606887783371,1030.3367978499566,1678.0391233043379,3726.21852402229,161.720436018819,203.5365705628681,7.753643728266263,365.9045985343835
441727,-18.0,4181.0,24293.0,0.4354943791280928,0.1516517364338652,0.0729121148573779,0.1110703172710186,0.2186032553789975,0.0060349742991304,0.0042332226315174,10579.464952158758,3684.0756331878874,1771.2540062302814,2698.2312174648546,5310.528882921986,146.60763064877483,102.8376773874522,23.44419700041832,264.5132028072737
294893,-8.0,3763.0,13659.0,0.4572181324554512,0.0268902752369433,0.1271097198804752,0.080050216897734,0.2765741283071152,0.0149237117383172,0.0172338154839637,6245.142471209007,367.29426946140853,1736.1916638474108,1093.4059126061488,3777.7260185468863,203.84297863367465,235.39668569546015,12.103677575066154,190.26298931872253
448411,-22.0,4615.0,16412.0,0.4162167499407547,0.2125945425287115,0.042544791247279,0.2516962097221952,0.0589368870396379,0.0042834047041354,0.013727414817286,6830.949300027666,3489.101631981213,698.245113950343,4130.838193960668,967.2721900945372,70.2992380042702,225.29433198129783,18.29509749620722,137.1638112209376
127269,-2.0,3654.0,16352.000000000002,0.447174405625439,0.120768781331921,0.0273242149219082,0.0337293317692763,0.3580671883639293,0.0063573561578096,0.0065787218297161,7312.195880787179,1974.8111123395724,446.8055624030429,551.5420330912061,5855.1146641269725,103.95548789250259,107.57525935951767,12.67377452172139,256.9749980594843
327796,7.0,3984.0,24280.0,0.4373936060864903,0.1099690118754934,0.0928890781386936,0.2246553255024784,0.1116374221784367,0.0129252288397404,0.0105303273786671,10619.916755779985,2670.04760833698,2255.3468172074804,5454.631303200175,2710.556610492443,313.8245562288969,255.6763487540372,17.1142025776712,363.2314646859927
464999,-20.0,3756.0,18499.0,0.4127599345541949,0.1321967235874534,0.1213672012890204,0.0750263539508822,0.2380003033489277,0.0062951898102675,0.0143542934592539,7635.646029318052,2445.5071896443005,2245.1718566455884,1387.9125217373698,4402.767611651813,116.45471630013849,265.5400747027379,18.654597838152466,213.5962146366052
188448,-14.0,4231.0,7751.0,0.4154940515070471,0.1218733534716033,0.0853201679689361,0.2371028146524239,0.1216728485241573,0.009451708940471,0.0090850549353609,3220.494393231122,944.6403627583971,661.3166219272238,1837.7839163709375,943.0862489107433,73.26019599759071,70.41826080398234,7.911789707114736,80.15474940392562
445851,-17.0,4824.0,13145.0,0.6126164361662706,0.1151926152740448,0.0819242080222247,0.0889319594108353,0.087550777961313,0.0074805054514388,0.0063034977138725,8052.843053405627,1514.206927777319,1076.8937144521437,1169.01060645543,1150.8549763014594,98.33124415916302,82.85947744885401,6.46605983793662,181.2209318610961
42234,-6.0,3773.0,28746.0,0.5333073339291952,0.1716314429631059,0.0240765707349582,0.1136623650268867,0.1361054668797577,0.0100941276661612,0.0111226927999347,15330.452621128645,4933.717459417442,692.1051023471084,3267.3383450628853,3912.487750925515,290.1657938914699,319.73292722692287,13.690397448850002,534.0612387701991
