,"gas_feed temperature, C","gas_feed pressure, kPa","gas_feed mass flow, kg/h",gas_feed Methane mass frac,gas_feed Ethane mass frac,gas_feed Propane mass frac,gas_feed i-Butane mass frac,gas_feed n-Butane mass frac,gas_feed i-Pentane mass frac,gas_feed n-Pentane mass frac,"1 mass flow, kg/h"
400883,-14.0,4500.0,22559.0,0.6355312901591287,0.0557569976645211,0.1643958791374158,0.0758317513355628,0.0301471122952568,0.0192427299097923,0.019094239498322,17815.800509932764
161497,48.0,3596.0,14586.0,0.6979563611226763,0.1200596608721855,0.0363494563836811,0.0939311149980176,0.0226882989024437,0.0128159771086917,0.0161991306123038,14586.0
555944,-22.0,4608.0,11213.0,0.6111070074950953,0.1118536534869456,0.1456831548079697,0.109094213195277,0.0086185986554078,0.0050476765961545,0.0085956957631495,8462.01346208342
519057,13.0,4734.0,24212.0,0.7304701496785622,0.0913058215736185,0.0347785760396536,0.0937702914939045,0.0221996891497676,0.0187833044025396,0.0086921676619538,24212.000000000004
48261,37.0,4127.0,8386.0,0.6274233925322827,0.1291020500156482,0.1246134989679264,0.0982805986291708,0.0064020397869696,0.009147821752671,0.005030598315331,8386.0
244442,9.0,3731.0,22172.0,0.6855972418198591,0.0992599173534631,0.1147683122387651,0.0523720990757185,0.0284229214545032,0.0106458475719623,0.0089336604857287,22172.000000000004
15409,-3.0,3802.0,3103.0,0.6362929367555142,0.1096728995314548,0.0621321859707577,0.1366300686104047,0.0184717641616399,0.0202410882232693,0.016559056746959,2743.9492748695448
489688,38.0,4284.0,11864.0,0.6366206295271917,0.1284514317677001,0.1338192006017171,0.0776925616235943,0.0038660820146214,0.00765176990463,0.0118983245605452,11864.000000000002
484444,43.0,3633.0,24933.0,0.6206291876895489,0.1177642388696341,0.0963235684518383,0.1249845610644197,0.0134662764450545,0.0062099974583688,0.0206221700211354,24933.0
192344,10.0,4226.0,18782.0,0.721050793294656,0.0610192107503974,0.1085113440264729,0.0425385442617792,0.0357366410604359,0.0104461501427349,0.0206973164635232,18782.0
197773,-13.0,3759.0,3583.0,0.6358446365215588,0.0958491966366937,0.1215418807341124,0.1075552826009187,0.0209065817385502,0.0054720022115094,0.0128304195566566,3041.0952594191376
544246,46.0,4623.0,15032.0,0.6762725187047051,0.0433293843123077,0.0804963153810693,0.1450894762731023,0.0079980849847101,0.0239137994847163,0.0229004208593893,15032.0
349054,22.0,4075.0,5520.0,0.7881794220394157,0.0596127344356527,0.037229157501375,0.0592703046613687,0.024642853741486,0.0218276517515519,0.0092378758691499,5520.0
540909,33.0,4124.0,24944.0,0.7669815457095385,0.0467160743805119,0.0544672823574226,0.0860996464887308,0.0244966001295897,0.0145293185923941,0.0067095323418123,24944.0
571941,-8.0,4187.0,1220.0,0.5878874107306445,0.1223636712453935,0.1203089371183885,0.1231224775218881,0.0257783998184753,0.0149976844241565,0.0055414191410531,998.5933951523872
299485,-8.0,4165.0,12826.0,0.6600875012328167,0.0425366293072038,0.1428732239367255,0.113411888574209,0.0156870126489919,0.0084622349155751,0.0169415093844778,10988.565807354484
396921,7.0,4624.0,13509.0,0.6731763783162417,0.1008564249431004,0.1241431404928617,0.0469844876590568,0.0210673091905552,0.0121945876869461,0.0215776717112379,13334.549470519714
540621,3.0,4815.0,10262.0,0.7615307134343132,0.0393757192874542,0.0523806833118702,0.0681670271253292,0.033283762389261,0.0326126215839876,0.0126494728677844,9911.772230506933
114172,-13.0,4347.0,21964.0,0.6600228376138114,0.029772758030369,0.0987440539311723,0.1565676717897001,0.01633415908599,0.0263740805571195,0.0121844389918374,17319.782991720265
448914,-5.0,3954.0,15298.0,0.6549962865980156,0.1009497521394708,0.04426953308734,0.144163620200954,0.0260007930326166,0.0172708059297009,0.0123492090119018,13472.646283573158
31126,25.0,3844.0,11059.0,0.6988551474449178,0.0334553347455462,0.095393950291332,0.0966577789422987,0.0354946978125171,0.021058340083331,0.0190847506800571,11059.0
321412,7.0,4896.0,2774.0,0.6554703937928251,0.0577186370405899,0.0974272309474476,0.1499735920459426,0.0073310958695407,0.0249788913542456,0.0071001589494082,2571.141654420839
516576,-6.0,3933.0,8009.0,0.6956697175255612,0.0932003747997197,0.063526070537681,0.0896368770746809,0.0293085024885428,0.0174244586075105,0.0112339989663037,7431.703679327925
333525,14.0,4050.0,4244.0,0.6892412725664168,0.1123715080851725,0.0665871455562641,0.0837527995560012,0.0087479917527122,0.0270938474062011,0.0122054350772318,4244.0
454582,-9.0,3888.0,14734.000000000002,0.6959920465324547,0.1170821735434174,0.0540614662826095,0.078027490092575,0.0293985138791945,0.0127323748338085,0.01270593483594,13748.21534700943
438383,39.0,3825.0,4983.0,0.6753236576993892,0.0535842002142996,0.128927839118329,0.1133785003851418,0.0056204778265304,0.0134621254560536,0.0097031993002562,4983.0
481727,-13.0,3889.0,3840.0,0.7539393633594408,0.0356029418992057,0.0823806171864058,0.0836127445822623,0.0224918612882282,0.0135744562329611,0.0083980154514959,3561.1224918066764
484391,-4.0,4568.0,3178.0,0.7371396490748892,0.0319736723969829,0.1177741324155049,0.0772890145877325,0.0168617210421246,0.0088154670074571,0.0101463434753084,3058.422208728575
473559,9.0,4217.0,1056.0,0.5097015833866574,0.1615517145189756,0.1455016905263188,0.1365554944295005,0.0082919453962718,0.0233659938763356,0.0150315778659399,911.2331493978093
350803,11.0,4417.0,20934.0,0.6071604279303091,0.0511581428537844,0.1914468528067784,0.1065246890559901,0.01560398667259,0.0147266639059523,0.0133792367745953,19629.67212178537
104774,37.0,4230.0,10907.0,0.7371347790500928,0.0370413746976879,0.0819559135326207,0.1142327245461883,0.0043467447614515,0.0141342436151753,0.011154219796783,10907.000000000002
202540,37.0,4217.0,9877.0,0.7625905381499701,0.0272282174805814,0.0676640813914185,0.0794024995123171,0.0234209529360884,0.0183417599862669,0.0213519505433575,9877.0
566029,-7.0,4159.0,5771.0,0.6275752169562434,0.1064283643885213,0.1528005992793583,0.0745148982097644,0.0099516767305574,0.0083945795803856,0.0203346648551691,5111.146704493672
418887,33.0,3815.0,6000.0,0.649794559371596,0.1243767823947593,0.0547009484991991,0.1199412146951414,0.033239841052729,0.0063310820050639,0.0116155719815109,6000.0
213249,-13.0,4542.0,17317.0,0.6078268514158485,0.0288829943949496,0.1220938289816401,0.1527973516337009,0.0426380936768592,0.019939589592859,0.0258212903041424,12308.94282593878
431884,19.0,4303.0,1653.0,0.7365776080517578,0.0727181502156835,0.069543864082139,0.0828024020070633,0.0067352655788365,0.0079444353126107,0.0236782747519091,1653.0
597537,24.0,4713.0,24273.0,0.6169878827399166,0.0806003469130785,0.0729746863641176,0.1629243165891553,0.0293732016487107,0.0231747064528176,0.0139648592922034,24273.0
469017,8.0,4417.0,6725.0,0.687904948958491,0.0737805290269587,0.1261810831788155,0.0504457715991243,0.0307865203647213,0.0116287295113482,0.0192724173605406,6665.606517257324
209162,33.0,4887.0,5851.0,0.5954198527442337,0.0627211498257794,0.1420610147140737,0.1462767349446505,0.017583532267264,0.0186302527296202,0.0173074627743785,5851.0
173524,-12.0,4620.0,20337.0,0.705575941950887,0.0414865184020931,0.1222779112329909,0.1091434060552333,0.0066974697288254,0.0069469264500043,0.0078718261799658,18121.90080538999
273541,-25.0,4619.0,3580.0,0.5824543761243735,0.1411689685681385,0.1053856096773119,0.1297715125949574,0.0099590316467293,0.0193875944149113,0.0118729069735779,2503.010636388529
10474,-19.0,4499.0,5607.0,0.6928893946314186,0.0742381850454426,0.0415127839799416,0.1419480867925316,0.0212403296465009,0.0125363399364816,0.0156348799676828,4627.9717643473
538811,26.0,4135.0,3192.0,0.5941724793917142,0.1427968293586124,0.0977823904162479,0.1323835552253593,0.0048933547862988,0.0184037952729026,0.0095675955488643,3192.0
36557,-17.0,4372.0,10520.0,0.6010313573960804,0.097234129209705,0.153762678908728,0.1132144655001767,0.018423921674246,0.0108783714282416,0.0054550758828222,8035.8170736707425
379690,-20.0,3677.0,18894.0,0.6261342573425449,0.1196561891231088,0.0776881933447985,0.1237794076595612,0.0108571317099439,0.021063267424156,0.0208215533958864,15042.600908745751
53660,17.0,4209.0,16165.000000000002,0.7475648466039362,0.1387927319784675,0.0273230441740329,0.064673426267949,0.0084781180699556,0.0084898286314169,0.0046780042742413,16165.000000000002
408402,-11.0,4219.0,22347.0,0.6594267708508482,0.0886850378309092,0.111589882949614,0.0758572536062313,0.0299637770640429,0.0188303329727467,0.0156469447256073,19264.61900997749
252600,48.0,3971.0,11219.0,0.784224907158156,0.0202655569608347,0.1024491635404584,0.0524418102796679,0.0100304468743238,0.0209983790988473,0.0095897360877114,11219.0
109740,35.0,4419.0,9535.0,0.6894866922974943,0.0624762648734102,0.0759351832103835,0.0980757477938477,0.0267821915906155,0.0273833652567346,0.0198605549775139,9535.0
368267,13.0,4516.0,4961.0,0.6781129954134766,0.0818600602938163,0.0694297001661829,0.1233903510410593,0.0183509462878341,0.0148626281578197,0.0139933186398107,4961.0
36592,-5.0,4774.0,16934.0,0.4843740834708619,0.1570088056488701,0.1628407253671801,0.142375133839843,0.0334762217725473,0.0139033232445409,0.0060217066561564,11607.137688747016
243329,-20.0,4637.0,16820.0,0.5542148068137466,0.0817208046900998,0.183656781663049,0.1198017894265907,0.0361334668081827,0.0061981429927443,0.0182742076055869,10908.55287358267
144092,-20.0,4644.0,15587.0,0.6413472472996128,0.139680463017796,0.0433463222327956,0.1322000737994633,0.0077240189340075,0.0144212714114928,0.0212806033048319,12551.585565317802
9783,36.0,4389.0,4459.0,0.5560295424427232,0.1615262136236472,0.0991815986837071,0.1265679318527903,0.0206287145605583,0.0130349585164478,0.0230310403201257,4459.0
251900,-10.0,4723.0,14018.0,0.7008535477054312,0.0517323716693891,0.0961410354107672,0.1146130394112804,0.0141676137157965,0.0088517327216195,0.0136406593657157,12402.230306192816
559403,-10.0,3749.0,5802.0,0.6867964201261295,0.056097012374613,0.0451137640774448,0.1491936404604293,0.0247988309172536,0.0188266187730969,0.0191737132710326,4946.267018247509
362490,35.0,4071.0,22233.0,0.6001463469996012,0.0954643206068402,0.1747019012239609,0.0769034715673051,0.0099831289486069,0.0283463465230937,0.0144544841305917,22233.0
353957,15.0,4664.0,12141.0,0.7221087986969253,0.0543263011290333,0.1046481109833263,0.0882857143262676,0.0036584704605302,0.0152474942129427,0.0117251101909742,12141.0
474307,16.0,4036.0,7090.0,0.601249613578455,0.1108495801128919,0.0783906181797354,0.1570327821660543,0.0159347157178571,0.0154789655611679,0.0210637246838383,6852.351568532797
150037,-12.0,3559.0,6661.0,0.6043985421580584,0.103684124905361,0.142343648736183,0.1026298102564075,0.0235328726616133,0.0144977607408889,0.0089132405414876,5513.643543897981
291502,15.0,4577.0,4035.0,0.7696476472184048,0.0870128113820344,0.0433838097454026,0.0624541892820338,0.0052999964349052,0.0159863728254987,0.0162151731117204,4035.0
111947,40.0,3962.0,1722.0,0.721352466943244,0.072511530788488,0.1317156388603564,0.0416928517280527,0.0057617862768143,0.0125729570374717,0.0143927683655727,1722.0
174182,-15.0,4841.0,7301.0,0.707309059521329,0.1263678888692923,0.1101784403232411,0.0359699604954023,0.0064694227596078,0.0087379278127046,0.0049673002184228,7044.937278723309
170099,12.0,3761.0,9263.0,0.6671577210289257,0.0500427383965032,0.1308514533191209,0.1117620557770203,0.0208109862316103,0.0074880278023733,0.0118870174444459,9263.0
413217,-22.0,3632.0,5191.0,0.7127074068409549,0.1178077226020735,0.0940507801201793,0.0447982269756061,0.0105524935243238,0.0045385223050376,0.0155448476318243,4810.824511077835
150061,41.0,4423.0,3192.0,0.7049111850298375,0.0583906648261857,0.1147929394460783,0.0682943615000665,0.0221547213629613,0.0102818113163583,0.0211743165185122,3192.0000000000005
494350,42.0,3565.0,14725.0,0.6860514575469361,0.0660263822212578,0.11030851407705,0.0859538290905266,0.0235848651307135,0.0177540760513883,0.0103208758821276,14725.0
82360,16.0,4433.0,16299.0,0.627997599941942,0.082899943144463,0.1702020564369607,0.0794842243484996,0.007071457400318,0.0174479177243943,0.0148968010034222,16299.0
598797,7.0,4013.0,21061.0,0.6801192253990895,0.0750223019337341,0.1594425524873428,0.049759339160247,0.0073477136891605,0.0145870303492328,0.0137218369811929,21061.000000000004
124070,42.0,4584.0,17185.0,0.6326280672923984,0.1712251560874697,0.102536611683237,0.0480653285789427,0.0197001778179165,0.0069447728551381,0.0188998856848972,17185.0
232219,-14.0,4295.0,10914.0,0.6453931488334347,0.0839555303255583,0.117890414542699,0.0951432129313726,0.0303671551005117,0.012176357504283,0.0150741807621402,8991.08979559346
481164,6.0,4023.0,7881.999999999999,0.6848993144630416,0.0782627250397584,0.1317883093391799,0.054757384912586,0.0131702869314399,0.0201278072283343,0.0169941720856595,7785.36717780945
573877,14.0,3932.0,12375.0,0.6681405057605614,0.1026315625493289,0.1180414895967751,0.0558591261614721,0.0219764780514983,0.0140387518465929,0.019312086033771,12375.0
362980,28.0,3758.0,18684.0,0.8223691597732403,0.0471993510920242,0.0297888547954573,0.0557138591478338,0.0222731249016354,0.0088605853311907,0.0137950649586178,18684.000000000004
293839,40.0,3913.0,20407.0,0.6581800507574277,0.1548591543953337,0.0619527305834443,0.0566843100148487,0.0203479830910272,0.0205466810097328,0.0274290901481852,20407.0
475419,29.0,4837.0,15603.0,0.6687737179582646,0.094377881130745,0.1622027867906031,0.0427541338725733,0.009154901757201,0.0077465431393885,0.0149900353512243,15603.0
571733,46.0,4307.0,5543.0,0.6265552071426065,0.1262109403551796,0.1267661660554107,0.0803660183638129,0.012533074662614,0.0129409629928619,0.0146276304275141,5543.000000000001
23847,48.0,4776.0,20416.0,0.699438474531285,0.0991444527365448,0.1048589260747148,0.0692706694595685,0.0094026514545746,0.0090156502555712,0.0088691754877405,20416.0
4284,30.0,3816.0,13091.0,0.7340458288028638,0.0464846860978286,0.0854336740711515,0.04924843326031,0.0386577469517134,0.0259963408880955,0.0201332899280371,13091.000000000002
398501,44.0,3916.0,18694.0,0.6860483543580526,0.1468037800304234,0.0386986650406924,0.0576805451573737,0.0333204340466386,0.0172554500348188,0.0201927713320001,18694.0
587228,24.0,4343.0,20357.0,0.5661878137152514,0.0642242171612116,0.1753183733124592,0.1365948036393988,0.0390285678075684,0.0110297665620076,0.0076164578021026,20357.0
399892,43.0,4516.0,1880.0,0.6385544473190813,0.0972197584358544,0.1133168397595936,0.0878610264468177,0.0294502874991199,0.0184078871501176,0.0151897533894153,1880.0
547171,37.0,3637.0,14945.999999999998,0.6571422173555501,0.1267823292249104,0.0606008272073253,0.0974912944129248,0.0259436148718887,0.016563160726865,0.0154765562005353,14945.999999999998
102252,17.0,4003.0,18379.0,0.6782992823627656,0.1448669586305646,0.044762454228622,0.0680926777102206,0.0287265754815162,0.0178841923405554,0.0173678592457553,18379.0
385694,-17.0,4457.0,17273.0,0.6126176664071895,0.1444055226661235,0.0449340793812332,0.143008905254887,0.0217633824879888,0.0109498285913332,0.0223206152112444,13552.692042600043
68545,5.0,3980.0,7226.999999999999,0.6308512742150284,0.1008074900692432,0.1032168909968406,0.1222130163353442,0.0233358394911944,0.0141391134864716,0.0054363754058774,6879.652799740422
353253,11.0,3827.0,14862.999999999998,0.6477753356980827,0.1415658875556833,0.0372435409896156,0.1309304034680735,0.0185000506565278,0.0129591101194535,0.0110256715125635,14862.999999999998
63644,15.0,4302.0,1245.0,0.7263612157696578,0.1238797102439274,0.041083682866301,0.071744327544437,0.0106998808194626,0.0049408148603327,0.0212903678958812,1245.0
508169,24.0,4125.0,23505.0,0.709860855050153,0.1207729963861151,0.0734950972928366,0.0495587927850853,0.0052972692755782,0.0216686601544969,0.0193463290557348,23505.0
430075,29.0,4403.0,21325.0,0.6206877842321427,0.1376078483507949,0.0641654443288951,0.1172576698265702,0.0263236974081292,0.0141711972815716,0.0197863585718962,21325.0
261664,-9.0,3930.0,17009.0,0.738579415843682,0.1157677835442064,0.0293769610300213,0.0657560649843218,0.0170704862881853,0.0174599466676275,0.0159893416419554,16325.363658926835
149476,23.0,3527.0,16015.0,0.6037152262914476,0.150909779226767,0.0922394332253871,0.1171303781294157,0.0051380318830019,0.020605196330527,0.0102619549134532,16015.0
602265,-25.0,4772.0,9730.0,0.699430270503072,0.088271328888804,0.0514369627231568,0.1131019700118445,0.0347378422752477,0.0082069747777469,0.0048146508201277,8000.621381731465
110828,27.0,4090.0,24344.0,0.6221903756965543,0.1353448313920748,0.1409666714211553,0.0535017359055505,0.013115351742666,0.0159789053969693,0.0189021284450293,24344.0
221044,45.0,4027.0,12057.0,0.6688289294931191,0.1115013122185178,0.1104673607611398,0.0674334039609367,0.0245811250032963,0.0114650866038755,0.0057227819591147,12057.0
302094,30.0,3945.0,19989.0,0.7223631559739618,0.0296765205583173,0.1055177404417608,0.0968175807812743,0.0133359404162597,0.010597202807462,0.0216918590209638,19989.0
277895,38.0,4538.0,2961.0,0.6248434614800704,0.0625213976238888,0.1640993229803082,0.0701309988345629,0.043269169631922,0.0180489613296176,0.0170866881196295,2961.0
314816,18.0,3996.0,4310.0,0.7974915982103005,0.0312968977732194,0.0639385472041712,0.0481280832180671,0.0108829368920155,0.0250665946500485,0.0231953420521778,4310.0
542395,46.0,4121.0,18603.0,0.6052279626436788,0.0771650611425887,0.1386779243020212,0.1249178199981025,0.0187036273325634,0.0241890354484913,0.0111185691325538,18603.0
383666,-22.0,4842.0,23816.0,0.7190462939478788,0.0991749214693829,0.0519978667892195,0.0505439378327122,0.0328826142081139,0.0220790303443754,0.0242753354083171,20529.498823379745
290116,29.0,3529.0,13744.0,0.6720279481745568,0.0595278365556541,0.1431585504680358,0.0476010971081646,0.0434779507264872,0.0151686714516094,0.0190379455154918,13744.0
535087,12.0,3831.0,16892.0,0.5961768246746639,0.1517595321831319,0.0615309832876745,0.112778050152374,0.0403573469818053,0.0108174076136306,0.0265798551067195,16126.653200901705
345333,-3.0,3553.0,5159.0,0.5782177054913349,0.0843455015511839,0.1652280409712604,0.1185002058729377,0.0309275116989251,0.0130114278702759,0.0097696065440818,4319.230859137512
107866,27.0,3793.0,11073.0,0.623105717061038,0.1254049488449631,0.1182606021012515,0.0969922855478033,0.0213944434019714,0.009087380023496,0.0057546230194764,11073.0
129031,-18.0,3503.0,3971.0,0.6225192117336971,0.0631846289657636,0.1540725565188807,0.1145206238178164,0.0229544231942051,0.0070406732298352,0.0157078825398017,3110.155990294544
384167,-24.0,4234.0,16278.0,0.641694455506222,0.1246127191470684,0.1135084603490318,0.0676095167846973,0.0268206243030946,0.0057161212390905,0.0200381026707952,13061.446735042804
146423,27.0,3792.0,6085.0,0.6579320731098541,0.0464398265546029,0.1139191357080412,0.1171195155342546,0.0347975678430079,0.0121918477635617,0.0176000334866771,6085.000000000001
465316,18.0,4265.0,9551.0,0.6452079677610628,0.1093606143438369,0.0334767510957978,0.1441872672760906,0.0356712621767129,0.0154018945306779,0.016694242815821,9551.0
135494,31.0,4324.0,18140.0,0.6852170778199312,0.0662113593364353,0.0623598319338636,0.1239117402591182,0.0283775481033616,0.0107836380401207,0.023138804507169,18140.0
139065,46.0,4500.0,22960.0,0.7946168026211058,0.0776147740904045,0.0396674162303958,0.0632151692342213,0.0076125552632534,0.0092172724222409,0.0080560101383781,22960.0
436372,27.0,4136.0,3070.0,0.6774325960508369,0.0431984293878262,0.0456628496093632,0.1786152597176694,0.022076513958537,0.0145013840558306,0.0185129672199363,3070.0000000000005
389795,8.0,4068.0,20450.0,0.574776254811674,0.1702697284481445,0.1163329606645783,0.0835787478628888,0.0209095611911277,0.0237913397502427,0.0103414072713437,19488.600049276152
173940,27.0,4716.0,11476.0,0.6665619197485992,0.0780284549143419,0.0349379383467937,0.164306198094704,0.0128082348960993,0.0255384030936575,0.017818850905804,11476.0
354697,-16.0,3806.0,19132.0,0.6981338038335004,0.0867909591989859,0.0984650187358631,0.0538990357452133,0.0358563028304155,0.0220634510685879,0.0047914285874337,17098.208381937544
564574,31.0,4011.0,10519.0,0.6957833685316686,0.1013387894657139,0.0794644746763605,0.1032235575996035,0.0069348632998906,0.0049278558157217,0.008327090611041,10519.0
90404,24.0,4169.0,4309.0,0.6107711586131109,0.1207959482280798,0.1077964563424709,0.1209978296509851,0.0137648994247512,0.0134545558812227,0.0124191518593793,4309.0
576523,19.0,4408.0,8558.0,0.567682324620165,0.1193034232402873,0.1630134519947275,0.0784600675486043,0.0258373164948962,0.0252676563531328,0.0204357597481864,8309.021916097969
448974,32.0,4073.0,22198.0,0.7039966563179145,0.1147086667610338,0.0450823134897664,0.0864059451902172,0.0131484645214897,0.0167888289347527,0.0198691247848252,22198.0
266075,38.0,3826.0,22083.0,0.779694627631224,0.097615047908023,0.0358075347898663,0.0625237309002213,0.0132779470927796,0.0059258229439279,0.0051552887339577,22083.0
257135,22.0,4466.0,15934.0,0.6486693641698648,0.055881972955434,0.1830893660435965,0.0786584270804973,0.014311302206713,0.0057182434563677,0.0136713240875267,15934.0
502834,45.0,4188.0,8714.0,0.7490625217904002,0.0715979909852435,0.0461471820092139,0.0895838183756773,0.0205330304072977,0.0066998660181027,0.0163755904140642,8714.0
97994,-17.0,4785.0,19989.0,0.6377243392116673,0.0291340628969444,0.1746578033731898,0.0987177741727985,0.0427837548829524,0.007727149890973,0.0092551155714745,15016.205872267828
223920,12.0,4245.0,19162.0,0.5753245419152395,0.1024223827313589,0.0978528494896672,0.1685153363233147,0.0129143972018787,0.016862532063065,0.0261079602754756,17122.14547621472
584953,17.0,3579.0,19172.0,0.6594410182284843,0.1424477352704717,0.0607716177504644,0.0856862916956322,0.0082328003016692,0.0174394698755793,0.0259810668776986,19172.0
229607,-3.0,4588.0,15674.0,0.5693067164334824,0.0650778185626657,0.1675503490147905,0.1500227211399367,0.0277043686877141,0.008203147755484,0.0121348784059262,12044.761094688913
134581,11.0,4440.0,17021.0,0.6500809358726001,0.0897912471777223,0.0882389087609434,0.1192142780949837,0.0311761148947653,0.0075410286096266,0.0139574865893582,16698.36411459627
412563,-20.0,4771.0,7251.0,0.7117841619471269,0.0441442142762612,0.038478281744122,0.1290090526304636,0.0353391970267966,0.0180336744193102,0.0232114179559194,5859.428583964374
595914,9.0,3661.0,7090.0,0.6884443882525586,0.0571672033306274,0.0533937991221465,0.137585724473898,0.0308345750663363,0.0231028343043812,0.0094714754500517,6903.893608265481
494335,-13.0,4498.0,11400.0,0.5508731459302203,0.1216765650224706,0.1378824224869264,0.1361398737581725,0.0178349243347425,0.0144529009456567,0.0211401675218107,8153.426037494338
376271,-9.0,4020.0,22291.0,0.7634198999861214,0.0765911068899889,0.0561846575451846,0.0515173320939296,0.0249446780420269,0.0177788508986826,0.0095634745440657,21605.18896152096
89083,41.0,4158.0,7507.0,0.5447202751456576,0.1144672040241646,0.1281399975272807,0.1471403919735107,0.0266654039570478,0.0219465907817518,0.0169201365905867,7507.0
354624,37.0,4378.0,2753.0,0.7334461969283674,0.0550358707943733,0.1209600569070283,0.0587228279981963,0.0181864556157221,0.0077032009292188,0.0059453908270935,2753.0
376458,41.0,4113.0,18398.0,0.5088186863461788,0.1189687222796753,0.177457435303641,0.1134437368606435,0.0394693839890067,0.0178553687942832,0.0239866664265714,18398.0
52141,-7.0,4122.0,22928.0,0.691628135907019,0.0872172197052229,0.0723619151977345,0.1126217932564374,0.016082500821733,0.0044988472334829,0.0155895878783701,21161.983596782786
255390,22.0,4493.0,4084.0,0.635006560761606,0.0918551263328983,0.0905288666884403,0.1332275293870044,0.0259298310629265,0.0185125990570145,0.0049394867101099,4084.0
182086,-11.0,3899.0,9719.0,0.7054469331543477,0.0310449687816497,0.1594832037275717,0.0697135374779134,0.0087258668592649,0.0112412199910279,0.0143442700082245,8830.30483926916
541252,-16.0,4891.0,9395.0,0.6925883452253184,0.0397244941639364,0.1198086087051127,0.1096283319006755,0.0181381291659899,0.0060926250493489,0.0140194657896178,7842.967493291168
349127,-3.0,4843.0,10491.0,0.6835793458405701,0.1241902748270307,0.0573569467087409,0.0825097911221591,0.0245709696053844,0.0117333367149946,0.0160593351811198,9892.309144251223
272845,-8.0,3888.0,24278.0,0.6278332897691075,0.1350634273528836,0.1209221907466054,0.0651247253842215,0.0195928462328498,0.0174628993106148,0.0140006212037171,21798.016819525823
219368,-12.0,3864.0,22121.0,0.6212701773818131,0.0859038817974565,0.0710582586561842,0.1823241209043863,0.0205330110757439,0.0096212257571276,0.0092893244272881,17657.957153076768
85494,-3.0,4508.0,10644.0,0.6701268422766066,0.0876837239239217,0.1071689490327954,0.0785573808846414,0.0335402447014308,0.0081489396926258,0.0147739194879779,9803.85625549904
165455,35.0,3505.0,4896.0,0.52480227272784,0.1120356333193525,0.1767191183768755,0.1445201763390507,0.0068546928796636,0.0161795577973148,0.0188885485599025,4896.0
329372,30.0,4526.0,13568.0,0.720299753635422,0.12956164270465,0.0266356748019254,0.0891231311809045,0.0095575019153378,0.0137734087209916,0.0110488870407684,13568.0
487983,50.0,3963.0,23856.0,0.6916983615403214,0.0865349317099189,0.0656360399542824,0.1067794498977797,0.0223357397692129,0.0135771085337731,0.0134383685947113,23856.0
397952,-21.0,4225.0,20060.0,0.6081916660994724,0.1085413465679755,0.1142809294241431,0.1339516253027695,0.0200783357781188,0.0069677980617312,0.0079882987657893,15115.934019871838
561946,0.0,3659.0,18510.0,0.7010254331198011,0.1612854988020191,0.0383857236944234,0.0519970268077901,0.0079427647600291,0.0245126191936124,0.0148509336223244,18414.76370161953
52175,34.0,3846.0,19485.0,0.6976949995609006,0.033079861879474,0.1702956843237282,0.0527197450577105,0.0242980953269133,0.0147096433580918,0.0072019704931813,19485.0
58463,-20.0,3958.0,16418.0,0.7455709018470033,0.0296999781652518,0.1269054493107347,0.0509728533454798,0.0271906533402972,0.0110179347294024,0.0086422292618304,14733.914949954678
326877,32.0,3662.0,4722.0,0.842368773261622,0.0244549910806286,0.0409007653626306,0.0596148597275001,0.0183170562474271,0.0056401549711332,0.008703399349058,4722.0
411462,-16.0,4736.0,16703.0,0.6468505181427382,0.1339113743609906,0.1070541093689032,0.0663391651700039,0.0185603930567008,0.0125528228330937,0.0147316170675695,14286.581150934113
281011,26.0,4041.0,18922.0,0.7139065448811687,0.087273997401973,0.0978992064211142,0.0692742463653214,0.0130431993938531,0.0112989867309095,0.0073038188056601,18922.0
141209,-18.0,4780.0,1651.0,0.6093133729290466,0.1133894740302934,0.1270515199658365,0.0927480831947644,0.0239070335271185,0.0165007319882955,0.0170897843646447,1258.977225465949
23539,-8.0,4512.0,10559.0,0.6527401386645718,0.0869854004440128,0.1484606015232687,0.0420531966054536,0.0373520347711481,0.0236186264474865,0.0087900015440581,9281.303765733564
377651,37.0,3678.0,24953.0,0.6874007727234029,0.0225983002800354,0.1313618460286469,0.1027756580994223,0.023331096152783,0.0125298173276897,0.0200025093880193,24953.0
244720,-15.0,3556.0,7128.0,0.7803656541182639,0.0329424231878561,0.0837330522419373,0.0630353166787488,0.0107085128777903,0.0181883824977338,0.0110266583976695,6754.302372443669
281801,21.0,3733.0,6646.0,0.6770719520724015,0.0674333478992263,0.1588804516132196,0.0417350494949717,0.0217117581290946,0.0197085025589001,0.0134589382321861,6646.0
95352,-10.0,4519.0,14156.0,0.5812382526703183,0.1307675063324314,0.157842136398699,0.0722539488095578,0.0294015800018519,0.0162481223882559,0.0122484533988856,11379.835813480504
191688,26.0,3606.0,4770.0,0.6082376676031661,0.1324699967957497,0.0608327326465254,0.1285988903330777,0.0381419743526184,0.0118357390044733,0.019882999264389,4770.0
506734,16.0,3957.0,9305.0,0.6512762666318063,0.1324772555519348,0.1474624830631262,0.036028381595602,0.0191685794672503,0.0072069726027696,0.0063800610875107,9305.0
353891,44.0,4669.0,2442.0,0.7108579388451369,0.0746429006763305,0.1283981523895063,0.0404098333227171,0.0124561793095233,0.0121169416787813,0.0211180537780043,2442.0
