,"4 temperature, C","4 pressure, kPa","4 mass flow, kg/h",4 Methane mass frac,4 Ethane mass frac,4 Propane mass frac,4 i-Butane mass frac,4 n-Butane mass frac,4 i-Pentane mass frac,4 n-Pentane mass frac,Q-104,"5 temperature, C","5 pressure, kPa","5 mass flow, kg/h",5 Methane mass frac,5 Ethane mass frac,5 Propane mass frac,5 i-Butane mass frac,5 n-Butane mass frac,5 i-Pentane mass frac,5 n-Pentane mass frac,"16 temperature, C","17 temperature, C","16 mass flow, kg/h","17 mass flow, kg/h",16 Methane mass frac,16 Ethane mass frac,16 Propane mass frac,16 i-Butane mass frac,16 n-Butane mass frac,16 i-Pentane mass frac,16 n-Pentane mass frac
263084,-10.0,2349.0,2236.0,0.657975293325334,0.0410280702147155,0.132261404153911,0.1149427833267015,0.0318550791721941,0.0156201169922894,0.0063172528148542,548.1186785206373,-13.0,3938.0,12543.0,0.0711611861550293,0.0727611678417899,0.1089546769963433,0.1589970531685852,0.4934721335060358,0.0126186789838991,0.0820351033483173,-14.640777024503734,46.01653853723633,3048.77749049447,11730.222509505536,0.7153918513506152,0.0744480461589062,0.1074872648313241,0.0775514066057962,0.0184446703645312,0.0050785976033256,0.0015981630855011
563003,-12.0,2289.0,22044.0,0.6157407224034758,0.0954558837988526,0.1206882785842641,0.117723627103312,0.0291575347799113,0.0059604668152331,0.0152734865149507,1472.7759826213126,-12.0,3752.0,24609.0,0.1824733632125171,0.0139673199640693,0.0231525753000032,0.6629112734672095,0.0107240088733525,0.0693588949679863,0.0374125642148617,-16.339565973880212,73.63677225735893,24995.98521361496,21657.014786385032,0.7123503409782349,0.0885825279491543,0.1039663573455374,0.0748675530019209,0.015350732957072,0.0016538540602856,0.0032286337077948
124746,4.0,2336.0,17549.0,0.6673208627061833,0.0607550129837691,0.1342939742054883,0.0643880428622102,0.026318952249757,0.0212398931641377,0.0256832618284542,755.1153938788482,-26.0,4226.0,17165.0,0.1280978098594821,0.0442714406134393,0.1348911666094273,0.2104738034626471,0.4239512850721593,0.0386832872327862,0.0196312071500585,-1.843134694344656,33.093559923307964,19359.289475660305,15354.710524339693,0.7001216426024995,0.0613159967059548,0.1239890947833726,0.0573867308910725,0.0228019752332862,0.016179566418328,0.0182049933654862
658664,-49.0,2094.0,20286.0,0.6683258787917813,0.0419791863392925,0.1441650872427251,0.1114974601787365,0.006017707726151,0.0128308942382413,0.015183785483072,1066.4718046147636,-31.0,4016.0,11734.0,0.1123207138637687,0.0643729036120873,0.0229451526221494,0.346552781177719,0.3239038450392332,0.0416523359266657,0.0882522677583765,-49.70478509446599,54.03156381016299,16630.063770048655,15389.93622995134,0.883365225966412,0.0407643896936071,0.0580868847765664,0.0165508117487089,0.0005646468394243,0.0003799588483805,0.0002880821269007
697555,-1.0,2084.0,15459.0,0.7387605381469879,0.0614251140903824,0.0432509110928477,0.0638340921380063,0.0414470355299337,0.0281141622487087,0.0231681467531331,534.9906147442625,-42.0,4388.0,9196.0,0.0471878425545457,0.0442463268213365,0.1408354945674045,0.4265220062734087,0.2655800140690924,0.0443777537784263,0.0312505619357858,-1.872627248596416,44.08940243712908,15485.96619509391,9169.03380490609,0.7548305964885584,0.0620082639714982,0.0428099840389068,0.0609627009133936,0.0385522152928097,0.0230953951317992,0.0177408441630338
618589,-47.0,2579.0,22868.0,0.7140447529669932,0.0313144685844305,0.0392399967855586,0.1628619035097624,0.0282181765417993,0.0178919345183132,0.0064287670931426,841.6063608714857,-7.0,4258.0,11172.0,0.230082765647387,0.0744694344217646,0.0932354001466645,0.0320311565477064,0.44013258335329,0.0439201907845187,0.0861284690986685,-49.86457512142002,63.30650397902576,20540.72817197356,13499.271828026436,0.9142278212451366,0.0359438240236284,0.0180939104752781,0.0279330665294578,0.003058803963621,0.0006042837406382,0.0001382900222397
77020,-12.0,2544.0,3412.0,0.7252567136236351,0.0510173183666959,0.080530064849255,0.0981715984065972,0.0184373697726481,0.0086179539603351,0.0179689810208334,972.3278213423796,-12.0,3511.0,15224.0,0.1076385037030025,0.0161531255263787,0.0724247492532707,0.0575825398765794,0.583226794704052,0.0586674203375606,0.1043068665991559,-16.77972184826035,80.70186530888083,5046.822338095721,13589.17766190428,0.7877580411202889,0.046573302683539,0.0665012089432563,0.0684424574041966,0.0200773611358919,0.0040099255795618,0.0066377031332652
61762,4.0,2339.0,4496.0,0.6215246896438513,0.1250860410574902,0.0733597187584233,0.1204119257125154,0.0369628450438077,0.0127761344575558,0.009878645326356,409.23156454388845,-17.0,4109.0,10006.0,0.1233337064900558,0.0862551292135328,0.131352999240363,0.0386921629394473,0.5603995137438255,0.04038379708571,0.0195826912870655,-4.761706923197266,38.042061891059234,5878.538165653936,8623.46183434607,0.6591995254580648,0.128506236532188,0.0672999237303946,0.093008681751434,0.0351244170393178,0.00965402432877,0.0072071911598303
671647,-49.0,2214.0,18170.0,0.6855375302879813,0.1314060538513006,0.0655485286552318,0.0477935870020412,0.0308431742149314,0.0229960633182816,0.0158750626702317,383.4374605196078,-5.0,4830.0,5981.0,0.098969427364218,0.0113713703281177,0.0650576981243258,0.4828221792059579,0.2491847657406572,0.0149871742075795,0.0776073850291437,-50.87442299728792,36.50663858444312,15530.033025155257,8620.966974844743,0.8289437302488546,0.1270334835721666,0.0304246749045343,0.008753230184951,0.0036058562884305,0.0008600715221368,0.000378953278926
684681,-37.0,2271.0,21813.0,0.5758289905058663,0.1257233762278092,0.1234555293631528,0.1244366212378517,0.0137508898037568,0.0146059052336009,0.0221986876279618,1292.350279459156,-48.0,4361.0,13277.0,0.1826906300865535,0.0781957921162907,0.0261155739306406,0.214413207711027,0.4272504702734118,0.0174972003974277,0.0538371254846487,-39.79817802741744,49.168871869476334,18899.140344517367,16190.859655482638,0.7826960172105508,0.1281490962008609,0.0606206081907953,0.0253226255171213,0.0018523068408184,0.0006758598425862,0.0006834861972668
741127,-44.0,2333.0,21693.0,0.7410284121276582,0.0529721745976205,0.0695322751048603,0.099117366467371,0.0087424695194507,0.0224010604234753,0.0062062417595636,829.4400326217346,-36.0,4849.0,11906.0,0.0915887948799095,0.0749182407562243,0.0259458005587425,0.3556094395818632,0.3493899972287596,0.0339927054278336,0.068555021566667,-46.601512170400696,40.119870098866045,19234.103884962933,14364.896115037058,0.8791182209931168,0.0535151170825945,0.0395584716320311,0.0248771264836581,0.0014551051565044,0.0012505059250654,0.0002254527270295
448015,-42.0,2760.0,17765.0,0.6472061324424053,0.0959845850145961,0.0816933499168686,0.108602794125683,0.031851547425375,0.0167553152243069,0.0179062758507648,1495.2870433207231,-47.0,4589.0,21744.0,0.0585478993563451,0.1340204170098359,0.0395753710748333,0.4011961215728195,0.2472570845073633,0.0611727951891313,0.0582303112896713,-47.9134203558003,38.20966797129779,14700.535638025753,24808.464361974235,0.8472331683211995,0.0950351411964015,0.0354816065590835,0.017940863968847,0.0033549121881736,0.0005654017866218,0.0003889059796728
332630,-11.0,2629.0,20346.0,0.7794648320596356,0.0839046179002954,0.0414661200529772,0.0590310270946068,0.0157216220965376,0.0143106765063732,0.0061011042895739,256.62473275793184,-14.0,4227.0,4732.0,0.180795943720757,0.0702620892725715,0.0802178522478589,0.0749418070232196,0.518091575030905,0.0161496219644822,0.0595411107402057,-15.939072896364223,69.98604694602324,21389.206885613432,3688.793114386571,0.7802035294457447,0.0854674172982854,0.0411736864857153,0.0566712985543469,0.0170646244750522,0.0136190401083476,0.0058004036325075
300291,-44.0,2598.0,20908.0,0.607932671029931,0.1159620973813664,0.0872617933762699,0.1218439218168744,0.0353659739044474,0.0230696268054827,0.008563915685628,425.4243349831557,-2.0,3771.0,1221.0,0.1550604035239925,0.063218355464085,0.1878796491802038,0.4304244672764548,0.0916546858532423,0.0673564749048619,0.0044059637971596,-48.85242834760203,42.3156110935285,15388.382591443078,6740.617408556923,0.833759436631416,0.112356738941297,0.0332461390098063,0.0167834681228943,0.0030711423318127,0.0006324288712962,0.0001506460914772
107295,-50.0,2658.0,17286.0,0.6606901072820796,0.0376181309089208,0.1155025323760381,0.1124587006426581,0.0335915443616655,0.0261494309943115,0.0139895534343259,256.3917069485062,-6.0,4291.0,1629.0,0.0957052155085056,0.010393812041328,0.1447348684610485,0.4569042256323082,0.2433507951635935,0.0400662945125827,0.0088447886806334,-55.04878131328678,11.275884430454369,12452.35884951225,6462.641150487743,0.9129802233875618,0.0349247232749778,0.0372137036089255,0.0120200231916328,0.0021865588630287,0.0005061048675568,0.0001686628063162
651280,-48.0,2576.0,15181.0,0.7104335940522655,0.0513894354334941,0.0599641659000123,0.0937606112857104,0.0466961194294067,0.0163276293452538,0.021428444553857,784.0445425472834,-8.0,3577.0,13353.0,0.1362170871853832,0.1169906820511555,0.0751402855022723,0.1461432765453418,0.4298327009604827,0.034917729359256,0.0607582383961082,-49.52811361284233,53.78722046613967,14098.211663674992,14435.788336325011,0.8852427534935111,0.0636958255941982,0.0283779855031011,0.0164780063935901,0.0051671502183575,0.0005658687303379,0.0004724100669035
