,"1 temperature, C","1 pressure, kPa","1 mass flow, kg/h",1 Methane mass frac,1 Ethane mass frac,1 Propane mass frac,1 i-Butane mass frac,1 n-Butane mass frac,1 i-Pentane mass frac,1 n-Pentane mass frac,"3 temperature, C","3 pressure, kPa",Q-100
570726,-13.0,4887.0,7866.6167296591375,0.7546745748230008,0.0999965054706277,0.0702093536562462,0.0596018154101343,0.0098538054820328,0.0033444630917309,0.0023194820662271,-40.65115665627323,2378.0,101.0578917274306
51710,-17.0,4223.0,13329.376742780873,0.7811715116884878,0.0467607243872752,0.1195745021974761,0.0470680835479966,0.0016379823879407,0.0013318586781103,0.0024553371127131,-40.82517165203532,2206.0,159.2748702201916
185692,8.0,4665.0,13841.87563375968,0.6923835848460177,0.0713495503038435,0.0979336109533229,0.1120392528312641,0.0043740529836061,0.0048090368402649,0.0171109112416805,-16.385099262068138,2442.0,171.67090650320824
461425,-11.0,3514.0,14896.639650688036,0.775121516394155,0.040145009642704,0.1210868630848256,0.0340959906669723,0.019719669488259,0.003033835011494,0.0067971157115894,-28.059077487704457,2256.0,131.14671066642404
39068,-16.0,4030.0,4476.721162441469,0.7724983248103,0.0925430479970113,0.0621738932541833,0.0619700387874857,0.0043565098291193,0.0031958885616165,0.0032622967602836,-38.84018482663004,2226.0,49.775425598720176
330914,-7.0,3649.0,3694.3790056882735,0.6871215591146397,0.1652051445917377,0.0515668532590204,0.0662950776974633,0.0194821413464028,0.0067127952554043,0.0036164287353316,-21.16573847963701,2527.0,25.895968068205548
428319,-5.0,3796.0,21437.127121655387,0.7699376258433809,0.0365311784967761,0.088943125378364,0.0683028891328067,0.024220828132456,0.0072901137750904,0.004774239241126,-19.78644016869848,2578.0,167.59935769445292
472416,-4.0,4674.0,17831.997542046345,0.7342202269196557,0.0491478721376367,0.1164683401550587,0.0838566885006915,0.0109427586232903,0.0033304836742556,0.0020336299894113,-26.82078635593504,2498.0,208.2808172473524
168621,-14.0,4010.0,7652.675467929628,0.7432394744670537,0.0871869319313195,0.1014845706021853,0.0598704226284439,0.004264324980227,0.0030910808177732,0.0008631945729971,-36.30610579266869,2171.0,86.64900924003086
46636,37.0,4210.0,13234.0,0.6209688323389378,0.0659269006346959,0.1251168167735349,0.1519681291259105,0.0101859356444361,0.019746522083734,0.0060868633987503,9.259581526607631,2503.0,142.58225516769198
253255,20.999999999998863,4665.0,13895.0,0.7645963890900688,0.0544616495172157,0.0732138818643181,0.0486342872408175,0.027567050052457,0.0167773246774005,0.0147494175577221,-9.549970108676575,2522.0,186.17570291392624
425016,11.0,4265.0,2763.481118011176,0.6499172461701799,0.1109875362605322,0.101731922744288,0.0899240151324632,0.0134737956970637,0.0266508427540607,0.0073146412414121,-15.646554504723156,2071.0,38.00722921029501
440456,49.0,4662.0,16920.0,0.7464903824927969,0.0710509406213158,0.0466165315333353,0.087805646630704,0.020063770468442,0.0125454800965333,0.0154272481568725,9.918685858509605,2285.0,292.3285472078278
561176,31.0,3870.0,23991.0,0.5520607595387963,0.0877650366279976,0.1350625182397458,0.1601745707798139,0.015758427603493,0.0221802036444156,0.0269984835657375,10.553241346769198,2264.0,245.0124893341089
270706,49.0,4058.0,6073.0,0.6194207864451384,0.1327714301833569,0.1244756901934314,0.0832676329640323,0.0206388896745269,0.0113555168752571,0.0080700536642565,24.559078757090163,2583.0,62.36095033291349
107500,40.99999999996999,4547.0,19718.000000000004,0.6090292095462156,0.1488885752259436,0.033025797450328,0.1535060908944855,0.0344330531860014,0.0133682073105263,0.007749066386499,4.979423758200653,2300.0,278.8582829548395
70083,18.0,4826.0,23218.63402721344,0.669293342645265,0.0652049319567092,0.0578035219006418,0.150239296568844,0.0260169716590595,0.0169106504307871,0.0145312848386934,-12.84249929661712,2040.0,385.77765434507455
218952,9.0,4384.0,13372.620914521587,0.6398170457091324,0.0872222644313951,0.143939738767871,0.0884070054468383,0.0271416727331472,0.0104226884779082,0.0030495844337073,-14.182828010890944,2285.0,161.44580667724586
253071,20.0,4786.0,5470.999999999999,0.7041190850088521,0.0200569774619212,0.1004405624832096,0.1113519238197384,0.0303009721351533,0.0178455000641502,0.0158849790269749,-6.937891857144905,2416.0,75.47426062210525
1543,23.0,3747.0,8034.999999999999,0.6046449076011066,0.1280739544814638,0.1335444455313114,0.0874073722975753,0.0040410508156506,0.0210385367367701,0.0212497325361219,-2.7038629795731026,2060.0,95.03643301934244
283182,-20.0,3598.0,1242.659570705121,0.8413641512621559,0.0443224675659437,0.0452362138617716,0.0418676319264714,0.0194516154874097,0.0060337207444618,0.0017241991517855,-35.184339097876745,2471.0,9.35595268893303
396429,3.0,3886.0,10422.909373868226,0.6315897417717217,0.1232453759628925,0.1398099417529492,0.0863067240329541,0.0089779061906724,0.0025011263863861,0.0075691839024237,-16.29075676388169,2277.0,102.8643813691706
359875,-1.0,4299.0,5029.77115026658,0.7237968124823194,0.0792607727347058,0.1109555870997178,0.043665840438913,0.0232912513335,0.0115372506470936,0.0074924852637499,-26.386304081543926,2212.0,64.06504732192661
491938,24.99999999996772,3990.0,15885.999999999998,0.756205783374626,0.0262967786275057,0.0709424400435349,0.1050392054427288,0.0129410937525801,0.0062911365540421,0.0222835622049821,-6.376660108492274,2115.0,224.51239375431032
296815,36.0,4217.0,10864.0,0.6839115963380316,0.0707091089923489,0.0564425085749128,0.1493893604122922,0.0076946732314502,0.0173578981441939,0.0144948543067704,2.937133159056316,2252.0,148.79795507335075
198316,14.0,3748.0,11040.0,0.667270834374672,0.0967688411338934,0.0736996302079046,0.1255091213148359,0.0206344222608495,0.0069156518848614,0.009201498822983,-2.890702316637657,2579.0,83.67936592329534
554512,-2.0,4649.0,5066.030621117998,0.6840409714772249,0.1245593105597269,0.12516433348397,0.0375590556769169,0.0084565827275389,0.0159133609465869,0.0043063851280355,-29.00853520075861,2300.0,64.60215504145071
439373,43.000000000000114,4833.0,5674.0,0.7051931382975138,0.1294230425721226,0.0588514117929841,0.0468387320491013,0.0331081933639392,0.0203690782312891,0.0062164036930497,7.624709052656556,2552.0,83.77643672729391
408943,-22.0,4754.0,10652.288345498358,0.7826132155806146,0.0861517438769665,0.0881355138564714,0.0385207288119274,0.0009400215714321,0.0017683437516729,0.0018704325509147,-49.09393353344436,2336.0,130.984632068652
175406,41.99999999999904,4466.0,9582.0,0.641140173908424,0.1319304636824208,0.0779914938909127,0.1010161017077865,0.0347006434454291,0.0059752598779147,0.0072458634871118,6.639468208337917,2315.0,136.73217629530336
487372,34.0,4788.0,20448.0,0.8391004939016672,0.0340281576193571,0.0443767226071208,0.0521149123967767,0.0104489912578044,0.0115896176350417,0.0083411045822316,-3.473801127857257,2442.0,337.3868402701628
198510,25.99999999965576,4085.0,19681.0,0.6747295973515165,0.0514804395629434,0.1290858742924022,0.0773468714779215,0.0388746770652157,0.0106479974629872,0.0178345427870132,-0.5549226069120436,2321.0,232.35786431011
200276,11.999999999788088,3878.0,10584.999999999998,0.7029173284123851,0.0670181013231203,0.1001225401411464,0.0895979924096228,0.017336980719117,0.0086041499356456,0.0144029070589624,-8.552738616747604,2415.0,102.77068351700837
60000,1.0,4038.0,4194.647749589874,0.7581948618969062,0.0660914188390391,0.0601299051853107,0.0705946595901537,0.0154790711001678,0.0186298229556272,0.0108802604327952,-18.567417708126413,2463.0,42.30323947150191
279963,-23.0,3752.0,16385.117423443473,0.8146345596016639,0.09117879099167,0.0220346616471371,0.0636313608387913,0.003341691258309,0.0030249008895521,0.0021540347728765,-40.68578174893298,2419.0,137.31685415891116
30691,-9.0,4349.0,10162.081452430666,0.772723379528066,0.0740903714672016,0.0620491229885183,0.0659071213821691,0.0135576263823464,0.00725504036167,0.0044173378900283,-31.340568305493605,2459.0,111.31896764872909
296980,5.0,3754.0,6964.80304293311,0.7567947062455388,0.0341048714292169,0.0590891910599464,0.098391100420891,0.0256589166611899,0.0088593948750186,0.0171018193081981,-16.62827409917827,2112.0,83.18575260735906
364761,28.0,3598.0,4972.0,0.631608708967369,0.0840367179681222,0.137633111577205,0.0999351577034943,0.0272523554079579,0.0121193427953899,0.0074146055804616,1.1162140995269283,2149.0,53.12157650326935
32353,16.0,3970.0,10082.089463639772,0.5890188162849228,0.1019203039014712,0.1489100495351454,0.1255876030324665,0.0086020465509039,0.0171531742894183,0.0088080064056718,-6.907203906192592,2079.0,120.8255108542744
407562,38.99999999998346,4172.0,6299.0,0.6547424085631034,0.0603391136480945,0.1608040797521197,0.0659562437713585,0.0323179137159672,0.0195836668144211,0.0062565737349351,1.3943941985863262,2043.0,96.52899203931791
382649,15.0,4786.0,19402.536081714425,0.6280976894323381,0.0733570578191362,0.1418024386093112,0.1305893638711011,0.0041320453416061,0.0127949511320179,0.0092264537944889,-7.951727351573481,2538.0,227.37853656528387
246204,3.0,3981.0,7178.691532297867,0.7203088681599641,0.0481603402892548,0.0908873115853503,0.101906958309649,0.025610728459205,0.0080019836804118,0.0051238095161645,-13.589769684043745,2536.0,64.35542095045275
156802,-5.0,4152.0,17016.206448232537,0.7155905447934008,0.0735690079957008,0.1391920149070926,0.055488282946429,0.0049879127441907,0.0039494512967274,0.0072227853164586,-23.870086453567183,2526.0,159.54169287230616
228828,26.0,4486.0,10327.0,0.6150542133272816,0.1118092469778874,0.0666024483914715,0.1366153177159269,0.0277035611519561,0.0231594685853957,0.0190557438500805,-2.2336967186637366,2163.0,146.5285911324936
176085,39.99999999992394,4159.0,14426.0,0.5785155975067262,0.1773318649267664,0.0426649750201187,0.1487603774690913,0.0189276789685316,0.0112521031895372,0.0225474029192284,13.721239989635023,2546.0,146.66715226941233
434140,-25.0,4152.0,9234.703691498717,0.7583103574994757,0.134166388976757,0.070863306598641,0.0314483610974241,0.0023604664423524,0.0010567750815679,0.0017943443037811,-50.890683849037856,2089.0,109.80875512148124
118263,17.0,4216.0,1311.9550962582298,0.5886675375077579,0.0985294862571907,0.1858346043219081,0.0687585381798394,0.0296583256027828,0.01467625894109,0.0138752491894308,-7.253446478214983,2152.0,16.258246109020547
419896,6.0,4802.0,16674.679821074442,0.6565226262483201,0.1393806726099522,0.0903230311056659,0.0710254898660367,0.0194169487265678,0.0166465414381236,0.0066846900053333,-18.597940992481,2523.0,197.71000123136764
386435,22.0,3808.0,17287.0,0.6184089737253633,0.111901977538585,0.1211613712819984,0.1087499623208034,0.0158296167907971,0.0063939126870453,0.0175541856554072,-2.646435070182747,2191.0,189.64923995250132
34927,37.99999999986829,4037.0,15629.0,0.5894854151182104,0.1338548149894429,0.1778821369767072,0.0629357760900566,0.009474390633087,0.0123906622907274,0.0139768039017682,9.505330306362282,2364.0,174.04040957538018
468442,-3.0,4793.0,23069.25552839469,0.7431614914609737,0.0973704150417671,0.0379770545823828,0.0936095603293997,0.0155214286003968,0.0041948308848804,0.0081652191001991,-31.396794411451964,2289.0,321.2393234183546
389975,33.0,4811.0,18292.0,0.7554094875435285,0.073816348729056,0.0776715692629331,0.045289047427811,0.0231165295906399,0.0145533217279058,0.0101436957181254,-1.620169129639521,2575.0,261.5841046511523
399878,-8.0,4731.0,8179.891610235543,0.8121195613646165,0.0239715548285119,0.0595895593579789,0.0787550255302512,0.0130662267978794,0.0082781077879321,0.0042199643328296,-37.59447959289204,2195.0,121.19684154347487
57090,19.99999999971772,3801.0,19167.000000000004,0.6158909384770496,0.0882952314108493,0.1455479370495789,0.1092132688705594,0.0083302296581701,0.0182322467188893,0.0144901478149034,-1.073594573022774,2280.0,191.89966614263903
281680,-4.0,4328.0,2539.769308539456,0.7578443911524486,0.0344188552476685,0.0947035992603563,0.0909090898519497,0.0143377535719204,0.0050258506820929,0.0027604602335632,-28.71770919189285,2193.0,33.26497201604343
121032,-23.0,3896.0,16498.5261331497,0.8401896504135565,0.0197670507292966,0.085065244648558,0.0437196267992844,0.0087783260377709,0.0007366251829431,0.0017434761885903,-44.09844140585335,2236.0,174.408654802799
169644,5.0,4038.0,18950.688889243087,0.6177113401760154,0.1226807631617664,0.1655683055640148,0.0669618382815734,0.0147480254488201,0.0055499272263787,0.0067798001414307,-16.608558850697477,2214.0,207.29104440104493
386186,3.0,4280.0,24106.318586516765,0.7000857829249109,0.0742414124403287,0.0863497920961386,0.1169163590091773,0.0085178641117037,0.0108921049874124,0.0029966844303282,-20.93178423967106,2208.0,304.9094408187484
129436,42.999999999908425,4592.0,24794.0,0.6074965185359608,0.1645490979930089,0.0607822971816933,0.0918111685430046,0.0423240990215215,0.0058139729103766,0.0272228458144341,4.654084950130425,2188.0,385.37785273706686
420298,-23.0,3868.0,962.0850383305756,0.7550153064380972,0.1328472776717663,0.0632329301037067,0.0415094928475322,0.0047756208526987,0.0012591969808129,0.0013601751053856,-45.78755252711761,2114.0,10.402709458297522
181868,37.99999999997573,3848.0,8518.0,0.650093561772013,0.134574637674892,0.0962300429977383,0.0642393678593933,0.0226970761337244,0.022133916450326,0.0100313971119126,10.99602809567432,2323.0,95.93062201181785
394235,38.00000000000165,3548.0,8322.0,0.7392679769869375,0.0362681404643521,0.0433962041661113,0.1200057766164224,0.0342270243826593,0.0100051844806397,0.0168296929028773,18.96992633533415,2494.0,70.86027808215658
24746,18.0,4327.0,11619.0,0.7486530865832554,0.0303636233693978,0.0679092347779163,0.1262282775936195,0.0039635355372596,0.0171562872878136,0.0057259548507377,-12.436284676682362,2219.0,164.00277600700247
10241,-1.0,3946.0,3285.023880091408,0.7035705787761037,0.1138549321925181,0.0497094910915612,0.0998550116484639,0.0231240832773179,0.0047797808566142,0.0051061221574206,-24.954076376731848,2045.0,41.48726316007742
366836,7.0,4804.0,12900.496158330645,0.6739296157982839,0.0597225695733405,0.1651052766643594,0.0757327628758641,0.0042129731775156,0.0131099096198946,0.0081868922907415,-17.390335925770984,2490.0,157.26355456000965
156843,-8.0,3706.0,10710.04108172956,0.7127957283498353,0.098597616234474,0.1207449339140673,0.0480292158913466,0.0081831128451106,0.0069757773247645,0.0046736154404013,-21.85499262578864,2591.0,73.47859989823337
484727,22.0,3568.0,23635.0,0.7613739959471573,0.0754085816903602,0.0563837540232155,0.0544282719913648,0.00799792971164,0.0186437069342227,0.0257637597020393,-2.459356479287692,2257.0,249.136230916185
88446,33.99999999995407,4140.0,10900.0,0.7230336220990562,0.0221152934918512,0.1510413465123747,0.0655031906284527,0.0158554871371674,0.0177692776715301,0.0046817824595676,6.122752630940852,2475.0,127.32141969052644
60221,-3.0,3981.0,11010.183520450468,0.7488567751423412,0.0649237866314359,0.0956306305741774,0.0543132425335462,0.01667903938373,0.0106515701989106,0.0089449555358582,-24.92827407150986,2262.0,122.93113340357922
240521,-8.0,4263.0,18752.176108381904,0.7530404521095818,0.0998585606984349,0.0413180850971201,0.077932918439064,0.0180893869545002,0.0075304817005256,0.0022301150007731,-31.63152447375981,2298.0,221.1253417685839
454103,48.0,4813.0,1330.9999999999998,0.6293196413052197,0.065058179433348,0.0850526956560118,0.1775757031228821,0.0075102147470472,0.0230702947724097,0.0124132709630812,5.368540240074651,2058.0,23.72614346968453
68754,22.0,4666.0,18705.0,0.6558982978162278,0.0611646079180322,0.128056900501044,0.0892588291239274,0.0243104517699005,0.0196302245245885,0.0216806883462793,-1.9569562848432724,2569.0,220.7748813046456
62120,0.0,4207.0,8709.544583000024,0.7040350946373002,0.125535225104448,0.0618226000465016,0.0686252600222119,0.0199369350101557,0.0112795299567512,0.0087653552226313,-22.297893511352896,2368.0,96.3176219697816
91357,-4.0,3763.0,19113.90275433021,0.6551817387069075,0.1243179789849165,0.1593227677762179,0.0367861889810576,0.0154061870472088,0.0041511070679882,0.0048340314357032,-19.168607212001376,2503.0,144.05939924623453
266610,14.0,3562.0,16349.87546212266,0.5781047140185757,0.1170965648571031,0.1359328212588269,0.1244710722304631,0.0257637613439666,0.0145815769958615,0.0040494892952028,-5.969780858157719,2003.0,174.93549908421485
560024,17.0,3829.0,2699.0,0.6704033651625508,0.1283157458832194,0.0507718570946623,0.1273474966919065,0.0096801960271032,0.0061045740568054,0.0073767650837521,-10.035561668903997,2166.0,31.395349433587853
176540,-4.0,3527.0,14089.951785538156,0.6747955712815523,0.1694851145419753,0.0603992657782584,0.0514024603835042,0.0294635702284772,0.0084850305942219,0.0059689871920104,-16.968050581186958,2527.0,90.927209255251
306040,30.0,4708.0,13365.0,0.609994722079568,0.1133212775072468,0.1177678904841276,0.1008173244839994,0.0279636522814565,0.0201883076940417,0.0099468254695597,-2.9147069957057283,2229.0,194.86908461026
138137,0.0,3535.0,6861.594960342073,0.6592827499435125,0.0818955402569525,0.1452561214380264,0.1028613989337685,0.0039088863350997,0.0044334178134374,0.0023618852792027,-11.749759431137647,2540.0,43.19791164103208
564257,-22.0,3556.0,18203.69074564684,0.8033730118189901,0.0526396692976435,0.0936486030009166,0.0438704156948656,0.001660120028544,0.0031643092497953,0.0016438709092445,-36.82438955036625,2420.0,134.4088170950199
384020,40.999999999914166,4767.0,19123.0,0.6846665186068738,0.0614469289458777,0.061384576204269,0.1358572632719589,0.0289935464835279,0.0174532487385264,0.010197917748966,6.081066071891087,2508.0,269.1139317025154
191113,-5.0,4818.0,21324.07365714997,0.7423439640867869,0.0969808142336878,0.0580142051413753,0.0783520098075657,0.0118177429775575,0.0055382554020067,0.0069530083510198,-37.57829527486854,2045.0,337.16964112552887
523272,10.0,3660.0,16670.545321144753,0.5701737953308449,0.1489633770726398,0.1765208877367353,0.0620153662060866,0.0230415003589768,0.0094678808190121,0.0098171924757044,-9.598355912177738,2126.0,165.0649215583071
474667,27.0,3639.0,11196.000000000002,0.5445890974506499,0.1402021965263717,0.1305638471469918,0.1385111067432048,0.0238421643113536,0.0096524640699038,0.0126391237515244,4.874115230443636,2202.0,106.93216915446465
86213,-18.0,4314.0,18503.83014917089,0.767996927460064,0.1022633017702116,0.0571697572378816,0.0656186443345163,0.0037884742185719,0.0023928232313507,0.0007700717474036,-42.512413232704574,2257.0,217.1607460782143
99763,24.99999999988881,3653.0,6393.0,0.6700527047099194,0.0802809931117968,0.0869947964443648,0.1114750170862983,0.0248865864450531,0.0153593244611616,0.0109505777414058,-3.575991740374775,2005.0,80.69547861140472
238058,21.0,3616.0,16925.333959949618,0.5938326474159531,0.1057170953316354,0.0773728074237133,0.1643604709899693,0.0189776728126331,0.0215158581606045,0.0182234478654913,1.391961298848571,2081.0,181.3004404364583
503240,22.0,4457.0,1047.0,0.6602603505847927,0.0774713014775953,0.1329645488533881,0.0849153070340963,0.0207978611631684,0.0172671908548065,0.0063234400321525,-4.688174208927364,2499.0,12.132697113412178
122899,-21.0,4681.0,1060.3900619628846,0.8256533325447024,0.0554425884203141,0.052500383633023,0.0501437440107565,0.0125723781391188,0.0023705509177751,0.00131702233431,-49.91029709873743,2245.0,14.11950703003754
385290,49.999999999986414,4768.0,15565.0,0.7000763482611484,0.0195673321276306,0.1189902362872416,0.1162990027012379,0.0059340624046956,0.0210620521885135,0.0180709660295321,13.669150540337569,2443.0,239.13110333217264
547949,38.0,4143.0,13713.0,0.6965174868952778,0.0289519545707317,0.1036726719235926,0.095567969260852,0.0356206355076117,0.0255130214956873,0.0141562603462465,2.56694568016286,2063.0,210.91012384285384
130642,-21.0,4371.0,6163.386205249006,0.7800732364850682,0.0786536756212454,0.0984145059349837,0.0320145972627247,0.0081998589741228,0.0014606949246767,0.0011834307971783,-49.16082116196202,2037.0,83.44817315121873
446573,16.0,4143.0,13185.892234481704,0.5518777151096504,0.1768841796391294,0.1118579154150272,0.1290824165265097,0.0057025922103194,0.0130766882012843,0.0115184928980796,-9.93264954373285,2003.0,171.39399587093976
548030,-6.0,4728.0,21708.408879910065,0.7230074779925826,0.1129605759298447,0.0761791428082124,0.071063835069193,0.0033823487629395,0.0079562538580614,0.005450365579166,-29.94525429106443,2561.0,244.45796663797591
507519,-11.0,4038.0,12382.88546359595,0.7784585705945191,0.0812163457605775,0.0448477621671803,0.0722525120220586,0.0123138957804989,0.0085042007675903,0.0024067129075751,-29.62724014108744,2513.0,114.62416237345678
452423,-16.0,3569.0,15371.113685776718,0.7598586198317631,0.0782808496836573,0.107438407362675,0.0411190870300981,0.0062461772942371,0.0037464202979622,0.003310438499607,-32.00059477805627,2352.0,122.69363468126905
65636,-3.0,4596.0,13052.623122877494,0.7573100768705489,0.0195432313238919,0.123820394264347,0.0806659189063237,0.0086640775413621,0.0045482053522661,0.0054480957412601,-26.59325813150096,2432.0,158.93143134179627
468252,-17.0,4533.0,6650.96758423045,0.7959618434056404,0.0844933237869432,0.0384700857385363,0.0726900465749281,0.0023231614732056,0.0019587407680192,0.004102798252727,-43.67248082525597,2306.0,82.68401934031226
251440,-18.0,4850.0,16152.11818071753,0.8194759024682428,0.0768487092141413,0.0322825655408216,0.0516549780898564,0.0099157459438066,0.00515180299824,0.0046702957448911,-52.69211391896127,2063.0,249.92315821905504
37323,-24.0,3980.0,21522.75159867757,0.8073763282384127,0.0987248739688494,0.0298828761697363,0.0567471314556505,0.0033997335057078,0.0010339316644733,0.0028351249971698,-42.64729279135653,2512.0,184.12023467950712
594402,2.0,4295.0,9846.02554086188,0.7380853484041797,0.0414547142003703,0.0848146441135402,0.0989998448692747,0.0231486930364907,0.0083685281876454,0.0051282271884987,-18.39878579453156,2477.0,106.88352687080078
578262,-16.0,4551.0,7469.998485484212,0.7324020105593361,0.120830645456792,0.1066703886292955,0.0255793614557858,0.008420131103857,0.0033079256519427,0.0027895371429906,-39.38540902733845,2472.0,80.12039399748937
361232,-23.0,4069.0,10853.249194693368,0.8364518329539209,0.0547702937524259,0.0431113420291357,0.0570573683058454,0.0030377991422175,0.0036426558126192,0.0019287080038349,-46.817319147111874,2235.0,122.35652102752285
235608,25.0,3861.0,4200.0,0.7245524534853508,0.1268098305528123,0.0518044205180152,0.0527706967257356,0.0081148995855501,0.0153777458098753,0.0205699533226605,-4.094711756269589,2247.0,51.05704642348883
114972,6.0,4898.0,3639.931513434315,0.7006279361998725,0.0350771319256925,0.1340843572817394,0.1069024428701155,0.0092072747663958,0.0112966318853296,0.0028042250708543,-22.822071327905405,2180.0,54.9449827509352
381211,-18.0,4423.0,15829.68035197644,0.7483702414776288,0.0886071770352817,0.1290220847343352,0.0273783046511007,0.0024401728605081,0.0022382708387625,0.0019437484023826,-38.75708885538998,2535.0,156.11508963632514
416825,18.0,4488.0,18891.50283132254,0.6435416993006254,0.0690926396306646,0.1433227564934063,0.0709744552929347,0.0321439024606806,0.0221794152426841,0.018745131579004,-2.5049400043589003,2599.0,200.51666732394733
600020,5.0,4590.0,4742.1649795099975,0.7056952092154258,0.028906361347064,0.1390202036125905,0.1051821808265666,0.0092153317377079,0.0049431021869072,0.0070376110737377,-24.07077413382632,2016.0,73.53314736342327
116090,28.99999999988705,4887.0,11192.0,0.6273561997681755,0.1693137011512104,0.1232200980616129,0.0438586045072287,0.0055563201985924,0.0084674962690473,0.0222275800441327,-4.259898480022343,2569.0,144.77553509315658
73910,27.999999998700503,4556.0,13659.999999999998,0.557608245421711,0.1138991790204616,0.14821234415646,0.1215798510758134,0.0294626550931365,0.0151366538312722,0.0141010714011452,-0.881916228814589,2150.0,188.46020878871423
122950,27.0,3574.0,5119.0,0.5703632441914832,0.1404331131941033,0.1529744867947648,0.0901804804849727,0.0188831167816974,0.011667255738532,0.0154983028144463,7.609167010993815,2475.0,37.38008122614429
59306,28.999999999838337,4430.0,7004.0,0.7106882487509503,0.0942618113662917,0.0325159523363097,0.1101003248376241,0.0337225050334501,0.0084177975392171,0.0102933601361565,-2.0486421854350283,2481.0,88.53395911871758
274187,14.0,4796.0,8291.0,0.7065496972183112,0.0551398179863034,0.1461463057227227,0.0546897566687828,0.0081551298552205,0.0138695376340864,0.0154497549145725,-15.81442162268445,2394.0,113.8330618311702
547598,36.0,3729.0,11868.999999999998,0.5446181385626887,0.1418607697818896,0.1539043069229849,0.0866375618565611,0.0367850060603169,0.0123178226326,0.0238763941829584,16.170347774892832,2562.0,88.939868679563
542544,49.0,4001.0,18637.0,0.6703431894727468,0.137708541151592,0.0522203966877541,0.0761390947997935,0.0351716447078063,0.01106574501462,0.0173513881656867,23.46891058981356,2504.0,208.49221985472104
471434,34.0,4276.0,1194.0,0.6864891495811243,0.0545352014120217,0.0861745268919896,0.1334215970180263,0.0144871886391191,0.0162002647543067,0.0086920717034118,1.595540926548722,2326.0,15.72780601137947
403099,-17.0,3913.0,9036.364485227608,0.7449575855818504,0.125149741123896,0.0838808729235617,0.0291094503313367,0.009087443092212,0.0027360005708747,0.005078906376268,-40.49364479447081,2143.0,99.78987458377196
250870,37.0,4025.0,9162.0,0.6242098264506137,0.0573134599804491,0.1535269816466136,0.1348709145203644,0.0081876841670422,0.0148938232673939,0.0069973099675227,11.21091117572513,2478.0,93.3476600588001
524017,-2.0,4666.0,11655.09420851841,0.7429515994180381,0.092242589174223,0.0613167418331732,0.0575784096020033,0.0296278376468934,0.0073572895114484,0.0089255328142204,-31.41477930362757,2179.0,168.87567854420195
113650,11.0,4342.0,2461.291855387188,0.6332616576703722,0.0848475467508806,0.1628963991298115,0.089936749733553,0.0062000566709446,0.0090381081277691,0.0138194819166687,-13.937194235360778,2190.0,31.30686146504513
148482,-22.0,3655.0,2609.4480892479546,0.8469667862657594,0.0537235607729801,0.0379273004947548,0.0424298611331182,0.010262908587293,0.0040985055205273,0.0045910772255666,-38.66086682548746,2454.0,20.601070721120323
467724,21.0,4045.0,6494.187154429848,0.6203751819733098,0.0598813302988816,0.1216556544239033,0.1432800105985839,0.0182162062400426,0.0152430688985222,0.0213485475667566,-2.6314605883823106,2085.0,83.17034146455717
480926,49.00000000005787,3546.0,10755.0,0.6538711135064633,0.0512837594712432,0.1218579492672096,0.1216692961975736,0.0160337919458937,0.0191642187832093,0.0161198708284072,23.048170696034106,2162.0,123.15748627803076
304100,2.0,4195.0,18465.579846670003,0.7721435486323932,0.035781151178706,0.0514556113057524,0.1117414417242585,0.0064935918122721,0.0055360124556713,0.0168486428909465,-20.084464438213104,2371.0,214.87965245220403
176698,32.999999999959414,4318.0,21305.0,0.7034108121108504,0.0864142201779757,0.0477732833904269,0.1141539870038915,0.009982617455257,0.0170167834904403,0.0212482963711577,3.535104588250136,2497.0,258.63852016679084
150064,45.99999999998511,4619.0,3136.0,0.6951073807394523,0.0955572385912877,0.0555724617775917,0.0721266557576001,0.0398117076867537,0.0309817988083979,0.0108427566389163,3.484288363478356,2093.0,56.371808145546765
353860,47.00000000000091,4166.0,18217.0,0.7058877679178188,0.0529781861733204,0.0435552887378684,0.1196520138361655,0.0384247540148105,0.0186573915704064,0.0208445977496098,12.46051483022768,2182.0,274.46500004931295
302585,30.0,3625.0,11377.0,0.607886129616788,0.1175011855590367,0.1126661144620637,0.1095626089911897,0.029122271246752,0.0165617357954002,0.0066999543287695,8.14919253777424,2395.0,97.59949224329648
474165,-12.0,4183.0,3901.736128368536,0.7349787340506372,0.0928640987665803,0.1159027179816417,0.0369281821291956,0.0129919609118264,0.003119527733008,0.0032147784271104,-35.19868545615847,2248.0,44.50760709120095
356022,30.0,3709.0,1673.0000000000002,0.7803442236657262,0.0281375499363565,0.0467033470694329,0.097044319298512,0.017255514316704,0.0148353229739345,0.0156797227393338,0.2699026940954923,2125.0,22.010168465356628
430898,13.0,4062.0,2090.4542156478774,0.5824264132996547,0.1297357017178051,0.1392087823371702,0.1180500358726666,0.0157651900960129,0.0055213524701981,0.009292524206492,-9.290876164038307,2162.0,23.981341268077813
383826,-23.0,4891.0,13230.249525191244,0.7624107462402944,0.1567214530837552,0.0315079305192703,0.0346820902557573,0.008775543347983,0.0035112172858193,0.0023910192671203,-50.66527388664309,2497.0,149.7851813318939
453929,39.99999999980872,4595.0,2481.0,0.6310551492416493,0.0726224756531753,0.1716853527932437,0.0706978304156279,0.0272069543288125,0.0161788806286287,0.0105533569388624,8.518122326989271,2571.0,30.3239693520568
