,"gas_feed temperature, C","gas_feed pressure, kPa","gas_feed mass flow, kg/h",gas_feed Methane mass frac,gas_feed Ethane mass frac,gas_feed Propane mass frac,gas_feed i-Butane mass frac,gas_feed n-Butane mass frac,gas_feed i-Pentane mass frac,gas_feed n-Pentane mass frac,"gas_feed Methane mass flow, kg/h","gas_feed Ethane mass flow, kg/h","gas_feed Propane mass flow, kg/h","gas_feed i-Butane mass flow, kg/h","gas_feed n-Butane mass flow, kg/h","gas_feed i-Pentane mass flow, kg/h","gas_feed n-Pentane mass flow, kg/h","gas_feed actual liquid flow, m3/h","gas_feed actual vapour flow, m3/h","1 actual vapour flow, m3/h"
29522,-6.0,4060.0,27715.0,0.3461612332106119,0.1566496010614649,0.1112680169485308,0.0400500514793165,0.3216000475269919,0.0133458839717281,0.0109251658013555,9593.858578432108,4341.543693418499,3083.7930897285314,1109.9871767492568,8913.145317210581,369.8811742764443,302.7909701845677,30.753599889733287,270.0712264797672,270.0712264797671
189777,-21.0,3739.0,19757.0,0.6160813003009673,0.1731726966280413,0.0260895921652224,0.0570367975377262,0.0987998875444871,0.0153093656600862,0.0135103601634692,12171.91825004621,3421.372967280212,515.4520724082989,1126.8760089528564,1951.9893782164315,302.46713734632306,266.924185749661,7.521201037426052,384.2775010218381,384.2775010218381
266746,-16.0,4308.0,6409.0,0.4186827339413452,0.0288583347391108,0.1183275840387779,0.2622528963781435,0.153354759917138,0.009541995484719,0.0089816955007653,2683.3376418300813,184.9530673429611,758.3614861045276,1680.7788128875216,982.8506563089375,61.15464906156407,57.56368646440481,7.058329921323056,60.482283114846304,60.482283114846304
497479,-17.0,4390.0,18450.0,0.5419071338207978,0.0660692153010591,0.0269652707894224,0.175114157993649,0.1643130439052141,0.0120255652548458,0.0136056129350118,9998.18661899372,1218.9770223045402,497.50924606484324,3230.856214982824,3031.5756600512,221.87167895190498,251.02355865096771,13.904397232302609,240.79105868117816,240.79105868117816
302751,-4.0,4314.0,22272.0,0.3930080203000292,0.1791935520898131,0.042788080558036,0.0913249141340274,0.2769126856604387,0.010549325075056,0.0062234221825994,8753.07462812225,3990.9987921443176,952.9761301885777,2033.9884875930582,6167.39933502929,234.95456807164723,138.60805885085384,21.186774677271494,242.47981252031,242.47981252031
471893,-15.0,4615.0,11815.0,0.4850530263603027,0.1435842526943938,0.0234085905733496,0.0974478239677949,0.2363086265377902,0.0049487407016821,0.0092489391646865,5730.901506446976,1696.4479455842627,276.5724976241255,1151.3460401794969,2791.986422543991,58.46937139037401,109.276216230771,9.936839850016758,132.11022789194732,132.11022789194735
507894,5.0,4221.0,14655.000000000002,0.5259664490128978,0.0586824906943453,0.0470551085805881,0.2151705319046487,0.1316416264744415,0.0135879893599001,0.0078958039731782,7708.038310284018,859.9919011256305,689.5926162485187,3153.324145062627,1929.2080359829404,199.13198406933597,115.71300722692652,8.615980672673937,236.05739665388083,236.05739665388083
615999,-6.0,4122.0,24394.0,0.3486684631951091,0.1790579381359215,0.0371336421385863,0.229354603661659,0.1929952273602272,0.006911322889849,0.0058788026186476,8505.41849118149,4367.939342887669,905.8380663286741,5594.87620172251,4707.925576225382,168.59481057497652,143.40751107928955,26.816281223385467,236.83909208234311,236.83909208234311
542988,-21.0,4476.0,8508.0,0.446517958477979,0.1089574210206066,0.0869922787381287,0.1094035362219849,0.2301765332579933,0.0105962987911246,0.0073559734921826,3798.974790730645,927.0097380433209,740.130307503999,930.8052861766475,1958.3419449590072,90.1533101148881,62.58462247148956,8.734821718925001,81.27523898185036,81.27523898185036
74074,0.0,4648.0,8926.0,0.4670378944503063,0.153761862698462,0.0854632889566038,0.1931940330521068,0.0832769614731092,0.0094769270508481,0.0077890323185635,4168.780245863434,1372.4783864464719,762.8453172266454,1724.4499390231053,743.3301581089727,84.59105085587014,69.5249024754978,6.18021975204904,112.36174031286528,112.36174031286528
415334,-16.0,4409.0,14936.0,0.4574280488371936,0.1675858143852902,0.0572937143209992,0.1797706661508449,0.1149233562882624,0.0115500602762864,0.0114483397411229,6832.145337432324,2503.061723658694,855.7389170984441,2685.0546696290194,1716.4952495214873,172.51170028661366,170.99240237341164,13.246676110995733,165.65433563694296,165.65433563694296
395197,3.0,4795.0,26475.0,0.5711752618476429,0.1669520994458612,0.0268441856941184,0.120513183907334,0.0943456072049737,0.0042800068420159,0.0158896550580536,15121.865057416346,4420.056832829176,710.6998162517847,3190.5865439466675,2497.799950751679,113.31318114237095,420.67861766196904,8.570166801015942,420.1023143913266,420.1023143913266
316664,-2.0,4170.0,29920.000000000004,0.3901684262288019,0.1771294142550366,0.102773321967623,0.1347855567226484,0.1724831768888941,0.010636087034085,0.0120240169029108,11673.839312765753,5299.712074510695,3074.9777932712805,4032.78385714164,5160.696652515712,318.2317240598232,359.7585857350912,27.08263907964369,349.738588747474,349.738588747474
425443,-23.0,4195.0,17684.0,0.3554768741850287,0.1935914881396695,0.0671573754023707,0.2283104557941704,0.1401189764801778,0.0100607970282828,0.0052840329702998,6286.253043088048,3423.4718762619154,1187.6110266155233,4037.4421002641093,2477.863980075464,177.915134648153,93.44283904678166,22.42972632834873,133.96773957114655,133.96773957114655
130362,-10.0,4391.0,10099.0,0.4987674127535119,0.0683624104514908,0.1069756548286586,0.1021524198359239,0.2028207114137726,0.008080529957376,0.012840860759266,5037.052101397717,690.3919831496056,1080.3471381146232,1031.6372879229955,2048.2863645676894,81.60527203954021,129.67985280782733,8.075981070854342,127.72264575859644,127.7226457585964
534456,-15.0,3536.0,19601.0,0.4183410954502097,0.1655144566234266,0.0773584948770804,0.051307338803889,0.2719715574768382,0.006378741284191,0.0091283154843649,8199.903811919561,3244.248864275785,1516.3038580856528,1005.6751478950282,5330.914498103506,125.02970791142779,178.92411180903642,17.408588131684237,272.16110043915705,272.16110043915705
234152,-2.0,4711.0,11051.0,0.3822242680085477,0.1582324674039575,0.0615378953479593,0.2699618034097751,0.1039748992893034,0.0060404205129439,0.0180282460275129,4223.960385762461,1748.6269972811342,680.0552814902983,2983.3478894814248,1149.026612046092,66.75268708854304,199.23014685004506,11.48580668525396,102.01252199192253,102.0125219919225
452961,3.0,3784.0,29234.0,0.473122190415948,0.1372584718032238,0.0797111508626004,0.0254813144853589,0.2684765509127156,0.0087625893603266,0.0071877321598265,13831.254114619824,4012.614164695445,2330.2757843172603,744.9207476649821,7848.643489382328,256.16553735978783,210.12616196036788,17.720593460413475,501.47476495386456,501.47476495386456
199490,-24.0,4816.0,12042.0,0.5338776958012557,0.1824054736912262,0.0912990800499952,0.0678983241920109,0.0984703936114654,0.0112573362112611,0.0147916964427853,6428.95521283872,2196.5267141897457,1099.423521962042,817.6316199201952,1185.7804798692664,135.56084265600617,178.1216085640206,9.141526408562829,130.91590823375898,130.915908233759
117943,4.0,3831.0,23796.0,0.4203012579735549,0.1314778012185133,0.0809956481996757,0.1651587845699103,0.1867305073237504,0.0046024065345986,0.0107335941799966,10001.488734738712,3128.6457577957426,1927.3724445594828,3930.118437625585,4443.439152275964,109.51886589730827,255.4166071071991,18.10320721270278,352.6689189833973,352.6689189833973
388939,7.0,3752.0,14451.999999999998,0.5927752901150087,0.0674652835617315,0.0558443194735468,0.1647639024992706,0.1017846377208284,0.0073816755875769,0.0099848910420367,8566.788492742106,975.0082780341435,807.0621050316983,2381.1679189194583,1470.9915843414117,106.67997559166135,144.30164533951438,4.38813181421667,317.8087298462102,317.8087298462102
21696,-9.0,4026.0,27004.0,0.5096744200510338,0.1952597926791437,0.1080618907396378,0.0857831413912271,0.0860420206521276,0.0103803630406639,0.0047983714461657,13763.248039058117,5272.7954415075965,2918.103297533179,2316.4879501286964,2323.4787256900536,280.31132355008793,129.57522253225855,13.779216078021095,437.18729883379376,437.18729883379376
85871,9.0,4432.0,22683.0,0.5657700527766023,0.1831798733804742,0.0497939939662518,0.0950062921058022,0.089288802080513,0.0050856865054961,0.0118752991848597,12833.36210713167,4155.069067889296,1129.4771651364897,2155.0277238359113,2025.3378975922765,115.35862700416803,269.36741141017256,3.968364800054384,423.2524695419943,423.2524695419943
502364,-17.0,3774.0,28791.0,0.4801076130694867,0.0653605356654263,0.0986260611962817,0.1677753170880791,0.1780668113662819,0.005691358959881,0.0043723026545629,13822.778287883591,1881.7951823432884,2839.5429279021464,4830.419154282886,5126.721566046623,163.85991581393387,125.88296572752046,24.66460529635608,398.6935362240323,398.6935362240322
278018,-20.0,4675.0,29706.0,0.4570206519387177,0.0960063128598845,0.0865517182494288,0.1370052574668872,0.2030906650209438,0.0058576085955522,0.0144677858685857,13576.25548649155,2851.9635298157286,2571.1053423175317,4069.878178311351,6033.011295112156,174.00612093947365,429.7800470122068,30.273009722293,275.5225998596327,275.5225998596327
443363,10.0,3632.0,17122.0,0.3345205506014281,0.0594427693538823,0.104204364229715,0.1529168293727328,0.3378326917272004,0.003715301914735,0.0073674928003063,5727.660867397652,1017.7790968771727,1784.1871243411804,2618.2419525199307,5784.371347753125,63.613399384092666,126.14621172684447,18.105139682285223,206.0085218648351,206.00852186483507
617223,-9.0,4387.0,6386.0,0.4885953174979051,0.1487512068767292,0.0250819672953568,0.1057490301526,0.2204036383378658,0.0068415944843818,0.004577245355161,3120.1696975416216,949.9252071147926,160.17344314814852,675.3133065545036,1407.497634425611,43.69042237726217,29.230288838058147,4.736172377223541,83.0716775185528,83.0716775185528
185789,-16.0,4229.0,14432.999999999998,0.5166654591709076,0.2525585048132324,0.0543161287429438,0.1130678876914937,0.0458752460898102,0.0058893254296285,0.0116274480619835,7457.032572213708,3645.1768999693827,783.9446861469078,1631.9088230513285,662.1174268142306,85.00063392582814,167.81895787860785,7.590458345793954,211.8431631231645,211.8431631231645
286745,-1.0,3633.0,7353.0,0.5339435346295651,0.2210913246068579,0.0618448220913677,0.0474111342134497,0.1016400491495799,0.0201859442196752,0.0138831910895042,3926.086810131192,1625.6845098342262,454.7449768378267,348.61406987149564,747.359281396861,148.42724784727173,102.08310408112439,2.1038775373726586,156.89368910665038,156.89368910665038
221945,5.0,4689.0,14195.0,0.4179937693439919,0.1687700873104754,0.0616190263395102,0.2466313769022636,0.0839361524295166,0.0091248260145912,0.0119247616596511,5933.421555837965,2395.6913893721985,874.6820788893473,3500.932395127632,1191.4736837369883,129.5269052771221,169.27199175874736,11.31519661667073,163.07406425349797,163.07406425349797
535778,-6.0,4506.0,23390.0,0.6247412612595458,0.1207016053031791,0.036327176610506,0.101240598029874,0.0897284765599973,0.0126991127335944,0.0145617695033031,14612.698100860776,2823.2105480413593,849.6926609197354,2368.0175879187527,2098.7490667383368,297.032246838773,340.5997886822595,7.929701963920096,401.3679828197275,401.3679828197275
21941,-25.0,4064.0,15939.0,0.3875691815865163,0.1236511487771058,0.0821393817922069,0.1400398920990425,0.2483892660740592,0.0112060896341065,0.0070050400369625,6177.465185307484,1970.8756603582892,1309.2196063859858,2232.0958401666385,3959.0765119544294,178.6138626780235,111.65333314914528,18.69434143732044,138.38120078429648,138.38120078429648
78208,-13.0,4029.0,27140.0,0.4796872638071769,0.1052070696489385,0.0606174109292328,0.1977664328969891,0.1386005015150389,0.0127419069228015,0.0053794142798222,13018.71233972678,2855.319870272191,1645.1565326193781,5367.380988824285,3761.6176111181553,345.8153538848327,145.9973035543745,22.02087944518192,364.6247844582953,364.6247844582953
242064,-24.0,4680.0,25396.0,0.4456921282958169,0.1443266372804331,0.1190786427559652,0.0634506254429745,0.2004526889645491,0.0091069431052225,0.0178923341550383,11318.797290200566,3665.319280373879,3024.121211430492,1611.3920837497803,5090.696488943689,231.27992710023062,454.39371820135267,27.25046076989258,218.13493968987112,218.13493968987112
425865,-23.0,4060.0,16417.0,0.4359117091457976,0.0432183937564179,0.1100955355735761,0.1905532528773904,0.2051768989886858,0.0091126927996295,0.0059315168585024,7156.362529046559,709.5163702991127,1807.4384075113987,3128.312752488118,3368.3891506972545,149.6030776915175,97.3777122660339,17.459691109611544,166.9993915618068,166.9993915618068
326321,-24.0,4273.0,17830.0,0.4537822611214051,0.1072224628758061,0.0796243960638629,0.0722823999752972,0.2624245381125046,0.0123392957145986,0.0123246461365254,8090.937715794653,1911.7765130756227,1419.7029818186754,1288.795191559549,4679.029514545957,220.00964259129302,219.7484406142479,17.877354362786413,180.8339679759998,180.8339679759998
206220,3.0,4284.0,29773.0,0.5592385732708973,0.0800682623137406,0.1633584634414542,0.1117555946994289,0.0534169043305544,0.0216041467725621,0.0105580551713622,16650.210041994425,2383.872373866999,4863.6715320424155,3327.2993209860965,1590.381492633596,643.2202618594914,314.3449766169668,11.39313603150241,517.3944506331633,517.3944506331633
142027,2.0,4891.0,28554.0,0.6063642181362133,0.0886459729926317,0.059054128067944,0.1504277421105541,0.0657077579426502,0.012533416308099,0.0172667644419074,17314.123884661436,2531.1971128316054,1686.231572852073,4295.313748224762,1876.2193202944338,357.87916926145886,493.0351918742239,10.19306950193756,448.5058709877218,448.5058709877218
155303,-23.0,3965.0,27350.0,0.4908531247133929,0.1200192995155557,0.0726533931587987,0.1533480662250672,0.1391767742351641,0.0127633134737107,0.0111860286783105,13424.832960911295,3282.5278417504487,1987.0703028931443,4194.069611255588,3806.4847753317385,349.07662350598764,305.9378843517922,23.101205364559863,351.3192281567873,351.3192281567873
372419,-12.0,3676.0,20684.0,0.5827923335751098,0.0405113040410712,0.0832095230966513,0.1399368150008591,0.1323610961584414,0.0112384758609964,0.0099504522668704,12054.476627667573,837.9358127855166,1721.1057757311355,2894.45308147777,2737.7569129412022,232.45663470884955,205.81515468794734,11.720255250295654,386.92086956281946,386.92086956281946
54784,-4.0,3661.0,28351.0,0.5420709755823373,0.1194425865672141,0.0306974756122877,0.2142860766027259,0.0725519511694458,0.0088163992174772,0.0121345352485118,15368.254228734844,3386.3167717670867,870.3041310839686,6075.224557763881,2056.920367604958,249.9537342146961,344.02620883055806,13.88746434724448,549.3527687450544,549.3527687450544
447969,4.0,3715.0,15898.0,0.4592264382797845,0.1585253110821423,0.0859230174768861,0.0942837212021682,0.1856200343515308,0.005667414851726,0.0107540627557619,7300.781915772014,2520.235395583898,1366.0041318475353,1498.92259967207,2950.9873061206367,90.10056131273994,170.96808969110268,9.106245564080329,278.72615288030346,278.72615288030346
521671,5.0,4821.0,18821.0,0.407904334558728,0.1759647306690146,0.0540320799980339,0.034959335380548,0.3080612272191144,0.0106543444916872,0.0084239476828737,7677.1674807298195,3311.832195921524,1016.937777642996,657.9696511972938,5798.020357490952,200.5254176780448,158.5471193393659,16.29195880346145,201.0412730365164,201.0412730365164
550386,-22.0,4575.0,7867.0,0.6617522923061178,0.1025898679991038,0.0242353364795869,0.1395185027891691,0.0463757787525598,0.0169082026212405,0.008620019052222,5206.005283572228,807.0744915489496,190.65939208491014,1097.5920614423933,364.8382514463879,133.01683002129903,67.81368988383048,3.3078074084877493,121.22650406395694,121.22650406395697
151491,-17.0,4492.0,10173.0,0.6818559596081027,0.094314697538392,0.069974722932834,0.0924290801228501,0.0430023228326848,0.00862157039804,0.009801646567096,6936.520677093229,959.4634180580618,711.8528563957202,940.281032089754,437.46263017690245,87.70723565926093,99.7121505270676,2.987470897802584,174.99641286700523,174.99641286700523
253938,8.0,4581.0,24554.0,0.3938960117286498,0.1260828215957318,0.0394527194959235,0.1845745260822081,0.2391308502665285,0.0050638881700235,0.0117991826609344,9671.722671985268,3095.8376014615988,968.7220745029057,4532.042913422538,5871.618897444341,124.33871012675702,289.71713105658324,22.624867207070785,268.1242859375269,268.12428593752685
606531,-13.0,4370.0,11320.0,0.4149215053616565,0.105193871090136,0.0471587599232353,0.0622563725170551,0.3463966802496518,0.0141912876461161,0.009881523212149,4696.911440693952,1190.7946207403395,533.8371623310236,704.7421368930637,3921.2104204260586,160.64537615403427,111.85884276152667,11.732754777905148,111.75212456934268,111.75212456934268
3455,-17.0,4790.0,21803.0,0.5581386039076446,0.0537748275977063,0.0979012596563313,0.1662033733483855,0.0944503471990786,0.015562294019947,0.0139692942709064,12169.095980998374,1172.4525661127905,2134.5411642869913,3623.732149114849,2059.300919981511,339.3046965169044,304.57252298857225,16.10663068954757,260.4957885354026,260.4957885354026
280668,-4.0,4266.0,8009.0,0.454438435119105,0.0413174581956564,0.1125239708906885,0.1523898091145847,0.2136451425002773,0.0135690280710224,0.0121161561086654,3639.597426868912,330.91152268901214,901.2044828635242,1220.4899811987088,1711.083946284721,108.6743458208184,97.0382942743012,7.173463160553976,97.59303235043868,97.59303235043868
111354,-19.0,4034.0,14861.999999999998,0.4414650108199633,0.1811988349174491,0.02405155187962,0.1296699383113757,0.1883523080493195,0.0159903789043579,0.0192719771179142,6561.052990806294,2692.977084543128,357.45416403491237,1927.1546231836653,2799.292002228986,237.64901127656708,286.4201239264408,13.46930106700259,175.21243387707975,175.21243387707975
345022,-6.0,4113.0,10601.0,0.4421135620042365,0.1334582207490902,0.1254738227737271,0.1167684456952507,0.1639911681356244,0.0078032215894231,0.0103915590526479,4686.845870806911,1414.7905981611052,1330.147995224281,1237.8622928153527,1738.4703734057541,82.72195206947428,110.16091751712038,8.665679024728304,137.5845346080175,137.5845346080175
611190,-16.0,3812.0,14538.0,0.5033531121015332,0.052023279168239,0.0232224761918076,0.1350297289544674,0.2604006741081478,0.0141557275671642,0.0118150019086404,7317.74754373209,756.3144325478586,337.60835887649887,1963.0621995400472,3785.705000184253,205.79596737143314,171.76649774781413,11.892880468426894,210.0164725270037,210.0164725270037
467244,4.0,4772.0,25046.0,0.6232702295391491,0.1086045523989435,0.0412551097729559,0.1969570649829763,0.010436191456174,0.0131112772370059,0.0063655746127952,15610.42616903753,2720.109619383939,1033.2754793734534,4932.986649563624,261.384851211334,328.38504967804977,159.43218175206857,5.255320353296003,432.90468649974406,432.90468649974406
136038,-22.0,4588.0,26729.0,0.4944613286165077,0.1184541044229682,0.0674634020894738,0.1354794327499504,0.1623192676427391,0.0146236602485388,0.0071988042298218,13216.456852590634,3166.159757121517,1803.229274449545,3621.229757973424,4338.631704822774,390.8758147831936,192.4168382589069,24.018453110723044,281.1372192701163,281.1372192701163
357888,3.0,4462.0,17547.0,0.5674684559762782,0.1833306881791937,0.030037937257414,0.1398902775915406,0.0553929799837513,0.0125193611717853,0.0113602998400367,9957.368997015752,3216.903585480312,527.0756850558435,2454.6547008987627,971.9806197748841,219.67723048131666,199.339181293124,4.6519880130102615,308.1401397242114,308.1401397242114
166364,4.0,4693.0,11685.0,0.3241341624583173,0.1073850244661759,0.0443331723702394,0.2309057080951458,0.2754966141773379,0.0146229141555373,0.0031224042772463,3787.5076883254374,1254.7940108872654,518.0331191462474,2698.133199091779,3219.177936662193,170.86875190745337,36.485293979623016,14.400198668769905,88.99055018783258,88.99055018783258
133309,3.0,4300.0,25603.0,0.4764430792007764,0.031001343792815,0.0879799451143938,0.1838671945436767,0.2050825133536231,0.0075386626880399,0.0080872613066747,12198.372156777477,793.7274051274424,2252.5505347638245,4707.551781901754,5250.727589392812,193.01238080188557,207.05815123479235,20.313186365789537,345.69562436198225,345.69562436198225
494548,-24.0,4265.0,24958.0,0.4324222298861037,0.0800198409075689,0.1320719455282692,0.1379564184425515,0.1954397017321825,0.0122035153094565,0.0098863481938673,10792.394013497376,1997.1351893711046,3296.2516164945428,3443.1162914892,4877.784075831811,304.57533509341533,246.7434782225401,27.143951724440644,233.21932114123325,233.21932114123325
110175,-22.0,3937.0,8667.0,0.3925059145373508,0.1451097359773917,0.0172393540148247,0.1944842260757099,0.2357665374562906,0.008736916920942,0.00615731501749,3401.8487612952194,1257.666081716054,149.41348124648567,1685.5947873981777,2043.3885801336705,75.72285895380432,53.365449256585826,9.534365615262889,85.12018791138925,85.12018791138925
474698,-12.0,4450.0,13899.0,0.4087904965601074,0.0563071128700697,0.0225981059680899,0.2403356449436069,0.2576446492862404,0.0100177064356358,0.0043062839362498,5681.779111688933,782.6125617810989,314.0910748504815,3340.4251290711923,3581.002980429456,139.23610174890197,59.85304042993597,15.23629984471246,128.17766812915517,128.17766812915517
237570,-10.0,3817.0,11855.0,0.4505345609791302,0.1523088056819369,0.058034435632201,0.047402661510795,0.2645517067997709,0.0128340242364729,0.0143338051596929,5341.087220407589,1805.6208913593618,687.9982344197429,561.9585522104747,3136.2604841112843,152.14735732338622,169.92726016815934,9.429398731491608,168.9571423825463,168.95714238254627
578076,-15.0,4735.0,23457.0,0.5850103138917054,0.0758113117304443,0.0787105345929733,0.1183742027547365,0.1183257711627367,0.0057537622319302,0.018014103635473,13722.586932957734,1778.3059392610319,1846.3130099473747,2776.7036740178537,2775.567614164315,134.9660006743867,422.5568289772902,14.415447846171835,312.51063236693113,312.51063236693113
224820,-1.0,3787.0,22444.0,0.5339797985419932,0.1377336206378639,0.0668503387020169,0.2076676625111718,0.03266692134825,0.0083334842387574,0.0127681740199467,11984.642598476496,3091.2933815962174,1500.3890018280672,4660.89301740074,733.176382740123,187.03672025467108,286.5688977036838,9.450660703436071,429.5352567722006,429.5352567722006
322882,-12.0,3654.0,28216.0,0.465998483342385,0.1787413174134347,0.0255600543138017,0.1911446214952772,0.1228027303904665,0.003789085126119,0.0119637079185157,13148.613205988735,5043.365012137474,721.2024925182287,5393.336640110741,3465.0018406974027,106.9128259185737,337.567982628839,20.18615618928365,443.6947874256645,443.6947874256645
150561,7.0,3991.0,23780.0,0.4688220018455203,0.1763198702857659,0.0526173899680349,0.1939803581982152,0.0858422565615103,0.0168489802689787,0.0055691428719746,11148.587203886473,4192.886515395513,1251.24153343987,4612.852917953558,2041.328861032715,400.6687507963135,132.434217495556,11.762412412322671,403.8261551116435,403.8261551116435
530048,-11.0,4177.0,25365.0,0.5060140171769525,0.1932855999997282,0.0469255819322583,0.1881851246326723,0.0397526378316085,0.0091917114072301,0.0166453270195498,12835.0455456934,4902.689243993105,1190.2673857117318,4773.315686307733,1008.3256585987496,233.1477598443915,422.2087198508807,15.084350572419226,374.88900403870895,374.88900403870895
436795,-17.0,4133.0,24546.0,0.5310428159802482,0.1323624053165723,0.0262508185243173,0.104533526976142,0.1919777264410698,0.0107440635662483,0.0030886431954018,13034.976961051172,3248.967600900584,644.3525914978925,2565.8799531563814,4712.285273222499,263.72378429713075,75.81383587433258,16.846175486771294,352.14084545680697,352.14084545680697
535528,4.0,3971.0,20326.0,0.5932408847791459,0.0977405484556057,0.0750857863956083,0.0810053667720874,0.1366968886653727,0.0050538502319872,0.0111766747001927,12058.21422402092,1986.6743879086416,1526.1936942771342,1646.5150850094485,2778.5009590123655,102.72455981537182,227.17708995611682,6.100800652285043,416.308845952944,416.308845952944
364114,0.0,3860.0,13642.0,0.4144173948532044,0.0820512048929879,0.0329601174036981,0.2176920259994847,0.2330784082355624,0.0048055856496374,0.014995262965425,5653.482100587415,1119.342537150141,449.6419216212495,2969.7546186849704,3179.655645149542,65.5577994323534,204.56537737432785,12.417931663936129,180.29632827574025,180.29632827574025
52940,3.0,4651.0,28876.0,0.470099054234399,0.0585866352235429,0.0475227549606497,0.2004108471326255,0.20605576619568,0.0117810180863915,0.0055439241667112,13574.580290072507,1691.7476787150247,1372.2670722437208,5787.063621801693,5950.066304666456,340.18867826264096,160.0863542379526,23.67372287463405,349.5246692018801,349.5246692018801
180449,4.0,4001.0,13771.0,0.4705033897832729,0.1645727003808048,0.0339233704400306,0.0557630223965168,0.2474480915800354,0.0145275185476212,0.0132619068717181,6479.302180705451,2266.330656944063,467.15873432966134,767.9125814224328,3407.6076691486674,200.05845791929156,182.62971953042995,8.309924628433139,222.7710869929289,222.7710869929289
316767,-18.0,4680.0,9584.0,0.6040821049932233,0.1336567722374559,0.0848193093547304,0.0904019801066367,0.06451300807179,0.0076035448165903,0.014923280419573,5789.522894255053,1280.9665051237773,812.9082608557361,866.4125773420062,618.2926693600353,72.87237352220143,143.02471954118764,4.655466616770627,135.52156923769132,135.52156923769132
19674,-16.0,4191.0,13396.0,0.370705377589719,0.1340436383688457,0.0671638248097884,0.1865243448837276,0.2287517757703531,0.0036487750879413,0.0091622634896248,4965.969238191876,1795.648579589057,899.7265971519254,2498.680124062415,3064.3587882196503,48.87899107806165,122.7376817070138,15.563500826156178,117.71499834716558,117.71499834716558
410778,-21.0,3826.0,10934.0,0.4994227106172809,0.1044951717102021,0.0503313845745082,0.099727397634943,0.2269801907292557,0.0081473485104237,0.010895796223386,5460.68791788935,1142.5502074793499,550.3233589376727,1090.4193657404667,2481.801405433682,89.08310861297274,119.13463590650252,8.814051909272289,153.150940691868,153.150940691868
384986,-14.0,4892.0,12111.0,0.3912861835867489,0.1462812763769249,0.085910171532186,0.1450185956636406,0.220861682372286,0.0042687989938136,0.0063732914744,4738.866969419116,1771.6125382009375,1040.4580874263047,1756.3202120823512,2674.8558352107557,51.699424614076506,77.18693304645839,14.252381531695464,91.55255460656056,91.55255460656056
423775,-5.0,3740.0,25421.0,0.5323976347226187,0.1252835447664043,0.0328372076176207,0.05302939953652,0.2361233277423769,0.0086271054250312,0.0117017801894279,13534.08027228369,3184.832991506764,834.7546548475358,1348.0603656178748,6002.491114538963,219.30964700971816,297.47095419544667,14.10655366164652,464.8270536565116,464.8270536565116
257729,-19.0,3649.0,25381.0,0.5574152420117042,0.04062581990088,0.0371295380455845,0.1348076366480567,0.2026702761107309,0.0091189604422312,0.0182325268408122,14147.756257499064,1031.1239349042353,942.3848051349802,3421.5526257643273,5143.974277966461,231.4483349842701,462.75976374665447,17.770896535572856,426.1628161037589,426.162816103759
239949,6.0,3874.0,20524.0,0.5150136478560126,0.153885806571752,0.0270916107338301,0.1530974451911709,0.1368572496128806,0.0064532628924702,0.0076009771418835,10570.140108596801,3158.352294078638,556.0282187011289,3142.171965103592,2808.8581910547614,132.44676760505837,156.00245486001694,8.6649728475668,388.9365452288522,388.9365452288522
75034,-22.0,4227.0,17972.0,0.5170182581867628,0.1338149929642477,0.0508872081040215,0.2221139218169536,0.0563413117303351,0.0059387544475815,0.0138855527500975,9291.852136132502,2404.92305355346,914.5449040454745,3991.83140289429,1012.5660544175824,106.73129493193471,249.55115402475226,13.940436348913694,228.87418427423827,228.87418427423827
467968,-6.0,3977.0,28333.0,0.3365100920122164,0.1574069610455816,0.081075114826939,0.170207909754518,0.2330596678168119,0.0096451279818206,0.0120951265621124,9534.340436982127,4459.811427304464,2297.1012283916625,4822.500707074758,6603.279568253732,273.2754111089231,342.6912208843306,32.10487839180993,273.9807241397641,273.9807241397641
33582,-5.0,3909.0,13610.0,0.543435916193491,0.0417493332632552,0.0672320369766188,0.1941247735771291,0.1357467488386257,0.0102057014177035,0.0075054897331764,7396.162819393412,568.2084257129032,915.0280232517817,2642.0381683847268,1847.5132516936958,138.89959629494462,102.14971526853081,8.591712864958263,229.34289780141648,229.34289780141648
528122,-20.0,3700.0,7256.000000000001,0.4585567401727766,0.1348422333071465,0.081656813087875,0.1957683038484088,0.1189341594475952,0.003099057179108,0.0071426929570896,3327.287706693667,978.4152448766552,592.5018357656211,1420.4948127240543,862.9862609517509,22.48675889160765,51.827380096642145,6.298657548794247,98.3015293210598,98.3015293210598
515911,-8.0,3978.0,8065.999999999999,0.5740273855023393,0.1312941189028721,0.1032576998745811,0.1172157763990466,0.0552447164122318,0.0100108179185905,0.0089494849903385,4630.104891461869,1059.0183630705662,832.876607188371,945.4624524347097,445.6038825810616,80.74725733135097,72.18654593207033,3.1840209324368742,147.88892159615224,147.88892159615224
533511,-2.0,3667.0,16321.0,0.4375832938915076,0.065731046145096,0.0611035919422023,0.1910797689670683,0.2324032932869912,0.0050654290273773,0.0070335767397571,7141.796939603295,1072.796404134112,997.2717240886838,3118.612909311522,3793.054149736983,82.67286715582492,114.79500596957563,13.93202883131294,240.3962194891428,240.3962194891428
