,"gas_feed temperature, C","gas_feed pressure, kPa","gas_feed mass flow, kg/h",gas_feed Methane mass frac,gas_feed Ethane mass frac,gas_feed Propane mass frac,gas_feed i-Butane mass frac,gas_feed n-Butane mass frac,gas_feed i-Pentane mass frac,gas_feed n-Pentane mass frac,"1 mass flow, kg/h","2 mass flow, kg/h",1 Methane mass frac,1 Ethane mass frac,1 Propane mass frac,1 i-Butane mass frac,1 n-Butane mass frac,1 i-Pentane mass frac,1 n-Pentane mass frac,2 Methane mass frac,2 Ethane mass frac,2 Propane mass frac,2 i-Butane mass frac,2 n-Butane mass frac,2 i-Pentane mass frac,2 n-Pentane mass frac
362003,-10.0,3760.0,10866.0,0.5906451340384932,0.1098725514737075,0.1220224229129932,0.1256704704849277,0.0095510103032921,0.023841442529714,0.0183969682568722,8742.094790944944,2123.905209055055,0.7115615415761046,0.1165584917114058,0.0952178933535494,0.0644879482820585,0.0039444671377605,0.0051441909436082,0.0030854669955127,0.0929474533851155,0.0823529036686359,0.2323511406148527,0.3775006399135065,0.0326278084549421,0.1008002187495828,0.0814198352133642
579902,33.0,4440.0,19725.0,0.6474950362249217,0.0994782616888958,0.0377429297549764,0.1623386561665872,0.0209415252176534,0.0129056527929278,0.0190979381540372,19725.0,0.0,0.6474950362249217,0.0994782616888958,0.0377429297549764,0.1623386561665872,0.0209415252176534,0.0129056527929278,0.0190979381540372,0.0860724330919658,0.0509072310221357,0.0522486411387977,0.4573943049696711,0.0774726561101717,0.0968345966803919,0.179070136986866
236479,17.0,4591.0,6778.0,0.6775346286111866,0.0378631551445969,0.0814809356444089,0.125477211049523,0.0311871668157406,0.0203880612313876,0.0260688415031562,6579.357056239939,198.64294376006217,0.6955495682014096,0.0384504142396464,0.0806332202634714,0.1190162115142792,0.0288195247839805,0.0169447264136986,0.020586334583514,0.0808523721609576,0.0184122388536969,0.1095585610947808,0.339475363100245,0.1096070795166266,0.13443655850458,0.2076578267691128
215242,32.0,3931.0,17747.0,0.726396712670189,0.1005674421091749,0.0631007757120182,0.0768532507482259,0.0079454840773453,0.011090629724924,0.0140457049581227,17747.000000000004,0.0,0.726396712670189,0.1005674421091749,0.0631007757120182,0.0768532507482259,0.0079454840773453,0.011090629724924,0.0140457049581227,0.1247716627263962,0.0697594364696412,0.1230076195206211,0.3141099600891287,0.0429954743056282,0.1254070479721498,0.1999487989164345
172146,24.0,3790.0,10153.0,0.7355518139386505,0.0802546807159397,0.0790829150347137,0.067037071648389,0.018844025893958,0.0133903107969572,0.0058391819713915,10153.0,0.0,0.7355518139386505,0.0802546807159397,0.0790829150347137,0.067037071648389,0.018844025893958,0.0133903107969572,0.0058391819713915,0.1162752065206506,0.0549755906827614,0.1599127840327228,0.2934244512684238,0.11096128824262,0.1697959869140475,0.0946546923387737
374783,40.0,4224.0,16472.0,0.668331258541383,0.0972758688470903,0.1051587178721109,0.0644450844659812,0.0356829820372876,0.0193204612984149,0.009785626937732,16472.0,0.0,0.668331258541383,0.0972758688470903,0.1051587178721109,0.0644450844659812,0.0356829820372876,0.0193204612984149,0.009785626937732,0.1143630304596812,0.0617973746955964,0.1763138083858965,0.2165431626938509,0.1560410300436454,0.1689745603919598,0.1059670333293698
6311,29.0,4499.0,7038.0,0.6639134804180206,0.0719359838296284,0.1496512052349007,0.0494985314533334,0.0337857216016457,0.0204946171465446,0.0107204603159265,7038.0,0.0,0.6639134804180206,0.0719359838296284,0.1496512052349007,0.0494985314533334,0.0337857216016457,0.0204946171465446,0.0107204603159265,0.0988835429847978,0.0423639939163149,0.2421743491698105,0.1641898049118382,0.1482245533815356,0.1834618346985856,0.1207019209371171
300607,2.0,4826.0,18546.0,0.6673459314958307,0.0935251216879836,0.1552462953447592,0.0372791686610803,0.0227304674916463,0.0046782258991323,0.0191947894195672,18021.666671812945,524.3333281870445,0.6836520290896136,0.0943662079268543,0.1509023599361086,0.0340816094069355,0.0199893424823332,0.0035380254552025,0.0134704257029524,0.1068950889577918,0.0646164580110338,0.3045500907934875,0.1471812937859812,0.116944660196917,0.0438676331615049,0.2159447750932835
178360,-23.0,4783.0,7589.0,0.6786841490420666,0.1312246092499633,0.0505879606527119,0.0774902183147806,0.0085360222829535,0.0209446388494507,0.0325324016080731,6321.999653102592,1267.0003468973389,0.7857720812112415,0.1312315946208907,0.0359612912418712,0.0353514379405911,0.0030856913699593,0.0039239129028734,0.0046739907125723,0.1443434350219015,0.1311897540798851,0.1235712073959449,0.2877516879032712,0.0357317450194302,0.1058736002292237,0.1715385703503429
578353,-14.0,3581.0,24963.0,0.5739137566285566,0.0878531199225279,0.1644423579338739,0.1072429208581065,0.0386267322434995,0.006300899062438,0.0216202133509973,18806.945636921384,6156.054363078623,0.7304987540969679,0.0935472004379392,0.1155289733949273,0.0445733107578482,0.012374008435599,0.0009673880227894,0.0025103648539286,0.0955415134254999,0.0704575193658037,0.3138743333009265,0.2987006112436071,0.1188296544979712,0.0225949481823075,0.0800014199838838
431092,7.0,4199.0,1677.0,0.6449077580808181,0.117869948865437,0.0710350980807384,0.1297970494137808,0.0052196747544896,0.0185062431355546,0.0126642276691813,1622.7375021905757,54.262497809424666,0.6637357970487143,0.1196022252706886,0.0695329731702512,0.119523112906749,0.0046268934557766,0.0140553710151297,0.0089236271326903,0.0818491787795896,0.0660656641302564,0.1159566281176173,0.437042435050812,0.0229469907250365,0.1516110097578804,0.1245280934388075
11481,23.0,4149.0,2718.0,0.721279029092781,0.0457556176041455,0.1161996567406063,0.0592302773949314,0.0216210133450175,0.0161480042180276,0.0197664016044908,2718.0,0.0,0.721279029092781,0.0457556176041455,0.1161996567406063,0.0592302773949314,0.0216210133450175,0.0161480042180276,0.0197664016044908,0.0897369609790565,0.0246114474156461,0.183296258707929,0.2004347918360151,0.0986348690278908,0.1570816239105102,0.2462040481229519
320173,-18.0,3750.0,12545.0,0.5943048058743456,0.0704961797894506,0.1470915091323685,0.1332786682590128,0.0067238302809505,0.0248742478455519,0.0232307588183199,9196.349909278635,3348.650090721368,0.7724873778647885,0.07438331202715,0.0965843313979025,0.0492165961820035,0.0018776192977779,0.0032110525736815,0.0022397106566957,0.1049645537232621,0.0598210040520474,0.285798649858504,0.3641371359923922,0.0200329102767777,0.0843675715658079,0.0808781745312082
503685,19.0,4087.0,7044.0,0.7324293517084185,0.0875229048901829,0.0530443665001963,0.081399594199434,0.0168402510478464,0.0070771595685431,0.0216863720853784,7044.000000000001,0.0,0.7324293517084185,0.0875229048901829,0.0530443665001963,0.081399594199434,0.0168402510478464,0.0070771595685431,0.0216863720853784,0.0916012141482089,0.0491542689077325,0.0898077242090658,0.3013649482570236,0.0847476229406556,0.0773403448093482,0.3059838767279652
534240,13.0,4648.0,15618.999999999998,0.6010213081307934,0.1706891849472869,0.0361544813997051,0.1453599957647984,0.0140062677470078,0.0206778359337548,0.0120909260766535,15201.369506931376,417.6304930686264,0.6151696114090816,0.1727097676158293,0.0356123093124613,0.1370886521811559,0.012864792781318,0.0170706685309515,0.0094841981692021,0.0860359572070835,0.0971418164634266,0.0558890514833661,0.4464293674236195,0.0555549166707596,0.151975443444327,0.1069734473074173
504785,17.0,4781.0,22937.0,0.7604078717737252,0.0425518960013507,0.0679872356219368,0.0639607612797583,0.0390449964648194,0.0071447392850176,0.0189024995733919,22937.0,0.0,0.7604078717737252,0.0425518960013507,0.0679872356219368,0.0639607612797583,0.0390449964648194,0.0071447392850176,0.0189024995733919,0.1006941215879424,0.0246393561530946,0.1159620570538237,0.2338485740857572,0.1933194146308531,0.0752530634583082,0.2562834130302205
531240,-17.0,4548.0,12961.0,0.6423963194949499,0.0271356466113871,0.1386356373102527,0.1423132090517807,0.0133332650892093,0.0186845334679797,0.0175013889744404,9719.286751527288,3241.7132484726653,0.8130051833058284,0.0280861943525017,0.0930665962780327,0.0568277036265197,0.0041251346615472,0.0028517321380578,0.0020374556375125,0.1308777666089383,0.0242857196256297,0.2752604843700349,0.3986153791215088,0.0409410308637037,0.0661543509411855,0.063865268468999
565728,-15.0,3587.0,3652.0,0.644300256297303,0.1228046136449439,0.0770788903071236,0.0943902231311293,0.0344979212166585,0.0197729791575536,0.0071551162452879,3125.938371739356,526.0616282606456,0.7371644638593755,0.1276741220785729,0.0620050939113954,0.0518463444829398,0.0153768802615906,0.0046378505909229,0.0012952448152023,0.0924869816069407,0.0938692523745953,0.1666496858752935,0.3471924341357803,0.1481180607935978,0.1097082198328115,0.0419753653809806
248365,1.0,3923.0,21446.0,0.6931734667248344,0.0685657401807533,0.1379268125633754,0.0555897590771552,0.0213552265609438,0.0152717716328574,0.0081172232600801,21107.390957204625,338.60904279537345,0.7029713967973691,0.0690271212989507,0.1360830709073224,0.0528765162540804,0.0198255300671384,0.0127832763157551,0.0064330883593837,0.0824138162883349,0.0398052807385932,0.2528575174173308,0.2247213231833095,0.1167097441900817,0.1703935696794407,0.1130987485029087
521031,11.0,4336.0,14533.999999999998,0.6892864511894548,0.019340339401954,0.1532728973136416,0.1109161935567055,0.0068398173612294,0.0074951745810902,0.0128491265959243,14533.999999999998,0.0,0.6892864511894548,0.019340339401954,0.1532728973136416,0.1109161935567055,0.0068398173612294,0.0074951745810902,0.0128491265959243,0.0868543481530327,0.0105649632347437,0.2466228951954258,0.3844043354020098,0.0319374304049277,0.0748309241715905,0.1647851034382696
378296,-3.0,4181.0,15392.000000000002,0.6129752316738769,0.180929412594656,0.0922943109261383,0.0772921361974255,0.0182749156198416,0.0114674762642481,0.0067665167238133,14579.467312101093,812.5326878989152,0.6417596921812334,0.1837367145481115,0.0866958938934821,0.063880737774953,0.0139708446960666,0.0065648043184625,0.0033913125876906,0.0964888092646446,0.1305573258156763,0.1927480395486542,0.3179360485249576,0.095503884099138,0.0994372852824773,0.0673286074644517
498929,42.0,4139.0,24125.0,0.6214294859337937,0.053136716339234,0.1568576462686149,0.0959211836303346,0.0299770832715048,0.0192214801345248,0.023456404421993,24125.0,0.0,0.6214294859337937,0.053136716339234,0.1568576462686149,0.0959211836303346,0.0299770832715048,0.0192214801345248,0.023456404421993,0.0850059137235905,0.0267615159143478,0.2069015106248942,0.2518761290814224,0.1023484176338651,0.1303842082553794,0.1967223047665004
498689,30.0,4302.0,23441.0,0.7140297949298953,0.0314511707218634,0.1268602810624681,0.0792352586092921,0.0215541432338917,0.0129042204243037,0.0139651310182855,23441.000000000004,0.0,0.7140297949298953,0.0314511707218634,0.1268602810624681,0.0792352586092921,0.0215541432338917,0.0129042204243037,0.0139651310182855,0.1062569449573101,0.0188350670693642,0.2118182296791438,0.2744523736951722,0.0990417741535739,0.122469703766903,0.1671259066785325
544773,46.0,4888.0,21977.0,0.7420238871463777,0.1027562908957787,0.0540629092617965,0.04360911582909,0.0255970901058582,0.0091910701554069,0.0227596366056919,21977.0,0.0,0.7420238871463777,0.1027562908957787,0.0540629092617965,0.04360911582909,0.0255970901058582,0.0091910701554069,0.0227596366056919,0.1651519252251689,0.0800387341102623,0.1064916215736466,0.1671893766421821,0.1261437766339359,0.088059491052489,0.2669250747623152
117430,31.0,4263.0,8430.0,0.6021475668119365,0.1092527980574325,0.1237591357231629,0.1300493494326489,0.0074227311142428,0.0134472794649335,0.0139211393956425,8430.0,0.0,0.6021475668119365,0.1092527980574325,0.1237591357231629,0.1300493494326489,0.0074227311142428,0.0134472794649335,0.0139211393956425,0.0853172730305455,0.0597702079599015,0.183571150132131,0.3931240282265708,0.0294709587370058,0.1084138795755796,0.1403325023382658
417942,9.0,4794.0,23120.0,0.7205169719060246,0.075056599238863,0.0582032649788806,0.110931444829462,0.0165760810064794,0.0143239839570258,0.0043916540832644,23120.000000000004,0.0,0.7205169719060246,0.075056599238863,0.0582032649788806,0.110931444829462,0.0165760810064794,0.0143239839570258,0.0043916540832644,0.1076737953546974,0.0474489355538871,0.1064939623125209,0.4319402539805314,0.0865259535345345,0.1579288354823834,0.061988263781445
409919,25.0,4060.0,13384.0,0.7068642056559532,0.0842033103877155,0.0420997248748461,0.0953405551018459,0.0364279616019224,0.012707165011388,0.0223570773663287,13384.0,0.0,0.7068642056559532,0.0842033103877155,0.0420997248748461,0.0953405551018459,0.0364279616019224,0.012707165011388,0.0223570773663287,0.0818949780611352,0.0418315781692837,0.0610505585448498,0.2960581722079887,0.1521411160446777,0.1130133763950634,0.2540102205770014
147053,-13.0,3578.0,20756.0,0.6249827803072224,0.1385943951087636,0.1218915157495259,0.0445509252347298,0.0288209758201675,0.0218900218475394,0.0192693859320512,18036.52074325875,2719.479256741249,0.7057890063569092,0.1437787714057393,0.1006985841263911,0.0260743028231127,0.0139057912415484,0.0057805092701795,0.0039730347761197,0.0890481271133203,0.1042098303471593,0.2624503193820944,0.1670942329530717,0.1277436042516714,0.1287338438936456,0.1207200420590371
429266,36.0,4033.0,18306.0,0.6318846471350237,0.1267270221475266,0.0932904117038382,0.1186407029636177,0.007544017834365,0.0089454208130587,0.0129677774025702,18306.0,0.0,0.6318846471350237,0.1267270221475266,0.0932904117038382,0.1186407029636177,0.007544017834365,0.0089454208130587,0.0129677774025702,0.1030035774265494,0.0786919157571429,0.1558914185416076,0.4029382219615996,0.0335166760076072,0.0805662965396212,0.1453918937658718
33152,-20.0,3996.0,3251.0,0.7241391640423631,0.0338441986919765,0.1516085953554851,0.0502085575966474,0.0101324223145685,0.0101102271677036,0.0199568348312553,2860.267067831413,390.7329321685842,0.807186679125562,0.0344317977323248,0.1203689016571824,0.0274981588903915,0.0045051447749855,0.0023866311637666,0.0036226866557871,0.116209673330234,0.0295428203185954,0.3802913086309641,0.2164546048809295,0.0513255629558902,0.066648966230946,0.1395270636524405
102143,40.0,4878.0,1621.0,0.6108361446089876,0.1148591203197849,0.1388814446312526,0.0858728858925371,0.0095492469855645,0.0194135821706809,0.0205875753911922,1621.0000000000002,0.0,0.6108361446089876,0.1148591203197849,0.1388814446312526,0.0858728858925371,0.0095492469855645,0.0194135821706809,0.0205875753911922,0.1029443965828344,0.0685127057687736,0.2102910723247897,0.25262084186854,0.0362766187641835,0.1429291828724718,0.1864251818184068
169072,16.0,4042.0,19241.0,0.6410491068402128,0.1020061566525883,0.0804020075143508,0.1026505416312939,0.0335460011217765,0.0196700532154307,0.0206761330243467,19080.29136362976,160.70863637024215,0.6458708200335431,0.1024703614387478,0.0801722668970602,0.1010560489727327,0.0327563243087513,0.0185388616165637,0.019135316732601,0.0685864521970077,0.0468929855600883,0.1076781889005638,0.2919582552032536,0.1273011596243365,0.1539718915108392,0.2036110670039106
544132,-11.0,3951.0,15555.999999999998,0.5524912483615513,0.0813917783705376,0.1448829863995095,0.1597349282892709,0.0243444446396085,0.0140080730291022,0.0231465409104197,11075.308989164643,4480.691010835354,0.7346232028966235,0.0878376823418481,0.100139221973512,0.0648789688492385,0.0076540126541746,0.0021496505729767,0.0027172607116263,0.1023000460674342,0.0654588836397677,0.2554799936820821,0.3941985540384088,0.0655996195566699,0.0433195547867237,0.0736433482289135
404669,10.0,4185.0,5399.0,0.6989119143375764,0.0917378196016226,0.0575104119474765,0.1073421605185085,0.0158654370316138,0.0218332310598367,0.0067990255033656,5399.0,0.0,0.6989119143375764,0.0917378196016226,0.0575104119474765,0.1073421605185085,0.0158654370316138,0.0218332310598367,0.0067990255033656,0.0831058316476561,0.0488891657610034,0.0926015404261697,0.3794561254230801,0.0760690780800751,0.2280663580170681,0.0918119006449473
144912,43.0,4174.0,1392.0,0.6702920640884439,0.0299419044373871,0.1319944372435475,0.1054675316112555,0.0175831370746048,0.020796750886189,0.0239241746585719,1392.0000000000002,0.0,0.6702920640884439,0.0299419044373871,0.1319944372435475,0.1054675316112555,0.0175831370746048,0.020796750886189,0.0239241746585719,0.0947572648520789,0.0156312113474062,0.1809746464744124,0.2886445292816118,0.0625988106344616,0.1475147518015487,0.2098787856084799
317106,-3.0,4899.0,21922.0,0.6818023232128279,0.1266269906385128,0.0868005774339462,0.0528374310051987,0.0184626684282366,0.0209739694451809,0.0124960398360968,20900.247930528003,1021.752069471985,0.7096721235128453,0.1283228636281385,0.0823048440163369,0.0449946484693547,0.0147088106886774,0.0130682053501451,0.0069285043345018,0.1117171201109931,0.0919373951868677,0.1787621656362082,0.2132639222860623,0.0952489650229296,0.182688767587845,0.1263816641690938
27313,4.0,3554.0,11714.0,0.6508514306913376,0.0793956940272519,0.1402780267607382,0.0957575466337094,0.0105983213071581,0.005725846935139,0.0173931336446658,11414.876635830313,299.12336416968816,0.6660561189953644,0.0803761322680692,0.137851324623602,0.0891873700911928,0.0095333405338171,0.0044483386865419,0.0125473748014125,0.0706237986623638,0.0419810921988526,0.2328836498761586,0.3464827112046342,0.0512391591800646,0.0544769670606748,0.2023126218172512
352513,-6.0,3684.0,15023.000000000002,0.5699126851215676,0.0933832677074146,0.1486249242611558,0.1281160889476035,0.0340591366276288,0.0114211766391563,0.0144827206954734,11971.805952422032,3051.194047577972,0.6927312136464774,0.1001998407928421,0.1186461752831135,0.0683853645157162,0.0147652283308141,0.0026422280731571,0.0026299493578794,0.088016231492406,0.066637446574203,0.2662509289875305,0.3624783193222269,0.1097616067398275,0.0458666648839513,0.0609888019998545
433584,7.0,4836.0,19273.0,0.6026697313401035,0.157606509746809,0.0607033540703812,0.1202984041011007,0.0181515181907902,0.0189237590696158,0.0216467234811992,17745.203850375834,1527.7961496241664,0.6461652472573038,0.1624079635440373,0.0571392066590999,0.098761126533969,0.0137677935422311,0.0108204928896828,0.0109381695736758,0.09747353961135,0.1018380903598796,0.1021005799905628,0.370451790667034,0.0690680540988918,0.1130424085060209,0.1460255367662608
57882,3.0,4565.0,24317.0,0.668855364895808,0.0679285971148496,0.1228817301308518,0.0900615590795212,0.0204647366812828,0.0190597970746651,0.0107482150230214,22916.229733892,1400.770266107996,0.7037206494042764,0.0694182856549703,0.116893321254682,0.0763405533857606,0.0161787183075587,0.011626550490726,0.0058219215020258,0.0984685649578622,0.0435576880205231,0.2208505097852622,0.3145335701337691,0.0905828595972148,0.1406657381113103,0.0913410693940581
386447,-19.0,3968.0,2686.0,0.7293174739497963,0.0281512111086551,0.0905270724612657,0.1220526358510091,0.0079346880743722,0.0142058886497516,0.0078110299051498,2322.940466788069,363.0595332119301,0.8258799619525755,0.0289323157932447,0.071652819008372,0.0655171453664894,0.0034423308283589,0.0032173165969875,0.0013581104539716,0.111487915885401,0.0231535192299192,0.2112889947230561,0.4837800294119457,0.0366778485850245,0.0845133626547977,0.0490983295098555
271480,-17.0,4127.0,24541.0,0.7447961641222962,0.070633956593589,0.051011718854457,0.1025195259793034,0.0088958614915285,0.0094341319493578,0.012708641009468,22462.943998694915,2078.056001305074,0.8035469385916058,0.0719702801482527,0.0442658516796096,0.0684572046348534,0.0050846408978456,0.0032159326011473,0.0034591514466856,0.1097240794646991,0.0561888400261359,0.1239318117085792,0.4707194283618171,0.0500936130000556,0.0766503492427558,0.112691878195957
98210,-3.0,4731.0,18346.0,0.6328240927724397,0.1125532366414067,0.0967511009670877,0.0961089392188942,0.0333092399423568,0.0082114229762235,0.0202419674815912,16143.195116218563,2202.8048837814204,0.70395089880703,0.1163886956565957,0.0844607194948024,0.0657186591873601,0.0198743992711237,0.0031490400554958,0.0064575875275921,0.1115732474235135,0.0844451805451418,0.1868208241734684,0.3188232721122342,0.1317661009688836,0.0453109572309459,0.1212604175458122
205816,41.0,3850.0,13324.0,0.6633406089856863,0.1089861133884978,0.0925629831385251,0.0879611297973715,0.0170432575181915,0.0118893475498096,0.0182165596219182,13324.0,0.0,0.6633406089856863,0.1089861133884978,0.0925629831385251,0.0879611297973715,0.0170432575181915,0.0118893475498096,0.0182165596219182,0.108943054720436,0.0672521529427269,0.1525369757402402,0.2937551727949932,0.0741442047960469,0.1046591542944853,0.1987092847110711
51947,-23.0,3631.0,10875.0,0.6885434346339767,0.0936620149157575,0.0555457185651996,0.1236789516053521,0.0172950481188914,0.0107612078042282,0.0105136243565943,9174.874946647082,1700.1250533529155,0.7965692736229583,0.096016202101949,0.0409953889680388,0.0569999821764234,0.0062078919408292,0.0018563985444271,0.0013548626453738,0.105572457425045,0.0809574359251067,0.1340678568180121,0.4835178969083537,0.0771278652678721,0.0588167971394324,0.0599396905161777
149325,48.0,4651.0,2867.0,0.607306725381793,0.1325205715428861,0.0716981333494456,0.1352459410447799,0.0152268278188993,0.0256852539839214,0.0123165468782742,2867.0,0.0,0.607306725381793,0.1325205715428861,0.0716981333494456,0.1352459410447799,0.0152268278188993,0.0256852539839214,0.0123165468782742,0.1058376212826812,0.0783687029562086,0.1047916582365886,0.3784427073328376,0.0544266590584221,0.1756243215214422,0.1025083296118194
18744,-14.0,4590.0,1809.0,0.6336136620675795,0.1189005924587192,0.0800997782326164,0.1314025148575835,0.0039545329005722,0.0195553845342025,0.0124735349487262,1488.7259262811997,320.2740737187901,0.7426181574895243,0.1218955348743168,0.0606072462472717,0.0666658243546384,0.0016313386263351,0.0043831962024397,0.0021987022054739,0.1269294446047445,0.1049792395060793,0.1707066681331896,0.4323172545813827,0.0147534074634926,0.0900800756702926,0.0602339100408185
412663,-8.0,4629.0,24551.0,0.6202025938311536,0.1819118027225476,0.0683242390436056,0.0717965592118864,0.0343331546095362,0.0148113094306459,0.0086203411506246,22003.946927836707,2547.053072163216,0.6784403244653409,0.1855175625851046,0.0589805687026766,0.0485598506080328,0.0202322825510641,0.0055804068051002,0.0026890042826807,0.1170878577947031,0.1507617063553614,0.1490440436444487,0.2725380782971251,0.156150341617461,0.0945569157112466,0.0598610565796541
507051,-3.0,4046.0,21580.0,0.6837088557874831,0.0674994331441149,0.1061888662997746,0.1102951627892588,0.011555204200041,0.0088641540599498,0.0118883237193776,20215.451300868663,1364.5486991313423,0.7236468549129126,0.0690995707422597,0.0994975801606811,0.089122904995113,0.0085314962958619,0.0046917895892453,0.0054098033039263,0.0920372819636859,0.0437937906041478,0.2053186145976051,0.4239569226366407,0.056350688541418,0.0706767011831826,0.1078660004733196
253733,-3.0,4867.0,19653.0,0.5619943143604871,0.0884877001576089,0.1606696879745361,0.1056619022018447,0.04184368505358,0.0254492258100236,0.0158934844419196,14931.669766766683,4721.330233233298,0.7017435255473323,0.0938775210205608,0.1230565188756023,0.0544797175522108,0.0177140489721642,0.0060774451652703,0.0030512228668588,0.120023732230909,0.071441863232003,0.279625023043782,0.2675305793281703,0.1181560249580935,0.086714381410802,0.0565083957962399
295515,18.0,3838.0,15558.999999999998,0.8070869844932871,0.0552463271331599,0.0648186740355349,0.0556715873200218,0.0046832950837194,0.0070465790748404,0.0054465528594362,15558.999999999998,0.0,0.8070869844932871,0.0552463271331599,0.0648186740355349,0.0556715873200218,0.0046832950837194,0.0070465790748404,0.0054465528594362,0.1571110673582514,0.0486358963122902,0.1740911786960986,0.3316522181411809,0.0378410190600839,0.1255276255643045,0.1251409948677902
535446,-21.0,4443.0,9702.0,0.6746803896186234,0.0476412954389639,0.1296908999519762,0.1039371422335617,0.0143883199691707,0.0197399144732624,0.0099220383144412,7735.867474123296,1966.1325258766465,0.8115158052004148,0.0482254989004299,0.0883315483987719,0.042977899229338,0.004623130311139,0.0031316165065566,0.0011945014533497,0.1362931615067821,0.0453427115457905,0.2924217729833291,0.3437849749696909,0.0528100499695562,0.085086268470379,0.0442610605544717
592630,-9.0,4382.0,19842.0,0.677915327843845,0.097710323079364,0.0763921288074675,0.0989208902959283,0.0268755081603332,0.01582681871569,0.0063590030973718,17825.674208318414,2016.3257916815696,0.7422146604540646,0.1003135452808133,0.066638389300424,0.0672569382860968,0.015840042731906,0.0058216461475789,0.001914777799116,0.1094660426883069,0.0746960904358406,0.1626217368810503,0.3788514922867669,0.1244364342149692,0.1042792639172216,0.0456489395758442
225847,48.0,4252.0,9163.0,0.7458037178709431,0.0229634905027939,0.1196319760131744,0.0714625524025466,0.009060302390332,0.0163104697090563,0.0147674911111533,9163.0,0.0,0.7458037178709431,0.0229634905027939,0.1196319760131744,0.0714625524025466,0.009060302390332,0.0163104697090563,0.0147674911111533,0.1540894671052944,0.0165715327826056,0.2193681293231675,0.2573179436047694,0.0417765811702669,0.1476960156917741,0.1631803303221217
327690,-23.0,4377.0,12573.0,0.679885024245155,0.1254295922672232,0.0287725663884361,0.1226058920701032,0.0071884183716579,0.015870740068145,0.0202477665892796,10484.40274738213,2088.5972526178093,0.789349102372561,0.1265499364812199,0.020588205806683,0.0553813584566036,0.0025541103493492,0.0028320905551814,0.0027451959784018,0.1303939818624772,0.1198056549856251,0.0698566636031299,0.4600616097894573,0.0304518559254544,0.0813225415605195,0.1081076922733362
325055,46.0,4876.0,14454.999999999998,0.5512631055750663,0.135423405300548,0.1682725760842026,0.1082031341320625,0.0091249914777412,0.0223782579497245,0.0053345294806546,14454.999999999998,0.0,0.5512631055750663,0.135423405300548,0.1682725760842026,0.1082031341320625,0.0091249914777412,0.0223782579497245,0.0053345294806546,0.1071535010933654,0.0866087528839469,0.259643336657744,0.3136956387629323,0.0335958774979963,0.1546391008448406,0.0446637922591743
53931,13.0,3603.0,14855.0,0.7446997513720275,0.0343018160444034,0.0523456917360797,0.1068704928061209,0.0402091370374633,0.0128625702794064,0.0087105407244988,14855.0,0.0,0.7446997513720275,0.0343018160444034,0.0523456917360797,0.1068704928061209,0.0402091370374633,0.0128625702794064,0.0087105407244988,0.0729978247016719,0.0163498015153974,0.0798821267440386,0.3725281470820059,0.1934955566735435,0.1402564351290972,0.1244901081542452
200469,47.0,4862.0,12553.0,0.6897897674686543,0.0494065310652845,0.0989572909332355,0.1169668283783776,0.0112543569492075,0.0092609303126648,0.0243642948925756,12553.0,0.0,0.6897897674686543,0.0494065310652845,0.0989572909332355,0.1169668283783776,0.0112543569492075,0.0092609303126648,0.0243642948925756,0.1255645089556457,0.0310150538657894,0.155186876267431,0.3535061186683061,0.0436206602499025,0.0690953830316532,0.2220113989612719
304817,33.0,4509.0,9980.0,0.6183750849635454,0.0706754727440108,0.0688750720413352,0.1678638868650176,0.0359481036051946,0.0149682562399957,0.0232941235409005,9980.0,0.0,0.6183750849635454,0.0706754727440108,0.0688750720413352,0.1678638868650176,0.0359481036051946,0.0149682562399957,0.0232941235409005,0.0724716114275147,0.0317090282534099,0.0832071641253684,0.4111707617937392,0.1154980171205923,0.0971665196852272,0.188776897594148
37781,25.0,4097.0,8621.0,0.5954818105667715,0.1311050341249964,0.0974448216244528,0.1156476427596618,0.0191394741972744,0.0222889065390584,0.0188923101877843,8621.0,0.0,0.5954818105667715,0.1311050341249964,0.0974448216244528,0.1156476427596618,0.0191394741972744,0.0222889065390584,0.0188923101877843,0.0666016009395033,0.0605034086669692,0.127795892897258,0.3189804030145113,0.0703668830681039,0.1714805952629278,0.1842712161507262
291678,-5.0,4101.0,13670.0,0.583392734443001,0.1050423772488991,0.1332031055162043,0.1314399863913593,0.018161648774641,0.0131911924946627,0.0155689551312324,11189.094022365169,2480.9059776348304,0.6908132815164745,0.1109929227461141,0.1082262663310841,0.074623731629301,0.0085494778894511,0.0034965978325496,0.0032977220550254,0.0989170582285946,0.0782049180090388,0.2458507449443759,0.3876860603104476,0.0615133455995102,0.0569146274659936,0.070913245442039
160694,-25.0,3564.0,14198.0,0.5864417584209005,0.1304220483971595,0.0900662127956954,0.1417767564429568,0.01764362981294,0.0096327486079259,0.0240168455224214,10338.076583451091,3859.9234165489056,0.7643363132337123,0.1331533264393721,0.052700188462025,0.0432308785937244,0.0039440803442138,0.0009350584918202,0.0017001544351316,0.1099847583807078,0.1231068354968119,0.1901440587768881,0.4057132966916359,0.0543352882430687,0.0329278705095463,0.083787891901341
