,"gas_feed temperature, C","gas_feed pressure, kPa","gas_feed mass flow, kg/h",gas_feed Methane mass frac,gas_feed Ethane mass frac,gas_feed Propane mass frac,gas_feed i-Butane mass frac,gas_feed n-Butane mass frac,gas_feed i-Pentane mass frac,gas_feed n-Pentane mass frac,"1 mass flow, kg/h","2 mass flow, kg/h",1 Methane mass frac,1 Ethane mass frac,1 Propane mass frac,1 i-Butane mass frac,1 n-Butane mass frac,1 i-Pentane mass frac,1 n-Pentane mass frac
200515,29.0,4307.0,23773.0,0.5867713442731413,0.1814277806469725,0.1415939232049552,0.0478412560493652,0.020330323601032,0.0078035555205424,0.0142318167039912,23773.0,0.0,0.5867713442731413,0.1814277806469725,0.1415939232049552,0.0478412560493652,0.020330323601032,0.0078035555205424,0.0142318167039912
19008,-11.0,4189.0,22447.0,0.6942340159445963,0.0521743235577435,0.0958005423244715,0.1188635832548588,0.0109472734932344,0.0092395288910185,0.0187407325340766,19651.419807262057,2795.5801927379343,0.7779549761135873,0.054027004968813,0.0809553162559198,0.0739780940302583,0.0057403410294541,0.0028052925144411,0.0045389750875262
211390,49.0,3655.0,24265.0,0.6025480781624152,0.0846554475349466,0.1351198509317101,0.1121424177804747,0.0299277956899676,0.0136309260996487,0.0219754838008369,24265.0,0.0,0.6025480781624152,0.0846554475349466,0.1351198509317101,0.1121424177804747,0.0299277956899676,0.0136309260996487,0.0219754838008369
384959,23.0,3655.0,11226.0,0.5512449148360604,0.1744497206863393,0.1352596420995365,0.0756093164261709,0.0376387624764506,0.016761777093352,0.00903586638209,11226.000000000002,0.0,0.5512449148360604,0.1744497206863393,0.1352596420995365,0.0756093164261709,0.0376387624764506,0.016761777093352,0.00903586638209
379755,-22.0,4255.0,7620.0,0.6811349029861837,0.0894302324443839,0.043866900955898,0.1386965354345899,0.0215108110959356,0.0184042440697707,0.0069563730132376,6212.168580710707,1407.8314192892644,0.8069938135737375,0.0910208334286555,0.0308600841428059,0.0599700318842252,0.0072446521588831,0.0030417692896893,0.0008688155220033
427998,8.0,4471.0,6346.0,0.637726207729289,0.094429646549118,0.1204861746686096,0.0964301417710682,0.0188648784636098,0.0204571550660433,0.011605795752262,6079.527842297551,266.4721577024494,0.6617481233467236,0.0961084408740449,0.1169937511228412,0.0867210904255992,0.0161889031437134,0.0146256280286819,0.0076140630583957
586810,-15.0,4582.0,3674.000000000001,0.6729855129166724,0.0344718822775423,0.0782767139325228,0.1426783907606511,0.0372670669158239,0.0143643447133688,0.0199560884834182,2892.7011500504177,781.2988499495744,0.8216012249032962,0.0360014994508101,0.057215729750751,0.0659676497742159,0.0136356800056321,0.0026949853586053,0.0028832307566892
260428,8.0,4686.0,5416.0,0.6560000870108236,0.1140587144036582,0.1070381467499393,0.0603518985292156,0.0261192692896229,0.0184093610943363,0.0180225229224036,5285.278922778399,130.72107722160086,0.6699659470185456,0.115212817256429,0.1052508428168247,0.0567537046487299,0.0238794600966973,0.0150297599777489,0.0139074681850245
276374,-9.0,4556.0,6526.0,0.6807127145568339,0.138077645372623,0.0353912137370952,0.0953217310856929,0.0184925057956187,0.0100412775927362,0.0219629118593998,5954.220657404352,571.7793425956401,0.7356181776930428,0.1412895135297831,0.0315101867185503,0.0683156705052743,0.0116651571187972,0.0041240029556313,0.0074772914789208
484865,25.0,4813.0,22447.0,0.6613418984289133,0.107875361706494,0.1339945463795654,0.0474820302348058,0.0212772067854539,0.0184976607372949,0.0095312957274724,22447.0,0.0,0.6613418984289133,0.107875361706494,0.1339945463795654,0.0474820302348058,0.0212772067854539,0.0184976607372949,0.0095312957274724
206796,34.0,4871.0,2087.0,0.6594078934886801,0.0939084786631546,0.0960025548818522,0.1004905993086624,0.029563879412701,0.0142416905927642,0.006384903652185,2087.0,0.0,0.6594078934886801,0.0939084786631546,0.0960025548818522,0.1004905993086624,0.029563879412701,0.0142416905927642,0.006384903652185
327630,16.0,4284.0,23935.0,0.6865809650543961,0.0717890805876318,0.0974400298788702,0.0949634147191541,0.0211498298897925,0.0190337753330357,0.0090429045371191,23935.0,0.0,0.6865809650543961,0.0717890805876318,0.0974400298788702,0.0949634147191541,0.0211498298897925,0.0190337753330357,0.0090429045371191
170688,-7.0,3993.0,2071.0,0.5869114452994589,0.1041196859576508,0.1393324742809523,0.1338364376451941,0.0116486076036481,0.0058264946851551,0.0183248545279404,1695.839997806759,375.1600021932408,0.6948022097058929,0.1096369238614147,0.1115384552801572,0.0736670907319606,0.0052736855824235,0.0014545770800574,0.0036270577580934
245934,31.0,4684.0,1502.0,0.596311585243882,0.1385508482775099,0.1460674930521058,0.0834752792528411,0.0106141054355911,0.0156602140054623,0.0093204747326075,1502.0,0.0,0.596311585243882,0.1385508482775099,0.1460674930521058,0.0834752792528411,0.0106141054355911,0.0156602140054623,0.0093204747326075
387029,37.0,3523.0,23505.0,0.6808335695957443,0.0761315581886403,0.1334547677043799,0.0720883290020479,0.0057644014577072,0.0185074607787254,0.0132199132727549,23505.0,0.0,0.6808335695957443,0.0761315581886403,0.1334547677043799,0.0720883290020479,0.0057644014577072,0.0185074607787254,0.0132199132727549
253747,10.0,3885.0,4160.0,0.6500978845346507,0.1081975267071135,0.1145433692635641,0.0681564517836041,0.0258114537490355,0.0176978360680604,0.0154954778939715,4143.82023130878,16.179768691218115,0.6523623382095057,0.1084115809681468,0.1143173748107528,0.0675423467291927,0.0254599000131714,0.0170999709143496,0.0148064883548806
186506,1.0,4366.0,16418.0,0.6339532956225534,0.1649803485121661,0.0624669726881641,0.084687328129566,0.0180715729531733,0.0107786950803711,0.0250617870140056,15458.45684457339,959.5431554266062,0.6677143925212179,0.1686542720775666,0.0592223081139951,0.07100763414134,0.0140565335115782,0.0063515598981931,0.0129932997361087
410767,-13.0,3823.0,5807.0,0.6170874641719573,0.0395408520017299,0.1735339222047861,0.1017360040978332,0.0330601641270712,0.0147500638022824,0.0202915295943395,4488.832742864938,1318.1672571350605,0.7686272701607678,0.0420183196084649,0.1267630094708643,0.0457188007789799,0.0116186819388768,0.0025636353883574,0.0026902826536887
487423,-8.0,4386.0,11972.0,0.7056295656840809,0.0738371349041737,0.037835940545357,0.1260088557068042,0.023728578582612,0.0132569141524365,0.0197030104245357,10668.10855274689,1303.8914472531076,0.7793520162655242,0.0765289549611202,0.0332963627223855,0.0861039180366763,0.0140163654670708,0.0048396869323292,0.0058626956148935
