,"4 temperature, C","4 pressure, kPa","4 mass flow, kg/h",4 Methane mass frac,4 Ethane mass frac,4 Propane mass frac,4 i-Butane mass frac,4 n-Butane mass frac,4 i-Pentane mass frac,4 n-Pentane mass frac,Q-104,"5 temperature, C","5 pressure, kPa","5 mass flow, kg/h",5 Methane mass frac,5 Ethane mass frac,5 Propane mass frac,5 i-Butane mass frac,5 n-Butane mass frac,5 i-Pentane mass frac,5 n-Pentane mass frac,"16 temperature, C","17 temperature, C"
626517,-15.0,2285.0,15004.999999999998,0.5987316990613007,0.1412427421130431,0.051577020970967,0.1494816919823734,0.031220479000303,0.0063470569438263,0.0213993099281863,403.1430665064127,-35.0,4451.0,10089.0,0.182580744273429,0.1115247217292833,0.1835411180052715,0.4155553743907907,0.0765132278379701,0.0112207111702856,0.0190641025929694,-18.67986198027032,4.596773765316698
461182,-47.0,2546.0,19212.0,0.6844285682163337,0.0941885667796939,0.0919021006107829,0.0842691251658105,0.0130530585712286,0.0239070582119384,0.0082515224442115,1603.3512952628375,-50.0,4659.0,19977.0,0.1499220725466958,0.079602723095872,0.1507168968782812,0.0976204578434476,0.403866771534396,0.0429807302949633,0.0752903478063439,-51.99921376464604,46.99409923483307
347851,-50.0,2130.0,21300.0,0.6636877981487208,0.113984855115082,0.1011484470407217,0.0781904901017593,0.0097583292683969,0.0166121098881136,0.0166179704372055,1176.6672327262768,-23.0,3559.0,21163.0,0.0405718866003147,0.0438725562412676,0.1400315811905894,0.3618829223849578,0.3647894207798325,0.0204639699364122,0.0283876628666257,-51.13623454284647,37.9410207908611
641578,-40.0,2507.0,14842.999999999998,0.6320658697011032,0.0559840957378477,0.1407896166668944,0.1321343284528655,0.0079840176278189,0.017721083272269,0.0133209885412008,673.881554821797,-19.0,3517.0,6225.0,0.0508388371046418,0.0244478620899708,0.0969854859042804,0.3453094351370041,0.3717715334834887,0.0470569183226346,0.0635899279579793,-43.86941703353935,64.44278627925468
253118,-33.0,2320.0,1706.0,0.7436469985853976,0.038618710375943,0.0738007111756284,0.0909360612362167,0.0139865049890754,0.0178092916528046,0.0212017219849342,897.2495813713855,0.0,4075.0,17886.0,0.1171509732943322,0.0605639438614022,0.1158285721857766,0.4422348206484293,0.2041705694458156,0.0516529864744119,0.0083981340898318,-17.00753755885239,67.88496791603978
460118,-46.0,2213.0,21035.0,0.706507209273396,0.0933457435883919,0.09257170895292,0.0622486723446574,0.0153494480302016,0.0102278140872799,0.0197494037231528,1409.6425793728029,-10.0,3948.0,22479.0,0.1038280191420105,0.0839242554799854,0.0462269178886204,0.5500802115255166,0.0866239449559232,0.0535456297973244,0.0757710212106192,-46.10737060050545,61.64953668269391
652853,-13.0,2105.0,6982.0,0.5803613389938141,0.1429586929203654,0.1360657802506726,0.081497416012683,0.0325095281483108,0.0096338887958355,0.0169733548783184,298.1944668887356,-23.0,4198.0,5243.0,0.0811139713137493,0.1157681166369971,0.12695197142244,0.327094247136705,0.2587000465455883,0.0673300644434428,0.0230415825010774,-14.252361221103117,45.96684839717244
282186,-35.0,2733.0,9203.0,0.6650576720341256,0.1269071941059558,0.102256409066358,0.0676244939818139,0.0062474826241815,0.0111092800560415,0.0207974681315234,1135.896818726299,-21.0,4210.0,20380.0,0.0614559277053995,0.1092566565211571,0.1569029878109366,0.114810188138381,0.4888645629666658,0.0391624476639023,0.0295472291935575,-39.53440713325307,49.994968382777245
185671,-11.0,2716.0,13535.0,0.6713322106566,0.0456060161175878,0.088955655740171,0.1373111075224996,0.0280247192502224,0.0097923706662713,0.0189779200466477,413.3203148106501,-15.0,4399.0,8106.999999999999,0.2218253848847631,0.0858100815088222,0.2461070936624295,0.2177255836167726,0.1074163442893015,0.0166116329046226,0.1045038791332884,-16.563291972957245,47.03219521347785
7972,-7.0,2121.0,4000.0,0.6907681055787938,0.022041976811901,0.13762075992742,0.1040935684582542,0.0189005536463045,0.0153398649322071,0.0112351706451191,192.98332762277067,-7.0,4335.0,4572.0,0.1010105046457462,0.1123548059015675,0.0668482061159133,0.27673893154814,0.3784119773588625,0.0300130550415871,0.0346225193881831,-8.976020081078559,45.30302572457328
450546,-23.0,2489.0,6987.0,0.6183504797718883,0.0857775557264626,0.119046357971368,0.138172727832435,0.0135522102943013,0.0067359039864201,0.0183647644171244,743.7142691637077,-46.0,4562.0,9486.0,0.1117626638831343,0.0380816669659054,0.0642642470605785,0.3503035342271998,0.3533181358733157,0.0415566089227733,0.0407131430670928,-28.44614554345867,57.525218994739646
742410,-47.0,2692.0,14560.0,0.6877912052140935,0.0506659381187459,0.1297786338159931,0.0819974274684101,0.021023520808431,0.009439190056973,0.0193040845173534,365.2803311086748,0.0,3887.0,3769.0,0.0884141069924245,0.0314793053927789,0.0678001736100898,0.0892172345922911,0.5134376693778846,0.095219410164955,0.1144320998695757,-52.36015002124557,47.4234964807149
388318,-10.0,2555.0,21963.0,0.5452437004886307,0.1256636037433638,0.1670064353258062,0.1227558180572783,0.0106650041202532,0.0082199282834018,0.0204455099812659,409.6616116655687,-29.0,3850.0,4357.0,0.1753396452737598,0.092686139725939,0.0484957517515482,0.3676368553982332,0.2719418081367174,0.0347567942277137,0.0091430054860884,-14.856810294515585,48.95173137086408
676657,-35.0,2427.0,1271.0,0.6759555037498254,0.0834116342152438,0.0737230712514133,0.1286507537041109,0.0103414760924167,0.0077208011842858,0.020196759802704,431.2709282718327,3.0,3582.0,7992.000000000001,0.079945340801548,0.0601579314120579,0.0873023831297028,0.3189349290739832,0.3943623228046541,0.0209403932130465,0.0383566995650072,-24.586198701277937,72.49805640398222
537963,-18.0,2286.0,9038.0,0.7258305529211511,0.0823514998627412,0.0916975892928382,0.0575215974400226,0.006386922995685,0.0192466655261422,0.0169651719614194,657.7986333200821,3.0,3627.0,17182.0,0.172460516906998,0.0575171653487586,0.0872927611458578,0.4322138476234725,0.1653957781175145,0.0146269518923925,0.0704929789650058,-14.30582932455468,59.44404109003108
369090,-20.0,2554.0,12142.0,0.7297875162889391,0.02192871114695,0.1246684225853819,0.071830315610339,0.0268448107106221,0.0122323810612022,0.0127078425965653,761.3511734610278,-31.0,3664.0,9040.0,0.0577073751985964,0.024426500951649,0.0337200677885045,0.2890935822325154,0.500781136692316,0.0131515449221954,0.081119792214223,-24.175110557777288,78.16468672286356
265446,-33.0,2454.0,13562.0,0.6224597416202688,0.1079361827442357,0.1098018806465597,0.1186376195740953,0.0237149624184192,0.0128956433683592,0.0045539696280617,236.2968941188568,-31.0,4844.0,2350.0,0.1433320588307923,0.0457662716803136,0.0804327677314442,0.2145064222890235,0.363672807235302,0.0241490795638002,0.1281405926693241,-36.64554654467881,26.913795340022887
661986,-37.0,2545.0,6790.0,0.5898657856624289,0.1430248230885501,0.1046957108411519,0.0986235087992578,0.027541735361968,0.0126884869983716,0.0235599492482717,200.42106861207952,-27.0,4324.0,1995.0,0.1487003288081934,0.0872427860667295,0.1729921231357361,0.4492043952847603,0.0243008522140512,0.0289120910994039,0.0886474233911253,-41.52256575239892,39.42373590614932
391557,-44.0,2041.0,1171.0,0.7624400582435573,0.028602233267252,0.0663244921294582,0.0999437138611855,0.0193002804372441,0.0143142491619518,0.0090749728993509,561.77547377013,-2.0,4747.0,14089.0,0.2085686037878774,0.095983430179477,0.1045846494621661,0.2692296248998434,0.2938666452033793,0.0210897600495482,0.0066772864177084,-20.946664393361004,57.49748931107837
22613,-38.0,2604.0,15364.0,0.5773858313968551,0.0863743591186364,0.1495289190464381,0.1381814392501413,0.026026568866945,0.0066289412113039,0.01587394110968,1550.1466643889707,-38.0,3768.0,23654.0,0.1638549853910724,0.1457029601510643,0.0940590970786844,0.3237586119363724,0.192409766597872,0.02315405146891,0.0570605273760244,-42.75300441743437,37.90785596508084
346764,-48.0,2744.0,10488.0,0.5707382174673334,0.1405460080428322,0.1835574564346888,0.0628038528420687,0.0213607914553305,0.0127566736707836,0.0082370000869624,195.6419943792663,-49.0,3681.0,1624.0,0.0911289854568033,0.0550741245703379,0.105371740646043,0.0766806573781401,0.4815713151890909,0.0884620181853658,0.1017111585742188,-54.2774612669416,-1.7282707723568933
744917,-45.0,2415.0,16225.0,0.6482210082012643,0.032496518446271,0.1337997482208639,0.1123517378021153,0.0331713720451062,0.0174602400285789,0.0224993752558001,486.0333681815581,1.0,4026.0,4939.0,0.0973548069874958,0.1306970221692077,0.1689993363398161,0.2223059714151595,0.2134864857458087,0.0604840668319245,0.1066723105105873,-48.13329206343914,49.0547201821866
308728,-50.0,2218.0,9335.0,0.6170161904456338,0.0530404619080672,0.1708868150988633,0.105826573027594,0.028815328233892,0.0153911946979199,0.0090234365880295,1293.3454597999298,-23.0,3719.0,20651.0,0.0830452201112556,0.0410534464555911,0.2591343952596773,0.368428025129562,0.21870630651334,0.0175411568995904,0.0120914496309834,-50.616494568632135,50.61750530907005
724889,-19.0,2571.0,11569.0,0.7032784176836278,0.1056719893462598,0.0899793101854671,0.0693386941795854,0.0056919657911602,0.0179354500638168,0.0081041727500827,552.1702487968912,-19.0,3814.0,9551.0,0.163931368181724,0.0246985457726535,0.0281129013515216,0.2049500234289629,0.5199088642178417,0.0487076834893985,0.0096906135578976,-24.55789651832154,64.61533514934968
275092,-33.0,2797.0,20955.0,0.6841199891104763,0.0826683185076443,0.0573671558171062,0.120816134436098,0.0238351371067486,0.0200418379680583,0.0111514270538683,1076.5319507028116,-37.0,4023.0,14213.0,0.1187925517250285,0.061399745909013,0.1121295104825344,0.5483484466554949,0.0875602783753871,0.0358070376753457,0.0359624291771963,-38.954666971211225,48.253968932436464
46632,-43.0,2009.0,10473.0,0.737191768286037,0.1396688085011782,0.0431325143144575,0.0406140693756496,0.0043461231424829,0.0178950430271373,0.0171516733530572,570.2983363439389,-8.0,4159.0,9289.0,0.1690222089819835,0.0467191561097645,0.0740627503338467,0.2479245768496969,0.3552145230838242,0.0143350757681659,0.092721708872718,-40.79760138618474,75.67285196305687
436718,-33.0,2486.0,20329.0,0.7139353286047865,0.0418064558772625,0.0457216812491636,0.1399125509583123,0.0183352416138055,0.0232122740803118,0.0170764676163574,1208.0900278665058,-10.0,4581.0,18642.0,0.1329235175369561,0.0811488808661888,0.1165268690122325,0.3470029422445285,0.2885119146921449,0.0077762228354943,0.0261096528124544,-34.838840010256035,61.3388237779244
220261,-47.0,2798.0,24450.0,0.7308296140407667,0.0954484226046456,0.0786402563449601,0.0712750419800521,0.0109408575777879,0.0066399568190737,0.0062258506327136,1525.7465471505357,-20.0,4834.0,24782.0,0.2248367217276337,0.0552311729678156,0.1396514502578211,0.2608261593840991,0.2060773250263399,0.0849679905893249,0.0284091800469655,-51.76397696151233,60.14872995383644
405292,-27.0,2304.0,15762.999999999998,0.7092472684264152,0.0727267614419196,0.0957739340305742,0.0938143504198149,0.0038325635444666,0.0049500321798451,0.0196550899569639,510.55384050535713,-20.0,4149.0,5933.0,0.1147681663598199,0.0200931862122536,0.0755907699415646,0.334980270088473,0.3993942143283071,0.0455950709742085,0.0095783220953731,-29.49097754515614,72.6381181697422
399049,3.0,2600.0,1405.0,0.6211407653392511,0.0592000525683591,0.1168590175329319,0.1381946157390813,0.0275263332193389,0.0219516956763723,0.0151275199246654,1781.2893852685036,-41.0,4367.0,24769.0,0.1691091272899995,0.0123228516961412,0.0991232480823361,0.5630723007988332,0.0786194484647041,0.0383863849590239,0.039366638708962,-38.63273138180893,66.06118464301937
48588,-46.0,2340.0,16629.0,0.7716572695300524,0.0501653426723533,0.0372527294998971,0.1169903889515667,0.004660340787931,0.0107113455220929,0.008562583036106,1091.25181975284,-8.0,3933.0,17442.0,0.0584912801254054,0.0903524722502033,0.095105702222648,0.1443412065399821,0.5209633934351594,0.0165667070773526,0.0741792383492489,-47.53157946104898,64.02263594765208
264657,-11.0,2777.0,10428.0,0.7587664397724705,0.0225296746230704,0.0917145822037905,0.0827618251880258,0.0088904280353404,0.0116837775612699,0.0236532726160322,731.7495967427171,-27.0,3514.0,17133.0,0.1227842415606087,0.0843269859699885,0.0936140506254967,0.4185207072431448,0.2349220726939896,0.0135171016532482,0.0323148402535233,-18.724900350815176,31.164748559962906
20473,-49.0,2218.0,2414.0,0.5977198179649599,0.0833185136391223,0.1709907660239561,0.082911109680677,0.0371635598166085,0.0161513777703246,0.0117448551043517,912.6872406288696,-49.0,3913.0,11722.0,0.1372645939087046,0.0440059825458359,0.0644768952843927,0.3521450468238898,0.3381041946725373,0.0217918353110367,0.0422114514536029,-54.74058389522844,60.41474596091638
565126,-1.0,2783.0,24669.0,0.7726455389559874,0.0186335474904301,0.1062188408314563,0.0647490794519587,0.0056023246707169,0.018022211483929,0.0141284571155212,1467.8758116479385,-38.0,4568.0,21264.0,0.1114309378485173,0.0249651919894839,0.059468227250786,0.434210368535062,0.2770056937428665,0.0241506683880379,0.068768912245246,-9.66374712764707,64.74891545413618
702530,-49.0,2163.0,15173.0,0.6420248798086466,0.043067484894079,0.1701946119743841,0.093090548664021,0.0377429666293418,0.0089396643205418,0.0049398437089853,568.9751094400394,-44.0,3756.0,8619.0,0.0995656646853225,0.0509678191444346,0.0851359168932596,0.1930533444642282,0.4566119787889661,0.0373189442003519,0.0773463318234369,-50.32399006589429,17.149014055547525
752084,-9.0,2315.0,22332.0,0.531856618386035,0.1176161763761093,0.1764792973170363,0.1409771508085479,0.0141297213894408,0.0138941670791024,0.0050468686437279,492.6323154890326,-7.0,4070.0,6219.0,0.0751259380922284,0.0564861927654248,0.1251423922685927,0.5074099057500777,0.1517551833389596,0.0195170313779715,0.0645633564067451,-11.848300805632109,59.14787552069788
85895,-39.0,2261.0,22713.0,0.65834159334118,0.0978013218056005,0.1007900006974615,0.1095198708004545,0.0118574715930656,0.0125538963566476,0.0091358454055899,906.221948523362,-23.0,4084.0,19593.0,0.1246316259892609,0.0319844105777989,0.2026491581488969,0.0761506612462298,0.4204801718407935,0.0440078757612066,0.1000960964358132,-41.19492759387049,25.637443182625248
93229,-23.0,2371.0,13537.0,0.7150373996630494,0.0694554137662921,0.0892274586159109,0.0727767487684678,0.0283086454948499,0.0179738918060738,0.0072204418853559,992.8246078791772,-41.0,4304.0,21740.0,0.1192660359960233,0.012460283647045,0.1112893776506847,0.3516176683167032,0.2927583165670381,0.0467523210265094,0.065855996795996,-28.260857776970823,22.55798950560836
320192,-43.0,2765.0,11110.0,0.6937124631848827,0.0973026783713269,0.0761912169378021,0.0640600329715204,0.0378777957429908,0.0100064907848037,0.0208493220066731,287.25705133277575,-34.0,4519.0,2853.0,0.1038549859137728,0.0427381374978891,0.0460015437891583,0.3939114464260859,0.3012437370578399,0.0589881570207504,0.0532619922945035,-49.07282779686733,42.47538768981076
280538,-19.0,2596.0,11459.0,0.6455386162847634,0.0482483212093536,0.1402958143566199,0.1244490532414193,0.0240864733832293,0.0132737906967406,0.0041079308278738,665.7249905676855,-50.0,4656.0,8228.0,0.0729667446712155,0.0773009799695088,0.0982273100192415,0.2282429649918285,0.4264010246353705,0.0211388166076493,0.0757221591051858,-23.6294726922846,51.43829787982884
666732,-11.0,2503.0,23285.0,0.6320565332227228,0.1103794002289294,0.0757891335293396,0.1225715265262082,0.0308982700419674,0.017368467013922,0.0109366694369103,597.4875242651376,-18.0,4766.0,10043.0,0.1002516071178514,0.0650726456960029,0.1363669843933399,0.2563042111655044,0.3996398941905855,0.0155002735803773,0.0268643838563383,-15.062183225435549,46.9468123724476
208307,2.0,2110.0,3887.0,0.6377363856876119,0.0863312297829332,0.101298898200172,0.1392686345818788,0.0082254406838377,0.0182435953310743,0.0088958157324919,467.72042785923065,-46.0,4009.0,11493.0,0.1258963011099046,0.0578939468836489,0.1542850428030321,0.4310272604365835,0.104770300183612,0.0510013151608381,0.0751258334223805,-9.888030245982064,11.634084951801412
347570,-26.0,2248.0,24477.0,0.5996837788826085,0.1398488589086173,0.1045428534890498,0.1115916768645199,0.0292414603620704,0.0080650665233135,0.0070263049698202,787.5006444523312,-13.0,4068.0,17840.0,0.1414619292457826,0.1009160862276579,0.1033409057547971,0.5542685107940796,0.0790832436702776,0.0029978316547803,0.0179314926526244,-27.959687743459853,31.82284001399279
700867,-17.0,2395.0,5496.0,0.756632592206278,0.0241094568686778,0.0651053853638543,0.0901879839435783,0.0340787948113259,0.0125558070820397,0.0173299797242456,73.55375892062052,-44.0,4168.0,1518.0,0.1451560331751052,0.1012198695349255,0.1638727859205425,0.3316897207714832,0.2096896933457007,0.0235354459972761,0.0248364512549663,-19.9107364492368,8.787824725053554
740992,-38.0,2436.0,2448.0,0.6515020721876664,0.1333780346129561,0.0569727014287323,0.0840790688215345,0.0370222989847881,0.0210759348759461,0.0159698890883762,184.4275794292262,-48.0,4077.0,3174.0,0.0964218686909089,0.0948880570618693,0.1126035554532469,0.2684316343713739,0.3453538569557413,0.0271456501089016,0.0551553773579579,-41.9590022458361,26.226363406100745
217259,1.0,2181.0,8116.999999999999,0.5138086284765759,0.1577819944158338,0.1278710200808852,0.1365485290752003,0.0318886846724255,0.0119961758897084,0.0201049673893708,638.2593424385481,-43.0,4753.0,9363.0,0.1317319630990293,0.0820113499964348,0.1652873292448733,0.2779616513976609,0.3264987935148431,0.009699233159893,0.0068096795872656,-5.2778720304125954,48.35765641909609
498004,-45.0,2762.0,3678.0,0.6300522092387997,0.1233010555169422,0.0821822176378496,0.1274138825309002,0.0146264413648968,0.0154112741903523,0.0070129195202587,707.9576883603097,-10.0,4115.0,11711.0,0.1216374586955431,0.0737454761989394,0.020459802476015,0.34348440218369,0.4238278448390586,0.0145823069092268,0.002262708697527,-45.16256751347794,68.26151261634493
194881,-40.0,2504.0,9801.0,0.634254467840698,0.1093110211463021,0.0893799168939015,0.1344482999354696,0.0054572334354366,0.0057557144673986,0.0213933462807933,787.1431688614088,-44.0,4298.0,8770.0,0.1360201677650691,0.009046079331265,0.1464346058229076,0.1642925993119648,0.4880181554513305,0.0530059931971417,0.0031823991203211,-44.5724400223794,58.72503819447724
117209,-22.0,2518.0,13439.0,0.7296641748616204,0.0405128873883664,0.0866851540828596,0.0785090078747154,0.0278480552430105,0.0160651984265391,0.0207155221228885,743.4667680079864,3.0,4585.0,13022.0,0.1356042441724722,0.0462647055809231,0.0548612435507453,0.3351830053447774,0.4004656506075938,0.0217467791971033,0.0058743715463846,-23.94228403207447,73.15389104956387
237756,-25.0,2441.0,16410.0,0.659172930697681,0.1053179937713447,0.1273462279660113,0.0537573139562283,0.0300549233163137,0.0143276601117256,0.0100229501806953,927.754229393441,-38.0,3835.0,13573.0,0.1087368890418028,0.0348714824117796,0.1985071559359144,0.1061424386595091,0.372478241613473,0.0582301568207196,0.1210336355168012,-29.335683919462586,48.7842596181784
74562,-14.0,2692.0,14481.0,0.658499749772411,0.103193610926352,0.0886419294611921,0.1051703052884099,0.019486997019248,0.0058569760650014,0.0191504314673853,216.04978382685007,3.0,4254.0,3471.0,0.0561234398069476,0.1045964974915253,0.1161567695522669,0.3288845702980447,0.2963501342061089,0.0544149004536451,0.0434736881914612,-19.260439825208323,56.79685558756455
172731,-7.0,2113.0,8619.0,0.6821526640506798,0.0842897413410324,0.120662263164538,0.0624870908562113,0.0233779942755657,0.0117154352696329,0.0153148110423395,92.06313657267528,-18.0,4552.0,2467.0,0.171563858456192,0.1358344802185397,0.0689224267001277,0.127756739713569,0.4677081537193866,0.0218080481698491,0.0064062930223357,-8.829550007996033,28.1681096822025
507447,-39.0,2161.0,23290.0,0.7110360975176555,0.0223303153038159,0.1307753794690673,0.0653981553302517,0.0310112276410028,0.0191529513294588,0.0202958734087478,1044.4631207573552,-9.0,3552.0,13684.0,0.0823257692242735,0.0234837583723937,0.1189536785515025,0.3946899756781873,0.3491511500708033,0.0114705580238539,0.0199251100789855,-40.18959400960563,64.77554687209812
73638,-39.0,2509.0,20332.0,0.5408453569503888,0.1674133905129601,0.186865649489697,0.052619421684349,0.023026692915272,0.0127952198259421,0.016434268621391,682.8534563659111,-36.0,4441.0,7138.0,0.1294352814293277,0.0876881730622401,0.1348255044684636,0.2142081368007642,0.3366779143249266,0.0324110121139685,0.0647539778003091,-43.44890270099302,28.75345193046678
137105,-39.0,2025.0,7099.0,0.6826079128189837,0.0987082019283488,0.0667745011707273,0.1151064202831749,0.0097203275285739,0.005316092368589,0.0217665439016022,145.04563767674776,-33.0,4158.0,1945.0,0.2931913784872426,0.2201622268095255,0.0418995890739656,0.1084377042467372,0.2248714681097806,0.0887490145032199,0.0226886187695284,-38.98144252730481,34.69020887030746
751448,-15.0,2539.0,9071.0,0.6818085932725179,0.0638817035977703,0.0965214401899042,0.1291759385349916,0.0041765711731182,0.0060995072524676,0.0183362459792296,702.0399469724123,-33.0,4728.0,10432.0,0.1631583676219887,0.0611592604143844,0.0798162047110517,0.1671964256274502,0.4632178039845751,0.0370456186737882,0.0284063189667613,-22.408369800555988,56.86662714597946
432472,-16.0,2034.0,15392.000000000002,0.6499079477975461,0.0731825965971469,0.141625590586533,0.0830320084026909,0.0147775538458219,0.0166712426021256,0.0208030601681352,912.1420628666968,-11.0,4865.0,15873.0,0.0758146228009198,0.1118924762050505,0.0948685257775623,0.1762378099738968,0.5156841803803279,0.017270834043762,0.0082315508184803,-16.001920490218822,58.53004402331277
708108,-10.0,2220.0,9376.0,0.7276191628891925,0.0359318415992654,0.1392352570425077,0.0612839754644047,0.0074991031069687,0.0073715135059414,0.0210591463917192,1028.606171620672,-23.0,4113.0,17062.0,0.0714603452379436,0.0751961192846018,0.0886020409176961,0.4761547755263633,0.2681930167586637,0.0106025531682619,0.0097911491064691,-13.094489928031123,60.24576697735648
414974,-13.0,2575.0,22449.0,0.5739830201256171,0.0839950874701503,0.1825271818985367,0.1034161962388093,0.0363423739973666,0.0067142925859209,0.0130218476835986,1651.9516853661437,-30.0,4124.0,21812.0,0.1587960935399977,0.023144988560683,0.0821182707314212,0.2878366873823648,0.3467562854509932,0.023909561923296,0.0774381124112436,-20.129043047358607,66.45557997391506
113481,0.0,2330.0,17721.0,0.714070296453258,0.0732524668119045,0.105614340630184,0.06599227501693,0.0117952876585428,0.0137848224041072,0.0154905110250732,590.4428137872173,-47.0,4511.0,10679.0,0.1904384789511194,0.1333784950833271,0.0536601906101151,0.1810966177681281,0.3273559211580554,0.0195137773289799,0.0945565191002746,-8.93190872067845,31.76335060583358
681408,-50.0,2284.0,18255.0,0.734332276882996,0.0472544509638257,0.043680724879862,0.1383008550579826,0.0195161223170514,0.0087046031224581,0.0082109667758241,1003.4559499592768,-6.0,3875.0,17190.0,0.1200614075686484,0.1122574765498983,0.1543650614839381,0.3107979401059031,0.2067599362985988,0.0436420989544404,0.0521160790385726,-49.02363758613026,55.43014400872033
576295,-36.0,2698.0,18126.0,0.695353448795926,0.0609420769047285,0.1303403026643546,0.045338178733497,0.0400547893238025,0.0187964201739491,0.0091747834037424,1046.4274151977147,1.0,3938.0,20294.0,0.0669018500117789,0.1163474159876949,0.1274733191139673,0.2481505914151049,0.3677764204826145,0.0132464161267171,0.0601039868621221,-39.06182825211019,54.41200992362843
94991,1.0,2254.0,3691.0,0.7092373989206744,0.0559575396631686,0.0923454956311892,0.1027899291771129,0.0051341951806697,0.0153251443564873,0.0192102970706977,133.99996381722264,-14.0,3747.0,4327.0,0.1510730588863782,0.0526629769263281,0.2608752333485999,0.2120364327180816,0.1096521538962212,0.0796512934311038,0.1340488507932868,-4.3749921087757,29.66471203613833
726820,-41.0,2239.0,2079.0,0.5547330489026251,0.1156238050849424,0.1661121623734336,0.1098783978110073,0.020520807422972,0.0121013586955781,0.0210304197094414,104.97522515985008,5.0,3756.0,2513.0,0.1757099045851246,0.1241691752160781,0.0164707009942772,0.4811938395982379,0.0641167494759841,0.0551422787954885,0.0831973513348093,-37.226691795298905,47.34258263478222
484088,-45.0,2003.0,4607.0,0.6453287280921072,0.0588178608218861,0.1506543516179651,0.1032958399322436,0.0306392262386165,0.0056570984902329,0.0056068948069482,755.6996015128017,-8.0,4444.0,23307.0,0.0800831439887695,0.1339083466762818,0.154784140821537,0.1590887015063071,0.3722320538759079,0.0525722437552791,0.0473313693759172,-35.68046429553175,28.90071785316252
391131,-23.0,2244.0,23988.0,0.6586503753207821,0.040194595737869,0.096426861485729,0.1434345811675327,0.0322815483241164,0.0116143615887865,0.0173976763751842,1417.758669970647,-33.0,4669.0,21744.0,0.0628657261145315,0.1041351113411728,0.1962055047002544,0.2441212697025037,0.2982802761823419,0.0741291164413035,0.0202629955178919,-24.78624063848511,45.30103745039287
126938,-7.0,2774.0,9710.0,0.5519833837123888,0.1631711963641881,0.1268032102757196,0.1066715442045227,0.0229653527370889,0.0056514404545727,0.022753872251519,730.8658527727762,-15.0,3983.0,21419.0,0.0847432171843322,0.1138346561786962,0.1786121909343468,0.3586210667241818,0.2273604162855782,0.014638463480069,0.0221899892127955,-14.36184617609888,25.80686000267445
9801,-37.0,2184.0,9714.0,0.6383844720937168,0.1317446377904852,0.1093136623592484,0.0797482624249773,0.0214214001923827,0.0096246659961497,0.0097628991430396,609.5400039302149,-5.0,3955.0,11171.0,0.0677619464206548,0.0429307528935995,0.0505652901162423,0.4766980862381932,0.2975876202836337,0.0347762571437109,0.0296800469039653,-38.24154306598979,56.26165828706303
387998,-6.0,2769.0,20769.0,0.6887580555346541,0.063446777462791,0.0945005165120076,0.0942835574336731,0.032738667298746,0.0115796352072284,0.0146927905508996,1102.5191724946617,-10.0,3912.0,20637.0,0.0904341530529524,0.1063889965230639,0.0422794402914434,0.1691832604265833,0.5275635223905651,0.0283210629411024,0.0358295643742893,-12.134322423379617,58.20408343805366
417366,-43.0,2031.0,23447.0,0.667212949894335,0.0771362605144201,0.0993349201406336,0.1103069982538115,0.0240534146630235,0.0173533985693097,0.0046020579644663,624.7950325068713,-30.0,3542.0,9657.0,0.1796679078085912,0.1236251699308939,0.0609153385055796,0.3650153230517943,0.0838185039612905,0.0837688983930054,0.1031888583488447,-43.16244989531879,29.10007517397287
591924,-7.0,2327.0,8989.0,0.6339118113221278,0.1458160587658398,0.1074698705577779,0.0547790261253374,0.033821971788214,0.0160150823504856,0.0081861790902172,178.4609898117848,-26.0,4045.0,2913.0,0.0452077037230289,0.1091132417441635,0.1079145295420164,0.4562297628261813,0.1677360680328106,0.060222442987237,0.053576251144562,-9.746650664022525,54.30465633425723
86288,-30.0,2614.0,13476.0,0.6025957543317397,0.0342514701069827,0.1809740102478983,0.1311882383731445,0.0098901654047308,0.0177177381476763,0.0233826233878275,756.9304935034027,3.0,3844.0,17726.0,0.0945769039422776,0.0376636417234489,0.0398675647586243,0.4156776845700186,0.3669450165540224,0.0410638441104947,0.0042053443411132,-33.47342670950016,46.0635965318412
619747,-3.0,2664.0,9317.0,0.6464875040925787,0.0776142667076736,0.1723125452381882,0.0603536432504953,0.0200987518774125,0.011661365836976,0.0114719229966754,758.948383501765,-28.0,4687.0,13906.0,0.1392916788622613,0.1001880807406573,0.1743950243546388,0.1094031459130273,0.374881735183237,0.065861415248582,0.0359789196975959,-13.520702953544683,45.66168087411137
293626,-5.0,2223.0,4885.0,0.6259362774554479,0.1138081609904897,0.0834663628033779,0.1094308182027189,0.0306836755302339,0.0210137122455266,0.0156609927722047,682.668212109201,-30.0,4690.0,15261.0,0.0670228177646103,0.0524159590160343,0.1067099039394068,0.4686846355874507,0.1442489050215639,0.0702030712404847,0.090714707430449,-9.681849745633428,34.914266386734255
418849,-44.0,2355.0,23069.0,0.7909696978392747,0.0561716667255224,0.0613385265922174,0.0618433304720945,0.0123102388216956,0.0089734006965572,0.0083931388526381,534.989499351861,-16.0,4593.0,14100.0,0.1826368969660806,0.1972433695412684,0.1587410626976375,0.1001015526890411,0.1587954709157136,0.0635198560370162,0.1389617911532422,-44.30054425864137,21.60025462042597
