,"4 temperature, C","4 pressure, kPa","4 mass flow, kg/h",4 Methane mass frac,4 Ethane mass frac,4 Propane mass frac,4 i-Butane mass frac,4 n-Butane mass frac,4 i-Pentane mass frac,4 n-Pentane mass frac,Q-104,"5 temperature, C","5 pressure, kPa","5 mass flow, kg/h",5 Methane mass frac,5 Ethane mass frac,5 Propane mass frac,5 i-Butane mass frac,5 n-Butane mass frac,5 i-Pentane mass frac,5 n-Pentane mass frac,"16 temperature, C","17 temperature, C","16 mass flow, kg/h","17 mass flow, kg/h"
317360,-50.0,2158.0,9102.0,0.7011747856122662,0.0616634513101487,0.0613879559982704,0.132938283857346,0.0115364582904178,0.0115765415754533,0.0197225233560974,761.8203413061128,3.0,4865.0,14930.0,0.0635312235405955,0.0927625140156171,0.130250008637417,0.2899709217488785,0.324431441951778,0.0226530019852595,0.076400888120454,-47.84860167664141,58.208466566575055,8341.599688620856,15690.400311379142
231473,1.0,2608.0,21639.0,0.697554320536408,0.0861844998202189,0.0615157760092325,0.0686359423154326,0.0403194639568944,0.0259476801126026,0.019842317249211,392.2135844553188,-29.0,4531.0,7525.0,0.1631555875052669,0.1300738104056282,0.1655163794020529,0.3616245565187208,0.0645190175764441,0.072189691346516,0.0429209572453709,-4.630462247557659,35.069565052302494,22406.496575443874,6757.503424556128
393396,-12.0,2134.0,16638.0,0.6774782005509173,0.0829040854340777,0.1270566723054124,0.0664649070805805,0.030189831523403,0.0100990123127199,0.0058072907928888,629.2206562997185,-42.0,4284.0,11512.0,0.0584983004338417,0.1172798760283758,0.1238837325591553,0.1347999820607441,0.4548147085417012,0.0371953652946134,0.073528035081568,-13.53308640433204,35.81541310956345,16765.32802864205,11384.671971357951
47628,-47.0,2516.0,16618.0,0.750687450217926,0.0191362286970822,0.1432856934058745,0.0584886157640997,0.0119169904135441,0.0120034599152779,0.0044815615861954,1441.3213398180874,-42.0,4837.0,18718.0,0.06586272192045,0.074023694959344,0.0699457149556395,0.4701357264819515,0.2042076709015998,0.0607512526498343,0.0550732181311806,-50.888099907853785,56.30855639401352,15027.675126513344,20308.324873486665
115707,-21.0,2334.0,17151.0,0.6071417721317524,0.0631098516411674,0.1210769490838166,0.1597489353242926,0.0187721388000121,0.0247947522399825,0.0053556007789762,1662.862964885097,-12.0,3557.0,24351.0,0.0686213539800476,0.0406210761866042,0.0740086664416065,0.3198523098862399,0.3610146006608406,0.0742502778504814,0.0616317149941796,-23.422780120997004,70.09285478748745,15590.52568411329,25911.47431588671
706693,-23.0,2442.0,22039.0,0.6403516569552865,0.0618418609138101,0.1391011726141817,0.1154345870562248,0.0136320693853585,0.0189892077270246,0.0106494453481136,1109.7412730406709,-13.0,4449.0,14362.0,0.1088457259498443,0.026831298353643,0.1337873081931261,0.4596353025638122,0.1210552249469868,0.0391829399806066,0.1106622000119807,-26.50816792740233,68.77795336351909,20163.026936562543,16237.97306343746
135061,-24.0,2100.0,4532.0,0.6924348508786979,0.0590856017244765,0.1112451410633488,0.1128980834533572,0.0129564775436159,0.0054231763749322,0.0059566689615713,701.6846601449163,-16.0,4878.0,13393.0,0.1551611902638386,0.1273604638211533,0.0822148506967523,0.0259690050002131,0.57125458416414,0.0318058185877931,0.0062340874661093,-27.331145124298047,53.93452837956221,6828.361987118305,11096.63801288169
644862,-11.0,2671.0,12714.0,0.5916010455615174,0.1170874607484359,0.120125653186413,0.1137280740829196,0.0319925417754839,0.0070785178623187,0.0183867067829113,791.2542260119568,-41.0,4644.0,9687.0,0.0745197123579237,0.0306574523619058,0.0464188671864422,0.4482725578050952,0.3218248785678151,0.0299529088970359,0.0483536228237819,-16.74396049856665,63.142548319010814,11819.766217274342,10581.23378272566
510211,-38.0,2748.0,8251.0,0.629900881532809,0.0759353394323778,0.1683672963342811,0.0975269081604288,0.0093104377992063,0.006699184662164,0.0122599520787327,1423.6518404624337,-18.0,4832.0,21702.0,0.1426190045700937,0.0345061859883575,0.0197201304948535,0.4051697710758069,0.3332536298068382,0.0164589670963711,0.0482723109676786,-43.017756869515466,67.08053314367021,9786.854022487823,20166.14597751217
52668,-42.0,2365.0,23143.0,0.5615379184453883,0.1039510680376401,0.1536172952949217,0.1319972723672823,0.0156686173160659,0.0122298468823076,0.0209979816563938,697.8346741107723,-22.0,4657.0,4648.0,0.0823942612302821,0.1346617804857703,0.099007573273049,0.4400418342012497,0.1978159704237994,0.0088179558459649,0.0372606245398844,-44.946719864366685,41.492069533416725,16238.264316261086,11552.735683738916
700563,-24.0,2659.0,11096.0,0.6448565554833448,0.0961775622303742,0.1492906103700541,0.0591497072624838,0.0251667940225693,0.0061119471131073,0.0192468235180662,564.6718022997106,-7.0,3700.0,13823.0,0.0979999741653883,0.0738445567143781,0.0810694497598262,0.3513869747942467,0.3543310647415048,0.0158172323757774,0.0255507474488783,-28.423347006625505,40.28073796751403,11148.156840406766,13770.843159593242
676120,-34.0,2715.0,21058.0,0.6318659504445333,0.0230125529615527,0.1602670737872117,0.1362840518604721,0.0289546270939778,0.0064372200556827,0.0131785237965692,1324.4634407161109,-43.0,4494.0,12723.0,0.1017655826516028,0.0487931402535762,0.0112679671341741,0.4052193401038751,0.3832613719343961,0.0179083661713018,0.0317842317510736,-39.095005055229365,62.383724673903714,16806.113875463034,16974.88612453696
71672,-13.0,2283.0,9933.0,0.7213253860959835,0.0691612456711463,0.0584761666083805,0.081133058956594,0.0301546076747866,0.023127451705095,0.0166220832880138,283.5298647917265,-25.0,3524.0,5991.0,0.1228472756777532,0.0993567721647506,0.0286367861637999,0.2631100272858458,0.3727066537583661,0.0576840318533143,0.0556584530961698,-15.54512400621394,35.77203331848693,10099.395037290657,5824.604962709345
211942,-22.0,2471.0,11596.0,0.7314780680821548,0.0488403576400143,0.053534173051258,0.1305542925749049,0.0158591721259631,0.0120216772709486,0.0077122592547561,821.1016161623179,-38.0,4322.0,11305.0,0.0901038287074809,0.0736730744894333,0.0596434541496774,0.5572041342869755,0.0936777850819657,0.0508340725112193,0.0748636507732475,-25.77110106699104,58.61964803983909,11531.621835332537,11369.378164667456
340677,-43.0,2268.0,3121.0,0.631239217969013,0.1325083391051206,0.0959859138461283,0.0667550576374956,0.0303345220399203,0.0181635607557225,0.0250133886465995,1006.183341056632,-27.0,4465.0,20840.0,0.0846331953318166,0.0612809960955852,0.1284273248802201,0.146220483313865,0.5219110922293835,0.0502724790718106,0.0072544290773187,-43.22076035260625,39.029252862360806,4190.194239030581,19770.80576096942
529598,-26.0,2119.0,16161.0,0.6408157042814051,0.0260083596432293,0.1869236548705987,0.0622703032706998,0.0325795149724376,0.0274099302367286,0.0239925327249007,720.8404282971952,-34.0,3991.0,9162.0,0.0878961480338658,0.1123986125045139,0.0702771841834903,0.2380588897884794,0.4394481302199737,0.0394706607952684,0.0124503744744081,-26.940303602712333,48.72959928437638,13872.575369520751,11450.42463047925
336543,-41.0,2448.0,19119.0,0.7114600784575976,0.0311108431142459,0.1322704541657608,0.0571881618002347,0.0305338616779245,0.0238900189207107,0.0135465818635257,710.4942674065067,5.0,4744.0,12088.0,0.1791407848841049,0.075636730196183,0.1953342775880762,0.2986004054585899,0.1522731530766181,0.068599029973575,0.0304156188228527,-41.202491261212856,60.97651354781573,18353.790953309526,12853.209046690474
434902,-11.0,2759.0,18924.0,0.7448326670128087,0.06903809305233,0.0432369183669376,0.0918938179108173,0.0231940006391439,0.0188801653281967,0.0089243376897656,937.5337939366256,-37.0,4798.0,11666.0,0.0790046144787273,0.0335378593425562,0.0186679843940325,0.4206743015039018,0.3916671137417261,0.0123965566082211,0.0440515699308347,-16.877304059076437,73.63574494408346,19039.11026357761,11550.889736422396
63482,1.0,2501.0,9276.0,0.6865217604853775,0.0980177875008181,0.0983202350630298,0.0546570086476298,0.0323022388366587,0.0124081088743511,0.0177728605921347,984.745951280658,-41.0,3651.0,24085.0,0.1474764731264222,0.1000433073910564,0.0610898703791545,0.5260993173565202,0.0791751592046487,0.0496536985783453,0.0364621739638525,-13.771931871844686,15.189991635534,12556.337911428936,20804.66208857107
59130,-15.0,2436.0,13063.0,0.7394789100618926,0.1090323496450056,0.0426061119266876,0.0435755729089777,0.0333942930948679,0.0152943756955631,0.016618386667005,188.41460474936417,-5.0,4095.0,4423.0,0.1427259990035499,0.0860323211421179,0.0466351769460922,0.4504159792779235,0.1726675583216224,0.0332512009936733,0.0682717643150206,-17.918930475858588,47.80171603080868,13355.14543006892,4130.854569931078
38886,-24.0,2201.0,24203.0,0.5478280214692667,0.1164624385368317,0.1385516868250437,0.1390929069927668,0.0330668078946587,0.0094819468207367,0.0155161914606953,856.4620416055297,-29.0,4857.0,8282.0,0.0538326155012011,0.0290679532626772,0.110970027034634,0.3039241126650558,0.4306397908643067,0.0261174461722982,0.0454480544998267,-25.731770793467547,56.9736542888852,18872.53878694738,13612.461213052604
179022,-7.0,2751.0,6475.0,0.6765916230890945,0.0241751131871895,0.1393824308958805,0.094790260774815,0.0310566509687303,0.0222718751120787,0.0117320459722113,95.80257378811164,-7.0,4562.0,1427.0,0.0839113935401628,0.027328074969676,0.0529779285774346,0.525491527930012,0.1941871561877676,0.015447773454691,0.1006561453402557,-12.593430026540204,56.512518117614434,6012.167270313615,1889.832729686384
232253,-31.0,2491.0,5059.0,0.6416382587973458,0.107441176645238,0.0961312663276722,0.096762082819249,0.0249209428535693,0.0166593391626523,0.0164469333942733,546.8865107215862,-22.0,4308.0,20703.0,0.3267950473649137,0.2649362203863386,0.165291470230982,0.0701897400333337,0.0484395967180724,0.0857668162561013,0.0385811090102582,-35.27995397127037,16.115852208404306,13908.007695914364,11853.99230408564
413394,-10.0,2432.0,4716.0,0.6975914602630431,0.0522345678591084,0.1074357530411123,0.1069323635038339,0.0206343695353397,0.005712133245497,0.0094593525520654,723.9099461024035,-49.0,4392.0,11915.0,0.2368377622431439,0.0802604000145322,0.0983674326584126,0.0560063042891261,0.420400023735678,0.0325722431503464,0.0755558339087608,-29.67383379679123,41.47994145270599,7278.597425614219,9352.402574385782
46355,-50.0,2693.0,7907.0,0.5849958643963751,0.0819081372068511,0.1483194608563356,0.1476751745929923,0.0087026250865777,0.0211173889981371,0.007281348862731,1785.7252056020457,-47.0,4286.0,23685.0,0.1237528812993233,0.0862465169775935,0.0311592932923182,0.3194055396027592,0.3424523950771767,0.0369600694246973,0.0600233043261316,-55.68233691399456,52.16845949100082,8328.816443882477,23263.18355611752
247347,-9.0,2798.0,15719.000000000002,0.7096487966261694,0.0444359837642496,0.1765385816357392,0.0395874216221844,0.0142344830808496,0.0055508293085814,0.0100039039622262,698.2259516195451,-6.0,3849.0,13451.0,0.0513552536519666,0.1107977373268398,0.074305744659304,0.2357431599267024,0.4626456155568961,0.0228571978280616,0.0422952910502293,-14.788457034777252,62.21848744187554,16540.486583247242,12629.513416752756
388795,-45.0,2230.0,23811.0,0.589041978349335,0.1341475701533222,0.1020869294206697,0.1424018732839825,0.0172614717687649,0.0050636584149216,0.0099965186090036,1862.2138452016995,-49.0,3861.0,21322.0,0.0520478613298651,0.0461592831874572,0.0741819778923563,0.2590581843223166,0.4802725791754992,0.0271342363576688,0.0611458777348365,-46.985892756965626,50.2155435864895,18309.40089493205,26823.599105067937
384998,-36.0,2107.0,23949.0,0.6635269759906915,0.0649760568514373,0.0956325580241412,0.1053894804603492,0.038720327940798,0.0091275127774006,0.0226270879551819,436.22535018966175,-17.0,4867.0,3002.0,0.1868097754497051,0.1200801539827521,0.1422424136724213,0.1094286241348547,0.3739461134246952,0.0527249942661787,0.0147679250693925,-36.83736997861811,47.84071535791361,19679.798876038603,7271.201123961392
497697,-40.0,2397.0,9224.0,0.698569856251147,0.1159065352889045,0.0688603549565252,0.0718362103944328,0.025833497553764,0.0117370525811451,0.0072564929740811,1425.884361219846,1.0,3646.0,23277.0,0.1217996903173187,0.0185499755518545,0.0788889327124829,0.1810114968974938,0.5134943111958318,0.0461533645839499,0.0401022287410683,-35.611554605594904,83.65428651167707,11495.089088988116,21005.910911011884
17064,-43.0,2302.0,21034.0,0.5209265178757574,0.1684015944434636,0.1590640320094412,0.1040242485237526,0.0201481335717684,0.0197885734850388,0.0076469000907779,1510.0373241801506,-14.0,4004.0,19873.0,0.1118805031946202,0.0440877302642248,0.1402235527333243,0.4064035473806714,0.2190904943774483,0.0156434637306524,0.0626707083190583,-45.5554137260138,54.99043371919879,16898.09293791749,24008.90706208253
66604,-49.0,2661.0,14999.0,0.6874643416700267,0.0432702541371756,0.105865709440173,0.0951542483821768,0.0299806896085216,0.0188167670859707,0.0194479896759553,1107.3504170112535,-42.0,4776.0,22186.0,0.0846957687286004,0.1042034265546958,0.1250090824246243,0.5185321665731019,0.0433915003891147,0.0525562496083081,0.0716118057215546,-54.01915339971737,18.74195414956,12795.98088107134,24389.019118928663
46923,-45.0,2393.0,7545.0,0.5884284498006618,0.1391415056844939,0.0561027843551341,0.1520717185713286,0.0446607228066859,0.0129630166578564,0.006631802123839,1652.8992383292798,-48.0,3664.0,21024.0,0.0690534997340239,0.0602754492031658,0.1341410408797825,0.1552339312090418,0.5153048627828938,0.0085708130327283,0.0574204031583636,-48.7980460280528,57.661394326276536,6892.032398760764,21676.96760123924
526194,-18.0,2421.0,23468.0,0.7197527678163358,0.1028739253585835,0.1029693880931061,0.0444152989538053,0.0052440199326784,0.0135802431978073,0.0111643566476834,225.7729517845031,-10.0,3907.0,3061.0,0.0656532918215971,0.0564494117673039,0.036192165835304,0.5753764093976657,0.156941827474893,0.0485388835352646,0.0608480101679717,-21.280361379888888,70.55954420853618,22994.1002957549,3534.899704245104
489228,0.0,2576.0,8574.0,0.7612294987087588,0.0514434188426211,0.0609968683592509,0.0660379445999732,0.0096244523434572,0.0314293470796738,0.0192384700662649,202.6764387684585,-26.0,4522.0,4181.0,0.274345659025027,0.1065476529714328,0.0978143202045129,0.1536576354737085,0.1558536270092491,0.0513020982131396,0.1604790071029301,-7.821076132928113,55.580713631342746,9826.708677412384,2928.2913225876173
458255,-32.0,2209.0,5294.0,0.5763559910391266,0.1100440137840213,0.1001470805303512,0.1512756722127459,0.0393584930993791,0.0125228313128967,0.0102959180214791,341.92267247360195,-36.0,3981.0,3963.0,0.0795230976073895,0.0895582574481492,0.0333752534671015,0.4792869794995596,0.2391806968230011,0.0549803591966588,0.0240953559581399,-33.731314321577656,54.76562153690793,4286.108756975528,4970.891243024473
753057,-49.0,2361.0,18313.0,0.5910406306428357,0.1283607214229318,0.1388938162858498,0.1083218881867536,0.0094652043189379,0.0110800591625528,0.012837679980138,629.7111380617123,-43.0,3961.0,5349.0,0.1687729393822111,0.0789723428228185,0.0433889779573281,0.3464373778924229,0.2218229343110183,0.0691992909006948,0.0714061367335061,-52.102748757042434,32.157401686032586,13987.654805818494,9674.345194181502
568041,-45.0,2758.0,5442.0,0.7170861787135984,0.0661019323679405,0.100680814829324,0.0700666372959387,0.0245033708918475,0.00611798770682,0.0154430781945307,169.9271271508099,-30.0,4756.0,1662.0,0.1271737405234816,0.0174230592320947,0.0955652499485596,0.4515876244324909,0.2665548204193579,0.0066631609892096,0.0350323444548057,-50.89767240997361,52.15730616801625,4670.161897236778,2433.838102763221
533501,-27.0,2143.0,18176.0,0.6720849178036256,0.087198295014002,0.1130284639109307,0.0858018126271195,0.0212872346882997,0.0141590747003052,0.0064402012557173,414.9921988732874,-22.0,4719.0,4247.0,0.1275096672787466,0.0243943368459209,0.0418768879506171,0.3640394799293986,0.3607322119899696,0.0384650143801637,0.0429824016251833,-28.210967096844968,65.40771979393031,16597.225656056013,5825.774343943989
87359,-22.0,2733.0,7529.0,0.6430035684958515,0.1561175331440568,0.0539743514098167,0.1038615333883082,0.01699893407901,0.0054941294873402,0.0205499499956164,184.86888876524168,-27.0,4363.0,4534.0,0.0558379060433688,0.108973220574975,0.0733925234896726,0.3256450728769364,0.3657953428388006,0.0024058679180947,0.0679500662581515,-27.72323755672216,21.105182045735603,6815.81762289617,5247.182377103831
351356,1.0,2339.0,7798.999999999999,0.6028203274016867,0.1506857645280433,0.1274972459818999,0.0677425282393403,0.0172345267198536,0.0195962456816128,0.0144233614475632,713.9982405311841,-41.0,3676.0,9989.0,0.1382949031353863,0.0360913214492588,0.0638109608852996,0.1512086450224265,0.5714695679390568,0.0339539139394026,0.005170687629169,-8.13744415462071,64.70898212569563,9036.486199058514,8751.513800941482
627836,-40.0,2615.0,6091.0,0.6877678127688208,0.0305644521435103,0.1438697088853007,0.1109729014422921,0.0126139388549419,0.0046215212375113,0.0095896646676225,497.9985384434019,-10.0,4198.0,14054.0,0.0756889748065026,0.0948815635699673,0.1845074251182893,0.4808668590025683,0.0805233473674257,0.0612195855017814,0.0223122446334651,-40.8454163304082,30.33660408750586,5901.479263084691,14243.520736915314
293408,-43.0,2644.0,3513.0,0.6764366023882546,0.0641765647586642,0.1385860964081416,0.0723561567451291,0.0189870445794659,0.0128612579367447,0.0165962771835995,828.8335199895779,-26.0,4840.0,17693.0,0.1181526379471951,0.0368234384298221,0.1506043379123765,0.0915790137048816,0.4876832217242927,0.0544130891129895,0.0607442611684422,-45.73226996839756,36.44078661625497,4833.123920025607,16372.876079974394
273173,-23.0,2666.0,6250.0,0.6876577783342672,0.0588085786311469,0.0959135201310511,0.0991131496391221,0.0223390933245001,0.0195398605376244,0.016628019402288,628.483899994317,-4.0,3799.0,9981.0,0.0475033490282897,0.025986430832541,0.0441686670798753,0.3695172282763047,0.4363768005725602,0.0353636059246826,0.0410839182857463,-27.46837946736136,74.87097540473951,5849.940694284932,10381.05930571507
45508,-46.0,2388.0,3067.0,0.6224027315867712,0.0894237091808052,0.1441716854849578,0.0821604174045163,0.0337358152191131,0.0065359726798866,0.0215696684439494,593.3200751201393,-37.0,4424.0,7196.0,0.0808647208684506,0.0284375283796291,0.0260404190010692,0.3712570720924251,0.4331856129560807,0.0470242257931337,0.0131904209092111,-49.39136971802392,71.05993209781218,2854.903867267916,7408.096132732081
212610,-26.0,2286.0,16676.0,0.6623937337883957,0.1200658455046508,0.0553797149197431,0.0932375150307863,0.0317745286516252,0.0173618900559695,0.0197867720488291,824.8436118868059,-26.0,4032.0,9312.0,0.0818262975146865,0.009292731870764,0.1128899277989468,0.3915527664601617,0.3251248676182797,0.0370517171682999,0.0422616915688611,-28.36653127852037,74.0900650495754,15223.982476651856,10764.01752334814
197332,-45.0,2478.0,8766.0,0.6191241297233447,0.1502784171703675,0.1330704753911268,0.0445114504445444,0.0226431978581132,0.0207886229626953,0.0095837064498079,483.7970343363102,-43.0,4498.0,5984.0,0.1170404788374446,0.0785573323750041,0.1019023977877358,0.2061371318464578,0.4241128162240188,0.017630921842421,0.0546189210869176,-49.224293863888846,40.30037828266188,7571.0675377932,7178.932462206803
278688,-43.0,2407.0,2407.0,0.73399569412269,0.0307081140220997,0.0455775696196873,0.1258737732299131,0.0386514881262946,0.0062166195064546,0.0189767413728605,-423.6003864850487,-34.0,3756.0,5007.0,0.1812836529179187,0.1406792841082228,0.0282749630245783,0.3239612928051919,0.2853422566481966,0.0079307004230473,0.032527850072844,-43.301208508966965,62.624847106395066,3053.4471407599217,4359.070018058584
184539,-22.0,2020.0,5161.0,0.5895381229582413,0.0680743329412287,0.1683466224989181,0.1374038924718481,0.0065824440128593,0.0112826607981438,0.0187719243187604,438.7682219588586,-34.0,4057.0,7597.0,0.1334356932716971,0.1387308664828526,0.1023424199841041,0.0967798383911472,0.4602065425487379,0.0082125288120071,0.0602921105094537,-23.788970908442,35.021399582362164,5336.298257420673,7421.701742579325
528836,-5.0,2568.0,22055.0,0.653544020196603,0.115284409646188,0.1444208247208478,0.0467664182658068,0.0163807571749785,0.0161801670545561,0.0074234029410196,394.5398343147368,-40.0,4361.0,6407.0,0.2041335729012108,0.0494816805855791,0.2209941849672304,0.0907136256447257,0.3321876138553513,0.038340228888666,0.0641490931572364,-11.509020815315807,48.22634814061354,23131.55780788337,5330.4421921166295
584345,-46.0,2180.0,23304.0,0.7472765174004038,0.0740846093477582,0.0722552310308513,0.0483533999509581,0.0354085039099738,0.0172739897590953,0.0053477486009591,725.4326846189379,-1.0,3718.0,19194.0,0.1489444910867346,0.0814933323187496,0.0935692754834093,0.4233708761933629,0.2066028964970872,0.0384887191756879,0.0075304092449681,-44.28892479957565,41.07780012443556,23716.08191114939,18781.918088850605
731788,-38.0,2363.0,9747.0,0.636066774525611,0.0553723561077338,0.1631992453273526,0.0999507994453104,0.0201227902785386,0.0143449511591521,0.010943083156301,599.4193973278486,-4.0,4317.0,14835.0,0.0431651916395954,0.0813486185653524,0.1241232331060252,0.3022408714526917,0.3624167870531259,0.0402433645201771,0.0464619336630321,-40.77495841507576,39.97419121741768,7877.568369136091,16704.43163086391
4880,-32.0,2367.0,8783.0,0.6361186012182072,0.1131826361535112,0.0466195244842591,0.1510101433658906,0.0058261974995412,0.0249589377917536,0.0222839594868367,496.2138861877074,-21.0,4480.0,6444.0,0.1605223600738037,0.0432506530330686,0.125518427658352,0.0999413132231493,0.4415154270415992,0.0776830477876442,0.0515687711823828,-35.17728417898292,64.12521841580553,8195.859890372405,7031.140109627593
218620,-6.0,2101.0,24062.0,0.6520200130756728,0.0944597586878952,0.14159402821056,0.0637863074237354,0.0259587586019414,0.016370319076904,0.0058108149232909,1419.717208129449,-17.0,3888.0,21973.0,0.0629012583076847,0.0532705511034374,0.0321855453536854,0.3972829603447494,0.3673931111234121,0.0415793616731623,0.0453872120938685,-7.615401736217393,72.70411943804692,25355.38772113361,20679.6122788664
378418,-47.0,2755.0,3018.0,0.627715953354514,0.1133372525823128,0.0952141627291862,0.1254952900035954,0.0042390541568258,0.0145948050899905,0.0194034820835751,1629.4010105735197,-40.0,4602.0,21894.0,0.1135360876763101,0.0323894066201719,0.0795905109156438,0.403733924096779,0.3282987977847287,0.0128933939141081,0.0295578789922583,-53.7392455225494,66.31390991620913,4802.005254919512,20109.994745080487
527517,-23.0,2131.0,6412.0,0.6295457087833466,0.0624891306752203,0.1613950546193905,0.0915054797220218,0.0150765924141809,0.0211291754979947,0.018858858287845,347.8470128834694,-22.0,4851.0,4516.0,0.1234527052305917,0.0292781963547776,0.0752288183458597,0.4375192738995238,0.2434297896823973,0.0601643057495706,0.0309269107372788,-24.49627890615716,65.6034257600661,6000.895357584115,4927.104642415883
400298,-31.0,2268.0,11045.0,0.5850376392807246,0.1614961766355117,0.0497552142508874,0.1350867686845145,0.0304610544330289,0.0198172649223479,0.0183458817929846,1132.754848704176,-21.0,3597.0,17757.0,0.0871414147717942,0.1156452365517524,0.0349097583655071,0.3880982570486935,0.2923385516249427,0.004616837074737,0.0772499445625728,-32.92319193940472,55.823828201108654,10625.082969221068,18176.91703077893
7625,-40.0,2453.0,13822.0,0.7062937359738778,0.0450172404934233,0.0712298697123584,0.0841219072554553,0.048321758354087,0.021134652116668,0.0238808360941295,1060.9013198001453,-15.0,4302.0,18728.0,0.1161009169685633,0.0424589429601447,0.1262479623884351,0.3927394326605314,0.2437942843819755,0.0262244702101088,0.0524339904302409,-42.1664641966,50.65252914608965,13279.808048787185,19270.19195121282
620653,-42.0,2058.0,21419.0,0.6726563877876109,0.122280424546672,0.0386637431676385,0.1185377202851688,0.0265233248305827,0.0143109876019908,0.007027411780336,604.952798202768,-28.0,4542.0,6951.0,0.0670183840323229,0.1033231604217883,0.1355178165902812,0.48879157613117,0.1227663010924813,0.0556816808391609,0.0269010808927951,-42.48668164191895,45.46193334689349,18097.386097211394,10272.613902788613
732034,-2.0,2298.0,12065.0,0.713995170238384,0.0278167418617888,0.1484779521609678,0.0485507422573887,0.0301672592140039,0.0217830507555728,0.0092090835118937,66.42135233132711,3.0,3947.0,2708.0,0.3580695004601382,0.020333296178105,0.1789255323989979,0.1945305909967537,0.0834804398543551,0.0565780675099959,0.1080825726016539,-4.565856573606993,54.5596708830364,13316.501846880145,1456.498153119858
428040,-13.0,2110.0,5492.0,0.6610244973531773,0.0807467235395909,0.1089638453924469,0.1287858446508652,0.004642410885493,0.0113356220890314,0.0045010560893953,254.0548144429773,-50.0,4636.0,4238.0,0.2299889610093886,0.1424020368594865,0.2019143153883954,0.0766139367449141,0.2131778226535033,0.0513233939906879,0.084579533353624,-19.097129215059454,25.38383377676837,6173.783427250479,3556.2165727495208
313371,-35.0,2040.0,17073.0,0.7041938332005889,0.0614979751429122,0.1293807580015275,0.0477460680204823,0.0194654152399868,0.0212262385815934,0.0164897118129083,644.8891504752172,-5.0,4843.0,10338.0,0.1735322372622084,0.0199370207751966,0.212499138935266,0.2242162342369723,0.1758081714165736,0.0925641430955801,0.1014430542782029,-34.62279639472712,65.51569223188699,16883.99737314052,10527.002626859485
169572,-16.0,2162.0,3888.000000000001,0.777136415101435,0.0686780292079915,0.0786004832191049,0.0447300822209461,0.0123794264099856,0.0125100537316321,0.0059655101089043,337.85642670540994,5.0,4091.0,6696.0,0.0845280447527912,0.0662244325033304,0.0818001233796719,0.3799171294538803,0.343058906039153,0.0079605101581579,0.036510853713015,-14.672521284748711,70.8295331274694,4738.75939198063,5845.240608019367
636427,-44.0,2723.0,6686.0,0.5351351460009418,0.1550607327079671,0.1187847281880945,0.1444056384374648,0.0108792911220952,0.0140867245816267,0.0216477389618096,839.4423281289662,3.0,3643.0,22349.0,0.1829634852161363,0.1579130690886136,0.2488858546780023,0.1287183856676979,0.1409122094072692,0.1018774936943684,0.0387295022479122,-28.59059049077948,50.63851383897537,11725.219635202277,17309.78036479772
366568,-42.0,2253.0,14302.0,0.7281756110118023,0.0402299512966226,0.0724764360369927,0.0925776991892491,0.0294494195414853,0.01758113511271,0.0195097478111377,636.4874297003894,-9.0,4822.0,22294.0,0.2578979391764729,0.1619707132323335,0.0608347729298665,0.1654191500445021,0.3156809065901082,0.0167890330193813,0.0214074850073354,-37.30560093487637,24.474882737912367,19489.687152261453,17106.31284773854
592707,-6.0,2292.0,10826.0,0.6006292972345847,0.0876602853646658,0.1483358646630726,0.1038745128280918,0.0305571253380976,0.0083365785022855,0.0206063360692018,1041.7324478666042,-9.0,3952.0,19018.0,0.1021319811406943,0.0552636574356471,0.2448277367614116,0.2804602304825409,0.1867815668507347,0.0903519244480411,0.0401829028809301,-9.692963378468392,61.61846739866604,12447.87678430209,17396.123215697906
56673,-33.0,2154.0,7038.0,0.5980864393349044,0.1241543413460161,0.1006442377360501,0.1315741037595686,0.0177002736950185,0.0070847217413308,0.0207558823871112,127.47441550946424,-22.0,4446.0,1069.0,0.1881912548912346,0.2628951627995513,0.2512146126107732,0.104232809101508,0.1230971644936421,0.0635663369517748,0.0068026591515156,-34.29673527265567,35.386599353136944,5751.937495777205,2355.062504222794
537029,-49.0,2243.0,19668.0,0.5404652588821147,0.1609441144715664,0.1195166116519419,0.1254687138694713,0.0191750642619956,0.0098623799460121,0.0245678569168979,445.3638887063293,1.0,4762.0,4218.0,0.1214287993116396,0.0924490053131976,0.0326352714152179,0.4622772735896625,0.257575755260422,0.0072567040107273,0.026377191099133,-51.146347261905305,21.536430372849,13575.94361903893,10310.056380961074
576318,-38.0,2718.0,23400.0,0.6939138663261932,0.0383683772639018,0.192519162305393,0.0472643593397789,0.0055650128874459,0.0143844302290473,0.0079847916482396,1032.493926457338,2.0,4121.0,14073.0,0.0614838153410056,0.0280736044473931,0.043882153677195,0.2714527564048115,0.4922610176351016,0.0623428363203459,0.0405038161741468,-43.44217245741987,69.06823375543081,20072.38337202314,17400.616627976848
608455,-20.0,2158.0,7612.0,0.5805144835136385,0.1352156012381665,0.1225118313216479,0.0957776978213457,0.0356705968304476,0.0072860336162307,0.0230237556585228,276.907664819276,-35.0,3578.0,3851.0,0.1291887621234307,0.1223560450102345,0.0445259948424952,0.3975368815237254,0.1813431643539225,0.0325523480743452,0.0924968040718463,-21.726786678363425,42.31096507980567,6996.919646391983,4466.080353608019
