,"1 temperature, C","1 pressure, kPa","1 mass flow, kg/h",1 Methane mass frac,1 Ethane mass frac,1 Propane mass frac,1 i-Butane mass frac,1 n-Butane mass frac,1 i-Pentane mass frac,1 n-Pentane mass frac,"3 temperature, C","3 pressure, kPa"
63747,1.999999999211127,4879.0,4804.0,0.7291045209904001,0.1268345796449869,0.0395970626937687,0.0717274363942984,0.0112845921961031,0.0113445496051148,0.0101072584753275,-29.18128576558607,2308.0
49273,12.0,3891.0,3991.000000000001,0.7242748946592171,0.0224209369862052,0.1111345583227759,0.0873265587294488,0.0188319674145827,0.0198346686929718,0.0161764151947981,-7.338143754077123,2386.0
363067,-16.0,4807.0,3283.6255527179565,0.773613774987897,0.0567136260237175,0.1218764548979747,0.0358420202241096,0.0079115451254005,0.0021147421356664,0.0019278366052339,-44.15623774126368,2245.0
160378,20.0,4897.0,20905.0,0.6357291083185419,0.1348328562686774,0.1287059493298646,0.0588557371753148,0.0096869974218782,0.0167346178810732,0.0154547336046497,-12.915801766310722,2295.0
151998,26.0,4548.0,12701.589379734893,0.5841984600777841,0.0260178939927935,0.1817136718843051,0.1533045455303381,0.0284405409825731,0.0172151230306925,0.0091097645015135,3.9007951074092375,2415.0
150445,-16.0,4035.0,21313.196010348147,0.7699116096480635,0.0799806097590983,0.0984273923350735,0.0318365840717566,0.0139290481095624,0.0013686819873813,0.0045460740890644,-40.90370876115296,2095.0
568976,-10.0,3890.0,10363.815035859518,0.7244494525760861,0.1076450235231302,0.0876716705480625,0.0666930092854707,0.0041287862110555,0.0078679123737234,0.0015441454824716,-32.959079978757245,2095.0
160421,49.0,3741.0,4195.0,0.5781335930040049,0.1218123957153206,0.146424732192863,0.1076074322162281,0.0208993191485162,0.0143994921050941,0.0107230356179727,23.511406420931507,2302.0
146574,32.99999999996743,4777.0,8303.0,0.7258797120426591,0.0587016121927127,0.1127476533605088,0.0719898007884909,0.0074297909459256,0.0129946122313363,0.0102568184383663,-0.6796080574964094,2591.0
505265,11.999999999736758,4422.0,23755.0,0.6925563013556497,0.1159173292846555,0.1031824860448434,0.0497707737254761,0.0200197369568096,0.0108033440922653,0.0077500285403002,-16.220924850201072,2396.0
205072,42.0,3771.0,8618.0,0.7557695771947429,0.060646259323691,0.0562799393169184,0.0699204514513294,0.0211169958055166,0.0209586792524558,0.0153080976553454,20.7375258694521,2561.0
366509,-1.0,4664.0,23472.188393645287,0.7730994198080282,0.028694644216745,0.1075983525406921,0.0526351701851873,0.0127322957488724,0.0178653257789858,0.0073747917214889,-29.058400012399545,2269.0
137367,34.0,4451.0,5689.0,0.7346947358683555,0.0834542896014604,0.0486719713172163,0.095321055951716,0.0263469479708239,0.0046278668071845,0.0068831324832432,-6.563393785386779,2091.0
20285,-5.0,4231.0,22789.73972546466,0.693143530482315,0.1140465256399251,0.1320795301287549,0.0279722141293407,0.0219928000828651,0.0041869590951204,0.0065784404416785,-29.386181515978365,2211.0
525051,-18.0,4269.0,2682.201072803252,0.747501246850024,0.1017909432319671,0.1169104072807428,0.0252022135477423,0.0017186193237566,0.0040822097343413,0.0027943600314257,-45.59709267729002,2028.0
14201,-9.0,4481.0,4152.699569923679,0.725780299508218,0.0902769556270355,0.1029784168738571,0.0684028152689229,0.0090658316228838,0.0010225978359137,0.0024730832631686,-34.86112683879139,2197.0
382898,-16.0,4478.0,16141.557329810126,0.7885139091083596,0.0979704289539977,0.0266262001657141,0.07498209689831,0.0046341955679109,0.004238149029582,0.0030350202761256,-40.21707482218813,2441.0
307675,37.0,4168.0,21086.0,0.638332626912752,0.0970687153100229,0.0919092877982288,0.1316431414136887,0.0139384446915214,0.0112777407060617,0.015830043167724,6.218405082663935,2339.0
304860,2.0,3873.0,5427.188118311491,0.7055731286995505,0.0751953654669238,0.1313925391557507,0.0383319067663185,0.0257567319494079,0.0135490093697515,0.0102013185922968,-19.816321397838152,2183.0
126892,-5.0,4482.0,18150.87914763465,0.7788762114076901,0.0542826640463527,0.0420260428471972,0.1072975053541488,0.0062274738284972,0.0030047278943104,0.0082853746218034,-33.281474732785426,2123.0
243306,-8.0,4238.0,9889.739588329288,0.7698062763765832,0.0569690048754502,0.0868663976628775,0.0575813597923176,0.018057328134418,0.0062532621538331,0.0044663710045203,-29.443346521267102,2429.0
446079,19.999999999933664,4202.0,9379.0,0.6772698142966931,0.1281062099832386,0.0706000671027843,0.0601890225306054,0.0330827757184133,0.0183155616085173,0.0124365487597474,-10.375077037874576,2150.0
176478,22.0,3882.0,3571.0,0.6325589927268953,0.0936907229352996,0.1526250852466791,0.0782438758630202,0.0118089726614807,0.0132349964594616,0.0178373541071632,-4.185318599492177,2162.0
170848,-1.0,3526.0,2421.0108881138585,0.6738709828751687,0.0995911767111973,0.1175037451147686,0.0906359069308581,0.0065535730354056,0.0067270990728363,0.005117516259765,-21.0504655391598,2017.0
1604,33.0,3694.0,2548.0,0.6677274245601287,0.0675176287054464,0.1052926595852581,0.1152039099899191,0.018409373075649,0.0187627141245485,0.0070862899590499,7.392286036889914,2275.0
576217,-24.0,4811.0,937.2233013792712,0.8084381979619518,0.0634915077190776,0.0816576357374626,0.0395202445014967,0.0048544214715339,0.0013594460504187,0.0006785465580583,-48.47210836127147,2559.0
46200,-4.0,4647.0,1118.664106218129,0.7372772799302512,0.0380313594590746,0.1405285931710066,0.0702027757381686,0.0037145509306469,0.0074026508353375,0.0028427899355144,-29.87426351982816,2287.0
119574,-5.0,4561.0,8431.289503716835,0.7304264198448376,0.1004636665192831,0.0995613558845443,0.0461743794545457,0.0030309194946624,0.0109829023840757,0.0093603564180511,-32.912936570134065,2248.0
197568,-23.0,4495.0,4493.628974765974,0.7985051589191766,0.0754004818059765,0.0956468712755413,0.0186387301997466,0.0055197415740697,0.0031745897520861,0.0031144264734027,-45.5258141220836,2559.0
251298,0.0,3877.0,16054.0,0.6992269333301115,0.0897658527749264,0.1465047280195185,0.0374074848536983,0.004425796502497,0.0150325041232681,0.00763670039598,-23.279928708498858,2162.0
19546,-17.0,4623.0,2319.26654508157,0.792615307886828,0.06142655833269,0.085870000432992,0.0490464892095044,0.0048285250566357,0.0035422533542635,0.0026708657270863,-41.23257719807711,2481.0
405533,6.0,3555.0,7371.656197240464,0.6093181270832472,0.1194087730196366,0.1566988127914894,0.0930163348248581,0.004544954905155,0.0118553788487542,0.0051576185268593,-5.817080868550875,2575.0
171008,-18.0,3777.0,10054.484647817071,0.833791686296662,0.0369938841336308,0.0646136814991667,0.0459668244207147,0.0078421773493386,0.0070143574815599,0.0037773888189267,-42.092008840084816,2056.0
400519,7.0,4666.0,12275.00655880914,0.6604502281257691,0.1794568770788053,0.0383341726743201,0.0663965493980668,0.0273987423138128,0.0050660198651113,0.0228974105441142,-25.230518390219714,2033.0
276511,-17.0,4756.0,11658.770861957091,0.8255660235648429,0.0415104415251784,0.052945605862743,0.0624546097121629,0.0113529273936874,0.0052586261204372,0.000911765820948,-49.71660884326136,2040.0
307011,23.99999999996589,4594.0,11392.999999999998,0.7062419450124527,0.1136505675422251,0.0529192707450757,0.0819513290720055,0.0191971545757887,0.0096934991794403,0.0163462338730116,-6.80291174663364,2494.0
312158,-4.0,4561.0,8299.005484613568,0.6844494254460826,0.1385181752291792,0.0902822102845739,0.0553591258417189,0.0231585559358357,0.005184377308982,0.0030481299536271,-29.63104994874459,2294.0
423234,21.0,4203.0,2835.0,0.7002651280097316,0.0502551953798131,0.0897007949686977,0.1190729204619377,0.0165554578020935,0.0047049993714834,0.0194455040062427,-2.61529951407789,2524.0
115969,-2.0,4660.0,1427.2872305927726,0.727037971197818,0.0854840044394087,0.0656529679342386,0.1042012511601601,0.0066659923167484,0.0057929312318899,0.005164881719736,-26.06562533312237,2458.0
487565,-13.0,4036.0,3930.310720452642,0.7547044226942956,0.0709421154998187,0.0985480767801446,0.0664071074205418,0.0057314663515815,0.0019425319006126,0.0017242793530049,-36.45370154226822,2114.0
45996,-4.0,3932.0,14252.469511604824,0.7366950946522037,0.0697026106565538,0.0903791144708975,0.0759276342291815,0.0151549051802814,0.0067152551636647,0.0054253856472169,-22.364582665440736,2419.0
200404,31.0,3692.0,24965.0,0.7079212327645004,0.0745692650227319,0.0458909616958325,0.1264707653545636,0.0138350705667603,0.0182858618953751,0.0130268427002359,0.2759557043432892,2059.0
453208,14.0,4724.0,18711.97154760362,0.668325749200189,0.0366101886206975,0.1429248391305226,0.0964184370220469,0.0332933996550846,0.0156348649786765,0.0067925213927829,-12.026059199917997,2286.0
32739,1.9999999996250608,3789.0,23452.0,0.7119072330336811,0.1309849023204685,0.0692939090635791,0.0536478776627992,0.0088798809817336,0.0200572049245457,0.0052289920131926,-22.079716868926965,2155.0
129070,-7.0,3749.0,24347.1103870138,0.753405251633045,0.0813144092639722,0.0768035051308854,0.0537771298807073,0.0221852512236168,0.003690407346604,0.0088240455211689,-26.369297434668567,2276.0
45645,48.0000000000033,3733.0,17489.0,0.5463900868990369,0.1459876247710959,0.1595632707197324,0.0877734841039974,0.0368395796719314,0.0072698406075547,0.016176113226651,20.84451970958821,2216.0
36902,22.999999999940258,4535.0,8627.0,0.6309263489976229,0.158185290802987,0.1085696224726946,0.0451288766905407,0.0342077442526096,0.0119703260218102,0.0110117907617347,-8.755913616063935,2317.0
353338,-14.0,4374.0,2197.348392789092,0.7971897311578362,0.0529339878339902,0.0758436147071341,0.0418141358070434,0.0276924357539742,0.0027071910217525,0.0018189037182693,-36.99777123566383,2407.0
133370,42.99999999999994,3965.0,15765.0,0.6549492747688846,0.1073215894380509,0.0727712592282317,0.0970969526776913,0.0251957888229345,0.019643717809386,0.0230214172548208,8.079544759316946,2043.0
499603,8.0,4326.0,24171.953778373856,0.7405912945086666,0.0372997572355268,0.0585452864843247,0.1219360869134953,0.0123986049165873,0.0169719724959272,0.0122569974454718,-13.308864291883594,2464.0
544478,45.0,4295.0,20310.0,0.7317929443210792,0.0297405898232216,0.1506911545372444,0.0581660082789089,0.0071007572026641,0.0094077116331408,0.0131008342037406,6.125571682052339,2084.0
350108,3.0,3567.0,6228.377875966498,0.6585621297435817,0.0906039425306205,0.124829211267672,0.0995094317212749,0.0138720224695954,0.0089106761046547,0.0037125861626007,-16.839294119167107,2035.0
8101,49.9999999999917,4543.0,12584.0,0.6211808386215745,0.0788791342903111,0.1607285603163226,0.0950675462769186,0.0204031027262566,0.0105980420268918,0.0131427757417244,16.667480277105085,2445.0
298049,35.0,4125.0,22742.0,0.5893062264620532,0.1417543351515766,0.0924837661606919,0.1125013770971532,0.0326508333495782,0.0139810102519899,0.0173224515269566,6.3279924737482816,2323.0
241966,40.0,3547.0,24136.0,0.642646561078687,0.1268194670179203,0.0319452112910275,0.1329679574822464,0.0278824789202529,0.0195321613580536,0.0182061628518119,11.829921897672762,2068.0
67454,-21.0,4005.0,12306.887602017325,0.8251050550710856,0.0452852957892521,0.0799382657522416,0.0343088304176688,0.0079561129699453,0.0046706292220307,0.0027358107777755,-39.37105412880186,2543.0
69923,6.0,3673.0,10353.394360140535,0.6104590120087212,0.1334686059095615,0.1638092382866324,0.0509289103426645,0.0198526624520744,0.0158641151691714,0.0056174558311744,-16.018916305852883,2001.0
247442,11.0,4008.0,22967.0,0.6858755202752557,0.1171241428138067,0.1069369079476194,0.0402258577413379,0.0227506535580964,0.0180234175387662,0.0090635001251175,-13.185953379178898,2333.0
243999,18.9999999999946,3707.0,8770.0,0.6805918493442034,0.1212577619319398,0.1191054793999095,0.0425493750968282,0.0222055104504515,0.0072238834384359,0.0070661403382316,-5.245792236619252,2355.0
302489,-1.0,3712.0,19834.212393606955,0.6408658822793745,0.1480475187641385,0.1103661653329682,0.0780953156722906,0.0122124885413368,0.0082504075765456,0.0021622218333457,-16.37901829381019,2440.0
441445,23.0,3902.0,18070.0,0.6476478666104287,0.1217865185531411,0.0983782496741361,0.080264919868494,0.0076678623151637,0.0241087498502935,0.0201458331283427,-3.4838720556984413,2170.0
510070,18.0,4767.0,19387.0,0.7109225994779137,0.0860704288285398,0.0405776296994117,0.1001702891916719,0.0293431638969448,0.0243409217761885,0.0085749671293294,-14.466489290232571,2178.0
442126,33.999999999960664,4467.0,8147.999999999999,0.697369838005193,0.0642047959781697,0.1141360268321517,0.0670550375383042,0.0363247565373555,0.0059118430922029,0.0149977020166227,-3.3076517313110685,2199.0
437960,-1.0,4533.0,10007.698023744964,0.6877206022914473,0.1011114190553836,0.1241335288222235,0.0603610386894866,0.014953409463498,0.0066060262337074,0.0051139754442535,-24.99358997913881,2378.0
37095,-25.0,4841.0,6904.608677862524,0.7933590900276931,0.1026967430603087,0.0560355699947518,0.0386991752626093,0.0068780299628976,0.0011850176874443,0.0011463740042948,-51.4805956464428,2480.0
540634,27.0,3504.0,10454.0,0.5688879910077177,0.1451293865131294,0.1535505967361565,0.0737245725048136,0.0329108985885222,0.0168051376631392,0.0089914169865212,6.888504669559609,2389.0
40244,18.0,4289.0,13290.10849944267,0.5946851731858288,0.0714919809532364,0.1596316279611232,0.1209406454242006,0.0393153224298516,0.008634594990767,0.005300655054992,-0.3942939156469833,2541.0
167972,-24.0,3926.0,14523.105312419371,0.7834539599893948,0.1375886194116695,0.0318927927056575,0.0318551527333961,0.0086948567320336,0.0018421919798914,0.0046724264479567,-47.437442420940016,2228.0
37023,48.99999999991809,4884.0,4957.0,0.6268016846864655,0.0459034707593908,0.1618477628037611,0.1140595493771548,0.0120499932555551,0.0168560961381719,0.0224814429795007,10.85263776845278,2402.0
59913,30.999999999431623,4505.0,15251.999999999998,0.7028474041026623,0.1060291771837068,0.0778774260387555,0.0651995611147118,0.0143169795872852,0.017224615315609,0.0165048366572692,-5.292852982680699,2238.0
576929,-10.0,3514.0,14209.03073144414,0.7193238839954,0.1013246440899839,0.1181089209659868,0.0332832770539745,0.0194987933406077,0.0021083104790369,0.0063521700750095,-23.313069323937583,2492.0
157403,7.0,3970.0,19986.62060787397,0.6615980638221935,0.1042163065432754,0.1124925412802656,0.0648256148170306,0.0336849498802433,0.0174795889192627,0.0057029347377286,-15.929281507951773,2125.0
77777,32.0,4810.0,15373.999999999998,0.6074062678318896,0.1241414941814606,0.0732963391420202,0.1376784524334232,0.0237647827043838,0.0123176738172383,0.021394989889584,3.4436603250399003,2537.0
20654,15.0,4412.0,22111.0,0.6736854492261363,0.0970870360534702,0.0677569899149204,0.1167743207907559,0.013303826099642,0.01509358384537,0.0162987940697049,-13.662973336226967,2110.0
150482,43.99999999993975,4649.0,21009.0,0.6998544742408099,0.0368226088922597,0.1099607873233282,0.1043124832581113,0.0201638011298252,0.0224675182292617,0.0064183269264038,12.111719306933251,2594.0
576869,-5.0,4817.0,11111.506594862944,0.7696393645163737,0.0399636308827909,0.1214204977485594,0.0420814717201987,0.0083758124736133,0.0084235363118818,0.0100956863465818,-30.511350509378843,2534.0
149385,-17.0,3823.0,15399.036914005368,0.7717652106200641,0.0716702386784226,0.0816690639622283,0.068880905943389,0.0040748259320181,0.0010645622230121,0.0008751926408653,-33.93044497083278,2415.0
589335,-12.0,3732.0,13562.671413312324,0.7230602499095732,0.1073741049244152,0.102270500367951,0.0523457169755921,0.0088433755866166,0.0025923766891447,0.003513675546707,-26.620955931469467,2541.0
49527,-25.0,3625.0,16155.846002591765,0.7615896855177399,0.1467658690674984,0.0392406360645921,0.0440182133264516,0.0056491556380196,0.0007517748040151,0.0019846655816829,-46.24284010473977,2093.0
500470,8.0,4088.0,8236.0,0.7001910111802675,0.1229670642260251,0.0382763439115873,0.0920438238168403,0.0123446367458188,0.0192629873511165,0.0149141327683445,-19.37765346489755,2032.0
598231,9.0,4895.0,13986.531677058903,0.7094647081397134,0.089249812533036,0.064774425063943,0.0931951526681524,0.0057353968209563,0.0205853619664608,0.0169951428077377,-21.95969516229925,2193.0
1968,46.00000000005451,3655.0,6029.999999999999,0.6158083869391102,0.1393130749530631,0.0452880881995197,0.1324498996126753,0.0425636424206215,0.0120133265326598,0.0125635813423501,14.795890723899902,2006.0
308612,-17.0,4062.0,10393.927694072505,0.793792681957586,0.0619435675019394,0.090135435723063,0.0338907732773039,0.0124288604451078,0.0050556461707863,0.0027530349242132,-36.16126205599153,2503.0
262123,-13.0,4762.0,11812.511623046585,0.777757677948226,0.068866782057255,0.0684685266176576,0.0748522626858095,0.0043433406347513,0.0036799828530538,0.0020314272032464,-40.19125771830719,2331.0
331447,9.0,3607.0,19557.439793282032,0.614897172383179,0.124056920788119,0.1126347732824065,0.1129781070432682,0.015172468408349,0.0156352764274655,0.0046252816672123,-7.387071940408873,2288.0
531526,19.0,3516.0,9251.0,0.6549949691127096,0.0431810284945332,0.1464062323287329,0.1080001375185515,0.0267470563407802,0.0088699271121426,0.0118006490925498,-0.4372244231864215,2277.0
287796,8.0,4453.0,5535.81707062442,0.6475621676444065,0.1204228015253676,0.1156209728832205,0.0810657196681746,0.011225548702929,0.0117198783074749,0.0123829112684268,-17.500616640477602,2252.0
42410,-8.0,4709.0,14597.899453327593,0.7877116863823798,0.0312407645061716,0.0995169433606144,0.0589449571045876,0.0118180657755709,0.003128108021723,0.0076394748489527,-38.70740900082493,2096.0
501025,49.99999999996868,4407.0,14226.999999999998,0.6745088046732168,0.0418733063796925,0.164094979824359,0.0869207455332327,0.0174601805113295,0.0065628184969575,0.0085791645812117,14.938006172836594,2297.0
243301,28.0,3875.0,8388.0,0.6702935663889795,0.021446659170584,0.1629678778632313,0.0879968658414004,0.0183455311344325,0.0217643497770381,0.0171851498243338,4.137638238968634,2368.0
121744,-15.0,4163.0,15634.221508700328,0.7609264525297387,0.086052200766515,0.0845774827276137,0.0545140189529285,0.0102730489468291,0.0011655601091664,0.0024912359672083,-39.09069523214683,2181.0
380022,18.0,3552.0,10524.0,0.6530760712447328,0.1007889145059573,0.0827494460766879,0.1018794646764917,0.0264602299669058,0.0212861245843166,0.0137597489449075,0.8267649247600275,2398.0
410167,6.0,3768.0,6373.782447228914,0.5998887036194056,0.1298554547658053,0.173084823507298,0.0575117000892656,0.0279348780132479,0.007637007809149,0.0040874321958284,-10.151795891880568,2405.0
455342,31.0,3728.0,5590.0,0.742399976479038,0.095269157845774,0.0600602799417292,0.0424825858359453,0.023650497332959,0.019708626418693,0.016428876145861,5.532516418772673,2328.0
43454,21.0,3646.0,20144.0,0.591443314081096,0.166806442836848,0.0787704694482986,0.099533818819587,0.0362670616748986,0.013581163375386,0.0135977297638856,-1.7280467955359882,2149.0
361020,28.999999999950944,3705.0,3380.0,0.6329550077987739,0.1869849886095868,0.0465622532647454,0.0777075009175815,0.0102117292638187,0.0174933227286198,0.028085197416874,7.625486184317481,2488.0
40896,10.0,4174.0,6579.198082102221,0.6146362237864478,0.0930834934614081,0.1696816476771984,0.0821213388429221,0.0299413509564002,0.0046015445807527,0.0059344006948704,-14.371284109455644,2077.0
279391,7.0,4283.0,17112.270575931183,0.6386627446575877,0.1205135563901979,0.1020930686369904,0.1198121858568167,0.0044945231223222,0.0063734396223696,0.0080504817137152,-14.936860604415015,2342.0
107503,-10.0,4033.0,20858.60607464378,0.7724104664083861,0.0284914181034578,0.1277930407493797,0.0495406050826303,0.0146651287911315,0.0043015035897643,0.0027978372752501,-30.21210296579088,2341.0
414154,6.0,4865.0,13322.363802339974,0.6815889855098822,0.0973095057183736,0.0892362627410744,0.09382819293203,0.0228055306546641,0.0062129399673658,0.0090185824766096,-17.81880283615058,2576.0
485221,32.99999999996902,4093.0,5502.0,0.6721697054683282,0.1228374953327611,0.0808021644707976,0.0466560601495782,0.0289898536388257,0.0228850947592229,0.0256596261804861,0.702911098510981,2161.0
44650,8.0,3847.0,7335.0,0.7200254441898719,0.1160897215337022,0.0409333672768994,0.069674368344442,0.026343249007937,0.0138539307943911,0.0130799188527561,-14.44610383999759,2283.0
44646,22.0,3683.0,23265.0,0.7920249598454852,0.0199794630889394,0.0904085176545671,0.0422621675793803,0.0352643147903207,0.0138040884653993,0.0062564885759077,1.210927095400109,2512.0
333579,11.0,4433.0,4049.552074505052,0.6711246738899408,0.1199523427271997,0.0732711876751327,0.0815216780086265,0.0143225208400813,0.0233859828804549,0.0164216139785636,-15.75843153597583,2201.0
21483,-5.0,3555.0,15298.783181535806,0.7765780207267917,0.069791131706317,0.0746553407098627,0.0400416903786138,0.0103080306609361,0.0156012525927646,0.0130245332247137,-24.38275370604489,2204.0
121875,33.0,4275.0,13188.0,0.7785392802012568,0.0934808474855353,0.0303093522915611,0.0714492872173038,0.0074057890175621,0.0137786604110703,0.0050367833757105,-5.263306744906288,2110.0
231541,39.99999999992684,4448.0,16379.0,0.6820085587445119,0.1250687063807012,0.047020045991316,0.0800883747178646,0.0323274684100814,0.0116502187710883,0.0218366269844361,4.613807980388287,2313.0
37465,32.0,4189.0,15524.0,0.6968619547591426,0.134373387732669,0.0792763584623549,0.0452603845205299,0.0116825908401346,0.0176388618250619,0.0149064618601071,4.686791594650458,2543.0
164775,-22.0,4382.0,11887.288714608543,0.7748667295626362,0.0937202750112994,0.0836172433315532,0.0401045233157362,0.0061383626909166,0.0009328362005801,0.0006200298872782,-50.31135690730693,2032.0
20691,31.0,4335.0,21802.43425629701,0.4991524076323777,0.125048421903019,0.1670232891949551,0.1461820511696867,0.0225356652520046,0.0176486382122206,0.022409526635736,5.56798602537026,2107.0
444017,12.0,3940.0,2083.0,0.7025220575332463,0.1054650133000439,0.0401186936088511,0.1179010145767032,0.0093103176824428,0.0100794106270292,0.0146034926716835,-7.651991874176474,2531.0
76431,16.99999999995947,3740.0,9949.0,0.7523322502126057,0.061841798701146,0.0797177485635536,0.0648169946493379,0.0130283336281163,0.0225249301694404,0.0057379440757997,-5.603728953449888,2458.0
71100,45.0,4498.0,19053.000000000004,0.7413247614186477,0.0828350960346593,0.0290709944629141,0.1152184849584894,0.0164434036072442,0.0051284650410784,0.0099787944769666,11.09429139197158,2427.0
22779,-4.0,3884.0,12871.502011572922,0.6783777131648708,0.1172419355262421,0.1429739136904607,0.0331186874490895,0.0132101331027601,0.0103109223610854,0.0047666947054911,-19.55649980938503,2596.0
115170,-11.0,3829.0,3150.063807026494,0.7520149494341972,0.0626800269923579,0.1116762610503078,0.0592956395033031,0.0070065505491629,0.0044950586506368,0.0028315138200338,-26.43589654226406,2546.0
534831,22.0,4061.0,9927.0,0.6096972845200559,0.0473392373927938,0.1528887029853892,0.127084225443108,0.0379361143132837,0.0078563387089666,0.0171980966364024,-2.7569607504970577,2038.0
81858,20.99999999990013,4821.0,4958.999999999999,0.720129599055481,0.049106174358431,0.1372438737457772,0.058697326126273,0.0086868652122055,0.020494044005842,0.0056421174959899,-16.362371381080266,2156.0
581013,20.999999999945143,4370.0,8697.0,0.7118119328203135,0.0929879507073082,0.0938980482819314,0.0400029500276595,0.0263043006166629,0.0155465704475581,0.0194482470985663,-8.870764606712044,2334.0
526478,25.0,4310.0,18514.0,0.7137496149158349,0.0685123114163857,0.0434223345272692,0.1130867710066797,0.0281399325030887,0.0139554871496532,0.0191335484810884,-0.955314035842946,2501.0
442032,11.999999999925535,4115.0,13838.0,0.6778402120833001,0.1721057838992363,0.0444905571345872,0.0593804106931956,0.0078754983819525,0.0179077584542429,0.0203997793534851,-14.882362474257604,2231.0
15564,33.0,4623.0,7890.999999999999,0.7771008138682631,0.0462986855383252,0.0749132126283937,0.0699007071190467,0.0127451696106779,0.0099926165234048,0.0090487947118882,-7.163599087430271,2208.0
72027,-11.0,3629.0,14439.629688101782,0.7879513661019385,0.0547066429903797,0.0927535944289776,0.0357968761925466,0.013670652008477,0.0058624213201747,0.0092584469575056,-26.90607600694904,2454.0
188577,-17.0,4410.0,3360.184951735874,0.7692908987762388,0.0776115341782276,0.1059511765412823,0.0294644152666896,0.0135297506132941,0.001648671447328,0.0025035531769393,-40.19210678937259,2396.0
541949,7.0,4054.0,13208.0,0.6423400718617821,0.1173871427333399,0.127133002630757,0.0676714246919245,0.0277571851563986,0.0090227482349327,0.0086884246908649,-12.703296030948366,2395.0
494391,-13.0,4057.0,4018.7252498519247,0.7419763283403499,0.1115813145820387,0.0617761610199312,0.070278682718522,0.009928590757401,0.0031543682607077,0.0013045543210494,-30.634318929425632,2550.0
574046,-2.0,4064.0,11699.875616272871,0.7697356817477911,0.0722210138020235,0.0596202570257601,0.0597763653683282,0.0098921581645517,0.0163275382591829,0.0124269856323622,-23.583595994421216,2381.0
120090,14.0,4121.0,10447.0,0.6123529902690968,0.177180272718033,0.0444240774115181,0.103506289395799,0.0372985764427377,0.0175596978469053,0.00767809591591,-4.80488039583372,2548.0
85113,38.0,4703.0,2539.0,0.5637405243853711,0.1151864657885668,0.1398331496757129,0.1341159466799569,0.0183537133702662,0.0199776135277473,0.0087925865723785,1.6539419386621148,2099.0
270610,-8.0,3781.0,3722.732297375009,0.7374334825653097,0.0592165235815635,0.1186440925922346,0.0680992976711601,0.0103436294447015,0.002342020742876,0.0039209534021542,-24.65898829202399,2407.0
52468,-21.0,3558.0,17001.863798053433,0.783956481660152,0.1239758227224586,0.0345758921872296,0.0398602818146099,0.0088956227609232,0.0045743567015569,0.0041615421530694,-37.6389854909807,2381.0
88500,-17.0,3518.0,17768.10937155541,0.7562215222458352,0.0769452242002876,0.1006774303353993,0.0593398313215011,0.0044542882486856,0.0009187905000096,0.0014429131482812,-31.15340533042305,2390.0
504531,12.0,4527.0,16586.67610470192,0.6485512632261052,0.0751481985663492,0.1144542686127566,0.1240757608446078,0.0243583944665426,0.0033163314299028,0.0100957828537355,-11.554399079850498,2341.0
115660,-25.0,4877.0,16872.511508843665,0.8103669242528136,0.0672201915433075,0.0779390767137309,0.0360278997544719,0.0067172421995509,0.0012365903223061,0.0004920752138188,-50.29189484101397,2548.0
361768,30.0,4346.0,7773.0,0.69491929520413,0.0702145364219741,0.0737463744676339,0.1224196376663286,0.0136184855500521,0.0092395377508528,0.0158421329390284,-5.455348146420874,2099.0
448309,43.0,4884.0,18085.0,0.5432113865861963,0.1245190301967802,0.1326295950873407,0.1385228064623427,0.0346732325383673,0.0208151335205487,0.0056288156084239,4.198791206611531,2084.0
474570,37.0,3645.0,15077.0,0.50965403715472,0.1567238946738477,0.1219489450924768,0.1475045706680662,0.0348242709301321,0.0099012744937109,0.019443006987046,14.967023903868665,2355.0
594025,35.0,4274.0,20372.0,0.6416627176218035,0.028013869019074,0.1476409990465594,0.1221150538081572,0.0269673840506238,0.0157238425995671,0.0178761338542146,1.770941824920328,2053.0
366946,36.99999999996601,4879.0,3574.0,0.6130684539488673,0.1244972765044212,0.1470641347599527,0.0799280590276731,0.024035890872794,0.0042425246678521,0.0071636602184393,-2.1666843280630133,2356.0
553444,48.0,4564.0,12209.0,0.701161527959154,0.0619269077197535,0.0646720658650456,0.1338044888556892,0.0086524758801242,0.0144816825376464,0.0153008511825869,5.91594216888484,2077.0
285438,-5.0,4812.0,8909.218419293536,0.7302148646561318,0.0961390676947299,0.0697192599719193,0.0775479249044944,0.0186699856552187,0.0048279833320779,0.0028809137854276,-36.23619348409878,2069.0
105773,22.0,3639.0,4195.0,0.573570705232718,0.1613983127892348,0.1681831870618186,0.0603610161425569,0.015316312346854,0.0080634129302775,0.0131070534965399,2.7403629167730514,2535.0
100833,38.0,4331.0,18121.0,0.6537794335648924,0.0653305123702213,0.1426369695948985,0.0774965937961492,0.0311298973089047,0.0208607985597033,0.0087657948052305,-0.3581162192506326,2046.0
379575,28.99999999991735,4631.0,24090.000000000004,0.6506723008810125,0.1212197232799152,0.1177750526936876,0.0819350125967232,0.0112325671173946,0.0127969259937064,0.0043684174375605,-11.733413097800453,2028.0
152740,2.0,4448.0,4297.645508018423,0.6512681547205443,0.1348052516648213,0.1023444931967389,0.0934259967173203,0.0066470042565645,0.0071402627010699,0.0043688367429404,-23.08906683205793,2232.0
