,"feed_gas temperature, C","feed_gas mass flow, kg/h",feed_gas CO2 mol frac,feed_gas Methane mol frac,feed_gas Ethane mol frac,feed_gas Propane mol frac,feed_gas i-Butane mol frac,feed_gas n-Butane mol frac,feed_gas i-Pentane mol frac,feed_gas n-Pentane mol frac,feed_gas H2S mol frac,feed_gas H2O mol frac,feed_gas MDEAmine mol frac,"lean_amine temperature, C","lean_amine mass flow, kg/h",lean_amine CO2 mol frac,lean_amine Methane mol frac,lean_amine Ethane mol frac,lean_amine Propane mol frac,lean_amine i-Butane mol frac,lean_amine n-Butane mol frac,lean_amine i-Pentane mol frac,lean_amine n-Pentane mol frac,lean_amine H2S mol frac,lean_amine H2O mol frac,lean_amine MDEAmine mol frac,feed_gas molecular weight,"feed_gas molar flow, kgmol/h","feed_gas H2S molar flow, kgmol/h","feed_gas CO2 molar flow, kgmol/h",lean_amine molecular weight,"lean_amine molar flow, kgmol/h","lean_amine H2S molar flow, kgmol/h","lean_amine CO2 molar flow, kgmol/h","rich_amine temperature, C","rich_amine mass flow, kg/h",rich_amine molecular weight,"rich_amine molar flow, kgmol/h","sweet_gas temperature, C","sweet_gas mass flow, kg/h",sweet_gas molecular weight,"sweet_gas molar flow, kgmol/h",rich_amine H2O mol frac,rich_amine MDEAmine mol frac
440240,21.0,182236.0,0.0280540247217538,0.5721462875749157,0.1716407804939303,0.0797083008916822,0.0762550377873882,0.0613485573652783,6.18704220587907e-05,0.0080284855491475,0.0025290679122302,0.0002275872816149,0.0,47.0,571519.0,0.0043776897587626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000308598705096,0.8791980850398154,0.1161156264963258,27.76149844568032,6564.343072351552,16.601669429154917,184.15624283382374,29.878953200294337,19127.812014323514,5.902818018939948,83.73562676264027,40.5056812865393,578393.8886559773,29.97036367789102,19298.861197425358,47.10322386298276,175361.1113440213,27.42891448160877,6393.293889249676,0.8709255101524783,0.1150860488910366
73304,15.0,163413.0,0.0076598407988483,0.8063733881921664,0.0132359221230536,0.0409253516506979,0.0517994381273559,0.0472260717038869,0.0163561004000144,0.0037962028930299,0.010769735083126,0.0018579490278202,0.0,26.0,469258.00000000006,0.000837749485445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003669081412385,0.8641412908495967,0.1346540515237197,23.08644573368336,7078.309146633982,76.23151434571565,54.21872118824807,31.663004499562355,14820.38762324296,5.437720875278145,12.415772105467235,25.5672160891196,474127.1361767215,31.66940289099908,14971.142266514773,26.17834210093656,158543.86382328102,22.88597855799377,6927.554503362223,0.8560476122908258,0.1332980574800083
385384,58.0,115419.0,0.0316094843800744,0.5869871787278943,0.1105055189966613,0.0344422513650951,0.0927789393012865,0.0662927904155589,0.0411785913076349,0.0052965925461157,0.029243940335525,0.0016647126241537,0.0,47.0,271286.0,0.0020645105088184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001993082126458,0.8334554002244307,0.1642807810541051,29.27533214989751,3942.5342608932306,115.29523669632479,124.62147513761275,34.68889946187653,7820.542139082452,1.5586982756616852,16.14559143079285,61.62582402811273,279538.2849041813,34.766276502095394,8040.501112833676,47.527486994558615,107166.71509581916,28.788327120200616,3722.575287142018,0.810727161834727,0.1597855716861364
213809,52.0,79437.0,0.0258684517693812,0.6181968173952969,0.1584662773801432,0.0643497824222642,0.0866304506499947,0.0290977834329138,0.00250193546847,0.0013676485372205,0.0120384084104343,0.001482444533881,0.0,13.0,612150.0,0.0012415665796202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003333433132567,0.932088947591826,0.0663361425152969,26.101382198043147,3043.4020465765025,36.63771679383953,78.72809905670029,24.762709605447707,24720.638805429,8.240459645223853,30.692318967682873,20.88678484436059,617643.7037226746,24.82569906605078,24879.206908912558,13.312234333758624,73943.29627731319,25.631734004780448,2884.8339430926676,0.926297376811172,0.0659133411580685
58022,37.0,10529.0,0.0220524777206869,0.7788757589687384,0.0492952310879477,0.0264228289234427,0.0502989131803272,0.0428796751749227,0.0076863629394997,0.0034537692524572,0.0171070614923162,0.0019279212596609,0.0,60.0,544814.0,0.0029715849986098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003750301591886,0.7977828767045111,0.1988705081376904,22.950679539094512,458.7663725627275,7.848144546037424,10.116935209939895,38.21400000018871,14256.921547006583,5.3467755573132605,42.365654195441586,60.06304836292219,546591.9318723965,38.185887056686326,14313.977597560839,60.19565798700916,8751.068127603565,21.78452394215297,401.71032200847327,0.7945798801114955,0.1980777244348918
246193,30.0,258617.0,0.0066684232907969,0.597848083236714,0.1408680226228099,0.0094892529100136,0.0989672112138415,0.083336062844056,0.0212273034495525,0.0035058743887113,0.0370747269714421,0.0010150390720617,0.0,55.0,628380.0,0.0018821509798738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002587592015029,0.8170950577129519,0.1807640321056713,28.201357484146108,9170.374161789414,339.98911827430976,61.15193664579863,36.35237007803608,17285.805537605484,4.472861238245201,32.534495830512114,51.412405302980574,642939.8393110082,36.31810190556749,17703.013251704295,54.97583846043858,244057.160688992,27.88215694828728,8753.166447690615,0.7972424120522952,0.1765022295288036
206242,49.0,50701.0,0.0293913983032875,0.5901748322277511,0.1697867943815599,0.0831483435888871,0.0173945488979538,0.0194060304469853,0.0474873248167008,0.0037603861846168,0.0378213838184164,0.0016289573338408,0.0,30.0,228419.0,0.0016074927066697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000235730406962,0.8905181718076797,0.1076386050786884,26.688404611172064,1899.738884308431,71.85075349819931,55.835982220952104,28.948334680499503,7890.5747954430735,1.8600484076938957,12.6840414351065,41.05787150097166,233502.03423526825,29.07726656449753,8030.398377279631,29.862359239328384,45617.96576473099,25.92054611983837,1759.915302471854,0.8752424467569068,0.105764359048842
49445,57.0,100617.0,0.0250819581523593,0.6689418829438967,0.0079728219233884,0.0949878705990098,0.0440450671791263,0.084615899290295,0.0398594199940686,0.0052759325193155,0.0273417828611477,0.0018773645373923,0.0,41.0,511816.0,0.0045395949390062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003062496410498,0.9032583694258072,0.0918957859941366,27.96432221504881,3598.048943444574,98.37707293544345,90.2461130296174,27.433324053629004,18656.725630457993,5.713615527492364,84.69397725045437,48.85993426056319,519510.2965409436,27.53244377714049,18869.02233401745,41.41167087195311,92922.70345905662,27.445216564992773,3385.752239885125,0.8932162158242386,0.0908617428406031
62222,34.0,204780.0,0.0384159547118829,0.7253971713530709,0.0810761046065298,0.0084997130505078,0.0479807848519951,0.0419123963501754,0.0229616555389056,0.0053802641945574,0.0272056863413905,0.0011702690009839,0.0,27.0,531944.0,0.0014802885193183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002996540761559,0.7983384510428688,0.199881606361657,24.358866686748,8406.79505468975,228.71262939424213,322.95505809304257,38.2762944751411,13897.47903484952,4.164436241083822,20.572278662754513,41.44550244072809,548248.2153661618,38.23689191702998,14338.200305500839,27.46089524522052,188475.784633832,23.659809053172825,7966.073784038296,0.774171907858013,0.1937375537687003
3745,40.0,287100.0,0.0143355866562128,0.7063030319995097,0.0973803188718325,0.0055560776734615,0.0763613717040747,0.0457430343473045,0.0229975291952166,0.0047538698249708,0.0255884729019148,0.000980706825502,0.0,59.0,93383.0,0.0045033814323474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001253469462053,0.8597398073571415,0.1356314642643055,25.12431656834425,11427.17650524018,292.40399634973585,163.81527902670956,31.85327358846552,2931.6610030880843,0.3674747540462579,13.202387727243833,40.57370478461297,103599.91036388364,32.28160332548399,3209.2554176854965,62.659247298036746,276883.0896361163,24.83349486869907,11149.58209064277,0.776434710570862,0.1238901401046203
301335,54.0,245059.0,0.0225730838459707,0.6925856493520115,0.0188068328105163,0.0869480432654091,0.0502669604232252,0.0549438070415334,0.0436865800120551,0.0096723339753783,0.0203483653384184,0.0001683439354816,0.0,52.0,478199.0,0.0021754364942347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001458324308602,0.8858272119140493,0.1118515191608556,27.165654493553824,9020.91278743718,183.56082908478206,203.62982071800874,29.3877836076032,16272.033521993148,2.3729902035509225,35.39877555915429,60.72644207717696,492870.552994195,29.604807148972498,16648.32844591934,52.35824943735457,230387.4470058052,26.65096949840576,8644.617863510999,0.8647159691067358,0.1093226397872591
298136,43.0,36320.0,0.0131130773734345,0.7227501354361993,0.1336342683523296,0.0076305126664782,5.81823169625295e-06,0.0818277469737582,0.01101017723095,0.0052289510509781,0.0235621826442421,0.0012371300399336,0.0,42.0,154925.0,0.0030023514734837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001478299119662,0.9065623465380284,0.0902874720765215,23.28025769263009,1560.1201876514426,36.75983680841255,20.45797673253052,27.2281403730707,5689.885459574926,0.8411352665867228,17.08303599350826,42.45927281092975,157178.19349429433,27.31705467004827,5753.848480108364,48.311307686225234,34066.80650570561,22.76953735504097,1496.1571671180013,0.8963071730395246,0.0892836370272916
181014,20.0,153399.0,0.0294180612582223,0.6560934131709137,0.0968324947277538,0.0361697300199108,0.0755353025323662,0.0327128779520001,0.0438704455965845,0.0001298905897105,0.0282092081662028,0.0010285759863347,0.0,44.0,46608.0,0.0040938651179147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001284325909014,0.9298276911030664,0.0659500111881173,26.77325143893797,5729.561848319346,161.6264028803741,168.5526014366319,24.794504921410983,1879.7713504556507,0.24142390484124276,7.6955303612857975,20.04179332446074,51184.30099570375,25.61526504026923,1998.1952525276615,34.85555508075993,148822.6990042963,26.52273040334488,5611.137946247333,0.8748539803716942,0.062041332006686
425194,34.0,250103.00000000003,0.0104956175171757,0.7475706871151138,0.1163179001140953,0.0079330538877678,0.0182472612636704,0.0689823079563157,0.003570776509853,0.0052144617043577,0.0196929586335851,0.0019749752980651,0.0,24.0,679554.0,0.0008062035465713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002420283258542,0.7964904877828921,0.2024612803446822,22.713153922245603,11011.37256658334,216.84650445271953,115.57115479798006,38.51877621223409,17642.149279502926,4.269899854587974,14.223163318275564,33.469121412723155,690891.4838923515,38.42096639613565,17982.147475651233,24.008567697601507,238765.51610764995,22.374392259084,10671.374370435075,0.7823696278896856,0.1986331072202741
30857,34.0,237574.0,0.0139713215123319,0.5900987928650778,0.0899791034773007,0.063866212474261,0.0787274660398496,0.0948872418513395,0.0343411366535419,0.0059396907606018,0.0271729935705642,0.0010160407951314,0.0,22.0,224281.0,0.0031113718555076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001261586620768,0.8009141029473605,0.195848366535055,29.54536639523162,8040.99014451019,218.49777349774547,112.343258586444,37.90795014418924,5916.46341062784,0.7464131081111494,18.408317739967966,42.69013343486449,234274.63543311544,37.78233956880468,6200.638660993517,31.822491152839007,227580.36456688496,29.339408980699176,7756.814894144523,0.764739026305585,0.1868701977125887
92282,45.0,65268.0,0.0243946869049397,0.6687867734798147,0.0579297045575246,0.0854896221871848,0.0836630469062209,0.058804801117497,0.0177084623429378,0.0015911545549696,0.0011827349266191,0.0004490130222912,0.0,43.0,363322.0,0.0035442526286777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001922740628705,0.7296430883143931,0.2666203849940586,27.03609859184042,2414.1057104924926,2.8552471403500883,58.891352962891354,45.07874701546358,8059.718249829968,1.5496747734863234,28.565677593361496,44.5097399183598,366202.0176655861,45.02615068768219,8133.096257899035,43.1513620191206,62387.98233441386,26.65324218183164,2340.7277024234236,0.7228726110796105,0.2642142260767331
413652,14.0,27061.0,0.0259581004444124,0.853031898718588,0.0130447866421581,0.052539863237621,0.0260387032201752,0.005658391566131,0.0012053610216872,0.0067033882843816,0.0139551859838585,0.0018643208809864,0.0,38.0,165129.0,0.0043433282200725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002068701262323,0.7927896966641809,0.2026601049895142,20.458640633432093,1322.7174026302994,18.458767357792073,34.33523119704959,38.63026800818315,4274.601459275931,0.8842873434731857,18.56599714763624,38.99810145018597,167162.8987084181,38.594414044100425,4331.271839427518,38.95471416839365,25027.101291581883,19.767908179731705,1266.0470224787111,0.7826746232555789,0.2000083551856789
198233,40.0,12383.0,0.0104587133132266,0.6471582289340548,0.1458453634588474,0.0420776379031007,0.0611267139517648,0.0099246292364149,0.0332124189462016,0.0098137693772175,0.0390690527038513,0.0013134721753199,0.0,35.0,465181.0,0.0045756230291821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012206734568,0.8093486586101206,0.1859536510150172,25.6727915167183,482.3394445413583,18.844545179932688,5.0446499701190275,36.945111482180096,12591.13807856211,1.536966804340452,57.61230135588045,35.87019079464852,466978.8991791323,36.912770973622216,12650.87629191627,34.54845678186763,10585.10082086752,25.04749167703837,422.6012311871984,0.8055493507299087,0.1850755443309628
385479,33.0,79946.0,0.0242715291290148,0.6971911137843251,0.1727961258957376,0.0268688889096367,0.008735724842077,0.019028357836822,0.0231794389441434,0.0070654060483181,0.019675131479638,0.0011882831302869,0.0,10.0,253833.00000000003,0.0041015520438383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002684888454004,0.9281211071359587,0.0675088519748023,23.12168629282389,3457.6197854916945,68.02912388614683,83.92171934061956,24.954629343314373,10171.78001355507,2.731009471506266,41.720085104070364,23.253532577184444,258984.020206844,25.104623740636505,10316.188080828719,10.275597140432012,74794.97979315832,22.57476616477269,3313.211718218098,0.9154487277046642,0.0665638442848489
460491,39.0,109986.0,0.0241037359629081,0.604775496891706,0.0838068913613968,0.0942639188796073,0.0772656410101272,0.0485628527676675,0.0457177287177595,0.0082911990988389,0.0118696152541599,0.0013429200558285,0.0,23.0,53398.0,0.0026298685548121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000338282801209,0.8513043746171014,0.1457274740268773,29.078893609677536,3782.330974359917,44.894813429543944,91.16830713030038,32.82918971725747,1626.540297213916,0.5502306080208429,4.277587180777605,43.25975623322324,58113.98736484302,33.30030368368472,1745.1488706187272,44.96918137076841,105270.01263515702,28.73307557573517,3663.722400955108,0.7933319238296324,0.1358193736289621
397510,35.0,63518.0,0.0260752669451308,0.5203154898166182,0.1991539747709163,0.0923295770870649,0.0187760645541565,0.0848091775330155,0.0305758139655893,0.0064383006651611,0.0207646324255314,0.0007617022368155,0.0,55.0,187080.0,0.0031786262346982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001598205200724,0.8193766342480007,0.1772849189972286,28.967490363288324,2192.7339649864502,45.53131478992168,57.176123476676786,36.03257471909099,5191.96869661607,0.829783137292801,16.503327908795658,54.36072392355624,191190.82001795084,36.08183420645012,5298.8110006828,55.21116920713837,59407.17998204915,28.480472449779622,2085.8916609197204,0.8022848837780764,0.1737086400722293
3348,29.0,1123.0,0.0083536797852995,0.8083954744194591,0.0415736078799838,0.0592431628862777,0.0138894782357821,0.0191954958985783,0.0213268772406894,0.0005121233018492,0.0272873416847111,0.0002227586673693,0.0,47.0,444008.0,0.0026078728865425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003842762575035,0.7605934896883092,0.2364143611676447,21.63177725159071,51.91436593206503,1.416605041533384,0.43367598925333267,42.00219769910379,10571.065904236575,4.062209643502883,27.56799615351244,46.96771812043755,444837.3236334096,41.94699591929562,10604.748060844673,46.8349589678358,293.67636659037305,16.107557859392553,18.23220932396813,0.7581762142753946,0.2356634748846717
406480,21.0,32908.0,0.0293354769957305,0.7765246942329455,0.0728656023891683,0.0202761800167441,0.0481457743682901,0.0236361883818972,0.0006048198187392,0.0022756793836054,0.0260054402828947,0.0003301441299844,0.0,11.0,385831.0,0.0048026991938949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001183464877091,0.7959256067267206,0.1991533475916752,22.10610168071064,1488.6387693002828,38.71270661784036,43.66992837176101,38.28608368173873,10077.57814059288,1.19264597755317,48.39957641223828,15.562562549805309,389597.7767598325,38.2404584063092,10188.104248654972,11.181032208253328,29141.22324016825,21.14574813788109,1378.1126612382109,0.7873110173056559,0.1969928155246623
248257,14.0,160060.0,0.0071253316050719,0.65663984475617,0.0663545124929555,0.0572130257764386,0.0643539143367571,0.079291369680736,0.0296102778109066,0.0040412262325953,0.0349896263620337,0.0003808709463348,0.0,49.0,140099.0,0.0018868067182043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001672874642057,0.7996208109838303,0.1983250948337595,27.34254297706324,5853.881262407417,204.82511813934568,41.71084517136976,38.12729626403554,3674.5065537771065,0.6146988835885977,6.933083651752375,22.868403240418782,148854.3486313958,37.961777820738064,3921.163790966567,45.83218545690204,151304.65136860422,26.9838784197182,5607.224025217956,0.7478332183024333,0.1858467912039271
67055,38.0,2891.0,0.0115364148074963,0.7416892109503725,0.0360269710979649,0.0680616848635706,0.0720911298048784,0.0264467645480948,0.0150239125808897,0.0024845366997777,0.0247928228202917,0.001846551826663,0.0,14.0,444334.0,0.0009340705951058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003013532264314,0.8092589377883559,0.1895056383901067,24.35990794030336,118.67860942187114,2.9423777359550525,1.3691256670675442,37.21260971310263,11940.414913806735,3.5982825592052667,11.153190464349626,14.239931399234422,445364.9011352766,37.16708719283017,11982.776557781775,13.648519032678792,1860.0988647234624,24.373333685803427,76.31696544682772,0.8064147649496262,0.1888356950817214
