,"feed_gas temperature, C","feed_gas mass flow, kg/h",feed_gas CO2 mol frac,feed_gas Methane mol frac,feed_gas Ethane mol frac,feed_gas Propane mol frac,feed_gas i-Butane mol frac,feed_gas n-Butane mol frac,feed_gas i-Pentane mol frac,feed_gas n-Pentane mol frac,feed_gas H2S mol frac,feed_gas H2O mol frac,feed_gas MDEAmine mol frac,"lean_amine temperature, C","lean_amine mass flow, kg/h",lean_amine CO2 mol frac,lean_amine Methane mol frac,lean_amine Ethane mol frac,lean_amine Propane mol frac,lean_amine i-Butane mol frac,lean_amine n-Butane mol frac,lean_amine i-Pentane mol frac,lean_amine n-Pentane mol frac,lean_amine H2S mol frac,lean_amine H2O mol frac,lean_amine MDEAmine mol frac,feed_gas molecular weight,"feed_gas molar flow, kgmol/h","feed_gas H2S molar flow, kgmol/h","feed_gas CO2 molar flow, kgmol/h",lean_amine molecular weight,"lean_amine molar flow, kgmol/h","lean_amine H2S molar flow, kgmol/h","lean_amine CO2 molar flow, kgmol/h","rich_amine temperature, C","rich_amine mass flow, kg/h",rich_amine molecular weight,"rich_amine molar flow, kgmol/h","sweet_gas temperature, C","sweet_gas mass flow, kg/h",sweet_gas molecular weight,"sweet_gas molar flow, kgmol/h",sweet_gas CO2 ppm
96920,42.0,53150.0,0.0336834091912804,0.6639719320672546,0.1208386652418561,0.0350694528440269,0.078717238143892,0.0066890080387229,0.0382332848341446,0.0013522819334426,0.0202982743741201,0.0011464533312593,0.0,38.0,630235.0,0.0024167165538676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001405247151222,0.8772724486150645,0.1201703101159456,25.84702661015264,2056.3293721035916,41.73993779852081,69.26418367261397,30.235403350538355,20844.27294365095,2.929135517335931,50.37469947625578,41.11321134826835,635450.614684883,30.27188329013053,20991.44637268265,38.98628243309321,47934.38531511621,25.10763224401061,1909.1559430718876,7248.52155486093
315114,59.0,182285.0,0.0276590120101778,0.6392315725206384,0.1399221991211273,0.0160407894747702,0.0842297065105157,0.041953894395431,0.0310928607294098,0.0048069404377614,0.0143288276715791,0.000734197128589,0.0,31.0,193949.0,0.0032906685071367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002126183051361,0.8613967163174969,0.1350999968702302,26.813040205749942,6798.3711880948795,97.41268920163999,188.036230341163,31.769394733011985,6104.900695462892,1.2980136388935184,20.089204457756676,68.38608186611731,203709.9269336396,32.06832335809822,6352.372235332244,37.75111775357868,172524.07306636046,26.33593587608884,6550.899648225529,14854.732799635653
391591,15.0,124380.0,0.0171083784100984,0.5597029765263062,0.1535315103642784,0.0984552070330518,0.0479056001635256,0.0860752249990882,0.0142529858538175,0.0088490927599717,0.012934086634515,0.0011849372553466,0.0,10.0,320881.0,0.0023335888161214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003471442089448,0.972508828216022,0.0248104387589116,28.60669358604539,4347.933452213915,56.23654795204067,74.38609080240116,20.59105611689688,15583.513452556095,5.409726450068235,36.365512708762296,18.08498189783461,326364.6821032833,20.73780531963194,15737.667369956567,-71.76395048138343,118896.31789671736,28.35063620052836,4193.779534813456,3163.966989236325
82838,52.0,16829.0,0.0321677740524452,0.5903907542353439,0.1931858860750666,0.0379801617066699,0.0122048293408321,0.0724336458921486,0.0467705675452654,0.0028933372001232,0.0111173046853742,0.0008557392667305,0.0,14.0,673332.0,0.0040375753089113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002768662649908,0.8269385560366714,0.1687470023894262,27.268073097906854,617.1686550631928,6.861251980600127,19.852941848324274,35.193185927898945,19132.453690878403,5.297130993502949,77.24872262117951,15.510173527067424,675646.4649138448,35.16298590791453,19214.70681367163,-16.306084915090707,14514.53508615381,27.134256177906853,534.9155322699348,3182.1284757727844
480598,34.0,86313.0,0.0224826794529752,0.7714442273903814,0.0169281485175065,0.0109971578282881,0.0311897266039776,0.0827749479085755,0.0333747149672373,0.0072124351272031,0.0229432798825827,0.0006526823212719,0.0,34.0,153413.0,0.0036608211135123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002529589866389,0.8119530574739287,0.18413316242592,24.705609514317302,3493.660010694341,80.15601943994713,78.54683813811879,36.73929497548128,4175.719760065709,1.0562858389942524,15.286563061759065,48.56339241683844,159458.4908720806,36.78425238073041,4334.966202972597,34.63407614848268,80267.50912791943,24.072451570901222,3334.4135677874533,5453.745180172574
427964,20.0,189332.0,0.0269590990398751,0.6338801052676669,0.1239558453552459,0.023414569091414,0.0938664704488829,0.0189280788617745,0.0480543220541869,0.0009703080029733,0.0282355628184872,0.0017356390594931,0.0,16.0,249554.0,0.0008394593444046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003213748646348,0.8023340369687704,0.1965051288221901,27.2021921947393,6960.174336118961,196.52443969510938,187.64002926222798,37.91845983668618,6581.332709050488,2.1150749084876823,5.524761241248073,33.211700975635495,260440.19454335017,37.820101927921854,6886.290127924594,18.617250849182938,178445.80545665196,26.812921002509427,6655.216917244905,31993.92805024577
215179,39.0,197004.0,0.0322865952085538,0.8356024016932353,0.0177123406803364,0.0550414657040851,0.0013426218787179,0.0417103678614943,0.0070649559722232,0.0007029037063462,0.0072104761100921,0.0013258711849155,0.0,10.0,493993.0,0.0045995017657512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003355127727671,0.8429763272946108,0.1520886581668707,21.11850810150512,9328.499866236265,67.26292542849394,301.1854990842186,33.523768988973366,14735.604465073247,4.9439835124759846,67.77643875651567,31.01638326348421,509222.1586736576,33.67587111857334,15121.276503306399,10.620804571385918,181774.8413263434,20.32632684229282,8942.827828003139,6076.088061549464
59775,19.0,164312.0,0.0321031247565377,0.7033891911817768,0.0492088050370663,0.0136413436879433,0.0734733862265351,0.0597250127560881,0.046800081447573,0.0022505023980133,0.0189287997570942,0.000479752751372,0.0,30.0,369673.0,0.0021532920988514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002815192530991,0.8163243393072407,0.1812408493408087,26.713112061751875,6150.986812025683,116.43079767336138,197.4658970022786,36.40801327649309,10153.616380893824,2.858438499804016,21.863701927746817,35.92335004186231,382162.2830016944,36.4876117754489,10473.75436226376,30.46828280540961,151822.716998306,26.03784138599104,5830.848830655759,6526.949295804915
387128,33.0,226744.0,0.0255591865902444,0.6650157429844809,0.1465609141349741,0.0414910330852527,0.0877576814283269,0.0131208937338387,0.0100215896695005,0.0008307526049441,0.0090277935353163,0.000614412233121,0.0,48.0,59687.0,0.0046099740472245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002724265857782,0.8292912924436604,0.1658263069233367,24.995345040983327,9071.449088949235,81.89516944116684,231.85885990835607,34.91256992086212,1709.6134754701584,0.4657441621227378,7.881273752702709,35.09794027687576,67600.40759422809,35.54008538597418,1902.0890597214618,52.25354448667696,218830.59240577204,24.645933709565305,8878.973504697935,24891.15794878534
48317,31.0,109370.0,0.0061558146515908,0.7170736010473849,0.1374830184670627,0.0393394714015509,0.0355182280422707,0.0419026982757838,0.0097216037808774,0.005069921462193,0.007451236810541,0.0002844060607442,0.0,60.0,595019.0,0.0040106552800581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002645113785366,0.929622412396962,0.0661024209444432,23.469810484774257,4660.029107220632,34.72298042191488,28.686275455068362,24.809944260255584,23983.084917816348,6.3437988531719425,96.18788615772192,56.6656038740731,597748.8655159223,24.842280472516933,24061.75496558028,60.10172060490606,106640.13448407748,23.27696500101958,4581.359059456696,2080.524299369284
178317,40.0,3305.0,0.007012417002349,0.7492208652535473,0.0483523467746657,0.0347413003334221,0.0971507973367599,0.0162737793959028,0.0073471459214874,0.0037057229772667,0.0353788389346806,0.0008167860699184,0.0,30.0,366355.0,0.0008886445555013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003412634357845,0.9688054105398408,0.0299646814688733,23.924675305665552,138.14189566942002,4.887299877019863,0.9687085779289627,21.074744816048963,17383.603132456967,5.932388131296461,15.447844278653227,30.42230472057082,367038.37920753815,21.0782596478695,17413.125435364716,29.639299066427213,2621.6207924634364,24.13580023463,108.61959276170755,1551.1352340966837
445235,40.0,246150.0,0.0266268841742332,0.7150447554955297,0.011944352820744,0.0258599342902524,0.0659698666156871,0.0878614502587085,0.0229435234982185,0.008285936230759,0.0351774865946081,0.0002858100212592,0.0,18.0,454219.0,0.0041029120525411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001936614288415,0.9210239082155612,0.074679518303056,26.541107999076743,9274.292543045398,326.24630160745335,246.9455133416245,25.67876447360695,17688.5067997276,3.425581500907835,72.57438774005757,41.10582142556336,471418.6468738008,25.95060906889137,18165.995473259238,18.61568991499132,228950.35312618152,26.02653833395594,8796.803869513364,27230.481403868733
224204,24.0,207634.0,0.0269642389941666,0.6280078843044425,0.1526850074391275,0.0666271680836517,0.0392081834753,0.0727730346969246,0.0060095662104112,0.0035766670338584,0.0033592597923962,0.0007889899697209,0.0,54.0,61756.0,0.002153657963836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001243928349841,0.7746423681876518,0.223079581013528,26.11996230171125,7949.245776147113,26.703581715686322,214.34536293140013,40.63742241349188,1519.6829998621324,0.18903767662999232,3.2728773951592642,26.21716349255104,69659.91665788079,40.86320609178578,1704.7100147113435,46.07016661402679,199730.08334211932,25.724427593115816,7764.218761297905,14254.546884373944
9161,11.0,251195.0,0.0151590076537858,0.676404487902594,0.1986914868270018,0.0277811610625669,0.0104922005910745,0.0193482566554199,0.0129137157277575,0.0093525840414623,0.0294798176440484,0.0003772818942884,0.0,19.0,368107.0,0.0023014102138215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003769338261338,0.8209198922164229,0.1764017637436216,23.07064680372213,10888.07791723781,320.97855149436094,165.0524564824241,35.9239303708288,10246.846494806505,3.862383055093133,23.582197182608724,27.520618315079105,382316.9774006022,35.87839184768295,10655.91175389575,19.54126260893861,236985.02259939825,22.615205299434056,10479.012658148577,19840.596558108387
65225,36.0,216160.0,0.0306618623925785,0.777806562547077,0.0387288305314827,0.0166834659506648,0.0605439215304632,0.0244166849071714,0.0378810384463818,0.0025688657377095,0.0088371830985968,0.0018715848578738,0.0,11.0,421324.0,0.004100796399855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001014844240041,0.881534644746052,0.1142630744300888,23.91940738679351,9037.013187849596,79.86174020546083,277.09165480576144,29.68104504240902,14195.052748243928,1.4405767518633517,58.21102120575053,31.057663633094364,430326.1872345287,29.799342502196044,14440.794698836597,12.86612764882966,207157.81276543488,23.564033821130536,8791.271237256102,34613.41442181597
104659,53.0,165497.0,0.0285241572464931,0.4859716533444671,0.1673618620359728,0.0820788153132371,0.0989207424516049,0.0574149247545295,0.0416213882688217,0.0018158301886295,0.0358694926499526,0.0004211337462911,0.0,39.0,695664.0,0.0015898677392213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003811495108962,0.9636776561199416,0.0343513266299408,31.15442469911181,5312.1507329492815,190.54415167096457,151.5246228237189,21.53731610007836,32300.403484233066,12.311282989765347,51.35336946341343,48.264654642662265,708358.7670496661,21.697308187271908,32647.31094455321,39.09665059243503,152802.23295033147,30.77436986676041,4965.243272629089,10998.454963689826
126261,49.0,230252.0,0.0324206743110108,0.6630902297745473,0.1000923980157508,0.015690967996467,0.0751502371598911,0.0456380099650004,0.0243649403838857,0.0088639813208118,0.0337704809493528,0.0009180801232817,0.0,17.0,304208.0,0.000933933635263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001282023411718,0.9634308406443748,0.0355070233791902,26.35188482382898,8737.59131611687,295.07266108415524,283.27860232254125,21.633098376424755,14062.155808967187,1.8028012966322204,13.133120294303438,47.959763573233886,322247.31981880043,22.15563120756697,14544.714018743056,25.141915349045007,212212.6801811993,25.707065913302173,8255.033106340985,23091.15078331197
485939,57.0,11534.0,0.0315684434783866,0.7251459368469474,0.0163450514844086,0.0512386421093617,0.0063509075847652,0.09795207547667,0.0317703632298099,0.0013719225019446,0.0376009420112176,0.0006557152764882,0.0,24.0,280613.0,0.0038750448985374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001470410235213,0.7908522893515226,0.2051256247264185,25.52059162295041,451.9487702482411,16.99369950214522,14.267319208707931,38.86651753155209,7219.916211227222,1.0616238694368771,27.97749948218352,26.53222714685114,282273.11290191195,38.82267821837196,7270.830500517415,23.9152351645821,9873.887098087853,24.62104274550112,401.03448095804384,6473.449611870737
27769,14.0,244647.0,0.0333189338000446,0.7409930987238481,0.0039681258670368,0.0783997839105848,0.0618804272370819,0.0328305905567236,0.0140170355004953,0.0006169586192472,0.0325058109249933,0.0014692348599441,0.0,50.0,558877.0,0.0017811860121438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000112999672018,0.9268440168648556,0.0712617974509826,24.62551278227171,9934.696676697235,322.9353717698796,331.01350089439825,25.27141909018161,22114.98285892198,2.4989858097418756,39.39089812711173,47.07693599685536,578829.7346910861,25.55143788582771,22653.509257580303,50.84053027988074,224694.26530891145,23.913387971914137,9396.170278038855,29459.24211315628
67570,35.0,278620.0,0.0337762642788687,0.7515205402487387,0.0698086590736061,0.0435460127916211,0.02469820850926,0.0317735398519903,0.0206547098033295,0.0043158635211173,0.0190286931972935,0.0008775087241742,0.0,26.0,546508.0,0.002194381698169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002194566440296,0.9401995527080302,0.057386608949771,23.31060524844816,11952.4996039538,227.44044790440893,403.710785416217,23.8804160886814,22885.19588479986,5.02230828683819,50.21885500861733,38.85568265528366,563695.2300205141,24.14503134242592,23346.220678953076,26.50264552035827,261432.76997951232,22.75014950705316,11491.47480980119,35097.55829817348
421792,17.0,233811.00000000003,0.0198893897369125,0.6646387388460937,0.1298213518911277,0.0590572747970254,0.0237079990231749,0.0525104609140152,0.0403643127752328,0.0017313847011225,0.0069820291810734,0.0012970581342214,0.0,29.0,394858.0,0.003204609574137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002147809854478,0.9304213305691812,0.066159278871234,25.774489393563933,9071.411519732541,63.336859944298,180.42483917987823,24.79394358356933,15925.582740361964,3.420512354805418,51.03527492347491,26.076540642492034,401621.7159760095,24.928441587283285,16110.983695863615,30.16253141272699,227047.28402400052,25.551093191126125,8886.010564231117,20181.03403551524
272999,51.0,145361.0,0.0066410365785265,0.7752168365108218,0.1450005307528467,0.0060655766413722,0.0002039007407227,0.0350776755627885,0.01448546356331,0.0031450462617461,0.012585310760023,0.0015786226278419,0.0,33.0,446111.0,0.0014487972541729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001666164241017,0.8739255121946544,0.1244590741270709,21.13657470122161,6877.225948611187,86.55202573016575,45.6719090835185,30.644463918799573,14557.63759425149,2.425541519322658,21.091065373795743,40.87468978315417,450975.3532111611,30.66416971234317,14706.915512198953,32.57632182900346,140496.64678883963,20.88254043409712,6727.94803066374,5596.475327537018
437641,60.0,211833.0,0.0142241249769577,0.7538818428545436,0.0779769305179367,0.0100714738607609,0.029761153929608,0.0263841292153213,0.0396042143976359,0.0086356427464808,0.0387038960511654,0.0007565914495894,0.0,21.0,432193.0,0.0020717694419575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002723066309732,0.8831928644079469,0.1144630595191223,23.58580724420624,8981.375867558485,347.61423797442905,127.75221280518377,29.651274180420312,14575.866027551387,3.969104971479238,30.197833825947416,48.86049862109172,447424.70912210445,29.79740215260153,15015.560981816698,21.54545547127049,196601.2908778829,23.016698103522515,8541.680913292888,15192.551986188251
482525,49.0,41445.0,0.0067351672225668,0.7230026907295724,0.0439168008997807,0.0484666803080895,0.0680542756491093,0.0699594841734802,0.0258240342472075,0.0099943374838025,0.0021621817027559,0.0018843475836348,0.0,59.0,279086.0,0.0046224257297075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001048302861681,0.8272746961428517,0.1679980478412726,26.06691912358465,1589.9462381230037,3.4377526644351337,10.708553788649443,35.12986918646716,7944.407607060216,0.8328145228841529,36.72243413015913,58.32879284102569,280137.94594794884,35.12613903909806,7975.198914863204,59.32677818676808,40393.05405205116,25.90701749168732,1559.1549303200152,2833.0393357496805
498690,50.0,91147.0,0.0108495821557451,0.6008864710802686,0.1192704204875489,0.0655128535287849,0.0456030127622617,0.0964909556609477,0.0240934769473991,0.0086816362951012,0.0282973034627393,0.0003142876192031,0.0,32.0,544411.0,0.0047096689451787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003482100545503,0.841392154550074,0.1535499664501969,28.18647828827279,3233.713664680218,91.50537688106292,35.08444207310359,33.67464584573968,16166.792146646307,5.629439575287072,76.140238916219,37.75671073193757,549892.1857247918,33.67859931926458,16327.644166907105,32.22637920274502,85665.81427520841,27.878187887432127,3072.861644419426,2298.856958618132
436000,50.0,179669.0,0.0304114115192012,0.678083856340474,0.0742580436747437,0.0723725902565814,0.0475013796573757,0.0150931246748642,0.0468354575164661,0.0049530433818112,0.0293008349211,0.0011902580573819,0.0,55.0,686082.0,0.0038564355129592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002675232666231,0.8231810285088174,0.1726950127116002,26.035859345479643,6900.828492576497,202.2000364798073,209.86393511117274,35.587662418744905,19278.64752472822,5.157486761890635,74.34686095618488,61.69573983615146,700948.0399677681,35.62656608368397,19674.869543174522,55.18751861285136,164802.9600322323,25.3363459707637,6504.606474130206,17523.71135219404
27670,39.0,249690.0,0.0265993166086381,0.7347161934308488,0.0608464056403044,0.0010309223608286,0.0946211685260056,0.0116388130325786,0.0328657251030491,0.0020075542804097,0.0344009080620852,0.0012729929552516,0.0,31.0,481482.0,0.0024193601937777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002697617004086,0.871837420034487,0.1254734580713266,24.720284993955094,10100.61170658256,347.47021468896816,268.6693687243059,30.77395382453857,15645.763386311295,4.220627735281951,37.852737138106136,47.66564478139276,499889.6556836732,30.934792707850114,16159.463565980825,31.468895056510576,231282.3443163269,24.124802202153973,9586.911526913036,28576.27491003294
64921,58.0,227203.0,0.0063066251475538,0.8558634341948511,0.0014897586410099,0.0036319495150829,0.0692663500213384,0.0125708349914187,0.0208447803437893,0.0087046426830847,0.0207917318366296,0.0005298926252414,0.0,30.0,244898.0,0.0043649608107398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002814284042973,0.8650852623148101,0.1302683484701527,21.81973987749528,10412.727249527641,216.4986326601444,65.66916752648973,31.30971209856076,7821.7902237196695,2.2012739414096476,34.14180779636405,64.11061191595655,253573.19314021093,31.40883153526621,8073.308707950372,31.079123040264,218527.8068597893,21.506083764966625,10161.20876529695,8429.486401069466
9979,55.0,282216.0,0.0152936117492838,0.7770659255804805,0.0097974740450423,0.0203954651574814,0.0185090598139641,0.0758878080431646,0.0352686888243984,0.0093845137081742,0.037711983159176,0.0006854699188341,0.0,57.0,424132.0,0.0013550752110286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001613088246607,0.8974296449223716,0.1010539710419388,24.339378689240405,11595.03714549451,437.2718455609092,177.32999632171695,28.27455178289302,15000.485357175954,2.4197106623060938,20.326785860906632,70.31101480263612,442954.6471303049,28.53447643742064,15523.48956189033,57.40121557016733,263393.3528696967,23.78906875354158,11072.032940780171,16042.19025699253
304710,44.0,152172.0,0.0396953255453866,0.7209961727330845,0.1009782948653517,0.0348178015277144,0.0306932902190939,0.0236544742356599,0.0349398502946408,0.0059286724966386,0.0064626651767498,0.0018334529056796,0.0,46.0,19428.0,0.0017468507727025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003482849344573,0.8047463655682209,0.1931584987246192,24.246318915684085,6276.086713582132,40.56024705012934,249.13130524671823,37.603972847153166,516.6475382526187,0.17994055399783868,0.9025061514114313,44.42244248988305,22120.62287809821,37.91988090736336,583.3515915342124,52.209730231231845,149479.3771219018,24.07314628515209,6209.382660300542,65249.11167411045
66465,45.0,30617.0,0.0065613734263901,0.7443306400564377,0.0009462978807242,0.098937942083256,0.0233264187843275,0.0781235156242543,0.0119480474980053,0.0047805917369848,0.0292260071259953,0.0018191657836243,0.0,15.0,579616.0,0.0009566355171793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003542387032682,0.8540665980649408,0.1446225277146117,24.753597500864885,1236.8707214751412,36.148792519767426,8.115570683766942,32.674187544724816,17739.262811251687,6.283933455191602,16.97000885382128,18.488150019573595,582221.5308547943,32.65206557922466,17831.07808117478,14.75968428806459,28011.469145202347,24.462980467222405,1145.0554515519689,1582.452114153216
436415,38.0,270560.0,0.0146824607167501,0.6667475615868697,0.1660906766679151,0.0530474630340863,0.0280716955092786,0.0325432251934792,0.0016363873648563,0.001398902281365,0.033893859406787,0.0018877682386124,0.0,15.0,238786.0,0.0035920899937091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000189740911771,0.75501711308271,0.2412010560118097,23.60745604243121,11460.785927704577,388.4502669249018,168.27253916660482,42.50882333650576,5617.327915894937,1.0658369204785965,20.177947398068998,57.82618875636405,254905.53315923948,41.87356948816451,6087.504272385665,27.24819661971412,254440.4668407609,23.15071472533976,10990.609571213863,21601.749323379147
292871,41.0,117725.0,0.0254462768437107,0.7216931878221065,0.0432494943678892,0.0217214236889143,0.0758891955999562,0.0439675159705524,0.0262972379808241,0.0087408952325433,0.0325000062580987,0.0004947662354042,0.0,18.0,399364.0,0.0039917733713764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001595295180062,0.7342662881676731,0.2615824089429441,25.56723745732466,4604.52562372058,149.64711158649467,117.16803375515357,44.58027038900892,8958.31264627012,1.4291152986083182,35.75955387384552,35.46855803963484,409966.6392399338,44.35125052027416,9243.632015573652,18.144970917219386,107122.36076006648,24.8013997133194,4319.206254417054,6069.520505046558
226888,33.0,126284.0,0.0213613967991057,0.6060716788383936,0.118079973926086,0.0944414082069426,0.0991526282492189,0.0279485810396053,0.0028821866883893,0.0045819024926026,0.0251024054244797,0.0003778383351759,0.0,23.0,648333.0,0.004680860909922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003511394876997,0.8134494790980943,0.1815185205042839,27.16676762536612,4648.47352255799,116.68786696820993,99.29788742549783,36.50292079109042,17761.12667012236,6.236632919916245,83.13736354634885,29.847782602617485,657578.5943119721,36.49583496265534,18017.907933462677,22.68409977660525,117038.40568802772,26.64995604880492,4391.692259217671,4246.771501878305
54247,34.0,92006.0,0.0345764248096193,0.5702752281132071,0.1885413958029284,0.0892375197718993,0.0207992814962171,0.0344353634632351,0.026721224747692,0.0072884782378708,0.0278314175553098,0.0002936660020206,0.0,29.0,671174.0,0.0041871514685953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001008220714974,0.8144899820596541,0.181222044400253,26.892998595979627,3421.1878482659963,95.2165075402428,118.29244439515246,36.45607719406547,18410.48328999198,1.8561830625652593,77.08748214523914,54.13155337599784,680549.0844738174,36.46401017899077,18663.583109296214,21.73498460298316,82630.9155261821,26.08226626621301,3168.0880289617417,7239.969927974187
410481,21.0,3209.0,0.0155491552735371,0.7108239746820157,0.1110033132971465,0.0707544894006163,0.0620062241092478,0.0110156188836745,0.0038635189874618,0.0065442265525079,0.007068710936979,0.001370767876813,0.0,45.0,158008.0,0.00122853744368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002135813988683,0.9120945987867156,0.0864632823707358,23.80655933734045,134.79478300615673,0.9528253568833311,2.095945011025471,26.796276355664283,5896.64018622497,1.2594126595969621,7.244243260685585,44.88694009428895,158366.469297835,26.796666313639754,5909.931759579548,45.22251583741922,2850.530702165056,23.4605382881584,121.50320965158112,88.9050346742074
145741,10.0,122386.0,0.0231606729417472,0.6162063838642263,0.0838742339798042,0.0893965274320593,0.0955453120101955,0.0381808103039052,0.0033463467596349,0.009917887262865,0.038580403849209,0.0017914215963528,0.0,34.0,432936.0,0.0037921418238186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001658493798924,0.7970548876552052,0.1989871211410838,27.44589224413713,4459.173668370849,172.0367209595061,103.27746292358832,38.24376438512557,11320.433721958212,1.8774869128997833,42.928690180804196,30.623767251036213,442772.6342452424,38.1748067751502,11598.556001951114,34.14200836608376,112549.36575475782,26.918914717865164,4181.051388377951,16546.24672178529
29932,52.0,117490.0,0.0121949534002528,0.8069476468105163,0.0341847294166112,0.0254191465347333,0.0458120573384789,0.0198381385147035,0.0421190260430635,0.0045679831906746,0.0074548256816889,0.0014614930692766,0.0,42.0,293740.0,0.001001798096092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001938927836632,0.9775107992975992,0.0212935098226454,23.09588036450203,5087.054407355699,37.92310384010398,62.036391442253375,20.19824261086849,14542.849378487075,2.8197535483894973,14.568998819121077,47.85448219697406,297077.47530932946,20.29819603951361,14635.658988169282,42.94543488294943,114152.5246906706,22.85681405602046,4994.244797673495,8610.048500955802
156624,31.0,40536.0,0.0358460486523288,0.6216547418922921,0.037152068003511,0.0805722584153541,0.0997913523920947,0.0778658051968409,0.0105301984593091,0.0064874460682841,0.0295910108475642,0.0005090700724205,0.0,59.0,230521.0,0.0017287444953025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002177809659956,0.8318810926464373,0.1661723818922645,28.792294945488905,1407.8766585555231,41.66049347534892,50.46681519905938,34.871800729408385,6610.527566062715,1.4396470790776805,11.42791314087635,58.93844669654521,234397.63905342208,34.92569271094506,6711.323981269705,58.98460495432755,36659.360946577806,28.04675622107361,1307.0802433485305,7623.262708930699
420633,54.0,293940.0,0.0385774183049187,0.7142982217978228,0.0409296364099206,0.0809879303726395,0.0685432963021804,0.047056553158281,0.0074465298111082,0.000238460474315,0.0005519021381156,0.0013700512306977,0.0,43.0,50482.0,0.0028852666393999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002289505022188,0.8426238210207323,0.1542619618376489,25.2761469384571,11629.145878748504,6.418150474939517,448.6224250934024,33.69732253919836,1498.1012198009764,0.34299102664803044,4.322421471936054,53.49619602366158,52829.46199445147,34.162264422744286,1546.4274071738373,54.79681439430442,291592.5380055492,25.17892047163991,11580.819691375662,67157.27237463361
98226,20.0,112247.0,0.0346097550349494,0.746212184752891,0.0140386430494361,0.0438967963966132,0.0826822209258387,0.0468589369648685,0.0070970233847875,0.0064116841478844,0.017475741493133,0.0007170138495978,0.0,56.0,547556.0,0.0046934138252669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003171660700402,0.943173453728736,0.0518159663759567,24.96485718623714,4496.200365283106,78.57443528501773,155.6123932304983,23.383485058589223,23416.355544438902,7.4268734626937345,109.90264684963478,54.472201281670266,555981.9354613528,23.52375644502545,23634.912934108608,56.44486544427088,103821.06453864663,24.27062406342116,4277.642975613382,16224.567894671134
473229,53.0,197047.0,0.0165733115151325,0.7449845199768922,0.0271069649320458,0.0561156756711997,0.0942525370882559,0.0113997935963011,0.016959940469893,0.0091062773798366,0.0231659234026518,0.0003350559677909,0.0,28.0,219320.0,0.0038564073925615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001729169493331,0.8379026163468251,0.1580680593112801,24.787730616654567,7949.376368791364,184.15464405827103,131.74749091101208,34.106647582438086,6430.417984350079,1.1119282607905174,24.798311452108063,64.75252401653529,230716.33542187736,34.2584902554601,6734.573931935191,30.618088091122843,185650.66457812267,24.28323244456972,7645.220421206253,6271.959674049261
