,"feed_gas temperature, C","feed_gas mass flow, kg/h",feed_gas CO2 mol frac,feed_gas Methane mol frac,feed_gas Ethane mol frac,feed_gas Propane mol frac,feed_gas i-Butane mol frac,feed_gas n-Butane mol frac,feed_gas i-Pentane mol frac,feed_gas n-Pentane mol frac,feed_gas H2S mol frac,feed_gas H2O mol frac,feed_gas MDEAmine mol frac,"feed_gas molar flow, kgmol/h","feed_gas H2S molar flow, kgmol/h","feed_gas CO2 molar flow, kgmol/h","lean_amine temperature, C","lean_amine mass flow, kg/h",lean_amine CO2 mol frac,lean_amine Methane mol frac,lean_amine Ethane mol frac,lean_amine Propane mol frac,lean_amine i-Butane mol frac,lean_amine n-Butane mol frac,lean_amine i-Pentane mol frac,lean_amine n-Pentane mol frac,lean_amine H2S mol frac,lean_amine H2O mol frac,lean_amine MDEAmine mol frac,"lean_amine molar flow, kgmol/h","lean_amine H2S molar flow, kgmol/h","lean_amine CO2 molar flow, kgmol/h","rich_amine temperature, C","rich_amine mass flow, kg/h",rich_amine molecular weight,rich_amine H2S mol frac,rich_amine CO2 mol frac,"rich_amine molar flow, kgmol/h","rich_amine H2S molar flow, kgmol/h","rich_amine CO2 molar flow, kgmol/h"
361302,11.0,112387.0,0.0381589465522717,0.5499098228341032,0.1867597884168561,0.0662842640210962,0.063653450577647,0.0519928957114559,0.0258687695315212,0.0095419616275677,0.0066873781035665,0.0011427226239142,0.0,3934.3886796462584,26.310744707186302,150.1321273424844,51.0,343620.0,0.0041275094932973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002170468174107,0.9601309443133932,0.0355244993758986,15820.945354977632,3.4338858377264923,65.301102145608,37.878360275615705,349632.2799245377,21.891926662312244,0.00185711866567,0.0108598714341408,15970.83186499261,29.659729962754994,173.44118075009888
34380,10.0,224292.0,0.0274648934417047,0.8574350967329737,0.0607507286411213,0.0080271354181135,0.0174308796645961,0.0134075892786736,0.010591532405503,0.0007673175273556,0.0037345991936045,0.0003902276963534,0.0,11275.847976813127,42.11077276141324,309.6899631480341,42.0,584892.0,0.002634709846372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003722083963304,0.906814100538833,0.0901789812184645,21494.519799381946,8.000440744419985,56.63182295846952,38.6285769699158,593774.857078589,27.337367813348017,0.0023010786530389,0.0098704815106277,21720.264406314443,49.9800367637308,214.38946822847166
263849,59.0,186266.0,0.0284275582810108,0.6662799047570632,0.1023896445028256,0.0600560092973004,0.0470972554307806,0.050335210563176,0.0256315541972949,0.0002263751198126,0.018079450757925,0.0014770370928106,0.0,7208.800748042901,130.33115814793456,204.92860340118384,10.0,694578.0,0.0011727602396781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002976735983751,0.803897641544145,0.1946319246178016,18405.623313541837,5.47886812207863,21.58538320861415,29.150596461175496,705391.8162721749,37.70400348387852,0.0072582520510546,0.0070592668621119,18708.67152274125,135.79225345244348,132.06950491462388
273553,24.0,174599.0,0.0376582694669914,0.8369129593486343,0.0274795409217304,0.0052086116476324,0.038048113545268,0.0260876707439938,0.0082799099934469,0.0023264069767219,0.0162029535268332,0.001795563828747,0.0,8229.078305752508,133.33537335677917,309.89284830300096,18.0,165347.0,0.001029782594538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003973465638383,0.8677342458342925,0.1308386250073311,5285.596702988523,2.1002136877675373,5.443015486485019,40.8289888472475,174927.7892823104,31.543878323166936,0.0244162241211326,0.0198721293187053,5545.5384239748755,135.40110903212303,110.20165670307792
501049,54.0,209919.0,0.0346897740049432,0.6414532642531339,0.143165433371864,0.022764541529527,0.0823971199481603,0.0092378259118001,0.0480201955867509,0.004804989913199,0.0120878303754508,0.0013790251051706,0.0,7862.003228829386,95.03456144133612,272.7311152342251,59.0,63969.0,0.0010270507748049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003478964915066,0.922536583086914,0.0760884696467743,2484.8312744795476,0.864464082377308,2.5520478857136664,52.87939279569497,69255.88991704676,26.587369584849824,0.0206677971880344,0.0342820374611464,2604.841734945851,53.8363406847885,89.29928193777124
264270,38.0,206016.0,0.0249309821806394,0.5448276026979055,0.1746843693183577,0.0848204742351798,0.0706232606362664,0.0518642251987227,0.0236507179703663,0.0045178355742449,0.018535307545652,0.001545224642665,0.0,7192.782802374697,133.32044135109166,179.3231398752131,23.0,599160.0,0.0014284658254134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000384755460558,0.7625544536354951,0.2356323250785333,14302.340019027699,5.502903421078117,20.430403940623506,37.04237337610124,609738.0211931998,41.77847591060999,0.0095072441095615,0.008369170327915,14594.549176418179,138.75394168920738,122.14426791657532
405257,31.0,4219.0,0.0373187302235729,0.5982216386685903,0.1608895904751295,0.0581350635081773,0.0697360681756603,0.0574686312526232,0.0078926295371235,0.0003658921196548,0.0098912483849461,8.050765452172982e-05,0.0,156.43916968995833,1.5473786845381092,5.838111170059297,40.0,449984.0,0.0038847509622201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001268420565418,0.7015054376889022,0.2944829692923359,9393.295746881371,1.1914649502397763,36.490614691115375,39.890997553821535,451452.9157687883,47.83060630353453,0.0002899137927762,0.004394060306355,9438.578154411298,2.736373991159965,41.47368161672812
359997,59.0,19666.0,0.0185890492618225,0.661163150882167,0.1600504186662186,0.0341232574370149,0.0377246608747587,0.0296688255343117,0.0233605218718167,0.0096105166913971,0.0238831474447807,0.0018264513357117,0.0,790.2672541354541,18.87406935129903,14.690316917129158,24.0,157343.0,0.003590727156677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001289323856816,0.9611476000670488,0.0351327403905926,7262.773233213743,0.9364066796227153,26.078637081287408,30.63540554526935,158794.49370683785,21.734939377395783,0.002711107823804,0.0053749898457898,7305.955215682969,19.807232345599736,39.26943509809099
406494,16.0,228917.0,0.0286170061782507,0.5913432211781597,0.121907485644552,0.0994489036427385,0.0644302504360451,0.0271192968824683,0.0233207018414293,0.0056366465328623,0.0381323041739576,4.4183489536000265e-05,0.0,8321.791533200289,317.3290860162584,238.14475971970703,25.0,615630.0,0.0008067999014046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003896604614765,0.9402060878584324,0.0585974517786862,25683.829858736975,10.00797299523936,20.721711397721513,28.20811767766338,636829.8204244121,24.255020995940605,0.012465838219876,0.0090541344402669,26255.58726710622,327.29790323958235,237.72161692453952
98768,31.0,23562.0,0.010101391670315,0.6270928402843118,0.171650070462867,0.0498524713480138,0.0078436196568109,0.0801304564399096,0.0397927015564129,0.0057639901773964,0.0059331141357341,0.001839344268228,0.0,889.1231858755226,5.275269342527001,8.981381543686938,29.0,425292.0,0.0036402533788331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003015658857749,0.9256888284030294,0.0703693523323625,16854.92594934013,5.082870673583104,61.3562011370671,29.739539881343205,426493.88619247486,25.23812569126771,0.0006125743252695,0.0041294269726076,16898.793967891204,10.351767312749251,69.78233561554855
315161,56.0,156045.0,0.0326170369304921,0.7098421431517691,0.0804515373447393,0.0172355564551309,0.0667025377880514,0.0289501123232209,0.028850513240306,0.0064262110328638,0.0271955742120419,0.0017287775213841,0.0,6225.519836586509,169.30658672442738,203.05801042145333,53.0,608006.0,0.0031634991590144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002696589684155,0.8047718560320285,0.1917949858405414,16212.794049873768,4.371925318621917,51.289160342049335,62.084211346646725,622909.3459582881,37.51688926210499,0.010452607210732,0.0137697190857958,16603.43803044128,173.54921607993245,228.62467753759515
231899,18.0,79104.0,0.038156531251096,0.7405975007709834,0.0696154895515178,0.0967897905039845,0.0260976843511585,0.0104090576967418,0.0051708235358507,0.0095139060001687,0.0029600467785289,0.000689169559969,0.0,3407.2175765999723,10.085523411361793,130.00760394082042,18.0,95040.0,0.0025857119310675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003898510215352,0.7981909763562482,0.198833460691149,2487.928140014206,0.9699213268907082,6.433065475273306,36.45790158733814,100497.21961237866,38.38861332984821,0.0042118162567133,0.0451874111100887,2617.891371820906,11.026077438144775,118.29573366002535
