,"feed_gas temperature, C","feed_gas mass flow, kg/h",feed_gas CO2 mol frac,feed_gas Methane mol frac,feed_gas Ethane mol frac,feed_gas Propane mol frac,feed_gas i-Butane mol frac,feed_gas n-Butane mol frac,feed_gas i-Pentane mol frac,feed_gas n-Pentane mol frac,feed_gas H2S mol frac,feed_gas H2O mol frac,feed_gas MDEAmine mol frac,"lean_amine temperature, C","lean_amine mass flow, kg/h",lean_amine CO2 mol frac,lean_amine Methane mol frac,lean_amine Ethane mol frac,lean_amine Propane mol frac,lean_amine i-Butane mol frac,lean_amine n-Butane mol frac,lean_amine i-Pentane mol frac,lean_amine n-Pentane mol frac,lean_amine H2S mol frac,lean_amine H2O mol frac,lean_amine MDEAmine mol frac,feed_gas molecular weight,"feed_gas molar flow, kgmol/h","feed_gas H2S molar flow, kgmol/h","feed_gas CO2 molar flow, kgmol/h",lean_amine molecular weight,"lean_amine molar flow, kgmol/h","lean_amine H2S molar flow, kgmol/h","lean_amine CO2 molar flow, kgmol/h","rich_amine temperature, C","rich_amine mass flow, kg/h",rich_amine molecular weight,"rich_amine molar flow, kgmol/h","sweet_gas temperature, C","sweet_gas mass flow, kg/h",sweet_gas molecular weight,"sweet_gas molar flow, kgmol/h",sweet_gas H2S ppm
492307,24.0,178968.0,0.0389141977187777,0.8202392108715169,0.0082794679852318,0.0051978296386143,0.0320704528818013,0.0497748737486582,0.0241852378298272,0.0012250845364718,0.0189123777456874,0.0012012670434129,0.0,21.0,114643.0,0.0020450654553665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001152155970722,0.8120590498687423,0.1857806690788188,22.60637476416485,7916.704994367177,149.72371535464208,308.07222343203927,36.86172390849829,3110.0824335990865,0.3583300045308796,6.360322148295669,37.79759555854582,123841.48481349596,36.88244870536983,3357.734889100937,36.066582688861445,169769.51518650286,22.13696076877074,7669.052538865303,15.747044006725533
59376,14.0,260186.0,0.0304046714007174,0.6560028850174939,0.0959221820175332,0.0422670953527014,0.0151784530883173,0.0992175464530898,0.0473992803076878,0.0072536122819479,0.0047535657281588,0.0016007083523519,0.0,50.0,371118.0,0.001687940436687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003151149935859,0.8810493432710631,0.1169476012986636,27.393531256680912,9498.081775658045,45.14975601201777,288.78605532602535,29.89329213900208,12414.758410492988,3.912076516892996,20.95537273277114,30.130108233192686,384488.6625192956,30.181846719264943,12739.07014688661,50.92283540311655,246815.3374807047,26.90446091675684,9173.77003926443,19.4231317022262
169234,43.0,238241.0,0.0114234075319163,0.7688413989806698,0.0649092954126717,0.0887296162208774,0.011316386319961,0.03963304528124,0.0058223704443417,0.0042417840380535,0.0044567923225902,0.0006259034476778,0.0,53.0,641284.0,0.0020820829810777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003132828589892,0.8868405508929916,0.1107640832669414,22.552203808281856,10563.978670346649,47.08145903400758,120.67663350984104,29.278054799120085,21903.231085532123,6.861906855576622,45.604344673798465,55.25203025873384,648208.5965231153,29.35720315745634,22080.052825416336,53.25209659391885,231316.4034768852,22.26946266677676,10387.156930462457,19.63350037578463
181445,36.0,19012.0,0.0367991855004612,0.5979086911004571,0.1716295322993259,0.0096775289952653,0.0877716335844829,0.0438873344340918,0.0130310018727142,0.0039670661377407,0.0351608666425675,0.0001671594328929,0.0,50.0,149432.0,0.0011904041373968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001315604696219,0.8669328415723773,0.1317451938206038,26.879456117516785,707.3059781001399,24.869491171469786,26.028283893692194,31.37416381585836,4762.8998457791,0.6266093404727736,5.669775682422022,52.80523451260257,151576.9294461564,31.443606534873773,4820.596176779022,50.290274349318906,16867.07055384367,25.96493236997981,649.6096471002203,5.036999442530356
3123,14.0,218939.0,0.0281874611785001,0.6453758611787099,0.1678464028937669,0.0320570121864706,0.0215215654315044,0.051528879315341,0.0087612950333688,0.0032104928053357,0.0398518641206179,0.0016591658563843,0.0,44.0,437971.0,0.0015402045501938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001020799671248,0.9249924822253353,0.073365233257346,24.552643022054745,8917.12553321999,355.3640750963755,251.3511297914505,25.477738784809915,17190.340308423398,1.7547893735479847,26.476640362413608,43.62942440624221,456795.9421571113,25.78978669712536,17712.280738174068,44.383684415741016,200114.0578428866,23.83676540499271,8395.185103469275,4.064336592824071
417156,50.0,222777.0,0.0389336101193946,0.8054952591911495,0.0292383813774498,0.0357983735592586,0.0145006683744742,0.0036265271669556,0.0382091762401944,0.0004882148554106,0.0322412412355321,0.0014685478801802,0.0,44.0,454747.0,0.0016005117883836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001346386660876,0.8726830935826784,0.1255817559628503,22.06453907304536,10096.607921991465,325.52717167351125,393.09739636320654,30.761451452659188,14783.015057005354,1.990365428028107,23.660389866589323,67.59821453634595,481608.2634232798,31.11118201302694,15480.230330741524,44.52071550235576,195915.7365767198,20.843446370238144,9399.392648255289,5.574564627282139
496985,58.0,76147.0,0.0267648149871604,0.5135701544518517,0.1953017713261631,0.0892631790757096,0.0813898919632564,0.0449071057654554,0.0169285075304127,0.0046547980285611,0.0254963843421073,0.0017233925293219,0.0,45.0,389321.0,0.0016295491910616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000112050643241,0.8117208715136324,0.186537528652065,29.02391096990935,2623.5954237506344,66.89219728214005,70.22004611784642,36.92742710801556,10542.86828219053,1.1813351726245855,17.180122480712576,53.40636207486756,395368.8745263333,36.93002501741924,10705.892409762646,45.063465930063614,70099.12547366685,28.488963348689254,2460.5712961785266,5.937050069789216
419641,23.0,160330.0,0.0378341763621006,0.6558718773980068,0.1190789377215431,0.0180244838097988,0.07320871168961,0.0513578738396547,0.0198375196406765,0.0002650876379482,0.0233078689672347,0.0012134629334262,0.0,20.0,274879.0,0.0038032343680754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001485227227004,0.8252077620874841,0.1708404808217398,26.069426543330923,6150.116103762765,143.34610027978255,232.68457731715543,35.396784464610306,7765.648890362455,1.153375316731972,29.53458275023308,41.270748147853226,289579.6831340221,35.56180299798501,8142.997787553971,21.0995376423744,145629.31686597783,25.22695124449245,5772.767206571251,4.066728748156245
7865,56.0,76113.0,0.0146935682167723,0.5619103399067169,0.1065015384376528,0.0899669720016399,0.0871205276412562,0.0805570037861462,0.0463267479687207,0.0064716605774473,0.0051699473361439,0.0012816941275032,0.0,11.0,622865.0,0.0018299490264639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003669601400136,0.8163993765858,0.1814037142477224,30.58564681725056,2488.520202131924,12.865518389952221,36.56524134884142,36.41745441086441,17103.474421160554,6.276293368308103,31.29848636615297,48.40514374897453,625980.6321730004,36.40546031129741,17194.690763977098,-74.51938461474805,72997.36782700097,30.44977696229413,2397.303859315403,8.246443229141024
327685,33.0,235539.0,0.0076205196419202,0.7499305714446709,0.0814778431382511,0.0839044104056727,0.0172610481700556,0.0312289665837628,0.0032670978888947,0.0034699962488949,0.0199081670153096,0.0019313794625671,0.0,22.0,453339.0,0.0021125172299144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002417371201436,0.8064877757532942,0.1911579698966478,22.53402549538246,10452.593126259899,208.09196970065918,79.65419122766363,37.40941585992954,12118.31271831182,2.9294460175242603,25.60014441492453,35.34785188908893,462931.9990059627,37.308790792802384,12408.121227431246,22.230966235120945,225946.00099403865,22.23268616880448,10162.784617140505,5.930656114968032
226496,55.0,93704.0,0.031174776467407,0.5897238935772193,0.1329591068247483,0.0970444873575309,0.0863772917399083,0.0253168170306661,0.0006181987500061,0.0073175053310585,0.0294109284132265,5.699450822861141e-05,0.0,51.0,528686.0,0.0029699681698629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002561282880589,0.8273423344713526,0.1694315690707255,27.17816236094696,3447.7680556742066,101.40205947084321,107.48339844710985,35.23434368326269,15004.848813208937,3.843166239109822,44.56392336883565,56.83536372421133,537467.9892971253,35.2740129164316,15236.939175887128,51.523582789000045,84922.01070287496,26.40874453551155,3215.6776929960174,22.698796001049026
105981,28.0,222162.0,0.037440609775517,0.6916206067589201,0.0578131990317398,0.0853900075396902,0.041982393471431,0.0586101960922165,0.0195812544179352,0.0046384566220497,0.0012004657421793,0.0017228105483207,0.0,28.0,149766.0,0.0048013600480887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003308279416982,0.8472941668117733,0.1475736451984398,25.9132747078749,8573.289269861605,10.29194006626224,320.9891780455154,33.07225422988682,4528.44849821755,1.498137295751617,21.742711699169018,30.31086356622245,154646.64834158166,33.25545691668698,4650.263826746064,36.61592900552921,217281.3516584198,25.70928493262869,8451.473941333128,20.070161593866967
128788,26.0,288753.0,0.026967083226974,0.7813804282288429,0.0195959377007562,0.0411437629000471,0.0240650200314505,0.0403628232036324,0.0450735891597379,0.0099889723225583,0.0094893603040555,0.0019330229219447,0.0,23.0,275033.0,0.0033417534639699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001653019731898,0.8293557883034897,0.1671371562593505,24.20163789419616,11931.134630736971,113.2188353472573,321.7479005793156,35.01047242509248,7855.735182907161,1.2985685265910882,26.251930259510225,41.42141005415215,291367.82277949195,35.23256674239812,8269.843775783333,28.9689106569208,272418.1772205077,23.653517524833813,11517.026037860798,6.7311861312040335
369942,47.0,90333.0,0.0223026934694113,0.6354288349007123,0.1154679619318807,0.0715164947959872,0.045904988320155,0.0660978992428031,0.0258569579248774,0.0044178986954267,0.0127862297115537,0.0002200410071921,0.0,23.0,407402.0,0.0044085275807267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001568580008988,0.9558088818693918,0.0396257325489826,26.93534882849766,3353.6970534581487,42.881140908476674,74.79647737254497,22.140480349341114,18400.775121941922,2.886308800616183,81.12032463183067,32.24857383534925,411954.9123011879,22.23586089385917,18526.60053359826,22.84784137332201,85780.08769881012,26.57481375279489,3227.8716418017634,8.06921213036419
331145,48.0,54610.0,0.0140690881434632,0.8008891047518393,0.0565089570473095,0.0462526947573502,0.0328485468354905,0.0117869898822528,0.0289008856115011,0.000881674025898,0.0070226128064863,0.0008394461384089,0.0,47.0,267753.0,0.0038251503361203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003706021556392,0.9408312156760362,0.0549730318322042,22.204092200134887,2459.456550070903,17.27181106552454,34.60231098796545,23.68110587432816,11306.608796942268,4.190253593115946,43.24947844000445,49.39800176584765,269748.47785460553,23.73991969138096,11362.653343454263,47.49266381392073,52614.52214539443,21.8915949772591,2403.4120035589085,33.736947543285936
391649,35.0,107528.0,0.0234855098329792,0.5650858335374449,0.1418660458546725,0.0979910334059216,0.0872843439537046,0.0448515145179407,0.0201248342532115,0.0099266931614383,0.0081291895818736,0.0012550019008128,0.0,37.0,340454.0,0.0037340075845339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000282020857744,0.8871663654477575,0.1088176061099645,28.83413223712287,3729.1914705711765,30.3153044513791,87.58196295116153,29.12361030641097,11689.965509703856,3.296814100044458,43.6504198761739,40.65479783532521,345573.1425923185,29.227395138305315,11823.603881120818,37.35964847592072,102408.8574076816,28.482087340546105,3595.5530991542155,13.109264290128923
354068,17.0,10906.0,0.030986738483739,0.6054991948497304,0.1376142025723663,0.0659162137586875,0.0637317823896334,0.0255474782316449,0.0366700906914415,0.0050955301517553,0.0283821862325117,0.0005565826384897,0.0,39.0,43028.0,0.0022111452534431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003576457090428,0.9150575457743292,0.0823736632631847,27.302244267456448,399.45434130481584,11.337387506298574,12.37778721020655,26.410474641165425,1629.2020717012485,0.5826771301075917,3.602402427741881,39.5540346996678,43958.57272440096,26.57645597513705,1654.0419371764738,39.36133370475847,9975.42727559904,26.628515231581115,374.614475829591,18.832513461292496
10595,49.0,203257.0,0.0296197179501702,0.4997329956538765,0.1725175215566031,0.0835017900937675,0.0540817968351634,0.0802077288090982,0.039976211263798,0.0062852946198809,0.0322506973132738,0.0018262459043678,0.0,59.0,55247.0,0.0022423091913442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002174904208134,0.8006337986126104,0.1969064017752318,30.465541644828644,6671.701503606838,215.1670257573378,197.61391678456096,37.99384532454963,1454.1039352050602,0.3162536767741695,3.2605506190800777,49.232487125242926,63509.97356778984,37.9008190005674,1675.6886854302293,67.43854806697368,194994.0264322101,30.23108478307445,6450.116753381668,9242.355852072553
47745,46.0,152457.0,0.0345025403099904,0.6508941909911464,0.1113133567599919,0.0301642729600573,0.0679810170013836,0.0668348742100611,0.0064231083002999,0.0008031273609709,0.0292858760666485,0.0017976360394496,0.0,11.0,672676.0,0.0021605412673186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000252589397253,0.8074626591203693,0.190124210215059,26.02571674876604,5857.936650571918,171.55480675492723,202.11369541972775,37.30627536044774,18031.175546223887,4.5544837629837245,38.95709886588271,27.85974354436888,688089.6063447357,37.299618072385655,18447.63142103471,10.6506969659452,137043.3936552631,25.18494492633681,5441.4807757610715,4.358241118185307
239374,57.0,131015.0,0.015598683277069,0.6591399526825168,0.0224293911358067,0.0933298641463598,0.0747169296992598,0.0853522427658737,0.0223391006773705,0.0086486375452619,0.0176552263927682,0.0007899716777133,0.0,51.0,359315.0,0.0049222443188827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002569397050322,0.8721923271550002,0.1226284888210849,28.20637833283109,4644.8713994417285,82.00625612243776,72.45387782260778,30.55104477480669,11761.136244227626,3.021902877435363,57.891186061754844,58.1429617640726,364769.4641632182,30.6296702606604,11909.023540214679,51.5061538409837,125560.53583678271,27.92105396599554,4496.984103454699,22.66251010741196
335306,18.0,257702.00000000003,0.0287939188997584,0.5368743958324336,0.1867426769968286,0.0086681830667382,0.0904915225216403,0.0997894615639079,0.035319418506566,0.0065761996400576,0.0055336556116086,0.0012105673604603,0.0,59.0,374839.0,0.0015960413898314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003734795926282,0.7990466225956825,0.1989838564218577,30.1706478993,8541.480476658211,47.26561137110501,245.94269612876627,38.18968349866088,9815.190011018127,3.665773166883428,15.665449506644647,19.75528376134201,381960.13290197705,38.20215632098759,9998.391967527103,57.13250570645221,250580.867098018,29.97996136332956,8358.27852014912,56.641185116025625
491979,38.0,194132.0,0.0379112474446024,0.7076799647653784,0.0154335397701641,0.0647250733293196,0.0513955967283252,0.0708908849727595,0.0133295626628933,0.0037648629549393,0.0342913412683747,0.0005779261032429,0.0,50.0,340857.0,0.0029552646060461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003415702389425,0.8655264026216891,0.1311767625333221,25.86003628869689,7507.027361939657,257.4260371792994,284.6007718918951,31.365918698874644,10867.113546788265,3.711882570791746,32.11519603470746,65.51568756716017,360620.0980072742,31.69821911407672,11376.667462277968,50.71963799165894,174368.9019927259,24.91883725277857,6997.473446449952,27.51280856414006
442909,15.0,160124.0,0.0104206562994357,0.6424381847335285,0.1205699795693673,0.0748685602425951,0.0565069817789104,0.0410223092520635,0.0123212234654224,0.0096139032648383,0.0310182120626805,0.0012199893311579,0.0,18.0,199952.0,0.0041454925643468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003521163160832,0.8933950809645111,0.1021073101550587,26.02252841715577,6153.283702226095,190.86385875748476,64.12125457381738,28.456696620450508,7026.535885978549,2.474157930997171,29.12845226844003,25.61868849257587,208124.9694676349,28.64544894536205,7265.550973371362,19.02815596531121,151951.03053236598,25.692277511925088,5914.268614833302,8.613449386219045
136482,28.0,195834.0,0.0087082673731151,0.75025018386262,0.0080637776313314,0.0625013656073677,0.093235471512014,0.0305944110849603,0.0262762781199643,0.0040250959571095,0.0148109474359194,0.001534201415598,0.0,30.0,106592.0,0.0008396408814399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003894096770944,0.934248067000409,0.0645228824410566,25.33399077750632,7730.088864399451,114.48993984560616,67.3156806491301,24.569754035334988,4338.34216845251,1.689392422942111,3.642649442307353,34.21847492227897,113318.6392343424,25.05656434492036,4522.513049851351,36.968824100463394,189107.3607656577,25.06088208110364,7545.917983000611,13.057200885055916
505723,55.0,80626.0,0.029460436937735,0.6085939036587432,0.0775847259957172,0.0843656640759844,0.0740147584796705,0.0613775689067856,0.0335181543945479,0.0029253219200369,0.0276270842047026,0.000532381426076,0.0,33.0,485965.0,0.0025241229681981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003273000256202,0.8049251040530248,0.1922234729531567,28.56329423578922,2822.713631503235,77.98334718330173,83.15837693418601,37.52926407310383,12948.961617083172,4.238195469026309,32.684771431995244,41.12269662236082,492496.16663387633,37.51598320689413,13127.635864368676,33.12404835750709,74094.83336612266,28.02334708340401,2644.039384217709,15.70074817801542
264960,52.0,120641.0,0.0164003401053722,0.6118084124654417,0.0897629487533714,0.0961971689663689,0.0649487859141227,0.0384627151775717,0.0395567388780167,0.0042630980765696,0.0383867260733074,0.0002130655898573,0.0,26.0,683965.0,0.0049969108900414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003155783038854,0.8317419576643255,0.1629455531417476,27.96234293101844,4314.409572102549,165.61605841235593,70.75778433635514,34.6319375934936,19749.544712984767,6.232527823032601,98.68671504967314,35.49342437365658,693156.833619347,34.63089252337095,20015.56365177606,26.18736393303294,111449.1663806542,27.529252109126872,4048.3906333112864,11.642493757414671
306661,18.0,269330.0,0.0087350167883091,0.6653611461894756,0.0463514007544876,0.0754831833545626,0.0997669266112258,0.0291747562143851,0.0450827554212456,0.0085696267188642,0.0198434263409219,0.0016317616065221,0.0,54.0,583960.0,0.0013467392660105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002940032618517,0.9203674496101276,0.0779918078620101,27.852232481331047,9669.960933312188,191.8851574997728,84.4672710947751,25.943764291286342,22508.684300532786,6.617626604346789,30.313328973761593,40.23010881234546,594528.2699490658,26.07039261178366,22804.730208794117,54.161830645967086,258761.73005093387,27.60444588620864,9373.915025050834,16.47551483721441
390485,42.0,123537.0,0.0140453736742286,0.5700937790045395,0.1350399549420122,0.0761150340306462,0.098229178586422,0.0943255688609615,0.0069275416309629,0.0012366517849279,0.0030872759529503,0.0008996415323485,0.0,58.0,281042.0,0.0046452295058422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001644347496845,0.8020373854573761,0.1931529502870971,29.083435622920707,4247.675604825734,13.113746750712108,59.660191116682405,37.67579974769893,7459.483325690115,1.2265982734355556,34.65101204283362,53.56510107581937,284137.4114043154,37.70537725614909,7535.7265218179855,57.66170872305679,120441.58859568476,28.87295700741828,4171.432408697866,28.201721117022647
211983,30.0,8517.0,0.0313133715200603,0.6407652213286357,0.1781309487062165,0.0564756111018835,0.0148613574995905,0.0144531706025175,0.0388378132375999,0.0004216843343216,0.0227996578716365,0.0019411637975376,0.0,20.0,418924.0,0.0045935067467401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001654556548125,0.7834956720547948,0.2117453655436524,24.852918893090774,342.6961652527569,7.813355321684662,10.730972341059555,39.55506618460671,10590.906308811307,1.7523253383822122,48.64939958361703,20.653502716333094,420440.7541006337,39.504940767614016,10642.738501339794,19.542889268603066,7000.2458993662,24.06707793268807,290.8639727242674,5.85739111002715
193005,33.0,133306.0,0.0129448284219406,0.7071224840622125,0.0877358950374127,0.0590793808180701,0.0592690101409489,0.0341499982578183,0.0212719392515091,0.0006542740354427,0.0176205645619861,0.0001516254126588,0.0,22.0,245211.0,0.0038112023924511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001297338719345,0.8755834575141053,0.120475606221509,24.772363850938493,5381.23857707466,94.82046177079424,69.65921007775925,30.30235920542563,8092.142210369383,1.0498249411958234,30.840791752214326,33.783784863017786,250330.2758273767,30.39130851242837,8236.90351223296,23.55327789492401,128186.72417262231,24.47957232230244,5236.4772752110575,3.144907771097144
197927,47.0,262274.0,0.007152796780344,0.5987700045345831,0.1677793169672711,0.0324201497185696,0.0760485789041632,0.0840565841607027,0.0117934536644348,0.0038606155079783,0.0172984489972861,0.0008200507646667,0.0,27.0,166809.0,0.0036056193655731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003065991342922,0.8825637631374069,0.1135240183627275,27.43503509067517,9559.82010349765,165.3700604835844,68.37945045696584,29.596714251243785,5636.064820708601,1.7280125948439802,20.32150446317221,53.35552974766301,175003.70108154695,29.85518761872418,5861.7518441515485,41.21199827570541,254079.2989184532,27.220449584265424,9334.133080054704,20.207107322346044
431101,18.0,238692.0,0.0378713834306168,0.6572085434404238,0.11466011051008,0.039795960884903,0.0393205132345887,0.0770524639057062,0.0180283374253651,0.002494559088704,0.0123982585612464,0.0011698695183655,0.0,13.0,472112.0,0.004668736990676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002047068194588,0.8404256756440824,0.1547008805457826,26.101159890195262,9144.880955641484,113.38059859986119,346.329293098444,33.787689441531874,13972.899828411448,2.8603478824905197,65.23579429591486,23.220093335060483,483525.4292706601,33.86145771413797,14279.521967206292,13.944267509593828,227278.5707293403,25.715310610289382,8838.258816846648,4.185539759489609
65462,10.0,79800.0,0.0318127738547939,0.7107076783545347,0.1036000889849939,0.0522353421255155,0.0594475508354784,0.0118701993423263,0.0008678300089072,0.0057120751366841,0.0232684182671713,0.0004780430895943,0.0,25.0,197910.0,0.0008364920204375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001182969945546,0.8461941482757818,0.152851062709226,23.642016355880216,3375.3466201351407,78.53897695398742,107.37913870790216,33.499577498470714,5907.835703570732,0.6988792080547784,4.941857424092681,29.08576035973573,203599.37744080208,33.588143314059415,6061.644299212541,25.30661575764964,74110.62255920048,23.004733141666048,3221.538024493391,1.6919320455354334
247014,49.0,249327.0,0.0258535722148585,0.722111062132274,0.0284928101002314,0.0576983521033415,0.0462398909006857,0.0544090198166039,0.0381662524773345,0.005228122553348,0.0200449556846784,0.0017559620166437,0.0,59.0,598901.0,0.0049343775461074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001773909324024,0.9200650296932446,0.0748232018282455,25.81930721311281,9656.610765813835,193.5663348649267,249.65788378474804,25.71464997862464,23290.264518390795,4.131481738815877,114.92295828244941,64.02047967415405,615524.329718971,25.9502296818344,23719.41741039188,59.40725629390067,232703.67028102936,25.21861096125245,9227.457873812747,23.826601605284548
310168,43.0,31530.0,0.0279924455427746,0.6373922923360859,0.1168389548386909,0.0587683982124539,0.0964593035825912,0.0358091075016954,0.0007683377592041,0.0081686167826621,0.0164222739311299,0.0013802695127117,0.0,38.0,295941.0,0.001409501160988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003310460524873,0.8085990839364,0.1896603688501245,26.47952210731944,1190.7314592843243,19.55451820278122,33.331485530084976,37.24109611605567,7946.6243173334415,2.630698610852821,11.200776201216957,40.39226563472658,298582.73061440233,37.23155565983875,8019.614687668829,38.74805102865065,28888.26938559782,25.84522450790693,1117.7410889489438,14.320806214628014
327816,25.0,76351.0,0.0210337081295529,0.6381714783603298,0.1606902056365372,0.05369831175023,0.0264611319076531,0.0523499809734315,0.0217122815620924,0.0054784488814011,0.0204002864372741,4.166361497345284e-06,0.0,45.0,183525.0,0.0041355108328359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003918819951673,0.811654590737476,0.1838180164345206,25.601470293121665,2982.289654688824,60.83956319457128,62.72861015450984,36.72198978928471,4997.686700886553,1.9585034355645035,20.66798749063625,43.51919400943649,187597.1867762648,36.7339377454837,5106.917425408039,45.44885438093752,72278.81322373549,25.15744193925236,2873.058930167345,35.73160010052083
443754,52.0,5820.0,0.0092079647595219,0.675543759596916,0.118696296076812,0.0576604159564318,0.063345105400247,0.005348446316317,0.0312081247831173,0.0010911573276016,0.0375353559278691,0.0003633738551657,0.0,47.0,611353.0,0.0010766464315227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001582746000918,0.8742482489587111,0.1245168300096743,24.96353248014524,233.14008162221995,8.75099594474248,2.1467456556094606,30.640497931783933,19952.449903427732,3.157966029316698,21.48173398866091,47.08209475549632,612803.7421423295,30.630861097479887,20006.089289887677,47.01402841202656,4369.25785767036,24.341175134282764,179.50069516227177,4.833475831191318
484558,21.0,47648.0,0.0125602434016413,0.6606903623014554,0.1448127730250079,0.0923814201072108,0.0479065794242163,0.0192391694493179,0.0036901742032531,0.005895335791848,0.0111456407365939,0.0016783015594549,0.0,13.0,283553.0,0.0043168396142031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002934608196178,0.8238995217333074,0.1714901778328715,24.58467372121364,1938.1180543748872,21.601567539168855,24.343234504064053,35.478179914017325,7992.320933238434,2.3454330517166513,34.50156761402836,18.684621476812765,285854.39935915207,35.45638731291999,8062.141154888312,13.870228816621877,45346.60064084737,24.27161229144466,1868.2978327249932,6.231131149427185
495574,13.0,203982.0,0.006136764556114,0.6272227367447717,0.1067531089122216,0.081373008846113,0.0184929641490225,0.0857987300384393,0.0254149292452316,0.0090867915249935,0.0392693975717642,0.0004515684113281,0.0,23.0,624681.0,0.0025073604078238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000385187573348,0.8000651811941142,0.197042270824714,27.028362377886804,7546.961119882255,296.36461667530307,46.313923506863844,38.01717247460252,16431.54814886141,6.329228157810747,41.19981326770555,60.69849145976167,637842.4650061909,37.93874749632394,16812.428113711303,31.681556869848293,190820.53499380915,26.62829667506705,7166.081155032372,20.03384708849644
325758,60.0,20776.0,0.0104026083727068,0.6430072404530205,0.1413028378179614,0.0974632572777941,0.028143916910541,0.0106584101569245,0.0441809584398258,0.0079901541560031,0.015741217799292,0.0011093986159307,0.0,58.0,71176.0,0.0026191706279462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001935652872271,0.8323648563143549,0.1648224077704717,25.89610347035179,802.2828617357917,12.628909263222367,8.345834414771918,34.75801003523874,2047.758198120076,0.39637490379076123,5.363428125652138,61.62114435529844,72030.45017496755,34.775989666222245,2071.269599120292,57.80673077219706,19921.549825032424,25.58073944596768,778.7714607355762,19.441246832730155
364932,21.0,164512.0,0.0143597794058943,0.5311816670339414,0.1603026621446538,0.067528757540648,0.0740845049986806,0.0834616960517466,0.0208187213807049,0.0070984558812638,0.0398930949009864,0.0012706606614796,0.0,11.0,124743.0,0.0015089457603507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001046978829168,0.7842415942316749,0.2141447621250575,29.50549356876133,5575.639655598765,222.42952191450465,80.06495550115473,39.71660364866317,3140.8274761731486,0.3288379873622448,4.739338304164462,26.748376862098382,133993.38207264,39.31054035901403,3408.586624577266,-6.999455465155791,155261.61792736233,29.25115170111858,5307.880507194697,4.523060986415182
342181,28.0,97701.0,0.0083430562120389,0.6928749885607556,0.1527197062550583,0.043075952657012,0.0287764513002834,0.0139214143444725,0.0327718388830167,0.0094310629355956,0.01753369329248,0.0005518355592865,0.0,35.0,316002.0,0.0030363879307751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001495577445989,0.9071657125793802,0.0896483417452458,24.10874859252531,4052.512291338559,71.05550758033566,33.810337846616164,27.16440583330584,11632.943563689329,1.7397968024316663,35.32212943617416,35.65532128391442,319845.81579687283,27.229853003036325,11746.145517612884,34.52869531436397,93857.18420312656,23.825790852699456,3939.3103374149932,5.260225417953263
