,"feed_gas temperature, C","feed_gas mass flow, kg/h",feed_gas CO2 mol frac,feed_gas Methane mol frac,feed_gas Ethane mol frac,feed_gas Propane mol frac,feed_gas i-Butane mol frac,feed_gas n-Butane mol frac,feed_gas i-Pentane mol frac,feed_gas n-Pentane mol frac,feed_gas H2S mol frac,feed_gas H2O mol frac,feed_gas MDEAmine mol frac,"lean_amine temperature, C","lean_amine mass flow, kg/h",lean_amine CO2 mol frac,lean_amine Methane mol frac,lean_amine Ethane mol frac,lean_amine Propane mol frac,lean_amine i-Butane mol frac,lean_amine n-Butane mol frac,lean_amine i-Pentane mol frac,lean_amine n-Pentane mol frac,lean_amine H2S mol frac,lean_amine H2O mol frac,lean_amine MDEAmine mol frac,feed_gas molecular weight,"feed_gas molar flow, kgmol/h","feed_gas H2S molar flow, kgmol/h","feed_gas CO2 molar flow, kgmol/h",lean_amine molecular weight,"lean_amine molar flow, kgmol/h","lean_amine H2S molar flow, kgmol/h","lean_amine CO2 molar flow, kgmol/h","rich_amine temperature, C","rich_amine mass flow, kg/h",rich_amine molecular weight,"rich_amine molar flow, kgmol/h","sweet_gas temperature, C","sweet_gas mass flow, kg/h",sweet_gas molecular weight,"sweet_gas molar flow, kgmol/h",rich_amine H2S mol frac,rich_amine CO2 mol frac
295178,52.0,146508.0,0.0074099439019484,0.6812364927404855,0.0858116556900262,0.036596600693861,0.0453923521895531,0.0598240541046769,0.0488006570663955,0.0006549111469007,0.0340096943639714,0.0002636381021809,0.0,13.0,175556.0,0.0012944586838013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003379433010536,0.7761731012658023,0.2221944967493428,26.296764234374724,5571.331845021716,189.47929324944943,41.28325643074959,40.52899404254693,4331.615036280029,1.4638402842538825,5.607096698596966,64.93938230348869,183984.8657661736,40.26246064722058,4569.637891192191,17.128434663890857,138079.13423382645,25.8899558397778,5333.30899010956,0.0417782306764216,0.0087801537864249
342749,19.0,40565.0,0.0157587509898665,0.5411457084850002,0.1922902549417685,0.0723752086330125,0.0715290908475371,0.0617755871736736,0.0266972539421698,0.0082807273963919,0.0091471319928065,0.0010002855977729,0.0,49.0,647014.0,0.0044689439492639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002005508990362,0.8043305415858142,0.1909999635658857,28.95016793212256,1401.200852966032,12.816969150513348,22.081175328680242,37.4540262186872,17274.8851144121,3.4644937404424154,77.20049330628096,45.76774060436617,649820.4890759663,37.434978074528175,17358.644842325222,49.637923049292,37758.51092403355,28.6604920751334,1317.4411250529026,0.0009368234531803,0.0056101020022491
161666,31.0,149873.0,0.0131498869411841,0.8370073101648866,0.0560830405260703,0.0249031898222011,0.0188654300686026,0.0079493010784207,0.0076471716867047,0.0049163314943326,0.0292690645980383,0.0002092736195589,0.0,50.0,276027.0,0.0048026083371482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003748869481593,0.7943045109070834,0.2005179938076089,20.257510623146988,7398.391776171625,216.5440068183626,97.2880154032431,38.42823494340253,7182.9216305806185,2.692783568955791,34.49675930810862,57.16775157521317,286871.6640411765,38.35226446619647,7479.914629135497,50.479457208395786,139028.3359588235,19.577598767870043,7101.39877761675,0.0292777447833125,0.0144889758461557
499107,44.0,231590.0,0.0348059876891312,0.7175691083580148,0.0789751252060711,0.057954742668325,0.0213077002052553,0.0295173119792994,0.0429397389789614,0.0006699202108442,0.0160817929443767,0.0001785717597204,0.0,40.0,50015.0,0.0011928134393479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000227218074204,0.8065686563067367,0.1920113121797113,24.625835990896253,9404.350783689733,151.23882207958505,327.3277176013762,37.471589604499705,1334.7445498814398,0.30327808617834556,1.592101237194945,43.41636774441349,57672.55796376791,37.9084009458284,1521.3661490544735,59.01547587131961,223932.44203623213,24.29366686237412,9217.729184516698,0.0731440650994821,0.063943392039661
408022,42.0,276720.0,0.0363274244380925,0.723966152276695,0.0539752784619822,0.069201579180282,0.0679059702965532,0.0007527864507419,0.0102405028749707,0.0096032293705223,0.0265277204999142,0.0014993561502455,0.0,20.0,37454.0,0.0020700668723491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001582629933682,0.8355102308541257,0.1622614392801569,24.241281053041604,11415.238303393186,302.8202511523292,414.6862069093351,34.48413108872404,1086.1227706052618,0.17189304084135157,2.2483467667339734,42.13632198137788,43286.5026800469,34.95592625132949,1238.3165695230455,49.24668279960588,270887.4973199534,24.05100123792596,11263.044504475416,0.0736191763289624,0.0518343042522727
330835,50.0,251245.0,0.0312610327893433,0.7839347517374482,0.0221181031882852,0.0647872337511962,0.0450510383707812,0.0290077935514097,0.0015368250898394,0.003159154193439,0.0178523785825114,0.0012916887457462,0.0,13.0,386480.0,0.0009219353499195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002114583933992,0.8854118887998049,0.1134547174568762,22.74932391834501,11044.06446986306,197.1628200056584,345.24886152001045,29.51841490390808,13092.84395039898,2.768591746777803,12.070755668852492,44.897546292372056,399789.0221507872,29.705360290264224,13458.480834579068,14.059049282677336,237935.97784919155,22.28193017558253,10678.427585682488,0.0148543267549898,0.0107494627194939
165563,19.0,103788.0,0.0185224373939871,0.6386576600193918,0.0294968504687345,0.0569935908010767,0.0937177569412181,0.0689303920074588,0.0484140533202113,0.0071088863535946,0.0375677718524214,0.0005906008419052,0.0,53.0,671410.0,0.0014251564107826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001130528750229,0.8406598091314142,0.1578019815827802,29.21185821460329,3552.9407009142396,133.47606565712832,65.80912169723264,34.01557321023128,19738.31209165253,2.2314729300605896,28.130182015446312,50.592828238042216,679806.7625833916,34.036985302628125,19972.590302552475,53.265129398811325,95391.2374166085,28.74388031432426,3318.6624900143047,0.0067940282477304,0.0043933531039404
311734,40.0,292880.0,0.0380103204911297,0.6311526146689442,0.1827360882236122,0.0240856573992598,0.0448101809194634,0.0268093984648788,0.0237499040917316,0.0022242543911602,0.0255923547025695,0.0008292266472501,0.0,59.0,488245.0,0.0046839194339471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002813705734263,0.8059389294548954,0.1890957805377311,25.279149164185743,11585.83297633047,296.5087470549759,440.38122458702026,37.26830768166423,13100.809518115399,3.6861822864608587,61.36313630233986,67.61557375016656,511563.97633584193,37.34901544294483,13696.853056737686,60.4404350802472,269561.0236641579,24.528315596224225,10989.789437708183,0.0218843545877589,0.02526809584446
39990,16.0,112751.0,0.0253333849348279,0.6940108446283937,0.0543810269324512,0.076026023126665,0.0175049835697247,0.0634333442211744,0.0239762324338543,0.0074995069090345,0.0367676231056428,0.0010670301382312,0.0,24.0,296592.0,0.0040970962517834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002590182231251,0.8472629420094389,0.1483809435156525,25.484194347688387,4424.350185911503,162.6728401229748,112.08376634617349,33.134450490216686,8951.167006302763,2.318515372868563,36.67379279061029,31.52945846262372,305487.0812627448,33.20056590391734,9201.261272076701,24.192325016958023,103855.91873725498,24.88010335835672,4174.255920137562,0.0179291736734615,0.0109286669136475
176532,34.0,43312.0,0.0375977932703983,0.6867411218690167,0.1258206891226931,0.0092527660987088,0.06343281904837,0.0594090221291941,0.0037356002329395,0.0046666905696476,0.0088961517433908,0.0004473459156407,0.0,16.0,539647.0,0.0046101376604213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003286147746907,0.8071116691002184,0.1879495784646695,24.920761718000588,1737.9886092612965,15.461410396273234,65.34453643731327,37.15121221609768,14525.690221385832,4.77335641932761,66.96543153322423,20.065678129569847,543830.9446128461,37.13564281848856,14644.446772363164,15.906060597362456,39128.05538715513,24.164575538741254,1619.2320582839973,0.0013811017843377,0.0086294424343901
252593,40.0,19388.0,0.0317714400479706,0.6457932368364999,0.0825371328928405,0.098184817886004,0.0927877486104167,0.0134726959247988,0.0086681134957488,0.0077971901109095,0.0182946348272768,0.0006929893675341,0.0,29.0,36777.0,0.0034664309041064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003316636669231,0.8945647339388587,0.1016371714901117,26.570225822464504,729.6889431631364,13.349392752671116,23.183268511374614,28.39116232266054,1295.367888853436,0.42962646403156524,4.490303282108615,46.23075053231565,38210.6062526308,28.68761474649537,1331.9548031541665,30.28407398169685,17954.393747369144,25.904402237629945,693.1020288624052,0.0103408573711457,0.019091742178864
13863,55.0,107117.0,0.0342593786437456,0.7126959178348001,0.0579074410137728,0.0569991571188262,0.0448700379593303,0.0322234028364973,0.044044414226349,0.0094184994945416,0.0070250178538561,0.0005567330182806,0.0,28.0,253401.0,0.0010222852341215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003320067677616,0.8115486868199131,0.1870970211782038,25.783830949550666,4154.425314437874,29.184912006437806,142.328029894489,36.97176733860213,6853.905513340842,2.2755430160277026,7.006646402352281,44.704147313693056,258402.2137232132,37.01518572967588,6980.9784451803125,28.541020889036872,102115.7862767874,25.355562805483395,4027.352382598419,0.00450326954675,0.0124337080577041
417896,33.0,108834.0,0.0361726411238188,0.6120057836319852,0.1325590716134131,0.0407467804067566,0.0704342105791269,0.0375566756698983,0.049865901538439,0.0088588892736749,0.0112359143653481,0.000564131797539,0.0,26.0,393338.0,0.0009407054663082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003782749273647,0.7929454296328499,0.2057355899734771,28.099919041264315,3873.1072441945075,43.51790132357886,140.10051837831074,38.855652986726525,10123.057258473256,3.82929874915767,9.522815298796694,35.39916585625002,401254.603477324,38.86544487223314,10324.199421784944,26.79566523892737,100917.3965226756,27.48321247608734,3671.9650808828137,0.0045836078223868,0.0132326061529594
492587,57.0,111544.0,0.0126694725273856,0.7545229058810798,0.1071232843281177,0.0354511871585994,0.0183635752789913,0.0125929427259366,0.0411871621509122,0.0095887183238924,0.0082916771913196,0.000209074433765,0.0,45.0,240948.00000000003,0.0014091510961033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003811811337964,0.9211751323461628,0.0770345354239375,23.1957979781253,4808.802012553787,39.873033965064025,60.924984987686784,25.849960656792376,9321.019989122813,3.5529969675927418,13.134725534473182,52.04923311822881,244077.11615587908,25.95389768406593,9404.256698820507,45.69990910667485,108414.88384412036,22.94220413769239,4725.56530285608,0.0046121342044539,0.0052625530397302
324315,60.0,98052.0,0.0380726802280142,0.5527614844463856,0.1909002342675525,0.0054328045964037,0.083907797983016,0.0873930367529995,0.0053826051988145,0.0004873016524098,0.0340065736685883,0.0016554812058153,0.0,56.0,267465.0,0.0035798342070792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002279757282679,0.8164903587466327,0.1797018313180202,28.09219425242492,3490.364587363486,118.6953404704082,132.88753481387474,36.28856595776254,7370.503433817455,1.6802958880255918,26.38518031577443,69.24800103288885,276257.6151361225,36.339199503339735,7602.193193901621,56.10699397858059,89259.38486387761,27.391313829984256,3258.6748272793207,0.0158259802676022,0.0156731759659843
303795,39.0,29211.0,0.0081616221366315,0.7276881011273657,0.0094694017228201,0.0837999443734541,0.0117140598743129,0.0917622797608413,0.0478095596221933,0.0067097141263959,0.0127053935929612,0.0001799236630234,0.0,23.0,196425.0,0.0018824535480416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001079391147427,0.8273673899688099,0.1706422173684057,26.39758696349765,1106.578417201266,14.059514332018109,9.0314749057485,35.32614860162842,5560.328758594008,0.6001769638810133,10.467060599893035,27.42293717246571,197607.77146719972,35.30625261389929,5596.9624878683935,23.402210007261715,28028.228532800207,26.19596026698124,1069.9446879268808,0.0026189458560707,0.0033360446489845
489308,24.0,178829.0,0.0303945286817975,0.680064613496709,0.0713047675283168,0.0294344750738707,0.0739581172473756,0.0550459501455442,0.0374004738659784,0.004616914501245,0.0163004936574815,0.0014796658016809,0.0,41.0,617340.0,0.0030572327427904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001898959056795,0.9054742773566402,0.0912785939948897,26.801766524613583,6672.28407634143,108.76152426731828,202.80092973146034,27.330493318355543,22587.956712270017,4.289360497325856,69.05664085348408,42.41733005107108,630052.5396477458,27.48882986469696,22920.311368251525,41.12667323869266,166116.46035225465,26.20162612832745,6339.92942035993,0.0049306561949259,0.0110341456218067
17546,57.0,3956.0,0.0290900276974401,0.7772148149229303,0.0665376778398411,0.0327814001814745,0.0014855067599848,0.0301466401040364,0.028786534779339,0.0016920185758101,0.0302726217192748,0.0019927574198684,0.0,39.0,172750.0,0.0042652720057282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000147372357925,0.8096309456822893,0.1859564099540574,22.30047876024013,177.39529462718147,5.370220649027966,5.1604340341002555,36.93772968429396,4676.789869775181,0.6892295506285221,19.94778090822531,40.61455541816014,173436.57741356164,36.905554877770285,4699.47079749855,39.1672534037902,3269.422586438367,21.13199085428807,154.71436690381404,0.0012892048100045,0.0053263732641588
