,"feed_gas temperature, C","feed_gas mass flow, kg/h",feed_gas CO2 mol frac,feed_gas Methane mol frac,feed_gas Ethane mol frac,feed_gas Propane mol frac,feed_gas i-Butane mol frac,feed_gas n-Butane mol frac,feed_gas i-Pentane mol frac,feed_gas n-Pentane mol frac,feed_gas H2S mol frac,feed_gas H2O mol frac,feed_gas MDEAmine mol frac,"lean_amine temperature, C","lean_amine mass flow, kg/h",lean_amine CO2 mol frac,lean_amine Methane mol frac,lean_amine Ethane mol frac,lean_amine Propane mol frac,lean_amine i-Butane mol frac,lean_amine n-Butane mol frac,lean_amine i-Pentane mol frac,lean_amine n-Pentane mol frac,lean_amine H2S mol frac,lean_amine H2O mol frac,lean_amine MDEAmine mol frac,"sweet_gas temperature, C","rich_amine temperature, C"
43979,51.0,80911.0,0.0319768914651706,0.6372063006065413,0.1886500175536427,0.0183368636800899,0.0585924085294506,0.0352663655900912,0.0054338260126907,0.0008990398493458,0.0230450691210343,0.0005932175919426,0.0,17.0,78547.0,0.0033139908817065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000247017089279,0.9734232841756084,0.023015707853406,27.00810731080162,45.61674160583317
500746,53.0,63176.0,0.0094861462040774,0.7758457362065977,0.016079044785753,0.0772525578053209,0.0007368005500071,0.0716818016985676,0.0434748997310062,0.0036379260068176,0.0003523893683129,0.001452697643539,0.0,53.0,208192.0,0.0012441403357674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001018777153351,0.8260771672330295,0.1725768147158679,53.66536580424412,53.4192310599496
395562,40.0,63207.99999999999,0.0144253975742049,0.5846550849867054,0.1830745831831596,0.0940782335401716,0.0371349238433272,0.0669887855776542,0.0128516964907479,0.0007525214706317,0.0049242647831799,0.0011145085502171,0.0,11.0,108925.0,0.0041946852926175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002821826157557,0.901892993502247,0.0936301385893795,15.819010586677791,35.497910862466085
425508,25.0,47099.0,0.0368059382618635,0.5543289758292959,0.1862080381328984,0.0966454140346418,0.0574459941209216,0.0410645138066697,0.0134026670398027,0.0072759139811114,0.0056901159759569,0.0011324288168377,0.0,49.0,80926.0,0.0036797106043506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003210532039609,0.913475479062258,0.0825237571294302,49.54704141210448,38.30326000425936
321671,22.0,160930.0,0.0363730360603659,0.5675618934629637,0.1209210837983338,0.0401389709762245,0.0830828394455555,0.0957754689788338,0.045053047771961,0.0083125861846299,0.0013228771971704,0.0014581961239612,0.0,12.0,232832.00000000003,0.0024975976888027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001255179075794,0.839070379922356,0.1583065044812618,-71.19401621237571,23.67392967512557
437441,16.0,99721.0,0.0305271867364008,0.8471020976804996,0.0005891481391954,0.042268497607483,0.0085187518023049,0.0057155503826653,0.0253055246608945,0.0059171184095646,0.0333730346382449,0.0006830899427466,0.0,34.0,348923.0,0.002955233676502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001215955208842,0.9119284075453982,0.0849947632572154,34.57891374662569,39.467919892107375
169506,20.0,38219.0,0.0245782767263271,0.6885263603562307,0.1076197155463404,0.0035696864620563,0.0385637576059845,0.058064396741481,0.0426311730836842,0.006702779135975,0.0283095948157175,0.0014342595262027,0.0,32.0,82086.0,0.0014464363564545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001511498264697,0.8759113753072808,0.1224910385097949,33.080504631831786,39.23469045932654
451657,14.0,261548.0,0.0212903355691628,0.6271467625606864,0.1595684589240739,0.0853847902480238,0.0361063898450285,0.0233979531062483,0.0179912191309423,0.0027769167368179,0.0260284816005246,0.0003086922784912,0.0,35.0,543515.0,0.0011834142069875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000253428650089,0.9906183613668008,0.0079447957761226,37.48102066145788,28.28577881463468
128052,50.0,151345.0,0.0332576949504342,0.6419022286584883,0.1147654696478271,0.0704996429369174,0.0675223290767058,0.037718020148029,0.0018334315071878,0.0051255328783965,0.0260394879384247,0.0013361622575886,0.0,35.0,298683.0,0.0012193100406335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001438799530515,0.8462381595798026,0.1523986504265123,35.47630090024825,58.84954816994792
258922,60.0,107623.0,0.0272904956620211,0.6419267821713642,0.1360650898590921,0.0235212619024706,0.0656518890611201,0.0392846505617253,0.0185924043491169,0.0067306493926718,0.0391224067612937,0.0018143702791237,0.0,22.0,534276.0,0.0036105239950288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002709193421779,0.8230742996781409,0.1730442569846522,21.817947625869465,36.4066849563535
68814,48.0,91685.0,0.0207655404879508,0.6925954204409669,0.0432054260801086,0.0626929454243783,0.0323009794872831,0.0863849156827921,0.0404585458123629,0.0092121309100418,0.0109064826349441,0.0014776130391709,0.0,19.0,592459.0,0.0025032930128575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000379476436189,0.8034824660991142,0.1936347644518391,19.48300473025256,26.511026813157912
445990,40.0,84955.0,0.0088023908646181,0.8357998056152895,0.0295417015923603,0.0434492771440132,0.0248717360099996,0.0039061653375199,0.0116658427526361,0.0073498662501507,0.0335436560057935,0.0010695584276187,0.0,44.0,254343.00000000003,0.0031166358171527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003533746050387,0.8557837683415928,0.1407462212362158,43.69756363404559,51.4910379642962
388343,15.0,106534.0,0.0091988500684735,0.7347523465576274,0.0147101617257191,0.0223454079244922,0.0967874088354072,0.0848746067297523,0.0288812906027809,0.0009887304794136,0.0071896238051128,0.0002715732712204,0.0,18.0,227529.0,0.0011999796910745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003044642093794,0.80455756882434,0.193937987275206,17.639173540922343,18.285715956326783
47203,19.0,280514.0,0.0309161200199292,0.7295977926851073,0.005631952814604,0.0525927791172597,0.0447630574359324,0.0796679403560003,0.0378892006940073,0.0047808126602285,0.0135490825140854,0.0006112617028455,0.0,32.0,350947.0,0.0031396700042324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000307840415521,0.8972520367973835,0.099300452782863,33.93957145674648,37.32043199891172
423600,22.0,276675.0,0.0198615236286094,0.592771529567663,0.1896520447329249,0.0234967423943117,0.0220691621742194,0.0787742349925171,0.0367598984228628,0.002756200042201,0.0337026460994468,0.0001560179452435,0.0,32.0,309907.0,0.0035193778854292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002122530070227,0.9324768395857012,0.0637915295218469,33.57628149093921,34.656494081773474
500259,39.0,192427.0,0.0257180762798864,0.8695486779592979,0.0018548784888116,0.0538486799798357,0.0093389663583262,0.0193292892023583,0.0108694752886461,0.0052866210100246,0.0025231339584248,0.001682201474388,0.0,23.0,665420.0,0.0040193215792794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002856344478496,0.7948804837766437,0.2008145601962272,23.74925365677496,33.9671721249473
122821,51.0,203159.0,0.0073818139354934,0.7074635196166216,0.0450937355303439,0.066007279097501,0.0724005372859778,0.0452647974082634,0.0298325707243172,0.007741785671336,0.0183216274569368,0.0004923332732088,0.0,43.0,279921.0,0.0035368939395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001074115709565,0.8207078902186581,0.1756478042708853,43.189663383339735,58.75927104147195
39219,25.0,127837.0,0.0347269485384303,0.618859444449559,0.0962440712340086,0.057379286202157,0.0415932910800273,0.0934208996058583,0.0320105437400301,0.0036447938128457,0.0214864641291441,0.0006342572079391,0.0,11.0,429094.0,0.0036365562448421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000185682672506,0.8414086600445417,0.1547691010381101,-21.56866866868802,24.622107274810105
504376,19.0,264627.0,0.0269402201171241,0.8499277879933311,0.0094724165007007,0.03807370889939,0.022463248095202,0.0057702695414968,0.0081882834900318,0.0060216351811973,0.0317949180516484,0.0013475121298775,0.0,22.0,56286.0,0.0034192790022901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001023840600094,0.838628841923564,0.1578494950141364,35.85690878054112,19.4191910124527
426132,42.0,221334.0,0.0103638883805246,0.6490141257816676,0.1626190731602134,0.0202706875930944,0.0443727558136176,0.0535618013281704,0.0188439295884262,0.0072249704117297,0.0318421949039059,0.0018865730386498,0.0,50.0,385546.0,0.00271071062772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003338588565015,0.8063509049702314,0.1906045255455469,50.11291656246982,58.16497603065369
285014,18.0,161845.0,0.0303747101339033,0.7385552170298348,0.047841111278357,0.0376845699595239,0.0805566655836353,0.0315560708013161,0.016879933531915,0.0048628098426039,0.0111735846950058,0.0005153271439043,0.0,45.0,659771.0,0.0028371725771872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000195625002888,0.8173949734862815,0.1795722289336431,45.08878081659748,43.30134002760457
9384,49.0,142110.0,0.0162788989007966,0.7775318397891927,0.0195976119534183,0.0676420900480684,0.0431540054375508,0.0450042496142811,0.0127140097059545,0.0066226510890045,0.0107730953153587,0.000681548146374,0.0,54.0,388670.0,0.00455874616362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001430878725407,0.8713195353125793,0.1239786306512598,54.79671039924591,56.02827745857724
19174,10.0,277113.0,0.0278903208865972,0.6259316320252322,0.1355294161703699,0.0374408762864365,0.0484408172000509,0.0979566023212946,0.0166538480331392,0.0045040983789994,0.0039159966041879,0.0017363920936917,0.0,11.0,466024.0,0.00330531884887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002927007177665,0.8126483029121581,0.1837536775212053,12.723514876095862,11.35210215623681
146096,28.0,88995.0,0.0135674650809618,0.7360962646582354,0.0978823118570003,0.0323163186070783,0.069140762599866,0.009319887888578,0.036750653321514,0.0019683967145719,0.0011195529905301,0.0018383862816638,0.0,34.0,122288.0,0.0036121765431242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001575619175259,0.806104027607449,0.1901262339319007,35.01552651879774,33.40334014517288
163168,37.0,225888.0,0.0124148042202579,0.6112526758404454,0.1808337242320923,0.0285800343853889,0.0709949569440013,0.0573703393996954,0.0063675642789743,0.001501834325242,0.0306445372105204,3.952916338193058e-05,0.0,53.0,106646.0,0.0049525478014497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000391453510111,0.8497274110488695,0.1449285876395696,62.93614830349975,44.72793638505857
128904,48.0,178480.0,0.0164141717535837,0.7394270138041874,0.1122539421479327,0.0111705903019804,0.0125026739599135,0.0677670031423514,0.0160859855868771,0.0074304729140161,0.015049951406137,0.0018981949830203,0.0,20.0,404214.0,0.0034365126240998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002096318988621,0.9646912146008244,0.0316626408762137,20.77699812936368,37.58677801630279
167387,24.0,224291.0,0.0373477863645271,0.6465815223103303,0.0368556085110209,0.0997685081420923,0.0835660045454467,0.0562993338461297,0.0008790329874525,0.0003934963491308,0.036616512826568,0.0016921941173013,0.0,17.0,468923.0,0.002306930922608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000375427302375,0.8588847072610263,0.1384329345139905,18.30950224496354,35.7957102231062
492099,44.0,46649.0,0.0267691198160421,0.6683346775002351,0.1481931512283745,0.0061746198522943,0.0567123038503141,0.0612013166564728,0.018164236680349,0.0020628748345278,0.0116203737978904,0.0007673257834993,0.0,53.0,617197.0,0.0044999414474874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000141345344838,0.7994626448258669,0.1958960683818075,52.80389848829054,54.32223575375707
169242,37.0,234482.0,0.0154134514099482,0.5991517510246945,0.1269146076515862,0.0788649533334556,0.0891103706259131,0.063163823024032,0.0072804043768319,0.0027319455698332,0.0165514323597909,0.0008172606239139,0.0,45.0,582176.0,0.0038357692184889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002405567029352,0.9729178458112048,0.0230058282673707,45.0996672871575,46.77066504228793
235606,21.0,22047.0,0.00626002121163,0.7124630140859227,0.072217885203835,0.0335858044837525,0.0619878492565097,0.0514714249490001,0.0440262634303678,0.0006501714683825,0.016613600985719,0.0007239649248804,0.0,46.0,259010.0,0.0047364616789003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001673966095146,0.8303918093749387,0.1647043323366462,46.38856141057653,44.955309225753695
159800,51.0,2139.0,0.0290459706368127,0.7117542413074016,0.0049195077873807,0.0618117166552536,0.0774064618699772,0.0677037392353613,0.0226384204879586,0.0025411580147698,0.0217230375546612,0.0004557464504229,0.0,39.0,317575.0,0.0027778201340638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002358401787301,0.9307856366691464,0.0662007030180598,38.97262063068854,39.548257041644376
478024,18.0,241724.00000000003,0.0279869737399982,0.6749016310581875,0.049904230612336,0.0637371665557648,0.0923581022612449,0.0155362132320436,0.0491082842947331,0.0065422072899965,0.019387110433873,0.000538080521822,0.0,41.0,468857.0,0.0020443177057568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003066932729073,0.7974787336282767,0.2001702553930588,41.36486620976018,38.70736466217738
388728,35.0,6042.0,0.0223287450285058,0.5941575063496479,0.1923848530541143,0.0172789978154443,0.0950485279120211,0.0303329541583502,0.0363383069552328,0.0027739701999419,0.009031720085279,0.0003244184414623,0.0,30.0,70818.0,0.0010822199316397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001577005432774,0.8706020517395462,0.1281580277855366,29.715714229910816,32.21586033143495
494331,56.0,30924.0,0.0361691591118677,0.6762738710636413,0.0468656181770871,0.0611078149362197,0.0944446001144962,0.0575484369613004,0.0073725086903092,0.0034688097206343,0.0160115234834206,0.0007376577410229,0.0,29.0,569392.0,0.0017203275066098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003280962634342,0.7825135381932162,0.2154380380367397,29.086077514718227,31.751468247142725
5773,47.0,280612.0,0.0161097368155403,0.5616627317316237,0.1331900323488022,0.0855256283246672,0.0855702342692889,0.0609823633694079,0.0210704541005978,0.0039263681129997,0.0306942846659215,0.0012681662611502,0.0,17.0,261908.0,0.0041465026065848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003981805226726,0.8103408067088346,0.1851145101619079,30.43850534522977,60.42936435393421
119754,21.0,116602.0,0.0070414939129473,0.7587362983068238,0.1165680733086704,0.0471894096722329,0.0278856606841677,0.0342809941383237,0.0024023539269678,0.0052502423996681,0.0002474145147608,0.0003980591354371,0.0,31.0,582963.0,0.0012257447104656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001634327266685,0.8100845112380618,0.1885263113248039,30.861332047379506,30.001894399566368
474195,41.0,255742.0,0.0284216125579187,0.6878261744822567,0.0668683551273159,0.0435742608342904,0.0634427512917997,0.0540795556160627,0.0437996261692203,0.0023448341218436,0.0090925342768609,0.0005502955224307,0.0,12.0,509330.0,0.003933160124259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001188665358081,0.9127217709055336,0.0832262024343992,14.42832339781188,32.540049955004804
510743,30.0,37242.0,0.0298377172781275,0.8501830523172883,0.0167676608793953,0.0548452114388002,0.0039245624790402,0.0019527451286136,0.0283978098363335,0.002957798485767,0.0098269900577257,0.0013064520989085,0.0,39.0,360233.0,0.004692571999579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002448426935837,0.9286815566477138,0.0663810286591232,39.64330401000831,40.78955636244683
251781,58.0,290588.0,0.0334499647365802,0.7644609587819707,0.0594432159590876,0.0370124362410489,0.0016333357769398,0.0662124237739815,0.0213634639039693,0.0019887006862902,0.0142264203659201,0.0002090797742113,0.0,56.0,583083.0,0.004922956923101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001067787889825,0.8790847138345508,0.1158855504533654,56.68256749334552,69.0751892960389
118546,40.0,262574.0,0.0187164188172085,0.8606097828790278,0.0016145857160514,0.0171299256338969,0.0190545396808188,0.0299936749776872,0.0219006722019699,0.0065648102369681,0.0237242563418164,0.0006913335145546,0.0,26.0,501316.0,0.0035979452551042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000250310342697,0.7946613402082441,0.2014904041939547,26.447623947251486,44.064025513217246
442727,48.0,107528.0,0.0194877366730605,0.6943661650339451,0.0697989122473058,0.0335536653675915,0.0874327271004509,0.041243687534563,0.0150207282985492,0.0044660346991898,0.0340466214533583,0.0005837215919854,0.0,27.0,532004.0,0.0028103181728068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000294328870978,0.7265362566138711,0.2703590963423439,27.225395604377752,37.53533795242242
402170,25.0,278090.0,0.0322592295215187,0.7298166967911972,0.0112829201454019,0.0654618449417636,0.0464148008647024,0.0352502364418244,0.0439123525522159,0.0037801490361974,0.0315135160970512,0.0003082536081267,0.0,22.0,343044.0,0.0044123059085086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002468271618095,0.9769530167862124,0.0183878501434693,28.834716965645384,26.15871082733662
474506,18.0,46930.0,0.0123168981254957,0.7007680842878207,0.0916887220270055,0.0531928650236473,0.0173189123045603,0.0414754998201646,0.0365032914290491,0.0075098856688067,0.0378789593905737,0.0013468819228762,0.0,14.0,644119.0,0.0049275674972038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002258240280815,0.8181327985113013,0.1767138099634132,14.156772406775817,16.401777752563248
335883,52.0,88860.0,0.0317313116109234,0.7067536650781598,0.0049068096290954,0.0155237561709268,0.0869972535226218,0.0693218788994722,0.0435069412248885,0.0061962415801831,0.0332141552029877,0.0018479870807407,0.0,55.0,414652.0,0.003547581233382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001101564717124,0.8482444312174189,0.1480978310774866,55.346634964852,61.01132807178732
153209,25.0,10356.0,0.0113561672005074,0.6857171896783926,0.1529326392999358,0.0770984775906386,0.0166681333446502,0.0279743042002091,0.0098938909451452,0.0019012111021964,0.0155441857796505,0.0009138008586738,0.0,27.0,218067.0,0.0013206371215496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000218680192109,0.8897103044223346,0.1087503782640066,27.24060835520754,27.90732868299284
418204,52.0,298551.0,0.0382169563430769,0.4638156197443336,0.1826875618887184,0.088959870957827,0.0971904228371045,0.0868276238233246,0.0124073366916168,0.0077554175780199,0.0218704242966696,0.0002687658393081,0.0,25.0,32405.0,0.0030660348856917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001194864096034,0.8450274037463265,0.1517870749583784,53.82830450167109,51.0062285096227
147974,18.0,188010.0,0.0211013355140157,0.705125322064822,0.0688011919956683,0.0686145495013102,0.0607695914221077,0.0406430866783314,0.0256534118986142,0.006584930907785,0.000822647568703,0.0018839324486419,0.0,53.0,395170.0,0.0049283237090806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002016941937385,0.9931811231888265,0.0016888589083542,54.4918663510868,42.8974167871466
300984,52.0,202001.0,0.0096588559698392,0.8016684264351291,0.1185948543216539,0.001976871171335,0.0019960285859033,0.0048377716040905,0.0328919232985224,0.002841513776849,0.0243903923234861,0.0011433625131908,0.0,58.0,129414.0,0.0019865831445653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003528559588778,0.8571811418923695,0.1404794190041873,71.95868549229147,60.73544196235298
74701,54.0,35627.0,0.0238256742590399,0.6445581036190376,0.0374004530524464,0.0958959375100011,0.0926148502708847,0.0559229021168313,0.0148704760357636,0.0019729032217128,0.03187644795466,0.0010622519596223,0.0,27.0,215125.0,0.0036048022759241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003428128558895,0.8976782425917602,0.0983741422764261,28.153561602325738,36.82581422712156
310652,20.0,177230.0,0.0204871797860976,0.8107697889982496,0.022626717311539,0.0026293008721286,0.0297788580207517,0.0552053151363308,0.030971644966888,0.0045558740848597,0.0228821613007561,9.31595223983912e-05,0.0,36.0,96963.0,0.0025206226748566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003572054765972,0.8283586877165995,0.1687634841319467,48.93083742481451,35.43484309990629
453139,44.0,47258.0,0.0091074645517169,0.7740609001524242,0.039224932479031,0.0561770555347219,0.0786836364045897,0.0175368013787263,0.0018323955413385,0.0052564833473072,0.0168396062310393,0.0012807243791046,0.0,43.0,451395.0,0.0027311377097235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001496439523961,0.8779778511599541,0.1191413671779262,42.77445659869261,44.741371757003606
70378,60.0,175332.0,0.0288209990152717,0.671850497650846,0.1385343362385507,0.013527859985716,0.0942221068323258,0.0251567348150197,0.0022434975570529,0.0091964290043809,0.0154348247007699,0.001012714200066,0.0,15.0,583472.0,0.0023317206394672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001197183887026,0.8087763615516362,0.1887721994201938,15.368206237033236,34.080338386181154
437254,40.0,176118.0,0.018768030200313,0.8066980466469376,0.0311814168180613,0.021691373644183,0.000361552741843,0.0577239839092286,0.0293079601113194,0.0064709995662239,0.0261660149297416,0.0016306214321484,0.0,14.0,580826.0,0.0016408170907555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001466230428552,0.8230036396202445,0.1752089202461448,14.238734661782305,28.292455047627016
158967,27.0,282284.0,0.0383525024554846,0.7252805407571042,0.0191530028995869,0.080957971662118,0.0205422253053933,0.0856451125348787,0.0129130511962824,0.0094178197133156,0.0077115355136817,2.6237962154200377e-05,0.0,14.0,368446.0,0.0042115797648055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000182998246944,0.7835720216448688,0.2120334003433815,17.695851764860834,40.9390934287573
506825,46.0,184348.0,0.0086596039087316,0.8125616916783153,0.0477676520816732,0.0323092283163414,0.0311646819705028,0.0065663850718801,0.0487451515554726,0.0048932997772324,0.0054539489330327,0.0018783567068175,0.0,19.0,470862.0,0.0010637086175713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003401455551578,0.9869515074121492,0.0116446384151217,20.319699234499183,28.5406559287469
230700,37.0,86140.0,0.0336532240510853,0.7391712967178641,0.0514139884666703,0.0144510612168576,0.0294014565018684,0.048563014623557,0.0412296520329975,0.0035258934018026,0.0384494413101931,0.0001409716771036,0.0,30.0,390079.0,0.0032808865591326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001092705051293,0.9843986047287804,0.0122112382069577,30.67982717028559,36.73440408290298
135422,53.0,8756.0,0.0333392157162692,0.5457860846158955,0.1270535285703905,0.0949437083793878,0.0733340310440487,0.047273149221147,0.0430692527276474,0.0092670084900691,0.0243269752487487,0.0016070459863956,0.0,43.0,551790.0,0.0042016455275865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000363735970722,0.8148500838815457,0.1805845346201457,43.323278364999794,44.106180361296026
102448,16.0,167535.0,0.0381057722533153,0.5372810019533226,0.1858559319673449,0.0880286524027654,0.0648754938019405,0.0522477575078613,0.0044677874548807,0.0042346655592743,0.0242248479484906,0.0006780891508039,0.0,21.0,499362.0,0.0030490327977416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002936669362446,0.8055099369253551,0.1911473633406585,21.23621363112295,27.056987293442774
334916,40.0,8155.000000000001,0.0381020191537378,0.6176817981289328,0.0801689047613036,0.0675370584404674,0.083339066749875,0.0620600179648508,0.0125488980573479,0.0019460083232601,0.0363664365783407,0.0002497918418834,0.0,16.0,22503.0,0.0035968323017673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001130517615118,0.8007060687006601,0.1955840472360608,16.673758106731782,38.90122356294091
120630,58.0,21259.0,0.0331316119828804,0.7480538239434213,0.0682021471171124,0.0421515082155023,0.074381362609517,0.0072432939066019,0.0091204478594536,0.0021970101650258,0.0149041080651391,0.0006146861353459,0.0,12.0,244702.0,0.0018982800750925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003871266037685,0.9370579429129888,0.0606566504081501,11.898075773380242,17.469122452087333
366290,30.0,161205.0,0.0171072048734223,0.739129139579158,0.0834466843193877,0.0243829620562133,0.0619884399419705,0.0355621280140567,0.0063677455047752,0.005645478743387,0.0249676274764295,0.0014025894911992,0.0,18.0,194392.0,0.0029215314979937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001036047293096,0.9069386058028888,0.0900362579698078,19.107846675518715,40.1239717869932
276501,10.0,42682.0,0.0318818885304975,0.5085823003214501,0.1788405168937804,0.0526030724524275,0.0855599595470067,0.0900894436474956,0.020874927888729,0.0044284273774991,0.0255729123122143,0.0015665510288996,0.0,30.0,133638.0,0.0032573351292135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001947538533968,0.8476129952944547,0.1489349157229349,30.48163803168387,24.13975339679581
103135,48.0,224071.0,0.0085336687259455,0.7748795908523078,0.1348878056176844,0.0076809687371307,0.021039889816419,0.0039991497058103,0.0430995986592034,0.0040148515409417,0.0006551610393399,0.0012093153052169,0.0,60.0,432237.0,0.0039463379207349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003827200237604,0.8891611723298531,0.1065097697256513,60.344146143000046,56.19120056520467
268311,14.0,280666.0,0.0120958863310094,0.7127115156641056,0.044402239659172,0.0831327598560029,0.0007750244438441,0.0675486075702697,0.0366417591407396,0.00255835047636,0.0387172498117245,0.0014166070467716,0.0,60.0,105610.0,0.0017931694312317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001204688797253,0.831896076159426,0.1661902855296169,52.36000352185943,16.026833489342778
169669,22.0,252076.0,0.0064137507091183,0.6256381094056633,0.1186724300715951,0.0605293646551967,0.04979494580901,0.0880472686491645,0.0117785771257259,0.0076661147173962,0.0313354056146845,0.0001240332424449,0.0,11.0,16621.0,0.0027631252373472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002514169764464,0.8065133018919881,0.1904721558942182,24.19422433225293,21.54622803308428
328262,30.0,136058.0,0.0386626198937426,0.6181121424472453,0.1194076922516269,0.0616061053273899,0.0268545689046146,0.076071818642557,0.0260126010623256,0.0028458555160623,0.0295431143813132,0.0008834815731222,0.0,18.0,431526.0,0.0010016148670928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002207953587578,0.8539087409450801,0.1448688488290692,18.515103201503337,30.995731439381643
230615,36.0,113740.0,0.0273688516388792,0.892111208878056,0.0073025124657567,0.0411051048573496,0.0111758277533628,0.0077447681864785,0.0073080179333041,0.0048135620333947,0.000224068446607,0.000846077806811,0.0,52.0,483940.0,0.0033810652777249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002700669037303,0.8201722881364994,0.1761765796820453,51.9552183736339,53.46638081783118
47405,47.0,228848.0,0.0216562488497001,0.5287849197919716,0.122642176765188,0.0974621354449599,0.0843726425699016,0.0968188861572479,0.0257641905419658,0.0092124803068719,0.0123305418054171,0.0009557777667755,0.0,17.0,161115.0,0.0024072072520178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003765123196562,0.9450521799896314,0.0521641004386944,38.90996011030484,50.49460588596497
198347,43.0,50786.0,0.0258667166438603,0.7261517390365388,0.0737742153088487,0.0495683285011187,0.046210854460326,0.0217156719556692,0.0463716894705119,0.0057150097558718,0.0027985242703055,0.0018272505969486,0.0,56.0,122425.0,0.0020417789291225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001698575408497,0.7758368267668103,0.2219515367632173,56.40652753178733,56.5093647113074
245090,12.0,91343.0,0.0321609936981416,0.7080053350432216,0.1454776034537922,0.0408621128002151,0.0066019974515262,0.0042945338658837,0.0242725477688414,0.0029639936866407,0.0333887025162971,0.0019721797154403,0.0,19.0,384310.0,0.0037863442566275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002957747192421,0.778253588622582,0.2176642924015482,19.56771123934209,26.106841803554573
