,"feed_gas temperature, C","feed_gas mass flow, kg/h",feed_gas CO2 mol frac,feed_gas Methane mol frac,feed_gas Ethane mol frac,feed_gas Propane mol frac,feed_gas i-Butane mol frac,feed_gas n-Butane mol frac,feed_gas i-Pentane mol frac,feed_gas n-Pentane mol frac,feed_gas H2S mol frac,feed_gas H2O mol frac,feed_gas MDEAmine mol frac,"feed_gas molar flow, kgmol/h",feed_gas molecular weight,"lean_amine temperature, C","lean_amine mass flow, kg/h",lean_amine CO2 mol frac,lean_amine Methane mol frac,lean_amine Ethane mol frac,lean_amine Propane mol frac,lean_amine i-Butane mol frac,lean_amine n-Butane mol frac,lean_amine i-Pentane mol frac,lean_amine n-Pentane mol frac,lean_amine H2S mol frac,lean_amine H2O mol frac,lean_amine MDEAmine mol frac,"lean_amine molar flow, kgmol/h",lean_amine molecular weight,"rich_amine temperature, C","rich_amine mass flow, kg/h",rich_amine molecular weight,"rich_amine molar flow, kgmol/h",sweet_gas molecular weight
295459,52.0,168234.0,0.036049872255191,0.6666245120890462,0.0640176211634933,0.0791066603788323,0.0209061844835434,0.0993757127288438,0.011990414270635,0.0029250136246958,0.0178275546101715,0.0011764543955472,0.0,6374.79496608533,26.390495834771933,48.0,360432.0,0.0032010138755153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003005503606159,0.801622943769704,0.1948754919941647,9531.537073503137,37.81467744609317,62.43134737587991,373560.8511038649,37.87620720682447,9862.678410856231,25.664136038297613
126231,59.0,243177.0,0.0352309375157149,0.5906189036176764,0.0969191005076606,0.0422042140507811,0.0950459290152396,0.0675997070177427,0.0407367850202874,0.0045178240266866,0.0269433395398248,0.0001832596883853,0.0,8259.730183678306,29.441276481468066,52.0,148950.0,0.0043611404766521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002932829287041,0.7733549597521877,0.221990616842456,3669.8607300726203,40.58737128072229,66.70006644202573,159726.20298787908,40.517741486294014,3942.1299689645793,29.095703705921206
332686,19.0,37182.0,0.0180055997003958,0.7254561105632163,0.010930431811043,0.042979759483066,0.0472137380410803,0.0822773729429696,0.0292817948505729,0.006565910645765,0.0371113721233047,0.0001779098385859,0.0,1428.1220907066438,26.03558914322382,47.0,557062.0,0.0035546346069965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002582683327407,0.7888508657088219,0.2073362313514408,14253.097308915183,39.08357516450567,47.24105142162472,561032.5143296326,39.04664946566859,14368.262629624993,25.29518597207707
175253,45.0,259049.00000000003,0.025749156983124,0.5281366000282901,0.1902859692539842,0.0943382218770901,0.0328905713595421,0.0563526753588585,0.0412246396916481,0.0065531539370897,0.0226389155378286,0.0018300959725442,0.0,8955.374918543708,28.92665045922228,27.0,417893.0,0.0010864816213952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001330564990271,0.9702751857889396,0.0285052760906378,19967.24563615651,20.928925682332626,50.26269355095587,434549.0282098625,21.29292987883512,20408.13691129459,28.46831140228556
386070,51.0,242710.00000000003,0.0251344248985162,0.7730231747629546,0.042159966784153,0.0316332764416372,0.0528283115003172,0.0225757234580309,0.0268138850331404,0.0056556197343902,0.0184847817734087,0.001690835613451,0.0,10303.480199191334,23.556118448119022,53.0,329366.0,0.0014196899954332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001403490571893,0.8437540578494128,0.1546859030979645,9773.27371484174,33.700683067928736,64.1474551849829,341377.2570553939,33.81933807392804,10094.143661509686,23.11006210888485
472071,41.0,201648.0,0.0333550361985539,0.7093852970304573,0.0989417208731228,0.0831545911710658,0.0417088796481835,0.012555739429592,0.0134568038733652,0.0049268613358448,0.0013744131027407,0.0011406573370736,0.0,8388.634403936288,24.038239156706908,38.0,562979.0,0.0036397941865915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003512183224533,0.9339645742121032,0.0620444132788518,23081.20044933575,24.391235682726453,45.279951581416015,575200.771701438,24.60437013988348,23377.99213843895,23.40952919800652
218877,37.0,64561.99999999999,0.0306365314947522,0.7661268459609306,0.019457891730553,0.0938788148481008,0.0115366579775105,0.0121714588205421,0.0232326558183629,0.0099974943945883,0.0315190352015963,0.0014426137530629,0.0,2778.0914599953553,23.2396956434645,20.0,137541.0,0.0013617723306478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001876966008326,0.8313046629303948,0.1671458681381245,3934.2115859185274,34.96024476474314,45.166937082785125,144188.4649370187,35.074279938872536,4110.945832339548,22.263199671607257
3895,57.0,43744.0,0.0164383620316113,0.7280979587271479,0.0712529404330478,0.0213352330335579,0.0755672767913717,0.0755675352254458,0.0036452015738125,0.0050318140767294,0.0017081984720975,0.001355479635178,0.0,1751.11425337062,24.98066583365401,60.0,653674.0,0.0027750683258044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003899365921591,0.8043153327805734,0.1925196623014629,17400.332804628128,37.56675273625435,60.58154252767372,656439.0537448245,37.55595241692171,17478.961695804326,24.501826551957585
386107,48.0,17046.0,0.0289047079341776,0.632966258089222,0.1413207279516995,0.0378961674090439,0.0351508610255731,0.0472498206168254,0.0411309991714192,0.0089732301518179,0.0255081595851204,0.0008990680651004,0.0,639.9327580035737,26.63717365114915,34.0,459073.0,0.004668899535776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001653587079632,0.8026776332991642,0.1924881084570964,12206.407420757065,37.60918214308854,36.10155775049088,461319.36388219206,37.58188332277797,12275.046461085452,25.90547674501535
346752,43.0,279537.0,0.0286130681111267,0.7700165106159802,0.001935549390981,0.0193714912465632,0.034815957396049,0.0898976608376327,0.0329195986771792,0.0019618232409275,0.0201809859202665,0.0002873545632937,0.0,11188.941370192568,24.983328694945964,25.0,208369.0,0.0041703757231716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000189684186732,0.8210767137612855,0.1745632263288108,5823.040506863821,35.783539502153246,53.01058843650816,220088.89606491715,35.843998215306726,6140.188232989337,24.63412319100036
403212,54.0,79279.0,0.0385327967695119,0.6469111317863432,0.1143270350105292,0.0960229836939407,0.0508986235789711,0.0274276582158342,0.0156316825776359,0.0005458518093115,0.0083747210446173,0.0013275155133045,0.0,3075.779086811316,25.77525815814983,39.0,209911.0,0.0049851272668434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001515997802036,0.8173786212125779,0.1774846517403749,5814.772857278038,36.099604430337415,53.56489105704395,215875.6596213904,36.206359046911096,5962.368636451104,25.037483202423537
250130,35.0,133063.0,0.0263092335086936,0.6604534431144661,0.1835478462151502,0.0397416624445906,0.0441193009676298,0.0056196058258385,0.0005830151693125,0.0035384123350319,0.0359974157466627,9.006467262376304e-05,0.0,5676.292543543792,23.44188552285694,39.0,641989.0,0.0010375872885439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003233398979266,0.7048160218470643,0.293823050966465,13439.954176939444,47.76720155054831,46.93865099613157,656044.1036739214,47.46237241740039,13822.404364966093,22.48043827788913
396923,23.0,239562.0,0.033725670576631,0.7229106492883278,0.0456685914224932,0.0153996448103013,0.0904156581619195,0.046973700567122,0.0127389150394689,0.002303118436305,0.0284534538814958,0.0014105978159352,0.0,9506.415741816514,25.20003400926623,21.0,579898.0,0.0023498985215869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003698667585848,0.8317530120522939,0.1655272226675343,16651.70909949586,34.82513395682349,35.6239050728438,603158.0300790084,34.93608890954024,17264.612293630267,24.32132059872844
369742,45.0,158744.0,0.0201927360014468,0.6744962143477188,0.0486639150659423,0.0028788281076319,0.0915228116351412,0.0915933185180586,0.0464836076557459,0.0069372531274778,0.0161780308645945,0.001053284676242,0.0,5595.936549858141,28.36772693643644,16.0,633568.0,0.0036413854062047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003252080212381,0.9863868816337904,0.0096465249387664,33186.92427415419,19.09089238780165,27.23746453257036,641455.2444806894,19.19850081634103,33411.73618800001,28.086623517884163
354029,24.0,246532.0,0.0164791269164748,0.765127744724254,0.076780025169609,0.03399477022211,0.0015681277782362,0.0777029908671123,0.0065162641341252,0.0098892050709235,0.0112753776711353,0.0006663674460195,0.0,10720.99223420293,22.995259637768857,47.0,605202.0,0.0038238203465804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003891831794863,0.9071827069367624,0.088604289537171,22346.09566112177,27.08312043311189,43.145998419346085,614063.1730787145,27.186733007135857,22586.86885686257,22.67804003418624
354881,46.0,190841.0,0.0341830274406578,0.7183751443989342,0.0604544406959968,0.0441734872409049,0.0203984110971933,0.0860214772508778,0.0139899590267793,0.0004235918530885,0.0212313037145032,0.0007491572810638,0.0,7708.450494117325,24.75737505814425,58.0,295954.0,0.0048175413051029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002129485033174,0.8133627803401904,0.1816067298513892,8105.402891119328,36.513175714468375,65.15931037996177,307007.47959197784,36.58288237240053,8392.107447050032,24.224423997454995
321959,42.0,287026.0,0.0161491395044861,0.6742413612743454,0.1224545270562003,0.0234044880171276,0.0327604268521613,0.0580411675532801,0.0312826525895662,0.0061379178687143,0.0354935413680661,3.477791605200564e-05,0.0,11287.105876962507,25.429547939816267,40.0,471587.00000000006,0.0010402583174582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003356444281958,0.7715905592316691,0.2270335380226769,11498.809463816964,41.01181096042437,55.08573889669316,489701.4400158111,40.78669675740216,12006.401080443902,24.94653780214193
507069,49.0,19866.0,0.0193934386881955,0.6842180999354809,0.0709250635658489,0.0967096495178378,0.0692285424939085,0.0053430302573307,0.008713551798025,0.0076101864394351,0.0364182995031982,0.001440137800739,0.0,794.4251086189038,25.00676248077902,12.0,85898.0,0.0010409302017692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001197527092788,0.8887899998676837,0.1100493172212682,2944.1741764528174,29.175583661796505,26.61088512231516,87556.3567448321,29.263643167872985,2991.9841573572635,24.386919818924024
378467,49.0,232124.0,0.0279406518982846,0.6275772616469499,0.1418644931158774,0.0450828330824575,0.0202431134657043,0.0907167762325167,0.009024461797841,0.0002206554904784,0.0365407675858652,0.0007889856840246,0.0,8952.796949080288,25.92753988728024,42.0,284478.0,0.0014639405597647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003991722739627,0.884230445325987,0.1139064418402855,9616.847593209519,29.58121122776976,66.13161262581048,300920.1865805286,29.886570848301165,10068.742516762633,25.37163853574653
253107,13.0,275128.0,0.0126550269262903,0.6579735687361541,0.165827658783229,0.033625983397942,0.0441283737487764,0.0452646734016492,6.48727912750502e-05,0.0070981059921225,0.0328457032187306,0.0005160330038304,0.0,11265.025468584989,24.42320266094872,14.0,293956.0,0.0018692777900485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003785483522907,0.8347134878488374,0.1630386860088235,8505.408397753848,34.561068234845656,33.665919713197354,312756.5287465874,34.645716526536205,9027.278408487748,23.859607380631235
106654,17.0,239499.0,0.0273059522230244,0.7317706785135938,0.0212435277148078,0.0969608219459537,0.0170342511715653,0.05323491473316,0.0361400839743817,0.0041572872640874,0.0106090112517087,0.0015434712077169,0.0,9490.031891623226,25.236901491490645,15.0,141956.0,0.0034147698918386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001293731581959,0.8577766823974662,0.1386791745524992,4417.720829600373,32.13331160467226,20.988122736167213,148721.5642626301,32.29096271024547,4605.671425690966,25.019501372143523
73436,36.0,32781.0,0.0143943895707319,0.7226168418425636,0.1319431891421405,0.0275907029546629,0.0371158131235516,0.0535386019172802,0.0004609728380406,0.0029348438851206,0.0075480883808558,0.001856556345052,0.0,1412.0458192174628,23.215252333785315,30.0,294289.0,0.001272831456195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001628217136059,0.8264228238202297,0.1721415230099693,8298.518475486886,35.46283603143194,32.05837353085559,295943.73710899503,35.44311556062268,8349.822876118393,22.87448773577457
355526,19.0,228157.0,0.0109778352250224,0.7084970590998502,0.0661970378098716,0.050094794163069,0.0450662883512734,0.0736820503260384,0.0132281680189076,0.0043625213423502,0.0267269211306752,0.0011673245329418,0.0,9071.101740148275,25.15207154938939,18.0,328211.0,0.0012817749989081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001518943668724,0.8865389670499135,0.1120273635843059,11170.312350819459,29.38243709683931,28.05697185851767,338977.26005399594,29.51350500324876,11485.496555447491,24.827865162516005
333934,26.0,2650.0,0.0150156247929955,0.7977971399909934,0.0485878331611141,0.0643078544188366,0.0219021991849917,0.0292560429854058,0.0135568293788454,0.0061763397511539,0.0014747274698875,0.0019254088657755,0.0,119.1618192967748,22.23866684512532,25.0,699305.0,0.0018858885063514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000314025895088,0.8754179463266816,0.1223821392718789,22967.10286998183,30.44811546144101,25.21399901225311,700511.7763858493,30.42795896272238,23021.97716396469,22.44951267144625
87910,30.0,297257.0,0.0344532693028681,0.66108046282388,0.1118779695956751,0.0178050106246008,0.0490448794571678,0.0639061027319257,0.0226001597930959,0.0088157021569864,0.0303361368751968,8.030663860287058e-05,0.0,11372.501971207355,26.1382236514523,23.0,141605.0,0.0039095220970055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001886269838316,0.8549681203115959,0.1409337306075669,4373.876731083739,32.375169376324365,35.1989240496593,157632.01608269484,32.77240513168936,4809.900751845405,25.714858585331285
401103,33.0,201925.0,0.0337551794322876,0.6161458669313915,0.1743319978002467,0.0206075263903027,0.052616504792532,0.0287912393133402,0.0485260254577915,0.0049701866524125,0.0195791872451553,0.0006762859845393,0.0,7536.764670460677,26.792000125918427,16.0,608500.0,0.0026946987111207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002911042715712,0.87184425104161,0.1251699459756979,19788.132525081975,30.750754232553795,29.94887253212329,624807.6505874475,30.909565802446835,20214.05459335139,26.10342540212517
193919,45.0,245749.00000000003,0.0291155884036099,0.6758067372675135,0.0693929901902421,0.0720728930928989,0.0441736923287078,0.0494613649656755,0.023041331411661,0.0012924041841352,0.0349728051103374,0.0006701930452182,0.0,9528.83032028942,25.790048908388567,40.0,190181.0,0.0030425943232092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002437798064521,0.8716551512223206,0.1250584746480179,6185.198106407146,30.74776211339045,58.08918152428345,205161.706794304,31.11341834781023,6593.994414269922,25.30344655417501
254381,13.0,65125.0,0.0090714073576035,0.506202005097336,0.1933608666736913,0.0396163601219984,0.0939127367731914,0.0766084984613568,0.0427783033357786,0.0037304003052584,0.0337182191195923,0.0010012027541928,0.0,2134.164784824975,30.5154505702056,30.0,94799.0,0.0024568096654011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023661043324,0.8899356406578747,0.1073709392434841,3275.3289475455467,28.94335241382094,42.00615876873428,98189.72223031262,29.12082420049898,3371.80436770159,30.296216312498395
9457,32.0,247990.0,0.032851337371022,0.6297928605877686,0.0813890969608452,0.0993518232897074,0.0280415097117741,0.0895926387617431,0.0077219583549759,0.0060393342502745,0.023816262504009,0.0014031782078798,0.0,9169.543640551987,27.044966436854377,32.0,497361.0,0.0033294481753828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003551345152472,0.805528518707473,0.1907868986018968,13296.52468003075,37.405338008882616,41.12580307799317,512417.2135860961,37.38749509711411,13705.577553540057,26.589125267982688
149637,22.0,16342.0,0.0309463609315174,0.5554723363615791,0.1108702353515799,0.0804933983413756,0.0693210214119985,0.0871774473419612,0.0335040753215915,0.0096376572320593,0.0224170066445509,0.0001604610617862,0.0,542.3402567451045,30.13237501135861,55.0,204627.0,0.0047318931081223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001899438851139,0.839010593900686,0.1560675691060776,6031.331829374569,33.92733243483624,52.64523820564642,206142.38156722212,33.94421023423444,6072.976220236734,29.612024869892338
356312,40.0,74189.0,0.0216757095232572,0.7214764548570383,0.0379525103281602,0.0956891768422953,0.0486525154861597,0.0127163222110153,0.0474071324558883,0.0059898437059687,0.006700820972688,0.0017395136175286,0.0,2901.580161103796,25.56848195838836,18.0,559057.0,0.0028017060056659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002416206155894,0.9813302568963288,0.0156264164824158,28418.08343914928,19.67257929962415,22.59608477581594,563006.9831636054,19.729617064519857,28536.13333307272,25.2337895026895
219011,56.0,283159.0,0.0233361535062804,0.817266678067218,0.0364932945908528,0.0033203567207841,0.0284787038284454,0.0748630895465794,0.0047553959255778,0.0089043774831157,0.000813805212758,0.0017681451183882,0.0,12622.030889365204,22.433711538337143,43.0,522422.0,0.0040111243758456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000245431821361,0.9240554288573872,0.0716880149454061,20588.36398039338,25.37462425365661,54.65691605155246,535006.4256478505,25.60534193856928,20894.328493304412,21.969236449507388
263093,43.0,78385.0,0.0093582631434914,0.8195648634646147,0.0142383816377438,0.0070113397599952,0.0384867529979697,0.053942307485128,0.0438857035930457,0.0082504450552173,0.0034710003252981,0.001790942537496,0.0,3323.9690405867964,23.581747917291768,35.0,457529.0,0.003478147079724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002105363213594,0.9106310874909824,0.0856802291079341,17087.598541726195,26.77550030700688,37.324482427421,459629.3763846328,26.79265269638126,17155.052976397237,23.42523613337681
197027,50.0,264301.0,0.0135440948412763,0.6101783744566125,0.1413924624461693,0.0331887741855423,0.0872757691413305,0.0655923046301026,0.0359623537552322,0.0053832879120018,0.0071577357562808,0.0003248428754514,0.0,9366.31068173949,28.21826106145292,52.0,466744.0,0.0026337110897136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003531473799302,0.8872142561654628,0.1097988853648932,15986.898599921962,29.19540629364337,55.86883465639716,474489.6034798329,29.32470472069837,16180.541560403915,27.96955087837787
499177,12.0,97801.0,0.0343931334894944,0.795007672498668,0.0337803090712991,0.0161436691594017,0.035744615236685,0.0105734009230989,0.0419853358593315,0.0041222914579758,0.0273175428420207,0.0009320294620245,0.0,4259.243964696901,22.96205636742853,16.0,282277.0,0.0025446251082364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001801190385713,0.834858279672084,0.1624169761811081,8178.96666890823,34.51255047572896,27.78679929420736,292614.5050991496,34.62161917415603,8451.785678399965,21.94033397935858
158024,35.0,205154.0,0.0338819575550737,0.7024755784203606,0.0544149123975237,0.0650074209925518,0.018742773334599,0.072223205430396,0.0224917796861788,0.0007571532783396,0.0284035570623795,0.001601661842597,0.0,8132.9010538959465,25.225193155611304,39.0,622589.0,0.0045789192912986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002498753403955,0.7825307453104005,0.2126404600579054,15703.472728013681,39.6465807775979,50.10190892905882,642398.086167907,39.5922965421765,16225.330235228446,24.352102664412307
254496,29.0,245767.0,0.0240925130671362,0.7497495883561591,0.0220220350433606,0.0277191702600725,0.085853029338687,0.0509415472854474,0.0079561796385864,0.0056057272890728,0.0251221193750272,0.0009380903464505,0.0,9919.78214389312,24.775443294518382,14.0,614595.0,0.0036032283748719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001257601183228,0.979638915227352,0.0166320962794532,31050.696225809534,19.79327598745257,25.7906620273352,632938.0807636158,20.06171201004455,31549.55471630311,24.14029957182793
465448,37.0,123398.0,0.0342561444022488,0.6853899223621323,0.0831505102027558,0.0556337528463058,0.0906978256080087,0.0064217936637795,0.0298704177780201,0.0087842826678833,0.0050464487857553,0.00074890168311,0.0,4732.232055225387,26.076066972189683,40.0,21803.0,0.0035390265046758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002052215571853,0.8066939150275672,0.1895618369105716,584.7743954757693,37.284464177439226,37.08520565234562,24922.40278356829,37.80667070743024,659.2064923259753,25.823049141507035
334977,55.0,138678.0,0.0126215875549348,0.8095592964245368,0.03934620765029,0.0514049281381438,0.0319029261699708,0.002368584173619,0.0415146678170953,0.0093556824655212,0.000506491306144,0.001419628299744,0.0,6109.68307723644,22.6980676815609,54.0,298677.0,0.0008508904094781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002368112263046,0.811676216366669,0.1872360819975482,8076.750269513413,36.97984833422291,57.88686924737925,301276.25810636627,37.00380696105845,8141.763857524691,22.51218898505516
164424,29.0,164503.0,0.0205554332068813,0.7232206060840024,0.0067423400347269,0.0400722141126353,0.0505931955362808,0.0896792825694367,0.0468888445307592,0.0001713844212118,0.0211994305998543,0.0008772689042109,0.0,6146.491700869348,26.76372278786824,44.0,621478.0,0.0048339689908857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002100281810546,0.8918806008179716,0.103075402010088,21752.64147182269,28.570231381096047,44.90641643965546,631743.4783497584,28.67488075861089,22031.250405812054,26.285038024413605
177774,57.0,230903.0,0.0351593501988808,0.700035567848034,0.0386070823132192,0.0029779038667255,0.0917952375135588,0.0617626088455219,0.0275349539442243,0.0071776951616792,0.0331043206642125,0.0018452796439434,0.0,8660.570678175423,26.66140703428169,21.0,554575.0,0.004325166839393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002208677633105,0.8037323737898163,0.1917215916074801,14779.362839342659,37.523606804193314,51.46617655144109,577813.5563491017,37.53887183798943,15392.406006308185,25.80475100726647
276848,30.0,244161.00000000003,0.0327337984514448,0.6267762607839782,0.1853885567130547,0.0032598540850013,0.0896064978389859,0.0266702857332228,0.0010106296417581,0.0005466517154077,0.0327845622705018,0.0012229027666444,0.0,9679.596529635546,25.224295171029524,39.0,319841.0,0.0041699024664374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003164335013256,0.8022949629679681,0.1932187010642687,8490.030917570715,37.67253654377943,53.40813827571429,337062.6688530245,37.60866610858197,8962.367021469812,24.647867080269275
461402,23.0,40539.0,0.0221533939858356,0.6410884777490949,0.1094157906058229,0.0624802342150371,0.0325883114952739,0.0645449870168443,0.0356795651230206,0.0040550090855934,0.0275849377474124,0.0004092929760645,0.0,1514.6189568698032,26.76514764068461,46.0,286457.0,0.0039987879176348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002511011180744,0.8401185133798197,0.155631597584471,8458.75218658144,33.8651604493653,45.794037045343146,289700.6458074285,33.88679002899607,8549.073121400375,26.18507757166528
289544,29.0,216431.0,0.0203409187261757,0.6857295997441941,0.0860062572412366,0.0396980918731818,0.0773712227971553,0.0163991926398863,0.0443082548407451,0.0037585193766446,0.0254378298778612,0.000950112882919,0.0,8312.98523198136,26.03529225185628,45.0,579072.0,0.0008184088825456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003273297243628,0.9353187209559788,0.0635355404371126,23666.17765408182,24.468336563007448,47.3763459808593,593680.6878348415,24.67574878329865,24059.277513664103,25.482983992232
232378,39.0,192615.0,0.0254460075822022,0.7663958179185523,0.0481816633635717,0.0305273584790576,0.0540472684079246,0.0174036261451676,0.0308153368395808,0.0096982569842223,0.0158646747639776,0.0016199895157428,0.0,8074.11951051,23.855851990953937,35.0,676223.0,0.00480030683976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001563116569762,0.9720204745016116,0.0230229070016521,33032.72537443702,20.47130511741873,41.312835362671365,689442.5730645657,20.65106182769477,33385.332861672345,23.23319919656784
413346,11.0,18781.0,0.0221406661154595,0.6028534993215375,0.1616130241357304,0.0320649381946513,0.0857127596863385,0.0153968147690326,0.0393877864262329,0.0054981881300879,0.0345169054567643,0.0008154177641646,0.0,689.8211701209074,27.22589681715362,44.0,74094.0,0.0016014382220677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003367772744507,0.8125243026748922,0.1855374818285892,2011.830097852251,36.829153753639424,39.55504272343092,75612.54001964939,36.81897446537913,2053.6297145035323,26.638712690842283
293852,19.0,258338.0,0.0338293825307088,0.6663426393770935,0.0498713339746,0.0268116978831581,0.0971211510486643,0.0642387775045228,0.0243894354495892,0.0098046324856343,0.026476291709621,0.0011146580364078,0.0,9350.228654117693,27.629056952124056,56.0,327819.0,0.0039582752290925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003229513142014,0.9152895343808533,0.0804292390758529,12484.225452927049,26.258657474272034,47.11964647126888,347941.3352726847,26.76977442345656,12997.544535444684,26.9568974082172
366676,29.0,126219.0,0.0207344338359807,0.6376584286707674,0.1576422255669097,0.0151425510585933,0.0085927970225662,0.0776024165502755,0.0487220586480739,0.0046671617599266,0.0284271976935722,0.000810729193334,0.0,4781.790326242677,26.395762128528418,18.0,299745.0,0.0012560743131202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003959869973413,0.8015049439029318,0.1968429947866066,7895.3683986162505,37.964662934858566,32.22965524807762,307249.4476934054,37.89665136987755,8107.561923996931,25.97921818489548
23242,44.0,223609.0,0.0103928401232636,0.7254557317706919,0.0553329966989218,0.0707586281662361,0.0660824642053061,0.023918169535491,0.0271814166553559,0.0056055169900847,0.0149240474485297,0.0003481884061188,0.0,8947.440371961653,24.991393147555065,28.0,139651.0,0.0016600542090541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003942861994918,0.8369060654423661,0.1610395941490879,4065.096109021522,34.35367731898824,50.403498610599854,145641.14982442584,34.42225885195284,4231.016635218968,24.78145628521733
16919,32.0,114045.0,0.0225550410393632,0.613651688278673,0.1911977858465456,0.0829503599161747,0.021843478565833,0.0064738211091601,0.0264557612385853,0.0002517344869842,0.0338608304828854,0.000759499035795,0.0,4564.546984968429,24.98495477767304,36.0,430184.0,0.0022700442056948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002108566946965,0.891118438823179,0.1064006602764296,14916.257709363435,28.83994151763408,41.66934705857085,439214.5704933716,28.95522373831255,15168.750704979635,24.353690785398587
166640,40.0,182737.0,0.0254666809923809,0.7364525285473216,0.0055240263508672,0.0251225119403722,0.0987028609892773,0.0513343050679261,0.0177911345403533,0.0034209081840173,0.0345256269337255,0.0016594164537584,0.0,7119.488281011517,25.66715370364192,60.0,463506.0,0.0013707149740729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003741602225371,0.941688104862302,0.0565670199410878,19492.57661683884,23.778590645609988,63.482498298330086,479314.033589086,24.07193391413485,19911.737681684004,24.913554372113744
352519,32.0,249927.0,0.0344333100299827,0.6319888746578552,0.0583083069275693,0.0832450845140532,0.0922138736869931,0.0463841468041623,0.0422698869865647,0.0002153537448062,0.0102795022800908,0.0006616603679222,0.0,8750.408521630772,28.561752217875,52.0,509220.0,0.0013607174280484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003580801080265,0.817560388494342,0.1807208139695829,14014.185379294253,36.336039963647465,48.97127630991662,521018.2596955857,36.41458803191006,14307.954252812584,28.158790041096985
386177,11.0,118337.0,0.0245238843627502,0.6285325002649502,0.1208271147405975,0.047079529738262,0.056870844176673,0.0799713206731849,0.026762787437034,0.007242260391658,0.00764681211506,0.0005429460998298,0.0,4295.421999987497,27.54956323274976,21.0,35519.0,0.0040972497578185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003080446703625,0.8725874186197179,0.1230072869521009,1161.9388098265485,30.568735375404312,11.60724244220205,37990.13117922413,30.938729259903777,1227.9150465452014,27.39504779255663
291700,11.0,99419.0,0.0178395721638017,0.7660122670472396,0.0334525676715949,0.0181407527414538,0.0663612408066444,0.0534548406730934,0.0013957505617904,0.0025199392458512,0.0390976387811221,0.001725430307408,0.0,4232.36811943537,23.49015898297222,37.0,132817.0,0.004656354862673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003625504586626,0.9009595080967188,0.0940215865819454,4803.11116719816,27.652285232756185,42.13392734712778,141615.79417929068,28.064521591114183,5046.07904038276,22.71524545722732
