,"feed_gas temperature, C","feed_gas mass flow, kg/h",feed_gas CO2 mol frac,feed_gas Methane mol frac,feed_gas Ethane mol frac,feed_gas Propane mol frac,feed_gas i-Butane mol frac,feed_gas n-Butane mol frac,feed_gas i-Pentane mol frac,feed_gas n-Pentane mol frac,feed_gas H2S mol frac,feed_gas H2O mol frac,feed_gas MDEAmine mol frac,"lean_amine temperature, C","lean_amine mass flow, kg/h",lean_amine CO2 mol frac,lean_amine Methane mol frac,lean_amine Ethane mol frac,lean_amine Propane mol frac,lean_amine i-Butane mol frac,lean_amine n-Butane mol frac,lean_amine i-Pentane mol frac,lean_amine n-Pentane mol frac,lean_amine H2S mol frac,lean_amine H2O mol frac,lean_amine MDEAmine mol frac,feed_gas molecular weight,"feed_gas molar flow, kgmol/h","feed_gas H2S molar flow, kgmol/h","feed_gas CO2 molar flow, kgmol/h",lean_amine molecular weight,"lean_amine molar flow, kgmol/h","lean_amine H2S molar flow, kgmol/h","lean_amine CO2 molar flow, kgmol/h","rich_amine temperature, C","rich_amine mass flow, kg/h",rich_amine molecular weight,"rich_amine molar flow, kgmol/h","rich_amine H2S molar flow, kgmol/h","rich_amine CO2 molar flow, kgmol/h"
189654,19.0,4513.0,0.0298230526996553,0.824044803582477,0.0134161642445974,0.0065502543416735,0.0711902435578279,0.0010809031801449,0.0364705276333461,0.0017361317902245,0.0150567386551068,0.0006311803149465,0.0,47.0,352596.0,0.0039951536794072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002439076795368,0.7547818762387182,0.2409790624023377,22.70652104414485,198.75347664338616,2.992579154613339,5.927435408175414,42.49771674316809,8296.82220649379,2.0236586519152935,33.14707976566103,47.11866710823347,353741.77817957057,42.453790381185456,8332.395647205645,5.011904875692221,38.79996258294575
75311,56.0,249960.0,0.0173534953174626,0.7173177567418187,0.0142095513394837,0.0538837685459333,0.0684884196639594,0.0428695554421352,0.0495072015812191,0.007681687014451,0.0277933859081742,0.0008951784453622,0.0,11.0,471744.0,0.0045494844893505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002117293428088,0.8768115765120832,0.1184272096557573,26.636919433078024,9383.968015820812,260.8122444136716,162.84464502176527,30.11567568352847,15664.400326173543,3.316613186554677,71.26494631890344,44.71804144812717,484735.9420251023,30.2288149910148,16035.558858962384,264.1054256281899,145.30222684596842
436906,24.0,31418.0,0.0224447097707656,0.669134135675406,0.1239432483748863,0.0125771604099185,0.0135246974486486,0.0711205731423294,0.0494771351277847,0.0070509262239637,0.0294754856077194,0.0012519282185774,0.0,24.0,453388.0,0.0022561902655526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003103187626199,0.8420543440283816,0.1553791469434458,26.02960357501512,1207.0103146002964,35.5772151563699,27.090996201524135,33.79527888743942,13415.720033265037,4.16314964037781,30.26841694443158,25.82114103189383,456453.3031299407,33.78606150943072,13510.106912062853,39.73503037153427,54.061914285002786
256394,51.0,67461.0,0.0275729311204037,0.6132555030581617,0.0883694036390709,0.0969588135962782,0.0228594512515716,0.0903741764236691,0.0282813368579208,0.006828997169918,0.0250937839398412,0.0004056029431645,0.0,41.0,381426.0,0.0022855474887159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002209305512884,0.8347902663181707,0.162703255641825,27.96186670502493,2412.6071664549067,60.54144296673192,66.52265122125348,34.53542831192374,11044.484422053873,2.440064032060508,25.242693634987106,47.29565146488153,386808.0477616528,34.568707772323414,11189.543164565184,62.96570845457251,85.53300683797451
27445,41.0,29370.0,0.0313445533856177,0.7088392289453346,0.0785798070501041,0.0094743561406377,0.0624597178601708,0.0434456625853855,0.0399630209076556,0.0040607581968131,0.0212758760246568,0.0005570189036237,0.0,15.0,585866.0,0.0044653050330225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003451674071476,0.8564241140831721,0.1387654134766577,25.5989232823704,1147.3138801984958,24.41010787647114,35.96204116794194,32.17280977738613,18209.973081424738,6.285489192742968,81.31308445169012,46.1403166319102,589154.8227621812,32.18123392556996,18307.403132049003,30.689651563671216,114.38278171084441
324966,22.0,91200.0,0.0209916711913895,0.667434989281681,0.0890944596207822,0.0795369101046783,0.0588699489220591,0.0665891498149133,0.0072287586984342,0.0041511578093846,0.0058353897929839,0.0002675647636935,0.0,19.0,595194.0,0.0012592207823289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002685579632836,0.7393611060042489,0.2591111152501384,26.13455272416609,3489.6330908188534,20.363369319423196,73.25323042106163,44.26102311183989,13447.361993780589,3.611396148587006,16.933197690068308,20.744300678587138,599272.9853628944,44.17868814244992,13564.752838078768,23.95416491453644,66.05745461094672
362951,29.0,79540.0,0.0191564410652583,0.7020468585802073,0.1072326983702716,0.0037274932579267,0.0822146638016309,0.0532299563720166,0.0192842861683674,0.006796714414247,0.0057515308932859,0.0005593570767878,0.0,16.0,628944.0,0.0030969831786659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001635776467493,0.7086883437943245,0.2880510953802601,25.45501180916708,3124.728465902945,17.971972304770645,59.85867670200474,47.2343431878451,13315.396331410137,2.1781011974263325,41.23755845564683,17.75849301029814,632679.9770214815,47.12319071145339,13426.085277109796,20.129988493603406,80.3303290860962
325364,40.0,271727.0,0.0107688304932515,0.6205072557282493,0.0988551070733082,0.0765679263560492,0.0804136985758311,0.0817235992066502,0.007491608637437,0.0006051336871141,0.0221805169722468,0.0008863232698621,0.0,57.0,674941.0,0.0008358909292534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001366190411543,0.8284360131674023,0.1705914768621899,27.5575739553204,9860.338230083533,218.7073994644618,106.18431100589707,35.29427217253059,19123.244607528817,2.6125993420397253,15.984946705327333,55.953759720322864,686767.8342115141,35.3116837210478,19448.742224720394,221.27376386697617,87.67899966229362
199183,16.0,100576.0,0.0374660197320758,0.6054742228411369,0.1648056145093146,0.0492767267148316,0.0078830576253791,0.0611115035599659,0.0285774272194655,0.0099299431545294,0.0352073657859667,0.000268118857334,0.0,30.0,225348.0,0.0024665278417419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003181924490928,0.8799793321763527,0.1172359475328124,26.48420682608988,3797.583996395976,133.70292886404638,142.28035694318692,29.942746372419045,7525.962956009047,2.3947045847542077,18.562997166914485,38.27308532784093,235904.1189711375,30.23642793549999,7801.983735458618,136.07469841319823,147.5402313728209
183593,28.0,101804.0,0.0376776005045507,0.7014269152442634,0.0414703249148003,0.0647336339034075,0.0500771128050547,0.0456470647048468,0.0193776287042676,0.0006965256833714,0.0385788473169707,0.0003143462184667,0.0,55.0,468021.0,0.0033113931939817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002892731164972,0.7991633845562841,0.1972359491332369,25.345206243302947,4016.696452288686,154.9595191514631,151.3394842773792,38.056122168246574,12298.178935070513,3.5575325477880635,40.72410602396161,60.34120171583373,479953.5929705792,38.05792868607816,12611.132805715448,158.41083157879862,172.53053584401837
55280,51.0,290080.0,0.0207018715429321,0.7368923743275252,0.1168942997398502,0.0146044217610969,0.0391592778704271,0.0137006974669116,0.0327565000479782,0.0020456619323144,0.0222676421759178,0.0009772531350458,0.0,40.0,339125.0,0.0038502691012445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001821429554718,0.9051726107511134,0.09079497719217,23.25176224028988,12475.613547146935,277.80249839290053,258.2685490722993,27.30206624978874,12421.221049620159,2.2624379125463494,47.825043607080275,65.24406734778404,358307.923768817,27.717820219976403,12926.987797928723,279.9834098188968,260.31799971869884
367949,38.0,108014.0,0.0075244662481127,0.7168350812951338,0.0399841226867947,0.0681175254329724,0.0516831995176487,0.0516775853950348,0.0413137713128737,0.0071981795415362,0.013786870855508,0.0018791977143846,0.0,24.0,184986.0,0.0027986135025822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003675001464143,0.9065410240693677,0.0902928622816356,26.048785255356574,4146.604109985836,57.16869535329341,31.200982669873824,27.22691886715432,6794.231874072287,2.496881208494269,19.01442906245307,36.83884306745824,188046.0862494889,27.30889701485537,6885.890929509033,59.63937728199385,35.89007470600179
197217,29.0,298041.0,0.0371484086984593,0.7191278828873282,0.1018988938636503,0.0170134889161035,0.0703549014677027,0.0183237776539223,0.0033946050561749,0.0054566187607751,0.0257859797407689,0.0014954429551143,0.0,40.0,449290.0,0.0016098898200067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003623708841476,0.9083949356121416,0.0896328036837041,23.6846888863051,12583.699175053656,324.4830119918639,467.46439989335835,27.12917223191629,16561.139284280478,6.001274684936268,26.661609541476185,56.73188150103096,479046.2135239573,27.64960835439708,17325.605751221254,330.3649744143761,435.9903946392396
456550,29.0,198893.0,0.0198580699372914,0.7219172913308453,0.0372603430492885,0.0348400627663061,0.0502309794894703,0.0696898896593955,0.023932069441246,0.0023294948852403,0.0390490329620054,0.000892766478911,0.0,40.0,148444.0,0.002254723631153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002991634881451,0.7522045937658914,0.2452415191148103,25.32416191624183,7853.882811910098,306.6865288020051,155.96295415820157,42.88450388997713,3461.4834388860445,1.0355494597336452,7.8046885085011155,53.45647751750624,162226.48094485915,42.2266275001894,3841.805290847144,302.9497680041955,82.40587059664402
